,m,spdy,spdy_up,spdy_dn,epk,ret,spd_ret,cb_ret_up,cb_ret_dn,epk_ret,volatility,epk_up,epk_dn,cdf_m,cdf_ret
0,0.8432716514991869,0.09644286552925996,0.13637231345218304,0.056513417606336866,3.520288860839667,-0.17046612911837683,0.08132753449017305,1.4884202924714203,0.6168093466543513,1.0526148195628857,0.8237645112055961,4.97776516010929,2.0628125615700434,0.00019806633602481583,0.00019806633602481583
1,0.846950631383008,0.3311902040561532,0.4196439186359602,0.24273648947634618,4.024386916673624,-0.16611287247153303,0.28050175243322617,8.152478724884936,4.715674357063332,6.434076540974134,0.8988827056514996,5.099213307449975,2.949560525897273,0.0009478404229306125,0.0009478404229306125
2,0.8506296112668289,0.7668852710013478,0.9339639415052301,0.5998066004974656,4.06003108614136,-0.1617784845573558,0.6523353199581332,38.39335025646156,24.65682439722728,31.52508732684442,0.9700163351058122,4.944576169646738,3.175486002635983,0.002961397440605529,0.002961397440605529
3,0.8543085911506498,1.3700841218728463,1.6505074846152903,1.0896607591304024,4.140943928926148,-0.15746280251243455,1.1704746359150666,118.9874766532395,78.55522337555527,98.77135001439738,1.0372707762066273,4.988495844125372,3.293392013726923,0.006953734756250718,0.006953734756250718
4,0.8579875710344709,2.0512450317119395,2.4813704415379214,1.6211196218859576,4.571608195913105,-0.15316566557290767,1.759942742355053,110.31575049624952,72.07107199266306,91.1934112444563,1.1007506357019263,5.530228359975046,3.612988031851163,0.013388909129342208,0.013388909129342208
5,0.8616665509182918,2.7132520304098477,3.328228821288621,2.0982752395310746,5.484820111193844,-0.1488869150385288,2.3379185188153055,56.384163787381894,35.54728389465756,45.96572384101973,1.1605597515217494,6.7279914173330075,4.241648805054682,0.022362997616520164,0.022362997616520164
6,0.8653455308021127,3.283681617947188,4.11512397906193,2.4522392568324465,6.771754233730693,-0.14462639423749762,2.84151921266765,30.5163466420264,18.184964436416063,24.350655539221233,1.2168011938532872,8.48639163895563,5.057116828505754,0.03364683514753408,0.03364683514753408
7,0.8690245106859338,3.7239034598242355,4.798225806826803,2.649581112821668,7.673265467751608,-0.14038394849203764,3.236163382015412,18.83540197409668,10.400912197997338,14.618157086047008,1.2695772663093645,9.886953511876616,5.4595774236266,0.04680439104670775,0.04680439104670775
8,0.8727034905697547,4.024064267369006,5.361467603199245,2.686660931538767,7.7460520541792715,-0.1361594250847013,3.5118149324099543,13.597706505143858,6.8138855868682775,10.205796046006068,1.3189895071810875,10.320463188906823,5.17164091945172,0.06131426545805185,0.06131426545805185
9,0.8763824704535756,4.19344103179764,5.807458206273887,2.5794238573213932,7.607696889192776,-0.13195267322538246,3.675058211148207,11.4182128757168,5.07148044006246,8.24484665788963,1.3651386907808822,10.535829977093366,4.679563801292186,0.07666029390277362,0.07666029390277362
10,0.8800614503373967,4.251455227255569,6.148934039962843,2.3539764145482946,7.7295299001003075,-0.127763544019021,3.7415418533430427,11.011880188899656,4.215642268404956,7.613761228652306,1.4081248288295392,11.179317898243102,4.279741901957513,0.09238551821883334,0.09238551821883334
11,0.8837404302212176,4.221170575004734,6.4025746287022995,2.039766521307169,7.841907514384931,-0.12359189043398133,3.7304190999918285,11.537494104282596,3.6756766735984785,7.606585388940537,1.4480471719805892,11.894425302198208,3.789389726571654,0.10811659010268926,0.10811659010268926
12,0.8874194101050386,4.125303566902353,6.5852262032928115,1.665380930511895,7.263621830841859,-0.11943756727108612,3.660874457844698,12.161236859263644,3.075534739676655,7.61838579947015,1.4850042113947053,11.594926781882018,2.932316879801699,0.12356856311705089,0.12356856311705089
13,0.8910983899888596,3.9841478212460117,6.711954868359934,1.2563407741320893,6.044856168985687,-0.11530043113329218,3.550267708989944,12.083770468266598,2.261834866634927,7.172802667450762,1.5190936804287694,10.183558344798117,1.906153993173256,0.13853858870743485,0.13853858870743485
14,0.8947773698726805,3.8147516425851933,6.795288941026227,0.8342143441441601,4.961916059109724,-0.11118034039599073,3.413353441469867,11.509605266838623,1.412960934017904,6.461283100428263,1.5504125563950468,8.838754519788043,1.0850775984314036,0.15289448440594056,0.15289448440594056
15,0.8984563497565015,3.6308258391545962,6.845145227275105,0.41650645103408745,4.424798315637493,-0.10707715517791602,3.262138530048425,11.135263733757139,0.6775472287418532,5.906405481249497,1.5790570624487317,8.342010444376829,0.5075861868981563,0.16656184955867603,0.16656184955867603
16,0.9021353296403225,3.443025983540295,6.869097828440369,0.016954138640221217,4.495086239950322,-0.10299073731264946,3.1060753806213195,11.254989737973098,0.027779289388164968,5.641384513680632,1.6051226695472645,8.968037789173302,0.022134690727342442,0.17951173788300645,0.17951173788300645
17,0.9058143095241434,3.259390019111926,6.87278152076755,-0.35400148254369723,4.9891460006298605,-0.09892095032070351,2.952402119631754,11.569219002445115,-0.5959043898547931,5.48665730629516,1.6287040985255008,10.520161820610507,-0.5418698193507843,0.19174982278172426,0.19174982278172426
18,0.9094932894079644,3.085807610819387,6.860314385042115,-0.6886991634033413,5.174419186136625,-0.09486765938217037,2.806521314444256,11.364832783236842,-1.1409026453801543,5.111965068928344,1.649895322272284,11.503679702010015,-1.1548413297367652,0.20330736040419062,0.20330736040419062
19,0.9131722692917854,2.926458377412871,6.83468276011339,-0.9817660052876485,4.22191904902029,-0.09083073130992377,2.6723606374900677,10.310479910869082,-1.4810458700097078,4.414717020429688,1.6687895680180478,9.86020425291096,-1.4163661548703794,0.21423391780649492,0.21423391780649492
