moneyness,16,79
-0.38269699682088953,,90.44933333333334
-0.2801360748493942,,89.14
-0.28013311367109495,,90.599
-0.26586877089652106,86.01,
-0.2589597064633534,,79.32
-0.19345499065235006,81.28,
-0.17804053082142524,86.2,
-0.1769234665451045,72.74,
-0.17089338310736724,,78.31
-0.16790267789720692,,77.92
-0.1561662099416279,,77.83
-0.1286361288207749,74.18,
-0.0753991018763095,71.94,
-0.07216842673504498,72.93,
-0.07190278491037672,,87.75
-0.06655078067469711,81.07,
-0.06650624403601213,81.05999999999999,
-0.06628349707954229,81.08,
-0.06549625263997316,74.21,
-0.06431094818569894,84.97,
-0.05968886149216923,72.59,
-0.05551474446426696,71.75,
-0.05366358371291946,,76.27
-0.03130363366430455,84.37,
-0.029668927256810695,71.31,
-0.028808495814375723,71.32,
-0.00856013399204314,71.22,
-0.0029413230968642345,71.0,
0.011301813738844757,76.83,
0.03416038586592318,,81.2
0.03874951178772945,79.14,
0.043863128666569384,76.58,
0.047502126429316505,76.59,
0.04768210810403084,,81.08
0.04922326002060662,84.09,
0.05460535612968287,,80.47
0.05477666158967498,,85.2
0.07885384227571768,78.76,
0.07942267493393729,78.93,
0.10347239861587076,73.76,
0.1223507845024141,76.98,
0.12250243208860279,76.26,
0.15282956777275425,,89.72
0.15330095703010316,,89.25
