moneyness,7,14,21,28,63,91,126,210,301
-0.7466838809042711,,,,,,,123.91000000000001,,
-0.6886870750967716,,,,,,,,105.91,
-0.5917931648622904,,,,,,,107.79,,
-0.5917130820844517,,,,,,,107.77,,
-0.5867167455762161,,,,,,,108.42,,
-0.586675236266768,,,,,,,108.41000000000001,,
-0.5866736987248057,,,,,,,108.42,,
-0.5849375497037284,,,,,,,104.99,,
-0.5849219580642504,,,,,,,106.03,,
-0.5845368780646898,,,,149.81,,,,,
-0.5789097805783086,,,,,118.2,,,,
-0.5787567004012342,,,,,,,106.93,,
-0.5778012989365237,,,,,,,,,98.62000000000002
-0.577011953219214,,,,,,,,,98.94000000000001
-0.5755829474321283,,,,,,,,102.52,
-0.5721508724378522,,,,,,,,102.05,
-0.5509724813485194,,,,,,,105.20000000000002,,
-0.5508843902928968,,,,,,,105.2,,
-0.5429193533139905,,,,134.88,,,,,
-0.542840518876011,,,,134.8,,,,,
-0.5428402338829363,,,,134.88,,,,,
-0.5382859579747878,,,,,,,104.26,,
-0.5368313792529933,,,,,,,103.9,,
-0.5041571259955338,,,,127.66,,,,,
-0.504149852525902,,,,127.7,,,,,
-0.5035398641974671,,,,127.79,,,,,
-0.5029965168339221,,,,127.42,,,,,
-0.4949138880792312,,,,128.39,,,,,
-0.4939448391440414,,,,128.37,,,,,
-0.4938954299389954,,,,128.25,,,,,
-0.49386031472609193,,,,128.27,,,,,
-0.49379508782971604,,,,128.24,,,,,
-0.49373849441625206,,,,,,,102.61,,
-0.49336466028517234,,,,127.91,,,,,
-0.49282355902191866,,,,127.9,,,,,
-0.4928150917941285,,,,127.88,,,,,
-0.49279376170140643,,,,127.91,,,,,
-0.49272954622121556,,,,127.81,,,,,
-0.49261865852601494,,,,127.78000000000002,,,,,
-0.4925326174660124,,,,127.82,,,,,
-0.49241981872196805,,,,127.71,,,,,
-0.4923575486538274,,,,127.78,,,,,
-0.4919937151155789,,,,,,,102.25000000000001,,
-0.4898233577148168,,,,,,,100.54,,
-0.4884893740828614,,,,,105.23000000000002,,,,
-0.4821276021016505,,,125.99999999999999,,,,,,
-0.4810811528882296,,,125.31,,,,,,
-0.4767196770565021,,,,,,,,98.1,
-0.4760407036731432,,,,,103.2,,,,
-0.4736817728418953,,,,,102.47,,,,
-0.47359067590114956,,,,,102.35,,,,
-0.47263525429106146,,,121.97,,,,,,
-0.47225596852112395,,,,,103.43000000000002,,,,
-0.47224928410615385,,,,,103.42,,,,
-0.4720328404020745,,,121.94,,,,,,
-0.47200864385208974,,,,,103.35,,,,
-0.4706275583246675,,,,,104.24,,,,
-0.46970195128470005,,,120.73,,,,,,
-0.4623224526698999,,,,,,,99.47,,
-0.4612212994140368,,,,122.22999999999999,,,,,
-0.461030426905361,,,,122.15,,,,,
-0.4610109858399294,,,,122.15,,,,,
-0.4606004968699269,,,,122.0,,,,,
-0.46051823448367446,,,,121.96,,,,,
-0.46051017477810374,,,,121.99,,,,,
-0.46023555320458154,,,,121.89,,,,,
-0.4599237453872814,,,,121.79000000000002,,,,,
-0.45989906344420295,,,,121.77999999999999,,,,,
-0.45975294502175845,,,,121.74,,,,,
-0.4597518224545012,,,,121.73000000000002,,,,,
-0.4597071404896508,,,,121.71,,,,,
-0.4596436973672179,,,,121.70000000000002,,,,,
-0.4596426866482488,,,,121.68,,,,,
-0.4595160922847169,,,,121.67000000000002,,,,,
-0.4593309803140331,,,,121.64000000000001,,,,,
-0.45337211588090653,,,,119.09999999999998,,,,,
-0.45177993350090595,,,,118.58,,,,,
-0.41819535836256905,,,,114.51,,,,,
-0.4059207634087927,,,,113.02,,,,,
-0.3884900371777673,,,108.72,,,,,,
-0.38753586487897906,,,,,95.8,,,,
-0.38706160602935236,,,,,,94.5,,,
-0.3868577871820168,,,,,95.58999999999999,,,,
-0.38433426216770983,,,,,95.76000000000002,,,,
-0.3806601213451979,,,,,95.79,,,,
-0.3800297668374616,,,,,95.61,,,,
-0.3794642376966374,,,109.41999999999999,,,,,,
-0.37925083852865893,,,,105.47,,,,,
-0.3792364525598013,,,,105.58,,,,,
-0.3792031824528055,,,,,,,,,95.66
-0.3790768777336141,,,,,95.34,,,,
-0.3787658438006112,,,,,94.55,,,,
-0.37875246454074385,,,104.91,,,,,,
-0.3786827286846237,,,104.9,,,,,,
-0.3786492705031761,,,,107.66,,,,,
-0.3786324113619135,,,104.89,,,,,,
-0.37863215396335337,,,,107.65,,,,,
-0.37861864023945546,,,,107.64,,,,,
-0.3785840166837763,,,,105.35,,,,,
-0.37857243173307453,,,,105.37,,,,,
-0.3785201653633544,,115.89000000000001,,,,,,,
-0.37845385423872724,,,,105.22,,,,,
-0.3782855020738324,,,,105.14,,,,,
-0.3782696539842657,,,,105.14,,,,,
-0.37821205290337667,,,,105.11,,,,,
-0.3782018717367257,,,,105.11,,,,,
-0.3769460053100815,,,104.06,,,,,,
-0.37667518543913237,,,,104.52,,,,,
-0.37665316774471047,,114.66,,,,,,,
-0.3712412013065608,,112.15,,,,,,,
-0.3712082547780313,,112.15,,,,,,,
-0.37066136567742325,,,,106.9,,,,,
-0.368823145507725,,,,,,94.35,,,
-0.368485666519173,,,,,,94.36,,,
-0.36835482962213717,,,,106.1,,,,,
-0.3682493494547675,,,,107.62,,,,,
-0.3681892113253348,,110.98,,,,,,,
-0.3680442739755576,,110.92,,,,,,,
-0.3679518733274426,,110.52,,,,,,,
-0.36787223264998925,,,,107.58000000000001,,,,,
-0.3678318719362236,,,,105.94000000000001,,,,,
-0.367788841473052,,110.83,,,,,,,
-0.36776925600982735,,110.83,,,,,,,
-0.36761879386354135,,110.8,,,,,,,
-0.36741784391963084,,111.04,,,,,,,
-0.36738036002805463,,110.71,,,,,,,
-0.36735808101992007,,110.7,,,,,,,
-0.3671884689926569,,110.98,,,,,,,
-0.367175520830367,,110.2,,,,,,,
-0.36680620850733847,,110.11,,,,,,,
-0.36669673449837203,,110.08,,,,,,,
-0.3666820281459173,,110.77,,,,,,,
-0.36649292383154375,,115.64,,,,,,,
-0.36644877432123957,,110.67,,,,,,,
-0.3664353944668268,,110.65,,,,,,,
-0.3663126748448945,,115.79,,,,,,,
-0.3663053128328878,,109.90000000000002,,,,,,,
-0.3661232159273796,,,,105.21,,,,,
-0.36603212822380593,,,,103.06999999999998,,,,,
-0.36577198234309194,,110.03,,,,,,,
-0.365473912728974,,,,102.9,,,,,
-0.36513808140919035,,,,,,93.64,,,
-0.36428421581279447,,,,,,,95.67,,
-0.36398744256806603,,,,,,,95.58,,
-0.363656514513404,,,106.65,,,,,,
-0.3633464547629006,,109.04,,,,,,,
-0.3630548906556331,,,,,,93.62,,,
-0.3627759180274941,,114.97,,,,,,,
-0.3618380425785913,,114.58,,,,,,,
-0.3610791118232949,,113.33,,,,,,,
-0.36038383792297013,,,,,,,96.65,,
-0.3592064412568524,,112.72,,,,,,,
-0.3589692909965313,136.05,,,,,,,,
-0.3589135379510363,,112.65,,,,,,,
-0.35818086206579325,,112.45,,,,,,,
-0.35571203162680776,,111.48,,,,,,,
-0.3539950132721724,,,,,,,96.22,,
-0.3383801146835369,,,,101.43,,,,,
-0.33000765884994976,,,,98.29,,,,,
-0.32520443669647925,,,,,,,94.86,,
-0.3248681646857525,,,,99.9,,,,,
-0.32444157707424937,,,,101.18,,,,,
-0.32005745514504025,,,,,,,93.75,,
-0.31823493581501494,,,,101.94999999999999,,,,,
-0.29689367626172425,,,,96.68,,,,,
-0.29555447218279285,,,,94.7,,,,,
-0.2955357895790267,114.8,,,,,,,,
-0.29543199551065846,114.77,,,,,,,,
-0.2954147665315382,114.77,,,,,,,,
-0.29499253936222536,114.61,,,,,,,,
-0.29442355961238953,113.85000000000001,,,,,,,,
-0.2937376339172115,,,,94.14,,,,,
-0.28600648306113385,120.21000000000001,,,,,,,,
-0.28547236707285184,,,,,,,,95.04,
-0.2852016731999234,112.25,,,,,,,,
-0.28511728570063,,,93.7,,,,,,
-0.2850851305907657,120.47,,,,,,,,
-0.28508167311074417,119.66000000000001,,,,,,,,
-0.2843016836802892,,,,94.75,,,,,
-0.28403688641961167,,,,95.57,,,,,
-0.2839601384821092,,,,94.59,,,,,
-0.28333332630718944,118.77,,,,,,,,
-0.28323421586877284,,,,95.42,,,,,
-0.28310620802613207,,,,95.29999999999998,,,,,
-0.28292023563241053,,,,95.26999999999998,,,,,
-0.2828216160096153,118.48999999999998,,,,,,,,
-0.28251242203125804,,,,95.36,,,,,
-0.28232568693568905,118.72,,,,,,,,
-0.2812658346120812,118.33,,,,,,,,
-0.28123787749545226,118.34,,,,,,,,
-0.28112359536307807,,,,94.92,,,,,
-0.27855485200507635,,,,,,,93.0,,
-0.27574978520807913,,,,,,,,,95.09
-0.2749735365340835,117.1,,,,,,,,
-0.274259433590591,116.56,,,,,,,,
-0.27423836500418863,116.81,,,,,,,,
-0.2740642013472123,116.72,,,,,,,,
-0.27403965817638765,116.48,,,,,,,,
-0.27235305429805456,115.41,,,,,,,,
-0.27217071963600215,115.31999999999998,,,,,,,,
-0.2692117446442095,113.68000000000002,,,,,,,,
-0.26884993646305955,113.5,,,,,,,,
-0.2665047136240841,,,,,,,93.46999999999998,,
-0.2660776396078327,,97.08,,,,,,,
-0.26536864107687164,114.52,,,,,,,,
-0.2650631433249361,114.48999999999998,,,,,,,,
-0.2645220128561552,,97.73999999999998,,,,,,,
-0.2643872069579162,,,,,,,93.89,,
-0.2637514359403418,,,,,,,93.75,,
-0.2627052776989851,,,,,,,93.52,,
-0.2624044603034511,,,92.53,,,,,,
-0.26214182519549545,,,,,,,,94.68,
-0.26180194146089397,115.89000000000001,,,,,,,,
-0.2617622368182374,115.87,,,,,,,,
-0.2616345301885996,115.85,,,,,,,,
-0.2613616818499048,,96.74,,,,,,,
-0.26061534548487375,,,93.27,,,,,,
-0.2604806791069312,,,91.88,,,,,,
-0.2603750363472839,,,,,89.08,,,,
-0.2583924023784838,,,91.34,,,,,,
-0.2576091876590042,113.09,,,,,,,,
-0.2568255792991525,,,,,,90.33,,,
-0.2564946739202496,,96.12000000000002,,,,,,,
-0.2560753843610514,,,,90.12,,,,,
-0.25587456029421074,,,,89.7,,,,,
-0.2543988912083067,,95.04999999999998,,,,,,,
-0.2541297238894791,,98.43,,,,,,,
-0.25304787589639444,,,,90.35,,,,,
-0.2528875894667111,,,88.55,,,,,,
-0.25269698544191455,,,,90.0,,,,,
-0.2524301892611811,110.1,,,,,,,,
-0.2524092668855308,,94.33,,,,,,,
-0.24961993249580916,,,,,90.65,,,,
-0.24899665953714156,,,94.19,,,,,,
-0.24732297872767472,,97.07000000000001,,,,,,,
-0.24574347903334492,110.01999999999998,,,,,,,,
-0.2450527362119892,,,,89.58999999999999,,,,,
-0.24497768594469338,109.68,,,,,,,,
-0.24484845052341442,109.61000000000003,,,,,,,,
-0.24236541095047148,108.49,,,,,,,,
-0.24222379530949156,,92.42999999999999,,,,,,,
-0.24222060515841493,,92.42999999999999,,,,,,,
-0.24222012663343662,,92.42,,,,,,,
-0.2422177339994801,,92.42999999999999,,,,,,,
-0.24218200220146124,,92.42,,,,,,,
-0.2421649326979307,,92.42,,,,,,,
-0.24215807277429713,,92.41,,,,,,,
-0.24215695603078857,,92.42,,,,,,,
-0.2421427571478042,,92.41,,,,,,,
-0.2421374922582239,,92.39999999999999,,,,,,,
-0.2421363754540603,,92.41,,,,,,,
-0.24213509910241438,,92.41,,,,,,,
-0.242132227295492,,92.41,,,,,,,
-0.2421274409022557,,92.41,,,,,,,
-0.24212185670040065,,92.39999999999999,,,,,,,
-0.24211802748585287,,92.39999999999999,,,,,,,
-0.2421156342071109,,92.39999999999999,,,,,,,
-0.24211531510213646,,92.41,,,,,,,
-0.24211371957323424,,92.39999999999999,,,,,,,
-0.24211292180626387,,92.39999999999999,,,,,,,
-0.24211116671301725,,92.39999999999999,,,,,,,
-0.24210973072158726,,92.39,,,,,,,
-0.24210845428019245,,92.39999999999999,,,,,,,
-0.24210781605788279,,92.39999999999999,,,,,,,
-0.24210478448723227,,92.39,,,,,,,
-0.24210414625874188,,92.39,,,,,,,
-0.24210302935629702,,92.395,,,,,,,
-0.24209951907003924,,92.39999999999999,,,,,,,
-0.24209648743301238,,92.36,,,,,,,
-0.24204989290796608,,92.33999999999999,,,,,,,
-0.24204079673302736,,92.33,,,,,,,
-0.24203728587026963,,92.33999999999999,,,,,,,
-0.24203664752809195,,92.30999999999999,,,,,,,
-0.24203648794237964,,92.35,,,,,,,
-0.24203569001280956,,92.36,,,,,,,
-0.2420353708405112,,92.35,,,,,,,
-0.2420352112542612,,92.33,,,,,,,
-0.24203393456184186,,92.35,,,,,,,
-0.24203249827772944,,92.33999999999999,,,,,,,
-0.24203185992748777,,92.33,,,,,,,
-0.24203154075196365,,92.36999999999999,,,,,,,
-0.24202994487031126,,92.35,,,,,,,
-0.24202818939273185,,92.36,,,,,,,
-0.24202802980345794,,92.35,,,,,,,
-0.24202771062470807,,92.36,,,,,,,
-0.24202739144568963,,92.36,,,,,,,
-0.24202563595628257,,92.36,,,,,,,
-0.24202499759448215,,92.36,,,,,,,
-0.24202451882242615,,92.35,,,,,,,
-0.2420192522898914,,92.35,,,,,,,
-0.24201909269685395,,92.35,,,,,,,
-0.24201510284907568,,92.33999999999999,,,,,,,
-0.24201478365943896,,92.36,,,,,,,
-0.24201446446953323,,92.35,,,,,,,
-0.24201430487447972,,92.35,,,,,,,
-0.24201414527935883,,92.35,,,,,,,
-0.24201398568417076,,92.315,,,,,,,
-0.24201302811163128,,92.33999999999999,,,,,,,
-0.2420128685159728,,92.315,,,,,,,
-0.24201270892024707,,92.35,,,,,,,
-0.24201254932445426,,92.33,,,,,,,
-0.2420117513444816,,92.35,,,,,,,
-0.2420111129592939,,92.33999999999999,,,,,,,
-0.24200871900526277,,92.29,,,,,,,
-0.2420082402126419,,92.27,,,,,,,
-0.24200808061496737,,92.35,,,,,,,
-0.24200792101722535,,92.36,,,,,,,
-0.24200776141941627,,92.35,,,,,,,
-0.24200680383115025,,92.33999999999999,,,,,,,
-0.2420064846345239,,92.35,,,,,,,
-0.24200520784533042,,92.33999999999999,,,,,,,
-0.2420050482463787,,92.35,,,,,,,
-0.2420040906512575,,92.35,,,,,,,
-0.24200377145234608,,92.3,,,,,,,
-0.2420036118527895,,92.35,,,,,,,
-0.24200329265347487,,92.27999999999999,,,,,,,
-0.24200297345389132,,92.35,,,,,,,
-0.24200233505391788,,92.33,,,,,,,
-0.24200169665286897,,92.33999999999999,,,,,,,
-0.24200073904927943,,92.33999999999999,,,,,,,
-0.2419999410444399,,92.33999999999999,,,,,,,
-0.24199946224072966,,92.32,,,,,,,
-0.24199850463149442,,92.27999999999999,,,,,,,
-0.24199802582596952,,92.345,,,,,,,
-0.24199754701983966,,92.35,,,,,,,
-0.24199595099503823,,92.32,,,,,,,
-0.24199547218628725,,92.33999999999999,,,,,,,
-0.2419951529801171,,92.30999999999999,,,,,,,
-0.24199259932107808,,92.29,,,,,,,
-0.2419918012990997,,92.33,,,,,,,
-0.24198781116400347,,92.27999999999999,,,,,,,
-0.2419871727384898,,92.27,,,,,,,
-0.2419866939186488,,92.27999999999999,,,,,,,
-0.24198637470508533,,92.27999999999999,,,,,,,
-0.24198509784814315,,92.33999999999999,,,,,,,
-0.24197967115814767,,92.27,,,,,,,
-0.24197631934021613,,92.27,,,,,,,
-0.24197440400237524,,92.27999999999999,,,,,,,
-0.24197121175113068,,92.27999999999999,,,,,,,
-0.24196562524675602,,92.27,,,,,,,
-0.24194168215246448,108.25,,,,,,,,
-0.24168635473575295,108.16,,,,,,,,
-0.24167213821283617,108.21,,,,,,,,
-0.24164274505946048,,94.19,,,,,,,
-0.24149318808208808,108.13,,,,,,,,
-0.24147432948964498,108.14,,,,,,,,
-0.24020834331439278,100.8,,,,,,,,
-0.24017755362077553,107.75,,,,,,,,
-0.24005886166305934,,95.86,,,,,,,
-0.23981815605646373,,,,90.71,,,,,
-0.23978348188879173,,,,92.55,,,,,
-0.23940940985776105,,,92.13,,,,,,
-0.23892975765620805,106.71,,,,,,,,
-0.2388060080196016,,,89.4,,,,,,
-0.23876480285277113,,,,90.49,,,,,
-0.2387422668901945,,,89.35,,,,,,
-0.23869654698130494,,,89.32,,,,,,
-0.2385762645186057,,,,89.54,,,,,
-0.2385648300709361,106.56,,,,,,,,
-0.23848429606545984,,,87.83,,,,,,
-0.23842066215515534,,,89.22,,,,,,
-0.2378997533335534,113.83000000000001,,,,,,,,
-0.2368092010282724,,,,89.02,,,,,
-0.2364464472171337,,,89.74,,,,,,
-0.2363682181543274,,,88.66,,,,,,
-0.23633987033475257,113.2,,,,,,,,
-0.2361313276971141,,92.73,,,,,,,
-0.23607702635343275,104.96,,,,,,,,
-0.2355171917318637,,,88.32,,,,,,
-0.23500270617792685,,,,93.96,,,,,
-0.2332487209097759,,95.18000000000002,,,,,,,
-0.23287129455526134,108.37,,,,,,,,
-0.23076314919583762,106.14,,,,,,,,
-0.23058263061661322,106.05,,,,,,,,
-0.22868503224739334,,,,,,,93.13,,
-0.2277394281281755,,,92.08,,,,,,
-0.2264570594495683,,,91.65,,,,,,
-0.22481458278806854,,92.49,,,,,,,
-0.22476207846183005,104.38,,,,,,,,
-0.2247600224248364,,,,,,,92.91,,
-0.22465768126534236,,92.51,,,,,,,
-0.22416267756976715,,,,,,,93.34,,
-0.22140975647336325,,91.25,,,,,,,
-0.21519919586831293,103.09,,,,,,,,
-0.21517245139645602,103.09,,,,,,,,
-0.2151384103413363,102.78,,,,,,,,
-0.2151311154453316,103.06,,,,,,,,
-0.2151223613911254,103.16,,,,,,,,
-0.2150972329285714,103.1,,,,,,,,
-0.21495859216458424,103.08,,,,,,,,
-0.21437300453327457,,,,,,,91.89,,
-0.21432443686704006,102.83,,,,,,,,
-0.21412149226747246,,,,87.24,,,,,
-0.2135812042596581,,,85.8,,,,,,
