moneyness,3,10,17,31,59,150,248
-0.5994476650335703,,,,,,,83.25
-0.593868387365083,,,,,,,83.59
-0.5934734603213836,,,,,,,83.47
-0.5928384076072987,,,,,,,83.31
-0.5914144740605393,,,,,,88.36,
-0.5912111487075732,,,,,,88.38999999999999,
-0.5889694752291084,,,,,,,83.17
-0.5876901882084342,,,,,,88.75,
-0.5834729855851108,,,,,,,83.0
-0.5830901359126157,,,,,,,82.96
-0.5727202153276475,,,,,108.33,,
-0.5562513780474783,,,,,109.62,,
-0.464176731660243,,,,,,79.96,
-0.4641264832978942,,,,,,79.97,
-0.46367598091651874,,,,,,79.9,
-0.46367181005400826,,,,,,79.9,
-0.46355802116209965,,,,,,79.87000000000002,
-0.46310166170035705,,,,,,80.39,
-0.4626477013546383,,,,,,79.70999999999998,
-0.46199969333982516,,,132.33,,,,
-0.46137898828660884,,,,,,81.25,
-0.45988862903530714,,,131.12,,,,
-0.4592585082294096,,,,115.02,,,
-0.4592153755884413,,,,,93.79,,
-0.4576266773911952,,,,,,80.58,
-0.4573794629521758,,,,,,80.59,
-0.45707793917644146,,,,,,80.47,
-0.4566909326606442,,,129.96,,,,
-0.45650209640728856,,,129.88,,,,
-0.4524530786510087,,,,115.74,,,
-0.4522953344051913,,,135.80999999999997,,,,
-0.4521280442505221,,,,,93.12,,
-0.45207491012658707,,,,,,,78.93
-0.4515180335385752,,,,115.57,,,
-0.4510965444331858,,,,,,79.84000000000002,
-0.4510855469452225,,,,,,80.42,
-0.45102407341784456,,,,108.85,,,
-0.45092098396057834,,,,,,80.4,
-0.4506635435057993,,,126.15999999999998,,,,
-0.4504754760943094,,,,,,,77.73
-0.4492124288520155,,,,,96.06,,
-0.44763191516510004,,,,,,80.97,
-0.44763145749896915,,,,,,80.37,
-0.4470179614095955,,,,113.29,,,
-0.44694716216145225,,,,,93.78,,
-0.44604107716204633,,,,,,,78.06
-0.44596189325901836,,,131.73,,,,
-0.4455218263402083,,,,109.73,,,
-0.4446570173972296,,,,,,,77.9
-0.4428651218245052,,,,,,,77.95
-0.44142456843763944,,,,,,,78.08
-0.41072244089479115,,,,,89.58,,
-0.40442447642143575,,,,,89.47,,
-0.4039150318810626,,,,,89.2,,
-0.40340714181310533,,,,,89.08,,
-0.4032653860561023,,,,,89.05,,
-0.40325988276226665,,,,,89.03,,
-0.40314088967818984,,,,,90.35,,
-0.40309344110933465,,,,,88.99,,
-0.40290810891498907,,,,,88.95,,
-0.40289773728097544,,,,,90.13000000000001,,
-0.4026165936274939,,,,,88.9,,
-0.4020019886152051,,,,,89.94,,
-0.401955496790132,,,,,89.9,,
-0.40182996527351045,,,,,89.9,,
-0.4017995500988798,,,,,88.68,,
-0.40133610895682814,,,,,89.74,,
-0.4012608358181008,,,,,88.54,,
