moneyness,3,10,45,73,164,255
-0.6400142842332016,,,,144.07,,
-0.6377903472576383,,,,144.22,,
-0.6377698795512403,,,,144.21,,
-0.6375671769237572,,,,144.16,,
-0.6356779159610962,,,,,117.79,
-0.5677414056184973,,,,,111.16,
-0.5653370810936118,,,,134.53,,
-0.5651045706059978,,,,,111.67000000000002,
-0.5649765522361656,,,,,112.19,
-0.5648964235936365,,206.53,,,,
-0.5646255344221565,,,,134.25,,
-0.5642834423350922,,,,133.64,,
-0.5632971646340575,,,,,110.86,
-0.5632354932308781,,,,,,102.91
-0.5632297702588591,,,,,,102.1
-0.5629256011958355,,200.6,,,,
-0.562053385692284,,,,,110.58,
-0.5618032671948399,,218.01,,,,
-0.5614964663923583,,,,,,101.23
-0.5614413376623946,,,,,110.35,
-0.5586391963702487,,201.5,,,,
-0.49453520345680146,,,134.73,,,
-0.49124801223330494,,,135.2,,,
-0.49040653910329024,,,,124.22,,
-0.4902024187710383,,181.07,,,,
-0.4900427198498686,,199.65,,,,
-0.48939547341792833,,,132.83000000000004,,,
-0.48924421277210517,,,132.76,,,
-0.48888246341128605,,,132.13,,,
-0.4849290232193997,,,131.08,,,
-0.42290101886825116,,,,,102.09,
-0.42126447923931,,,125.44,,,
-0.42068949536261946,,,122.48999999999998,,,
-0.42067607102511373,,,,119.11,,
-0.42059467265771777,,184.99,,,,
-0.42054850878158734,,,,116.02000000000001,,
-0.4203923364274723,,,,115.96,,
-0.4201915397248519,,,,,104.02,
-0.416251840630915,,,,,102.06,
-0.41617941974072525,,,122.11,,,
-0.4159057622356791,,,,,,97.27
-0.4158895563973236,,,120.4,,,
-0.4157018443371283,,,122.01,,,
-0.41383095177733786,,,,114.57000000000001,,
-0.4118347667410206,,,122.03,,,
-0.41139249819738954,,,120.83,,,
-0.35157473677536677,,,,,101.12000000000002,
-0.3511119057987524,,,114.44,,,
-0.35103517100944315,,,112.78,,,
-0.3504637688690275,,,,110.62,,
-0.3501880122684503,,155.06,,,,
-0.348963984687633,,165.77629629629632,,,,
-0.3481538994158011,,152.87,,,,
-0.3471533710823762,,,,,101.02,
-0.34586177623239633,,,,108.21,,
-0.34533361071790714,,,113.31,,,
-0.3405356609005059,,,,107.77000000000001,,
-0.3373036209730149,,,111.24,,,
-0.2814367815266019,,135.77,,,,
-0.28081768152880904,,135.56,,,,
-0.28031458888690575,,135.25,,,,
-0.27966034544608476,,,,,97.56,
-0.2783670311875336,,,108.29,,,
-0.27827640858793334,,133.96,,,,
-0.27755165144467997,,,,103.7,,
-0.27667897276841,,137.59,,,,
-0.2763366424046465,,139.58,,,,
-0.2762999823417195,,,,102.87,,
-0.27547362289271504,,136.91,,,,
-0.2754032743076841,,135.42,,,,
-0.27348812879602447,,,,,,98.27
-0.2732315179141164,,132.92,,,,
-0.2730413188775177,,,106.97,,,
-0.2728478477750599,,136.17,,,,
-0.2726003084174693,,,104.03,,,
-0.27191711504437666,,130.26,,,,
-0.27182804656222737,,,103.76,,,
-0.2715872405393751,,139.97,,,,
-0.2711157759701449,,132.51,,,,
-0.2708968260680632,,,,102.32,,
-0.27078198423138966,,132.32,,,,
-0.2672962057666719,,,,102.22000000000001,,
-0.2379321106377419,156.75,,,,,
-0.23485114575575572,157.6,,,,,
-0.23393563016455066,151.21,,,,,
-0.2339210982507135,150.76,,,,,
-0.23287222865960133,150.48,,,,,
-0.22775492912996664,154.7,,,,,
-0.20868091424690882,,113.6,,,,
-0.20832097834254082,,,98.65,,,
-0.20757158149982202,146.83,,,,,
-0.2075316194883824,,,99.99,,,
-0.20692484387234078,,,97.88,,,
-0.20493460948556375,,114.07000000000002,,,,
-0.20449187279969683,,117.84999999999998,,,,
-0.20278301203072913,,,96.98,,,
-0.20164895778900305,,118.3,,,,
-0.20120951403039178,151.26,,,,,
-0.20107839890300794,,114.91,,,,
-0.20012681625749518,,115.25,,,,
-0.19955757364070326,,113.1,,,,
-0.19910766031680394,141.64,,,,,
-0.19903418085225677,,114.65,,,,
-0.1981221478662759,,,97.81,,,
-0.19773732753175866,,,98.08,,,
-0.19744115054836653,141.25,,,,,
-0.19714358284164457,,113.6,,,,
-0.19648909562656325,,,98.18,,,
-0.1719088437255173,136.15,,,,,
-0.17175258593246978,141.5,,,,,
-0.17081858231608393,126.51000000000003,,,,,
-0.16927562279045372,136.21,,,,,
-0.1677606392756188,128.66,,,,,
-0.1660006759020609,129.35,,,,,
-0.16588211230563243,128.55,,,,,
-0.1653118104749739,130.37,,,,,
-0.1631153649108099,126.47,,,,,
-0.16259859491325968,130.12,,,,,
-0.16232532662028132,136.34,,,,,
-0.16152279126875457,127.02,,,,,
-0.1607860880225931,125.71,,,,,
-0.15578237684700136,125.6,,,,,
-0.14011410685801995,,,,97.9,,
-0.13909498795450403,,97.81,,,,
-0.13850412728314354,,,,,96.67000000000002,
-0.1378121120154504,,,,97.62,,
-0.13778981039997928,,,,,,93.06
-0.1377600731179458,,95.93,,,,
-0.13763490623935515,,,,,97.18,
-0.1375468958875361,,,,97.55,,
-0.13711402031521225,,,94.22,,,
-0.1367291530881357,113.77,,,,,
-0.1366322614622859,,,93.97,,,
-0.13662729207467017,,95.39,,,,
-0.13660368670225775,124.48,,,,,
-0.13658877738092845,,,93.1,,,
-0.13649061149417352,,,,97.22000000000001,,
-0.13618354372063024,113.33,,,,,
-0.1358737684400938,,,93.25,,,
-0.1356820692923686,,,93.61000000000001,,,
-0.13559739584308783,119.85,,,,,
-0.13526352123576602,,,92.38,,,
-0.13514510823658965,,96.25,,,,
-0.13503289758212866,,95.98,,,,
-0.13465989970708236,,,93.17,,,
-0.1345650396008614,,,,97.57,,
-0.1340254394460072,,,,94.41,,
-0.1339891921851184,123.11,,,,,
-0.13397419243093445,,94.36,,,,
-0.1339441913636915,,,,96.21999999999998,,
-0.1332560968210723,,97.73,,,,
-0.13320851535954514,113.4,,,,,
-0.13302941197719864,,97.62,,,,
-0.1329404590213209,,,92.57,,,
-0.1321478472927352,112.61,,,,,
-0.13206624649029297,,94.34,,,,
-0.1320373686844869,,97.95,,,,
-0.13160397088557574,,100.16000000000001,,,,
-0.13156500670142335,,100.16000000000001,,,,
-0.13145186506236173,,,,95.49,,
-0.13137390589304898,,,,,96.3,
-0.1309322923833457,,93.52999999999999,,,,
-0.13048770944377297,,94.85,,,,
-0.13038184932995922,119.0,,,,,
-0.13016879074615573,,96.02,,,,
-0.1301372643396872,119.24,,,,,
-0.13000230549389036,,97.29,,,,
-0.1298307085643512,,97.14,,,,
-0.12952393664094886,111.65,,,,,
-0.12943299971271294,,,,96.42,,
-0.12903239854316162,,95.69,,,,
-0.12879337882967912,,96.8,,,,
-0.1287630177325767,,,92.88,,,
-0.12865294101416092,118.68000000000002,,,,,
-0.1283719295085325,125.49,,,,,96.85
-0.12833900639363338,104.88,,,,,
-0.1282731527018448,,97.24,,,,
-0.12823895551403386,,97.98,,,,
-0.12800837111963725,,94.49,,,,
-0.1279576768792512,,95.43,,,,
-0.1278752861659217,118.54,,,,,
-0.12764958265302118,,97.7,,,,
-0.12764704599480947,,97.63,,,,
