moneyness,4,11,18,32,60,88,179,270,368
-0.705569520556768,,,,,,,,85.37,
-0.70519889125303,,,,,,,98.71999999999998,,
-0.7051612988824139,,,,,,,96.49000000000001,,
-0.7043828567184354,,,,,,,,86.53,
-0.6664821201064589,,,,,,101.34000000000002,,,
-0.6321665902799286,,,,,,,89.34,,
-0.6319991462380192,,,,,,,89.3,,
-0.6319292538580255,,,,,,,87.7,,
-0.6306670448636127,,,,,,,87.48,,
-0.6279644259584102,,,,,,101.63,,,
-0.6278701445426784,,,,,,101.61000000000001,,,
-0.6277867605239571,,,,,,101.61000000000001,,,
-0.6240868599937823,,,,,,100.86,,,
-0.6240539317191713,,,,,,100.85000000000001,,,
-0.624051529001229,,,,,,100.83,,,
-0.5620524267039992,,,,,,,86.53,,
-0.5601519674952304,,,,,98.88,,,,
-0.559000091507481,,,,125.72000000000001,,,,,
-0.5573492746614552,,,,,,,86.5,,
-0.5563457530642644,,,,,,,,,74.29
-0.5561547466475814,,,,,,91.18,,,
-0.5555104480973254,,,,,,91.03,,,
-0.5546161254943297,,,,,,90.81,,,
-0.5543269836070323,,,,,97.5,,,,
-0.5540429352596696,,,,,,,,,78.58
-0.5539426452018912,,,,136.98,,,,,
-0.5537932039730253,,,,131.18,,,,,
-0.5529312620638704,,,,,,,84.43,,
-0.5524482201238674,,,,,101.11,,,,
-0.5523562289444224,,,,,101.1,,,,
-0.5514665921104469,,,,,96.77,,,,
-0.5511474914381385,,,,,,94.82,,,
-0.5499846994797823,,,,,96.35,,,,
-0.5495889436096618,,,,,96.31,,,,
-0.489276074371618,,,,,92.54999999999998,,,,
-0.48771241638734797,,,,,,,85.22,,
-0.4875997304774582,,,,,92.18,,,,
-0.4875575308179241,,,,,92.16,,,,
-0.4868439620777688,,,,,92.04,,,,
-0.48660817422464997,,,,119.9,,,,,
-0.4865889704641969,,,,,,93.52,,,
-0.48623683527762107,,,,115.6,,,,,
-0.4862127013358103,,,,115.61,,,,,
-0.4861053909746892,,,,115.59,,,,,
-0.48604520966602116,,,,115.58,,,,,
-0.48583701327128126,,,,115.5,,,,,
-0.48530830951352444,,,,115.31,,,,,
-0.4853056604245273,,,,115.31,,,,,
-0.4852276893084365,,,,115.42,,,,,
-0.4852169001820861,,,,,91.54,,,,
-0.48518585526073865,,,,115.29,,,,,
-0.48518339422265455,,,,,,,83.5,,
-0.48516938478844696,,,,115.24000000000001,,,,,
-0.48516010785160246,,,,,,,84.98,,
-0.4851559425875327,,,,115.28,,,,,
-0.4851445824338686,,,,,91.7,,,,
-0.48513738741057943,,,,,91.71,,,,
-0.48500556929691485,,,,119.43,,,,,
-0.4849921185400998,,,,119.42,,,,,
