moneyness,5,19,82
-0.6229734824682669,,,164.1108333333333
-0.6227954753059914,,,162.39642857142854
-0.6119620749641512,,,165.01
-0.5477953213095124,,,150.33
-0.5441862783052724,,,140.46
-0.5382268155998065,,,149.875
-0.4925657903377362,,,165.4468
-0.4858904136102348,,,149.95
-0.4626955489699276,,,160.4
-0.45735438557141483,,,143.32
-0.4318809474963309,,,157.4556
-0.40301857686792497,,,151.87
-0.4029950544110307,,,150.75
-0.3991041845182799,,,149.04
-0.37373479517549146,,,150.74
-0.3732344798754993,,161.93999999999997,
-0.37247499626622627,,162.11999999999998,
-0.35344890923892114,,,143.0
-0.3433204345547175,,,150.79
-0.3427471853148212,,,142.92
-0.33999775599237037,,,144.94
-0.339779090083542,,,145.23
-0.33867006550172407,,,143.99
-0.33828417085502716,,,148.92
-0.3364444036927472,,,142.87
-0.3310593405096477,,,143.17
-0.32063958694886885,,,144.94
-0.31344431257268535,,,150.82
-0.31115804977571937,,,148.15
-0.31034007131083663,,,142.63000000000002
-0.3067904397359775,,,138.1
-0.30661949267458566,,,138.11
-0.284517129554272,,136.57,
-0.2831485549170931,,,148.62
-0.2828940960073336,,137.3,
-0.28286495450674554,,136.87,
-0.28106431239193497,,,136.21
-0.279847052038252,,,153.43
-0.27970632060835376,,,152.2
-0.27899189273405645,,,151.5328
-0.27276636512819863,,,149.78
-0.2586455825470343,,127.85333333333332,
-0.1789699539493369,143.26,,
-0.16471147278073117,139.26,,
-0.15874585832559174,,,150.275
-0.15842022384775267,141.99,,
-0.15669326310358123,126.67000000000002,,
-0.15280801782491937,,138.63,
-0.1472068082303365,123.73,,
-0.1459963425084737,123.33,,
-0.14597974381748235,126.84,,
-0.1458207660986277,130.54,,
-0.13362128973317333,117.74000000000001,,
-0.13086062181228142,119.91,,
-0.12373818298349615,,149.06624999999997,
-0.12252827182569903,,151.9273333333333,
-0.12146499477271677,,152.17,
-0.12089236959694172,,154.53,
-0.11860881214909613,159.66333333333333,,
-0.11782764469390972,,,150.94
-0.09818645295689643,,,150.3868
-0.08848354830419725,,,128.24
-0.0869563848510323,,151.52200000000002,
-0.08244921514604242,,149.79,
-0.08243934449466772,,149.78,
-0.07934501634608071,117.14,,
-0.06726634420158595,,,150.87
-0.0670260522441335,,,150.4
-0.055814577089907225,,149.92,
-0.05528652215069696,,,134.29
-0.055243680997360434,,152.1432,
-0.037568513091474354,,,150.01777777777775
-0.032397818088292785,148.94,,
-0.031815158991078785,,136.29,
-0.031535621330427976,,,143.9
-0.027697449556316478,131.38,,
-0.022465573986831355,115.52,,
-0.018382023629998745,131.73,,
-0.015868963847200934,,,150.91
-0.013480176809015254,,140.88,
-0.008267946166304774,,,128.7
-0.005656908243827363,,,149.904
-0.002034639680070449,111.44,,
-0.0011640978423328452,,,131.32
0.0017389008802926043,,,130.38
0.0019484951322985555,,,130.28
0.017185650741528447,,,144.8
0.017437684934261677,,148.3,
0.02474456734681585,,,130.02
0.024997271698438572,,,130.27
0.03325192560586143,143.63,,
0.03968349588071285,,124.394,
0.04114736889811099,133.75,,
0.04237755282861411,134.47,,
0.059204549844296794,141.99,,
0.06589554349073268,,131.96,
0.06782846403553733,,,127.95000000000002
0.08488445980503068,,123.42,
0.09001923883956553,121.28,,
0.10178892746199453,,133.28,
0.11183517661192943,153.88,,
0.11261216155362819,112.06,,
0.11265853066023301,154.11,,
0.13759171833229056,158.06,,
0.13836079839567028,165.83,,
0.17528562378872126,,,130.58
0.17529114899988585,,,130.7711111111111
0.17652941470602923,,,138.57
0.19047096911229078,,138.48,
0.19288610442763532,,,139.43
0.19325761715999912,,,139.42
0.1964019784710611,,139.236,
0.2004809126536089,,,140.53
0.2005010891546133,,,129.79
0.20352729780440515,,,131.37
0.20487661762216391,,140.01,
0.23964585797129478,,,122.28
0.26560811204175483,,,121.24272727272728
0.32484788337484516,,126.42,
0.4041248303603535,,137.67,
0.4045089622938196,,137.71,
0.4719034242950022,,,133.15
0.48381866074088853,,,139.46
0.4873719149675426,,,139.65
0.4981605584663149,,,141.58
0.5099180476880438,,,142.28
0.5765868030855694,,,129.98
0.8084806893446128,,,129.0
1.1086801710561351,,,145.17
1.1088288227493224,,,145.24
1.109568581170473,,,138.96
1.1096181711659798,,,142.24
1.1097682268905031,,,126.58375
1.1293941569424337,,,143.99
1.132489761002733,,,143.94
