moneyness,93
-0.26217957073607434,92.26
-0.2619236238565966,93.93
-0.14236706689536882,84.423
-0.1400153322980756,92.39
-0.039274460072246664,83.4
0.23016966500019675,98.06
0.23687979754751476,106.78
0.3156950458101093,100.88
0.34487809291395943,103.91
0.34781457992295417,104.22
0.3515572396777886,98.23
0.3517465794667236,104.64
0.3517631907509904,104.64
0.3531400229295727,98.21
0.35319994882443817,98.59
0.35504693389834685,104.99
0.3609414745677155,105.6
0.36107955881224774,105.62
0.36168948528137457,105.68
0.48661673286240603,105.82000000000001
0.7195890673440211,102.52
0.841444281578928,103.76000000000002
0.8449458323903611,104.0
