test_date,PC_type,Strike,Spot_t,Premium_t,Tau_t,Moneyness_t,Delta_t,IV_t,IR_t,DividendYield_t,Volume_t,Quantity_t,Spot_th,Tau_th,Premium_th,Delta_th,option_return,M_floor,Return_t,Cluster
2017-11-12,-1,7000,6043.53192708333,1059.60072916667,5,1.16019556719209,0.379375554197649,1.02819479166667,0.0121,0,116035.813,19.2,7868.77,0,1.4,0,0,1.16,0.14858858331514474,1
2017-11-12,-1,7500,6188.7,1248.092,5,1.2125609434239,0.814480447713627,0.26608,0.0121,0,15471.75,2.5,7868.77,0,34.665,0,0,1.21,0.19273460518402763,1
2017-11-12,-1,7750,6087.14058823529,1680.27411764706,5,1.27404714650174,0.671589581995184,0.518035294117647,0.0121,0,10348.139,1.7,7868.77,0,3.12,0,0,1.27,0.24219856313850688,1
2019-05-19,-1,7000,7936.65023809524,81.4402998236331,5,0.882358320570956,0.0938326479914254,1.0906746031746,0.0234,0,900016.137,113.4,7880.29,0,3.95,0,0,0.88,-0.12515704632550706,1
2019-05-19,-1,7250,7967.91430894309,117.350623306233,5,0.910112585102945,0.101808091299675,1.05859403794038,0.0234,0,294016.038,36.9,7880.29,0,7.87,0,0,0.91,-0.09418696723056998,1
2019-05-19,-1,7500,7950.52605954466,188.910735551664,5,0.943409662688237,0.108506859823269,1.04066024518389,0.0234,0,453975.038,57.1,7880.29,0,4.34888888888889,0,0,0.94,-0.05825466577586727,1
2019-05-19,-1,7750,7999.34675603217,270.049142091153,5,0.968955838311437,0.107023563223662,1.06114959785523,0.0234,0,298375.634,37.3,7880.29,0,12.613679245283,0,0,0.96,-0.031536242627920895,1
2019-05-19,-1,8000,8015.2313836478,405.77691823899403,5,0.998160454180434,0.100907141281833,1.10115911949686,0.0234,0,254884.358,31.8,7880.29,0,144.24,1,-0.7049856839577716,0.99,-0.0018412398618081682,1
2019-05-26,-1,7500,8088.68972222222,116.421388888889,5,0.927933920719339,0.137421897054523,0.898359444444445,0.023,0,145596.415,18,8272.46,0,4.13118811881188,0,0,0.92,-0.07479475485261464,1
2019-05-26,-1,7750,8389.78243034056,92.8155108359133,5,0.925191256564424,0.156047426057756,0.815270743034056,0.023,0,541979.945,64.6,8272.46,0,4.16149253731343,0,0,0.92,-0.07775479898898001,1
