Date,PC_type,Strike,Spot_t,Premium_t,Tau_t,Moneyness_t,Delta_t,IV_t,IR_t,DividendYield_t,Volume_t,Quantity_t,Spot_th,option_value,option_return,M_floor,Return_t,Cluster
2021-07-03,1,40000,34021.6455866303,1138.03512960437,27,1.17594241611842,0.983190864795911,0.831149522510232,5e-4,0,4987573.243,146.6,40005.93,5.930000000000291,-0.9947892645440024,1.17,0.17594241611842,0
2021-07-03,-1,40000,34412.58,6882.52,27,1.16236562326916,0.0188560889462196,0.8123,5e-4,0,3441.258,0.1,40005.93,0,-1,1.16,0.16236562326915993,0
2021-07-03,1,45000,34576.1781607531,513.757241129616,27,1.30150236866246,0.982025200737647,0.829884866039102,5e-4,0,4774970.204,138.1,40005.93,0,-1,1.3,0.30150236866246005,0
2021-07-03,1,50000,34103.4147826087,230.306434782609,27,1.46642121352885,0.986636944661052,0.884188695652175,5e-4,0,392189.27,11.5,40005.93,0,-1,1.46,0.4664212135288499,0
2021-07-03,1,55000,34742.4916722408,155.58602006689,27,1.5830768028332,0.991149725708,0.947868227424749,5e-4,0,1038800.501,29.9,40005.93,0,-1,1.58,0.5830768028332001,0
2021-07-03,1,60000,33993.954,84.987,27,1.7651775971550001,0.993958585886413,1.00718333333333,5e-4,0,101981.862,3,40005.93,0,-1,1.76,0.7651775971550001,0
2021-07-03,-1,60000,34532.02,26417,27,1.73751781679728,2.88664325029941e-5,1.5734,5e-4,0,3453.202,0.1,40005.93,19994.07,-0.24313623802854223,1.73,0.73751781679728,0
2021-07-03,1,65000,34680.964,68.3694285714286,27,1.87423035430265,0.99609863537737,1.0671,5e-4,0,242766.748,7,40005.93,0,-1,1.87,0.87423035430265,0
2021-10-02,-1,20000,47726.1233333333,39.7633333333333,27,0.419057985854593,1.0733086070902e-4,1.3944,4e-4,0,14317.837,0.3,60587.09,0,-1,0.41,-0.580942014145407,0
2021-10-02,-1,25000,48096.7425314685,88.8377202797203,27,0.519789399020128,6.2055968560087e-4,1.20591230769231,4e-4,0,3438917.091,71.5,60587.09,0,-1,0.51,-0.480210600979872,0
2021-10-02,-1,30000,47792.7393617021,167.773617021277,27,0.627712900204139,0.00353383720233435,1.00377872340426,4e-4,0,224625.875,4.7,60587.09,0,-1,0.62,-0.37228709979586105,0
2021-10-02,-1,35000,48063.0352409639,391.780397590361,27,0.728225714100644,0.0086845044126271,0.888604457831325,4e-4,0,3989231.925,83,60587.09,0,-1,0.72,-0.27177428589935604,0
2021-10-02,1,40000,47542.53,9033.07714285714,27,0.841352606542236,0.985634225546753,0.82538571428571506,4e-4,0,33279.771,0.7,60587.09,20587.089999999997,1.2790782890943349,0.84,-0.15864739345776402,0
2021-10-02,-1,40000,47859.4112720848,996.814593639576,27,0.835786491336219,0.0169473918019901,0.799409540636042,4e-4,0,1354421.339,28.3,60587.09,0,-1,0.83,-0.16421350866378104,0
2021-10-02,1,45000,48016.8407142857,5767.22104395604,27,0.937179174618806,0.978371548808669,0.770885164835165,4e-4,0,873906.501,18.2,60587.09,15587.089999999997,1.7027037599564574,0.93,-0.06282082538119405,0
2021-10-02,-1,45000,47809.3645348837,2476.14255813954,27,0.941245550985594,0.0212225767771736,0.774474418604651,4e-4,0,411160.535,8.6,60587.09,0,-1,0.94,-0.05875444901440596,0
2021-10-02,1,50000,47815.6173262032,3131.75155080214,27,1.04569686536724,0.9745673977895,0.755104010695187,4e-4,0,1788304.088,37.4,60587.09,10587.089999999997,2.380565101752184,1.04,0.04569686536724005,0
2021-10-02,-1,50000,47686.5034848485,4956.485,27,1.04851518504212,0.0247749676307065,0.759486363636364,4e-4,0,314730.923,6.6,60587.09,0,-1,1.04,0.048515185042119935,0
2021-10-02,1,55000,47888.7944312169,1607.04417989418,27,1.14850479177873,0.971155883287018,0.743404761904762,4e-4,0,3620392.859,75.6,60587.09,5587.0899999999965,2.476625017470206,1.14,0.1485047917787301,0
2021-10-02,1,60000,47770.6120275229,794.200541284404,27,1.2560221966766,0.971992059258558,0.756832110091743,4e-4,0,5206996.711,109,60587.09,587.0899999999965,-0.2607786453399571,1.25,0.2560221966766001,0
2021-10-02,1,65000,47914.8740925267,448.791506524318,27,1.35658427755922,0.976434286864112,0.791827639383156,4e-4,0,4039223.886,84.3,60587.09,0,-1,1.35,0.35658427755922006,0
2021-10-02,1,70000,47972.8598151751,286.558025291829,27,1.4591604714457,0.982294209785323,0.842024027237354,4e-4,0,4931609.989,102.8,60587.09,0,-1,1.45,0.45916047144570005,0
2021-10-02,1,75000,47951.5940983606,187.891639344262,27,1.56408310704344,0.986579422625502,0.888618032786885,4e-4,0,292504.724,6.1,60587.09,0,-1,1.56,0.56408310704344,0
2021-10-02,1,80000,47768.9,128.3725,27,1.67472988099495,0.989440337530757,0.9283625,4e-4,0,76430.24,1.6,60587.09,0,-1,1.67,0.67472988099495,0
2021-10-02,1,90000,47659.8166666667,71.4866666666667,27,1.88838328967398,0.99421629474824,1.0174,4e-4,0,14297.945,0.3,60587.09,0,-1,1.88,0.8883832896739801,0
2022-02-26,-1,15000,39335.6,19.67,27,0.381333957026205,5.26090568038207e-5,1.4385,0.0033,0,39335.6,1,44004.47,0,-1,0.38,-0.618666042973795,1
2022-02-26,-1,16000,39251.31,39.25,27,0.407629707135889,3.93916339765932e-5,1.4699,0.0033,0,133454.454,3.4,44004.47,0,-1,0.4,-0.592370292864111,1
2022-02-26,-1,18000,39321.73,39.32,27,0.45776215848082,2.4987891114469e-4,1.2898,0.0033,0,19660.865,0.5,44004.47,0,-1,0.45,-0.54223784151918,1
2022-02-26,-1,20000,39445.3808823529,59.1670588235294,27,0.507039968833468,6.3749551065416e-4,1.19231176470588,0.0033,0,134114.295,3.4,44004.47,0,-1,0.5,-0.492960031166532,1
2022-02-26,-1,22000,38791.24,77.58,27,0.567138353917018,0.00197076643056338,1.0639,0.0033,0,135769.34,3.5,44004.47,0,-1,0.56,-0.43286164608298205,1
2022-02-26,-1,25000,39335.6482278481,163.947004219409,27,0.635595926466702,0.0034870588185701,0.998650632911393,0.0033,0,932254.863,23.7,44004.47,0,-1,0.63,-0.36440407353329796,1
2022-02-26,-1,30000,39229.8245408163,404.151479591837,27,0.764773650647736,0.0137401224611488,0.816362244897959,0.0033,0,768904.561,19.6,44004.47,0,-1,0.76,-0.23522634935226405,1
2022-02-26,-1,32000,39372.1769874477,602.692928870293,27,0.812779433239808,0.0200786693144108,0.761134728033472,0.0033,0,940995.03,23.9,44004.47,0,-1,0.81,-0.18722056676019205,1
2022-02-26,-1,34000,39390.1472666667,884.642533333334,27,0.863216316619856,0.0283661043440826,0.708830666666667,0.0033,0,590852.209,15,44004.47,0,-1,0.86,-0.13678368338014402,1
2022-02-26,1,35000,39398.0816666667,5509.18333333333,27,0.888368986337743,0.964846917268531,0.673933333333333,0.0033,0,23638.849,0.6,44004.47,9004.470000000001,0.634447331879197,0.88,-0.11163101366225703,1
2022-02-26,-1,35000,39159.2906060606,1151.02067340067,27,0.89379351355835,0.0322451458365756,0.689979797979798,0.0033,0,1163030.931,29.7,44004.47,0,-1,0.89,-0.10620648644164998,1
2022-02-26,1,36000,39149.7392307692,4607.88923076923,27,0.919553899284607,0.961858029028232,0.663076923076923,0.0033,0,50894.661,1.3,44004.47,8004.470000000001,0.7371229209569679,0.91,-0.08044610071539304,1
2022-02-26,-1,36000,39534.0368965517,1352.50137931034,27,0.910624029902044,0.0346637576997092,0.67925,0.0033,0,229297.414,5.8,44004.47,0,-1,0.91,-0.08937597009795595,1
2022-02-26,1,38000,39263.4055,3380.6605,27,0.967826451287232,0.95618835716463,0.643415,0.0033,0,78526.811,2,44004.47,6004.470000000001,0.7761233344785734,0.96,-0.03217354871276801,1
2022-02-26,-1,38000,39105.8775,2146.47193396226,27,0.971733329737302,0.0437815824103205,0.644043396226415,0.0033,0,829044.603,21.2,44004.47,0,-1,0.97,-0.028266670262698024,1
