test_date,PC_type,Strike,Spot_t,Premium_t,Tau_t,Moneyness_t,Delta_t,IV_t,IR_t,DividendYield_t,Volume_t,Quantity_t,Spot_th,Tau_th,Premium_th,Delta_th,option_return,M_floor,Return_t,Cluster
2017-11-12,1,5000,5653.39925925926,729.12537037037,5,0.885836647651191,0.905281094116538,1.12279259259259,0.0121,0,152641.78,27,7868.77,0,2772.32,1,2.9345359749898243,0.88,-0.12122271597225388,1
2017-11-12,1,6000,5747.94263852242,268.114511873351,5,1.04419382695324,0.935426921332878,1.36885593667546,0.0121,0,217847.026,37.9,7868.77,0,1871.52,1,5.970044205897925,1.04,0.04324513022932089,1
2017-11-12,1,7000,5969.46948717949,54.225641025641,5,1.17422579752702,0.899548496573238,1.19476666666667,0.0121,0,23280.931,3.9,7868.77,0,748.93,1,15.021387365235498,1.17,0.16060903470725227,1
2017-11-12,1,7250,5795.43,26.08,5,1.2509856904492,0.924840644393613,1.3355,0.0121,0,6374.973,1.1,7868.77,0,488.809411764706,1,22.725843558282225,1.25,0.223931792929506,1
2017-11-12,1,7500,5870.13403225806,16.1877419354839,5,1.27867779802158,0.907413489380648,1.2550564516129,0.0121,0,36394.831,6.2,7868.77,0,393.243846153846,1,21.780817823123815,1.27,0.24582657375438183,1
2017-11-12,1,7750,6264.696,11.276,5,1.23716102919909,0.846624587110516,0.97702,0.0121,0,3132.348,0.5,7868.77,0,76.2952173913043,0,9.532990422135548,1.23,0.21281926214020874,1
2017-11-12,1,8000,6104.59125,10.98625,5,1.31050496056835,0.897452788980933,1.2031875,0.0121,0,4883.673,0.8,7868.77,0,112.923333333333,0,-1,1.31,0.27041252902280555,1
2019-05-19,1,7000,8007.77,1083.94,5,0.874202683713939,0.907998606272616,1.11053333333333,0.0234,0,2402.331,0.3,7880.29,0,829.92,1,-0.18787940291898084,0.87,-0.134443026649217,1
2019-05-19,1,7500,7772.07,517.824111111111,5,0.965796363613274,0.880155122807319,0.995565555555556,0.0234,0,69948.63,9,7880.29,0,325.616363636364,1,-0.2656000525274884,0.96,-0.03480227070481167,1
2019-05-19,1,8000,7987.31953934741,394.698003838771,5,1.00172693168526,0.895731495617901,1.08483627639155,0.0234,0,416139.348,52.1,7880.29,0,11.1037985368599,0,-1,1,0.0017254422532555042,1
2019-05-19,1,8250,7943.27121118012,256.152111801242,5,1.03919966124121,0.881681158483503,1.02916273291925,0.0234,0,255773.333,32.2,7880.29,0,5.14448275862069,0,-1,1.03,0.0384508603938397,1
2019-05-19,1,8500,7818.06162454873,149.16963898917,5,1.08746362197426,0.878446991930636,1.03226967509025,0.0234,0,216560.307,27.7,7880.29,0,3.93240896358543,0,-1,1.08,0.0838480323630512,1
2019-05-26,1,6250,8718.74159090909,2480.83159090909,5,0.716891906130198,0.952953717228466,1.41605681818182,0.023,0,38362.463,4.4,8272.46,0,2065.03,1,-0.18476529909921163,0.71,-0.3328302082830156,1
