test_date,PC_type,Strike,Spot_t,Premium_t,Tau_t,Moneyness_t,Delta_t,IV_t,IR_t,DividendYield_t,Volume_t,Quantity_t,Spot_th,Tau_th,Premium_th,Delta_th,option_return,M_floor,Return_t,Cluster
2019-05-15,1,7000,8046.17,1259.23,9,0.869979132929083,0.976180107370869,1.2581,0.0237,0,7241.553,0.9,7880.29,0,829.92,1,-0.3009299333719813,0.86,-0.13928605276014072,1
2019-05-15,1,8000,8081.82936708861,559.04753164557,9,0.989921167683891,0.947692767414411,1.03667594936709,0.0237,0,127692.904,15.8,7880.29,0,11.1037985368599,0,-1,0.98,-0.010129967626157147,1
2019-05-15,1,8250,8125.45192307692,473.172788461539,9,1.01564402203492,0.95069928346335,1.06205961538462,0.0237,0,422523.5,52,7880.29,0,5.14448275862069,0,-1,1.01,0.015522915748801476,1
2019-05-15,1,8500,8208.23,398.1,9,1.03554603123938,0.948879417065004,1.0517,0.0237,0,41041.15,5,7880.29,0,3.93240896358543,0,-1,1.03,0.03492885401795715,1
2019-08-14,1,9500,10190.28,937.51,9,0.932260938855458,0.914698929243506,0.85,0.0192,0,1019.028,0.1,10111.98,0,678.721162790698,1,-0.3472282962315073,0.93,-0.07014252617015647,1
2019-08-14,1,10000,10215.8577821012,674.719105058366,9,0.979384140788234,0.915498596790774,0.86788793774319,0.0192,0,262547.545,25.7,10111.98,0,187.58731092437,1,-0.8340346387696954,0.97,-0.020831332628122402,1
2019-08-14,1,10500,10315.3212937595,497.029452054794,9,1.01839707236834,0.91571664019184,0.879000304414003,0.0192,0,677716.609,65.7,10111.98,0,7.4241091954023,0,-1,1.01,0.018229893520419385,1
2019-08-14,1,11000,10355.991655129,342.263398363751,9,1.06288113186477,0.916328472790572,0.892982315921963,0.0192,0,1645567.074,158.9,10111.98,0,6.43571428571429,0,-1,1.06,0.0609832698378567,1
2019-10-09,1,8000,8513.44839694656,667.540458015267,9,0.940103397442171,0.867878534279063,0.675445038167939,0.0166,0,223052.348,26.2,8076.78,0,7.67628865979382,0.0283505154639175,-0.8849807542328112,0.94,-0.06176541248843927,0
2019-10-09,1,8500,8506.32421128107,358.122284894837,9,0.99959934921781,0.857755372761875,0.663820028680688,0.0166,0,1779523.025,209.2,8076.78,0,4.03,0,-1,0.99,-4.007310641586884e-4,0
2019-12-04,1,6000,7227.6,1243.15,9,0.830151087497925,0.870278169703457,0.6396,0.0152,0,1445.52,0.2,7189.16,0,1216.17586206897,1,-0.04342999638016348,0.83,-0.1861475616274832,0
2019-12-04,1,6500,7501.14216,1040.35932,9,0.867175794158696,0.84767997980044,0.5706756,0.0152,0,187528.554,25,7189.16,0,722.290625,1,-0.3375750216761649,0.86,-0.1425135613262004,0
2019-12-04,1,7000,7485.88241758242,599.664175824176,9,0.935920047691275,0.84408558231131,0.603889952904239,0.0152,0,476850.71,63.7,7189.16,0,216.11,1,-0.6845567775663451,0.93,-0.06622522528622012,0
2019-12-04,1,7250,7427.18149402391,363.836952191235,9,0.976703086453409,0.821685584603784,0.550389243027888,0.0152,0,372844.511,50.2,7189.16,0,12.5286511627907,0,-1,0.97,-0.0235725764503477,0
2019-12-04,1,7500,7422.81203163017,250.163211678832,9,1.01098816256563,0.828841930568202,0.586343917274939,0.0152,0,610155.149,82.2,7189.16,0,7.11760942760943,0,-1,1.01,0.010928231330450486,0
2019-12-04,1,7750,7233.78108108108,93.0937519872814,9,1.07177078799536,0.817981272348343,0.579325993640699,0.0152,0,910009.66,125.8,7189.16,0,3.61,0,-1,1.07,0.06931222261795304,0
2019-12-04,1,9500,7287.25717908082,8.32633914421553,9,1.30487399273119,0.883787164844094,0.832638668779714,0.0152,0,459825.928,63.1,7189.16,0,3.62,0,-1,1.3,0.2661064788185939,0
2020-01-08,1,6000,8099.66,2105.91,9,0.740771834867143,1,0,0.0151,0,809.966,0.1,8722.03,0,2809.08,1,0.2925671087558352,0.74,-0.30006261626070757,1
