Date,PC_type,Strike,Spot_t,Premium_t,Tau_t,Moneyness_t,Delta_t,IV_t,IR_t,DividendYield_t,value_t,Quantity_t,Spot_th,option_value,option_return,M_floor,Return_t,Cluster
2019-11-30,1,8000,7583.43,341.25,27,1.05493160746522,0.409518081516482,0.6156,0.0156,0,7583.43,1,7194.4,0,-1,1.05,0.05493160746521997,1
2019-11-30,1,8000,7564.82,340.42,27,1.0575268149143,0.405720531387138,0.623,0.0156,0,7564.82,1,7194.4,0,-1,1.05,0.057526814914300006,1
2019-11-30,1,8000,7579.51,322.13,27,1.05547720103278,0.402490883105534,0.5931,0.0156,0,3789.755,0.5,7194.4,0,-1,1.05,0.05547720103277998,1
2019-11-30,1,8000,7580.53,341.12,27,1.05533518104935,0.408981923875108,0.617,0.0156,0,7580.53,1,7194.4,0,-1,1.05,0.05533518104935009,1
2019-11-30,1,8000,7583.43,341.25,27,1.05493160746522,0.409518081516482,0.6156,0.0156,0,8341.773,1.1,7194.4,0,-1,1.05,0.05493160746521997,1
2019-11-30,1,8500,7738.16,239.88,27,1.09845234526037,0.313865306768434,0.6017,0.0156,0,1547.632,0.2,7194.4,0,-1,1.09,0.09845234526037006,1
2019-11-30,1,8500,7568.49,189.21,27,1.12307739060235,0.269842553415692,0.6072,0.0156,0,37842.45,5,7194.4,0,-1,1.12,0.1230773906023499,1
2019-11-30,1,8500,7484.98,187.12,27,1.13560757677375,0.260726232976018,0.6367,0.0156,0,7484.98,1,7194.4,0,-1,1.13,0.1356075767737499,1
2019-11-30,1,8500,7485.32,187.13,27,1.13555599493408,0.260229125736978,0.6353,0.0156,0,7485.32,1,7194.4,0,-1,1.13,0.1355559949340801,1
2019-11-30,1,9000,7705.62,150.26,27,1.16797869606858,0.211928380798523,0.6391,0.0156,0,15411.24,2,7194.4,0,-1,1.16,0.16797869606858007,1
2019-11-30,1,9000,7622.28,133.39,27,1.18074906720824,0.195948736361091,0.6429,0.0156,0,5335.596,0.7,7194.4,0,-1,1.18,0.1807490672082399,1
2019-11-30,1,9000,7538.92,113.08,27,1.19380494818887,0.175450960847972,0.6349,0.0156,0,15077.84,2,7194.4,0,-1,1.19,0.19380494818886995,1
2019-11-30,1,9000,7683.09,142.14,27,1.17140369304538,0.205525686852217,0.6356,0.0156,0,7683.09,1,7194.4,0,-1,1.17,0.17140369304537995,1
2019-11-30,1,9000,7701.15,146.32,27,1.16865662920473,0.209456412345743,0.6357,0.0156,0,15402.3,2,7194.4,0,-1,1.16,0.16865662920473,1
2019-11-30,1,9000,7505.43,112.58,27,1.19913182855613,0.172404171241521,0.6428,0.0156,0,22516.29,3,7194.4,0,-1,1.19,0.1991318285561301,1
2019-11-30,1,9000,7675.59,134.32,27,1.17254829921869,0.198974662286971,0.6246,0.0156,0,15351.18,2,7194.4,0,-1,1.17,0.17254829921868997,1
2019-11-30,1,9000,7671.6,134.25,27,1.1731581417175,0.199027713649919,0.6266,0.0156,0,9973.08,1.3,7194.4,0,-1,1.17,0.1731581417175001,1
2019-11-30,1,9000,7510.88,116.42,27,1.19826172166244,0.177403259333787,0.6517,0.0156,0,6759.792,0.9,7194.4,0,-1,1.19,0.19826172166244005,1
2019-11-30,1,9500,7740.58,96.76,27,1.22729821279542,0.144354239708536,0.6514,0.0156,0,38702.9,5,7194.4,0,-1,1.22,0.22729821279541995,1
2019-11-30,1,9500,7579.36,72,27,1.25340398133879,0.118218494748193,0.6494,0.0156,0,227380.8,30,7194.4,0,-1,1.25,0.25340398133879005,1
2019-11-30,1,9500,7727.38,92.73,27,1.22939469781478,0.141831528677478,0.6506,0.0156,0,38636.9,5,7194.4,0,-1,1.22,0.22939469781478006,1
2019-11-30,1,9500,7540.85,67.87,27,1.25980492915255,0.113424986323029,0.6514,0.0156,0,37704.25,5,7194.4,0,-1,1.25,0.25980492915254993,1
2019-11-30,1,9500,7670.66,88.21,27,1.23848534545919,0.136890853249931,0.6605,0.0156,0,767.066,0.1,7194.4,0,-1,1.23,0.23848534545918998,1
2019-11-30,1,9500,7692.08,80.77,27,1.23503655708209,0.130082993271176,0.6366,0.0156,0,61536.64,8,7194.4,0,-1,1.23,0.23503655708209004,1
2019-11-30,1,9500,7692.08,80.77,27,1.23503655708209,0.130082993271176,0.6366,0.0156,0,123073.28,16,7194.4,0,-1,1.23,0.23503655708209004,1
2019-11-30,1,10000,7505.24,52.54,27,1.33240242817019,0.085791992441635,0.7175,0.0156,0,7505.24,1,7194.4,0,-1,1.33,0.33240242817019006,1
2019-11-30,1,10000,7700.08,65.45,27,1.29868780584098,0.101439274362759,0.6991,0.0156,0,7700.08,1,7194.4,0,-1,1.29,0.2986878058409801,1
2019-11-30,1,10000,7705.46,65.5,27,1.29778105395395,0.101013250418758,0.6962,0.0156,0,23116.38,3,7194.4,0,-1,1.29,0.29778105395395005,1
2019-11-30,1,10000,7705.46,65.5,27,1.29778105395395,0.101013250418758,0.6962,0.0156,0,2311.638,0.3,7194.4,0,-1,1.29,0.29778105395395005,1
2019-11-30,1,10000,7601.83,53.21,27,1.31547272169991,0.0876977806135103,0.6927,0.0156,0,6081.464,0.8,7194.4,0,-1,1.31,0.31547272169991003,1
2019-11-30,1,10000,7580.88,53.07,27,1.31910807188611,0.0867582720905342,0.6966,0.0156,0,121294.08,16,7194.4,0,-1,1.31,0.3191080718861099,1
2019-11-30,1,10000,7743.24,73.56,27,1.29144905750048,0.108675030792431,0.7042,0.0156,0,7743.24,1,7194.4,0,-1,1.29,0.29144905750048,1
2019-11-30,1,10000,7743.56,73.56,27,1.29139568880463,0.108639798549047,0.704,0.0156,0,15487.12,2,7194.4,0,-1,1.29,0.29139568880463007,1
2019-11-30,1,10000,7569.55,52.99,27,1.3210824949964,0.0870223955274958,0.7009,0.0156,0,7569.55,1,7194.4,0,-1,1.32,0.32108249499639996,1
2019-11-30,1,10000,7709.24,61.67,27,1.29714472503126,0.0974478050115142,0.6854,0.0156,0,3854.62,0.5,7194.4,0,-1,1.29,0.29714472503126,1
2019-11-30,1,10000,7807.42,74.17,27,1.28083284875157,0.110549114041686,0.6877,0.0156,0,39037.1,5,7194.4,0,-1,1.28,0.2808328487515701,1
2019-11-30,1,11000,7596.8,26.59,27,1.44797809604044,0.0453835448310334,0.7562,0.0156,0,37984,5,7194.4,0,-1,1.44,0.44797809604044003,1
2019-11-30,1,11000,7596.8,26.59,27,1.44797809604044,0.0453835448310334,0.7562,0.0156,0,84324.48,11.1,7194.4,0,-1,1.44,0.44797809604044003,1
2019-11-30,1,12000,7674.62,15.35,27,1.56359533110434,0.0262903474015904,0.8007,0.0156,0,767.462,0.1,7194.4,0,-1,1.56,0.56359533110434,1
2019-11-30,1,12000,7743.39,27.1,27,1.5497088484501,0.0392218365186912,0.8562,0.0156,0,7743.39,1,7194.4,0,-1,1.54,0.5497088484501,1
2019-11-30,1,13000,7690.6,11.54,27,1.69037526330845,0.0189872265130986,0.8776,0.0156,0,3076.24,0.4,7194.4,0,-1,1.69,0.6903752633084499,1
2019-11-30,1,13000,7675.16,11.51,27,1.69377576493519,0.0189029722238717,0.8801,0.0156,0,15350.32,2,7194.4,0,-1,1.69,0.6937757649351901,1
2019-11-30,1,13000,7664.24,11.5,27,1.69618905462251,0.0188715118583634,0.8821,0.0156,0,58248.224,7.6,7194.4,0,-1,1.69,0.69618905462251,1
2019-11-30,1,14000,7487.26,11.23,27,1.86984290648381,0.0171949714377856,1.019,0.0156,0,7487.26,1,7194.4,0,-1,1.86,0.86984290648381,1
2019-11-30,1,14000,7486.83,7.49,27,1.8699502993924,0.0123173202409724,0.9658,0.0156,0,217118.07,29,7194.4,0,-1,1.86,0.8699502993924,1
2019-11-30,1,14000,7664.82,7.66,27,1.82652691126471,0.0125315262023851,0.9338,0.0156,0,15329.64,2,7194.4,0,-1,1.82,0.82652691126471,1
2019-11-30,1,14000,7664.82,7.66,27,1.82652691126471,0.0125315262023851,0.9338,0.0156,0,99642.66,13,7194.4,0,-1,1.82,0.82652691126471,1
2019-11-30,1,15000,7505.4,7.51,27,1.99856103605404,0.0116470222829391,1.0538,0.0156,0,2251.62,0.3,7194.4,0,-1,1.99,0.99856103605404,1
2019-11-30,1,15000,7747.61,11.62,27,1.9360809333459,0.0152575782437914,1.0514,0.0156,0,1549.522,0.2,7194.4,0,-1,1.93,0.9360809333458999,1
2019-11-30,1,20000,7491.87,11.24,27,2.66956047021638,0.0128124992279119,1.4819,0.0156,0,2996.748,0.4,7194.4,0,-1,2.66,1.6695604702163802,1
2019-11-30,1,32000,7516.66,3.76,27,4.25720998422172,0.0040674269073977,1.8375,0.0156,0,3006.664,0.4,7194.4,0,-1,4.25,3.2572099842217197,1
2019-11-30,1,40000,7515.07,3.76,27,5.3226383786179,0.00370577700400809,2.0754,0.0156,0,1503.014,0.2,7194.4,0,-1,5.32,4.3226383786179,1
2019-11-30,-1,4500,7468.44,14.94,27,0.602535469254624,0.0200421150892078,0.972,0.0156,0,7468.44,1,7194.4,0,-1,0.6,-0.397464530745376,1
2019-11-30,-1,4500,7468.44,14.94,27,0.602535469254624,0.0200421150892078,0.972,0.0156,0,3734.22,0.5,7194.4,0,-1,0.6,-0.397464530745376,1
2019-11-30,-1,5000,7692.19,30.77,27,0.650009945152161,0.0364150117785511,0.9543,0.0156,0,7692.19,1,7194.4,0,-1,0.65,-0.34999005484783896,1
2019-11-30,-1,5000,7731.28,30.93,27,0.646723440361751,0.0351846017824619,0.9567,0.0156,0,773.128,0.1,7194.4,0,-1,0.64,-0.353276559638249,1
2019-11-30,-1,5000,7731.28,30.93,27,0.646723440361751,0.0351846017824619,0.9567,0.0156,0,22420.712,2.9,7194.4,0,-1,0.64,-0.353276559638249,1
2019-11-30,-1,5000,7733.86,30.94,27,0.646507694734583,0.0352107365741726,0.9577,0.0156,0,46403.16,6,7194.4,0,-1,0.64,-0.353492305265417,1
2019-11-30,-1,5500,7536.39,37.68,27,0.729792380702166,0.0537624872571393,0.7727,0.0156,0,1507.278,0.2,7194.4,0,-1,0.72,-0.270207619297834,1
2019-11-30,-1,6000,7744.07,61.95,27,0.77478638493712,0.0826682811336522,0.7318,0.0156,0,774.407,0.1,7194.4,0,-1,0.77,-0.22521361506287996,1
2019-11-30,-1,6000,7798.24,62.39,27,0.769404378423849,0.0819448804185439,0.7504,0.0156,0,4678.944,0.6,7194.4,0,-1,0.76,-0.230595621576151,1
2019-11-30,-1,6000,7765.72,62.13,27,0.772626363041675,0.0822661345969363,0.7388,0.0156,0,185600.708,23.9,7194.4,0,-1,0.77,-0.22737363695832502,1
2019-11-30,-1,6000,7510.12,71.35,27,0.798921987930952,0.100393885352726,0.7007,0.0156,0,6759.108,0.9,7194.4,0,-1,0.79,-0.20107801206904796,1
2019-11-30,-1,6000,7764.02,58.23,27,0.772795536332982,0.0777565205616645,0.7198,0.0156,0,58230.15,7.5,7194.4,0,-1,0.77,-0.22720446366701796,1
2019-11-30,-1,6000,7590.92,72.11,27,0.79041802574655,0.0967848048289499,0.7231,0.0156,0,8350.012,1.1,7194.4,0,-1,0.79,-0.20958197425345004,1
2019-11-30,-1,6000,7595.2,68.36,27,0.789972614282705,0.0936697529879769,0.7131,0.0156,0,6835.68,0.9,7194.4,0,-1,0.78,-0.21002738571729496,1
2019-11-30,-1,6500,7588.15,140.38,27,0.856598775722673,0.175297369135613,0.682,0.0156,0,7588.15,1,7194.4,0,-1,0.85,-0.14340122427732704,1
2019-11-30,-1,6500,7669.1,130.37,27,0.847557079709483,0.161820648884275,0.6851,0.0156,0,766.91,0.1,7194.4,0,-1,0.84,-0.15244292029051698,1
2019-11-30,-1,6500,7755.26,124.08,27,0.838140823131655,0.149458891669516,0.6917,0.0156,0,11632.89,1.5,7194.4,0,-1,0.83,-0.16185917686834494,1
2019-11-30,-1,6500,7548.11,135.87,27,0.861142723145264,0.177237982248928,0.6627,0.0156,0,7548.11,1,7194.4,0,-1,0.86,-0.13885727685473603,1
2019-11-30,-1,6500,7473.05,153.2,27,0.869792119683396,0.193821346905949,0.6691,0.0156,0,7473.05,1,7194.4,0,-1,0.86,-0.13020788031660402,1
2019-11-30,-1,6500,7507.91,146.4,27,0.865753585218789,0.186532918414848,0.6679,0.0156,0,187697.75,25,7194.4,0,-1,0.86,-0.13424641478121102,1
2019-11-30,-1,6500,7531.23,143.09,27,0.863072831396731,0.18253189537645,0.6698,0.0156,0,7531.23,1,7194.4,0,-1,0.86,-0.13692716860326903,1
2019-11-30,-1,6500,7567.19,136.21,27,0.858971427967317,0.174705120406423,0.6664,0.0156,0,37835.95,5,7194.4,0,-1,0.85,-0.14102857203268304,1
2019-11-30,-1,7000,7655.87,229.68,27,0.914331094963734,0.268140765891923,0.6253,0.0156,0,765.587,0.1,7194.4,0,-1,0.91,-0.08566890503626601,1
2019-11-30,-1,7000,7551.97,256.77,27,0.92691046177355,0.295920299321792,0.6286,0.0156,0,66457.336,8.8,7194.4,0,-1,0.92,-0.07308953822645003,1
2019-11-30,-1,7000,7541.37,271.49,27,0.92821330872242,0.302254716759437,0.6469,0.0156,0,30165.48,4,7194.4,0,-1,0.92,-0.07178669127757997,1
2019-11-30,-1,7000,7556.07,268.24,27,0.926407510782722,0.297757012553499,0.6435,0.0156,0,105784.98,14,7194.4,0,-1,0.92,-0.07359248921727801,1
2019-11-30,-1,7000,7545.56,260.32,27,0.927697877957368,0.297439834341745,0.6276,0.0156,0,15091.12,2,7194.4,0,-1,0.92,-0.07230212204263198,1
2019-11-30,-1,7000,7774.3,209.91,27,0.900402608594986,0.242710720777547,0.6385,0.0156,0,10884.02,1.4,7194.4,0,-1,0.9,-0.099597391405014,1
2019-11-30,-1,7000,7709.96,208.17,27,0.907916513185542,0.252485377699103,0.6167,0.0156,0,770.996,0.1,7194.4,0,-1,0.9,-0.092083486814458,1
2019-11-30,-1,7500,7656.07,401.94,27,0.979614867680154,0.414596702117499,0.5904,0.0156,0,3828.035,0.5,7194.4,305.60000000000036,-0.23968751554958356,0.97,-0.020385132319845956,1
2019-11-30,-1,7500,7743.31,375.55,27,0.968578037041007,0.388187894641136,0.6013,0.0156,0,7743.31,1,7194.4,305.60000000000036,-0.1862601517773922,0.96,-0.03142196295899302,1
2019-11-30,-1,7500,7511.09,495.73,27,0.99852351656018,0.459580877971847,0.6341,0.0156,0,7511.09,1,7194.4,305.60000000000036,-0.3835353922498127,0.99,-0.0014764834398199866,1
2019-11-30,-1,7500,7744.34,391.09,27,0.968449215814388,0.389284124944089,0.6205,0.0156,0,7744.34,1,7194.4,305.60000000000036,-0.2185941854816017,0.96,-0.03155078418561197,1
2019-11-30,-1,7500,7555.82,468.46,27,0.992612317392421,0.44610461305914,0.6269,0.0156,0,3777.91,0.5,7194.4,305.60000000000036,-0.3476497459761765,0.99,-0.007387682607579049,1
2019-11-30,-1,7500,7689.24,411.37,27,0.975388985127269,0.405627222937619,0.6211,0.0156,0,30756.96,4,7194.4,305.60000000000036,-0.2571164644966809,0.97,-0.024611014872730985,1
2019-11-30,-1,7500,7655.06,421.03,27,0.979744116963159,0.415758223414377,0.6166,0.0156,0,765.506,0.1,7194.4,305.60000000000036,-0.27416098615300477,0.97,-0.020255883036841005,1
2019-11-30,-1,8000,7720.35,656.23,27,1.03622245105468,0.549375441930972,0.611,0.0156,0,2316.105,0.3,7194.4,805.6000000000004,0.22761836551209225,1.03,0.03622245105468003,1
2019-11-30,-1,8000,7744.76,650.56,27,1.03295647637887,0.540657908208015,0.6178,0.0156,0,15489.52,2,7194.4,805.6000000000004,0.23831775700934643,1.03,0.03295647637886989,1
2019-11-30,-1,8000,7722.16,660.24,27,1.03597957048287,0.548424789617601,0.6131,0.0156,0,15444.32,2,7194.4,805.6000000000004,0.22016236520053378,1.03,0.03597957048287004,1
2019-11-30,-1,8000,7743.07,634.93,27,1.03318192913147,0.545031127109043,0.5962,0.0156,0,7743.07,1,7194.4,805.6000000000004,0.2688012851810442,1.03,0.03318192913146989,1
2019-11-30,-1,10000,7754.96,2295.47,27,1.28949730237164,0.89401634247856,0.6932,0.0156,0,7754.96,1,7194.4,2805.6000000000004,0.22223335526057864,1.28,0.28949730237164006,1
2019-11-30,-1,10000,7742.11,2299.41,27,1.29163755100354,0.900905165151054,0.6792,0.0156,0,7742.11,1,7194.4,2805.6000000000004,0.2201390791550879,1.29,0.29163755100354005,1
2020-03-28,1,4500,6267,1867.57,27,0.718046912398277,0.896482392380066,1.0943,3e-4,0,31335,5,7477.6,2977.6000000000004,0.5943712953195868,0.71,-0.281953087601723,0
2020-03-28,1,4500,6256.76,1864.51,27,0.719222089388118,0.887589369536883,1.1454,3e-4,0,31283.8,5,7477.6,2977.6000000000004,0.5969879485763017,0.71,-0.28077791061188195,0
2020-03-28,1,4500,6256.76,1864.51,27,0.719222089388118,0.887589369536883,1.1454,3e-4,0,31283.8,5,7477.6,2977.6000000000004,0.5969879485763017,0.71,-0.28077791061188195,0
2020-03-28,1,4500,6267,1867.57,27,0.718046912398277,0.896482392380066,1.0943,3e-4,0,31335,5,7477.6,2977.6000000000004,0.5943712953195868,0.71,-0.281953087601723,0
2020-03-28,1,5500,6241.77,1092.31,27,0.881160311898708,0.719794795257441,1.063,3e-4,0,3120.885,0.5,7477.6,1977.6000000000004,0.8104750482921519,0.88,-0.11883968810129197,0
2020-03-28,1,5500,6258.65,1098.39,27,0.878783763271632,0.72401485764536,1.0518,3e-4,0,3129.325,0.5,7477.6,1977.6000000000004,0.8004533908720948,0.87,-0.12121623672836801,0
2020-03-28,1,5500,6084.83,946.19,27,0.903887208023889,0.694152971959026,0.9998,3e-4,0,3042.415,0.5,7477.6,1977.6000000000004,1.0900664771346138,0.9,-0.096112791976111,0
2020-03-28,1,5500,6241.77,1092.31,27,0.881160311898708,0.719794795257441,1.063,3e-4,0,3120.885,0.5,7477.6,1977.6000000000004,0.8104750482921519,0.88,-0.11883968810129197,0
2020-03-28,1,5500,6258.65,1098.39,27,0.878783763271632,0.72401485764536,1.0518,3e-4,0,3129.325,0.5,7477.6,1977.6000000000004,0.8004533908720948,0.87,-0.12121623672836801,0
2020-03-28,1,5500,6084.83,946.19,27,0.903887208023889,0.694152971959026,0.9998,3e-4,0,3042.415,0.5,7477.6,1977.6000000000004,1.0900664771346138,0.9,-0.096112791976111,0
2020-03-28,1,6000,6066.24,679.42,27,0.989080550720051,0.57041024591937906,1.0102,3e-4,0,6066.24,1,7477.6,1477.6000000000004,1.1747961496570611,0.98,-0.010919449279949034,0
2020-03-28,1,6000,6149.1,713.3,27,0.975752549153535,0.589370880421532,0.9912,3e-4,0,6149.1,1,7477.6,1477.6000000000004,1.0714986681620644,0.97,-0.024247450846464957,0
2020-03-28,1,6000,6124.07,698.14,27,0.979740597347842,0.583454041127951,0.9902,3e-4,0,12248.14,2,7477.6,1477.6000000000004,1.1164809350560065,0.97,-0.020259402652157976,0
2020-03-28,1,6000,6112.98,690.77,27,0.981518015763179,0.580782479756343,0.9885,3e-4,0,9169.47,1.5,7477.6,1477.6000000000004,1.139062205944092,0.98,-0.018481984236821014,0
2020-03-28,1,6000,6119.21,697.59,27,0.980518727090589,0.582344798980519,0.9919,3e-4,0,6119.21,1,7477.6,1477.6000000000004,1.1181496294384958,0.98,-0.01948127290941104,0
2020-03-28,1,6000,6105.03,689.87,27,0.982796153335856,0.579028942909193,0.9935,3e-4,0,6105.03,1,7477.6,1477.6000000000004,1.1418528128487981,0.98,-0.017203846664143985,0
2020-03-28,1,6000,6203.2,775.4,27,0.967242713438225,0.602151577248603,1.024,3e-4,0,6203.2,1,7477.6,1477.6000000000004,0.9055971111684298,0.96,-0.03275728656177501,0
2020-03-28,1,6000,6208.32,776.04,27,0.966445028606773,0.603272051625581,1.0204,3e-4,0,12416.64,2,7477.6,1477.6000000000004,0.9040255656924907,0.96,-0.03355497139322705,0
2020-03-28,1,6000,6117.28,737.13,27,0.980828080454058,0.583158375623659,1.0405,3e-4,0,70960.448,11.6,7477.6,1477.6000000000004,1.0045310867825221,0.98,-0.019171919545941996,0
2020-03-28,1,6000,6092.21,728.02,27,0.984864277495359,0.57774491609492,1.0483,3e-4,0,64577.426,10.6,7477.6,1477.6000000000004,1.0296145710282691,0.98,-0.015135722504641014,0
2020-03-28,1,6000,6088.84,730.66,27,0.985409371900066,0.57730608687636,1.0577,3e-4,0,3044.42,0.5,7477.6,1477.6000000000004,1.022281225193661,0.98,-0.014590628099934055,0
2020-03-28,1,6000,6107.39,732.89,27,0.982416384085509,0.581041440047678,1.0444,3e-4,0,30536.95,5,7477.6,1477.6000000000004,1.0161279318860954,0.98,-0.01758361591449098,0
2020-03-28,1,6000,6119.8,734.38,27,0.980424196869179,0.583600692880234,1.0358,3e-4,0,4895.84,0.8,7477.6,1477.6000000000004,1.0120373648519845,0.98,-0.019575803130820968,0
2020-03-28,1,6000,6218.44,755.54,27,0.96487221875583,0.605466736602906,0.9918,3e-4,0,3109.22,0.5,7477.6,1477.6000000000004,0.955687322974297,0.96,-0.03512778124417004,0
2020-03-28,1,6000,6264.07,808.07,27,0.957843702257478,0.615674697908903,1.0144,3e-4,0,125907.807,20.1,7477.6,1477.6000000000004,0.8285544569158616,0.95,-0.04215629774252205,0
2020-03-28,1,6000,6259.02,807.41,27,0.958616524631651,0.614533600584611,1.0187,3e-4,0,62590.2,10,7477.6,1477.6000000000004,0.8300491695668872,0.95,-0.041383475368348965,0
2020-03-28,1,6000,6259.32,810.58,27,0.958570579551772,0.61457923106282,1.0227,3e-4,0,62593.2,10,7477.6,1477.6000000000004,0.822892249993832,0.95,-0.04142942044822795,0
2020-03-28,1,6000,6259.39,810.59,27,0.958559859666837,0.61459509708406,1.0226,3e-4,0,625.939,0.1,7477.6,1477.6000000000004,0.8228697615317242,0.95,-0.04144014033316301,0
2020-03-28,1,6000,6243.5,771.07,27,0.960999439416994,0.611180808658252,0.9946,3e-4,0,3121.75,0.5,7477.6,1477.6000000000004,0.9162981311683767,0.96,-0.03900056058300605,0
2020-03-28,1,6000,6105.03,689.87,27,0.982796153335856,0.579028942909193,0.9935,3e-4,0,6105.03,1,7477.6,1477.6000000000004,1.1418528128487981,0.98,-0.017203846664143985,0
2020-03-28,1,6000,6119.21,697.59,27,0.980518727090589,0.582344798980519,0.9919,3e-4,0,6119.21,1,7477.6,1477.6000000000004,1.1181496294384958,0.98,-0.01948127290941104,0
2020-03-28,1,6000,6112.98,690.77,27,0.981518015763179,0.580782479756343,0.9885,3e-4,0,9169.47,1.5,7477.6,1477.6000000000004,1.139062205944092,0.98,-0.018481984236821014,0
2020-03-28,1,6000,6124.07,698.14,27,0.979740597347842,0.583454041127951,0.9902,3e-4,0,12248.14,2,7477.6,1477.6000000000004,1.1164809350560065,0.97,-0.020259402652157976,0
2020-03-28,1,6000,6149.1,713.3,27,0.975752549153535,0.589370880421532,0.9912,3e-4,0,6149.1,1,7477.6,1477.6000000000004,1.0714986681620644,0.97,-0.024247450846464957,0
2020-03-28,1,6000,6264.07,808.07,27,0.957843702257478,0.615674697908903,1.0144,3e-4,0,125907.807,20.1,7477.6,1477.6000000000004,0.8285544569158616,0.95,-0.04215629774252205,0
2020-03-28,1,6000,6259.02,807.41,27,0.958616524631651,0.614533600584611,1.0187,3e-4,0,62590.2,10,7477.6,1477.6000000000004,0.8300491695668872,0.95,-0.041383475368348965,0
2020-03-28,1,6000,6259.32,810.58,27,0.958570579551772,0.61457923106282,1.0227,3e-4,0,62593.2,10,7477.6,1477.6000000000004,0.822892249993832,0.95,-0.04142942044822795,0
2020-03-28,1,6000,6259.39,810.59,27,0.958559859666837,0.61459509708406,1.0226,3e-4,0,625.939,0.1,7477.6,1477.6000000000004,0.8228697615317242,0.95,-0.04144014033316301,0
2020-03-28,1,6000,6218.44,755.54,27,0.96487221875583,0.605466736602906,0.9918,3e-4,0,3109.22,0.5,7477.6,1477.6000000000004,0.955687322974297,0.96,-0.03512778124417004,0
2020-03-28,1,6000,6066.24,679.42,27,0.989080550720051,0.57041024591937906,1.0102,3e-4,0,6066.24,1,7477.6,1477.6000000000004,1.1747961496570611,0.98,-0.010919449279949034,0
2020-03-28,1,6000,6243.5,771.07,27,0.960999439416994,0.611180808658252,0.9946,3e-4,0,3121.75,0.5,7477.6,1477.6000000000004,0.9162981311683767,0.96,-0.03900056058300605,0
2020-03-28,1,6000,6208.32,776.04,27,0.966445028606773,0.603272051625581,1.0204,3e-4,0,12416.64,2,7477.6,1477.6000000000004,0.9040255656924907,0.96,-0.03355497139322705,0
2020-03-28,1,6000,6117.28,737.13,27,0.980828080454058,0.583158375623659,1.0405,3e-4,0,70960.448,11.6,7477.6,1477.6000000000004,1.0045310867825221,0.98,-0.019171919545941996,0
2020-03-28,1,6000,6092.21,728.02,27,0.984864277495359,0.57774491609492,1.0483,3e-4,0,64577.426,10.6,7477.6,1477.6000000000004,1.0296145710282691,0.98,-0.015135722504641014,0
2020-03-28,1,6000,6088.84,730.66,27,0.985409371900066,0.57730608687636,1.0577,3e-4,0,3044.42,0.5,7477.6,1477.6000000000004,1.022281225193661,0.98,-0.014590628099934055,0
2020-03-28,1,6000,6107.39,732.89,27,0.982416384085509,0.581041440047678,1.0444,3e-4,0,30536.95,5,7477.6,1477.6000000000004,1.0161279318860954,0.98,-0.01758361591449098,0
2020-03-28,1,6000,6119.8,734.38,27,0.980424196869179,0.583600692880234,1.0358,3e-4,0,4895.84,0.8,7477.6,1477.6000000000004,1.0120373648519845,0.98,-0.019575803130820968,0
2020-03-28,1,6000,6203.2,775.4,27,0.967242713438225,0.602151577248603,1.024,3e-4,0,6203.2,1,7477.6,1477.6000000000004,0.9055971111684298,0.96,-0.03275728656177501,0
