valid_dates,Mean,Variance,Skewness,Kurtosis
2017-08-08,-0.728588467506481,0.604866999184902,-0.493436973029393,3.21128963565254
2017-08-10,-1.24432323090062,0.835828417682821,0.070385373813202,-0.152996623642944
2017-08-11,-0.83664405254193,0.805487305690616,-0.684555650496659,2.09401941632848
2017-08-12,-1.33383003738312,1.08941112881942,-0.638027573780357,0.597179606011212
2017-08-13,-1.07797057847908,0.929097224546672,-0.534202480103335,1.83903413545626
2017-08-20,-1.79641056299675,1.20410591987136,0.120798230859421,-0.301433836238232
2017-08-21,-1.9674165433718,1.44878800610628,-0.130559292990118,-0.548120987078077
2017-08-25,-0.98231786640127,0.675729426909849,0.0029411792283151,0.271144800328649
2017-08-26,-1.03695050655798,0.753047123227496,-0.357235800477548,-0.00646907015451026
2017-09-02,-1.09198850656854,0.617194558668998,-0.0193629725054881,1.54894958717177
2017-09-05,-1.21471509134787,0.826627301658283,0.00499814285549428,-0.183459207352893
2017-09-08,-0.734643014876998,0.803980360886501,-0.814017927563141,2.50464508846907
2017-09-10,-1.84512269844588,1.40751426300756,-0.589649410860638,-0.362220163031873
2017-09-11,-3.07202143049082,2.64743422571178,0.21287016031159,-0.928451952323492
2017-09-12,-1.24408298552815,0.828290230265733,0.143298910595464,0.0513940486976563
2017-09-19,-1.8680814533489,1.26996510952553,0.0845566106188811,-0.357440699772194
2017-10-01,-1.09514707887936,0.725387993183381,0.14586078462242,-0.116901302738354
2017-10-02,-1.10509227839888,0.761666927179923,-0.0768288389951388,-0.109861477890311
2017-10-07,-1.06276263397663,0.731324238743015,-0.0759724267643897,-0.029107011911834
2017-10-09,-0.955378801278135,0.676654303845893,-0.299907522831112,0.044695735213633
2017-10-10,-1.35315785800292,0.871190942149962,0.264159215660347,-0.0619099285019904
2017-10-13,-0.822932558304056,0.800145388311085,-0.725007642162944,2.52576275198182
2017-10-14,-1.03403469254443,0.716019360563978,0.153216649080978,0.858732231211722
2017-10-28,-1.23715488212584,0.888217913476221,-0.206523270850955,0.0734156005979654
2017-10-29,-1.05988998864093,0.740452886655034,-0.120598797403698,0.0437816813082152
2017-10-30,-1.41108695745904,1.00138940829853,-0.369413369862144,-0.0253665126211771
2017-10-31,-1.3017579844753,0.981204646105473,-0.64385092107196,0.3445201504036
2017-11-07,-2.13793813669322,2.00377456766684,-0.263898843147405,-0.790036298759754
2017-11-10,-1.41407223579552,0.947475525160446,0.101050998182602,-0.166048431846678
2017-11-11,-1.61725776847919,1.09966516132484,0.0492627122500536,-0.256005933360588
2017-11-12,-1.63164117060919,1.06146723885979,0.233537657459298,-0.201226424819418
2017-11-14,-1.74098608080105,1.19502438692702,0.025566260569965,-0.303250115100738
2017-11-21,-0.869488917925059,1.01557964069975,-0.952948255201238,1.86333693205777
2017-11-25,-0.81705308904409,1.03820287266998,-1.37931793926452,2.05450812209957
2017-11-28,-1.48210553683426,1.13035188066102,-0.75142298714362,0.463377178175972
2017-12-03,-1.28289778436787,1.09193108477106,-0.526901476352317,0.935309009056278
2017-12-04,-1.16268348530322,1.23419304792545,-0.712802368292053,1.26462320710138
2017-12-09,-3.83954086207274,2.71292318590368,0.487717010763134,-0.70778544295721
2017-12-11,-3.78337711689968,2.66615819593643,0.473309248141805,-0.721572992743229
2017-12-17,-4.26030909615163,2.85338996695505,0.591795473431747,-0.548768496666551
2017-12-18,-4.32416677930584,2.43548532976093,0.732259058378484,-0.425932120001705
2017-12-29,-3.47051609766456,2.25114560029023,0.454356439191625,-0.626247772463667
2017-12-30,-3.43427807087495,2.16914527516219,0.48059832104246,-0.562520037519521
2018-01-01,-3.20051520018404,2.09422663268939,0.391942834339274,-0.537685274037902
2018-01-05,-3.47192842353216,2.26328102890991,0.452169081520701,-0.638160046747022
2018-01-07,-3.03883686266256,2.14521119952393,0.235524849478582,-0.715748891921101
2018-01-08,-3.22431162035784,2.24925096005425,0.283898763393074,-0.76009208426948
2018-01-09,-3.02337473829942,2.09074805789452,0.273596666915488,-0.699777687710257
2018-01-12,-3.36266880663596,2.35704691980076,0.354794854657604,-0.752172364780229
2018-01-13,-3.16761474570538,2.09453155250168,0.372619947127437,-0.615593431146521
2018-01-14,-3.42047014128017,2.29423294019349,0.408520817170996,-0.680116418277632
2018-01-15,-3.50062938780403,2.22118089054951,0.485564225818011,-0.588877130555024
2018-01-16,-2.87400357438024,1.94076199480676,0.278894860586715,-0.55938473243156
2018-01-26,-2.71459519712832,1.88491597659506,0.117350795456938,-0.628777109519897
2018-01-27,-2.77847324915643,1.85081518675387,0.284960661491237,-0.562198320588279
2018-01-28,-2.41301136146641,1.73455879786694,0.0729603421288977,-0.440942300437443
2018-01-29,-2.4838162739692,1.79944377450085,0.0374337199363003,-0.507778344380394
2018-01-30,-3.06716495481861,2.1440618296308,0.275154159136641,-0.690543583284061
2018-02-04,-3.20943930401121,1.99131946673314,0.476617963514649,-0.480364706952917
2018-02-05,-3.67863190190004,2.33310510831772,0.518053184873564,-0.607046515708033
2018-02-06,-3.7211069096038,2.34659080756935,0.531119340580823,-0.600391456900997
