,a,b,rho,m,sigma,a_ttm,b_ttm,rho_ttm,m_ttm,sigma_ttm
IV_matrix_2021-09-04.csv,-1.0383572722486203,8.63020846351552,-0.101232232176358,-0.0184182327712226,0.13113737264644793,0.30754609403745164,1.0928060925645378,0.010691740860721152,0.005495264425271155,0.0050950535923469705
IV_matrix_2020-05-16.csv,-0.041725460533116765,2.5009252168648994,-0.6142417907843635,0.02479041432050113,0.050811752560989826,0.465494580314917,2.2732039387042637,-0.0055304558305617505,-0.0036652094404168263,0.0031800908347625924
IV_matrix_2019-05-12.csv,4.0,11.821617753975186,0.7256003941906817,-0.5897549026352833,0.030536015680477632,0.04537513836031214,-0.18588922531245958,-0.023749097131906895,0.13109739669005063,-0.0006497024612867582
IV_matrix_2022-01-17.csv,-2.8870773196324753,18.0,-0.03738479378247168,0.0003888305222580939,0.16019092566352863,0.11024138205825745,0.26859830328857176,0.0028558717492534772,0.003503704522693389,0.007071153575251159
IV_matrix_2021-03-06.csv,-1.458258275882159,7.560111200790232,-0.3539116158352076,0.03949997377861581,0.13184974982896427,0.6512094699860387,1.1515269398865584,-0.006177293967043992,-0.006716896782285468,0.004908999725802125
IV_matrix_2021-10-20.csv,-0.025359999581324812,2.6538456257564453,-0.194845967992747,0.06425654399491167,0.11102960243841821,0.47298700135026833,1.4823434271145755,-0.013318022011619714,-0.011468058489930629,0.004740494238209306
IV_matrix_2022-10-12.csv,-1.2893619608864877,12.69824962167188,-0.1918398305072887,0.03606924427483675,0.10129144063764853,0.2861374262017544,0.30991892160968876,-0.00972259957163439,-0.0006090442091752552,0.0033029218210334104
IV_matrix_2022-02-26.csv,0.2538480518576444,-0.04616736028709962,-1.0036542872311034,0.5304744538347868,0.5703286586125967,0.39269626673968083,0.033298750732069206,0.0006090478718505565,-1.8256936849352217,0.1158448499282235
IV_matrix_2021-02-14.csv,-1.2178949885967523,7.381214743628875,-0.7742566611496355,-0.11177905445700999,0.23474842413278046,0.7586617244569981,3.369742527647795,-0.0015892527495845869,-0.005845588122395589,0.00014734575919082238
IV_matrix_2019-06-23.csv,-2.3568882826811755,1.2173319971583743,-0.6723700038542203,-0.18647948772109377,0.26693487041106234,0.4635033461052603,4.789855622462681,-0.004054705702519237,-0.00961554308400292,-0.0029695720181277256
IV_matrix_2020-06-27.csv,-1.279044578714132,17.93714342238145,-0.11785676784337012,-0.037451915824828375,0.091119581172732,-0.07966562414891729,1.1422364361331183,0.0173472680290618,0.0076434905265727075,0.0049927428107752365
IV_matrix_2021-08-16.csv,-0.7015640335827735,9.9783021948378,0.016386451318109292,0.0005733119608940386,0.06907668483101992,0.5057812870743378,0.6697668910035839,-0.009855229354035032,7.591398749956055e-05,0.0074595113749838845
IV_matrix_2020-03-08.csv,1.1617783758265663,0.5489458754820191,-1.0697491582109289,0.3322716489768665,0.3766294421057694,0.11169709574567994,-0.006542239469257184,0.013949831642185755,-1.4098022008760147,0.32030834265037267
IV_matrix_2022-02-21.csv,-0.03306467376136259,8.460236254214092,-0.3250186863548352,-0.0022846917238682858,0.0665151604415024,0.26217485165819526,0.774244132725757,0.016438994876630555,0.004242619111197309,0.0018358346113676095
IV_matrix_2021-05-18.csv,-3.152511113442759,17.34137213930754,-0.14628528228169857,0.018120504664578676,0.1777572880466422,0.8814088067373037,1.5237702867718796,0.01841192462028187,0.008178245821798907,-0.00467782336964848
IV_matrix_2020-06-20.csv,-1.0981584369494592,18.0,-0.147925558790758,0.02349350574255266,0.04737133423726769,0.14768153537885964,0.6139885419807727,-0.002773713502475339,-0.0005060269647590796,0.004731392094924555
IV_matrix_2023-01-19.csv,-0.6775319973099455,5.691027013800127,0.10818499158039878,0.04533681651116191,0.041187563348425604,0.27520028577915545,0.5333410752517269,-0.025125323013936256,-0.005120281261966652,0.002463960359338513
IV_matrix_2019-06-24.csv,1.7060318038927804,0.24377387781543922,-1.7244200614799248,-1.710336208862656,0.2760107234026657,0.4344134766942888,0.28270957841373173,-1.081878199368005,-1.7008591454977235,0.25984302765725736
IV_matrix_2021-02-13.csv,-1.3059562633831079,6.754236863416667,-0.8927651804838755,-0.21225377022103592,0.22698192363426492,0.06867320976156174,10.82528755894527,-0.0009571659293067223,-0.01118984982359554,0.0016135103239643355
