,a,b,rho,m,sigma,a_ttm,b_ttm,rho_ttm,m_ttm,sigma_ttm
IV_matrix_2021-06-29.csv,0.47269194667871683,-0.06740757420301648,-0.9825457166360069,-0.028011569509811558,0.07100880825422093,0.7003675524965185,3.3518704972770075,-0.0002958353112516019,-0.008264030305702486,0.0024240860938608984
IV_matrix_2022-01-10.csv,-2.2560934033942637,15.076216852701473,-0.13966709085111695,0.0031587524564482324,0.15133326407852044,0.27500202143634855,0.3489774500818998,0.005164677213056023,0.004287241320634525,0.004450905080317767
IV_matrix_2021-03-01.csv,-3.1600486588108354,14.726782715944209,-0.7010407394804521,-0.2216995381971052,0.32534020738013997,-0.9564863903812527,7.666576131165534,-0.002955181160050246,-0.00986515961718044,0.0033478446655752824
IV_matrix_2021-10-27.csv,-0.34291657517549234,5.296947164483121,-0.20559667489008382,-0.049668086446905305,0.021500022243401955,0.5478990273625354,0.355246650977496,0.015333428101588035,0.003436537732693066,0.010330753618694937
IV_matrix_2022-10-15.csv,-1.7886535208545935,13.197164553122713,4.769681815365795e-05,-0.013459237727151532,0.12164042742907422,0.06582369441665488,0.7552495925627992,0.007957050859199876,0.005905667267776498,0.003963006716201057
IV_matrix_2022-07-07.csv,-0.12179767484621554,3.698054202026894,-0.6345907024716948,-0.026960790609849003,0.14783045468055797,0.3448123763990247,0.9055505650045385,0.01798368024422167,0.0044811893408351405,-3.7829213903727135e-05
IV_matrix_2020-12-03.csv,1.8191635122390994,14.610369562317198,-0.9504313566172286,-2.0,0.03308917647454499,-0.8954297813084,0.08975221312644828,0.03119578468820697,0.04365778139968098,0.07743292901899888
IV_matrix_2022-05-24.csv,-0.8761826534821551,10.909228788575764,-0.6674425729583277,-0.10070724353896936,0.1601960504699964,-0.24769454003037977,4.863389418820595,-0.006000721724394744,-0.005569339899243753,0.003434773018120272
IV_matrix_2023-01-17.csv,-1.4641761728949068,13.938193397882692,-0.32803019820233004,-0.05142603882198246,0.11321134302181417,0.4041238245798269,-0.12303302924072938,0.018674883882147164,0.0022318806814634155,-0.0023655444072818075
IV_matrix_2021-05-16.csv,-1.6540280050549356,12.347083453574765,-0.5818503463189515,0.0347254247260944,0.15333583639429677,0.8084557054828141,1.0639490160031295,-0.010453741342026215,-0.006523382671329014,0.0018591750885189407
IV_matrix_2020-09-04.csv,-1.956279712535188,18.0,-0.2626387549552523,-0.017460868289483338,0.10866161064746906,0.17072208823903742,0.6877119705368894,0.011227531494035993,0.003740322519560108,0.0028166044782717034
IV_matrix_2020-08-16.csv,-1.2720581184575954,16.247414244022547,-0.09924240576790772,-0.021069160689797983,0.06458971922491671,0.12376627884129869,1.0084169649183583,0.0014324364634398692,0.0009190515114097425,0.0062356725245002135
IV_matrix_2020-02-14.csv,-1.7084580084633558,14.118156385557896,-0.3079084108826065,-0.04064813885642669,0.10465434571185472,0.1714238905379521,0.9810815751872685,-0.00889075137896856,-0.006039248026352541,0.0037499994956698424
IV_matrix_2021-06-27.csv,0.21497917530079422,8.16998161558866,-0.5794437005233131,0.043397625434523496,0.09632529896615005,0.5498947567723567,1.423522276065188,-0.012042952748527654,-0.010616519907169093,0.00925953636442016
IV_matrix_2021-04-04.csv,-1.6837400544484076,12.60773940450407,-0.23412694617676938,-0.0058785312710643335,0.1381969741191335,0.20982353624957584,1.2197255806303384,-0.008529285293239158,-0.0052045679070875555,0.003870958419392599
IV_matrix_2021-10-29.csv,-0.9794732427690274,3.4293613499123032,-0.7869280497986555,-1.979779936377455,0.2133188541420906,0.6689773563463457,-0.10579626811458602,-0.00760971250711706,0.09953524907135247,0.009169609952963561
IV_matrix_2019-08-15.csv,-2.478662781893613,13.121231047502501,0.22239268471771825,0.05904713298412788,0.23566449572105988,0.8629680449137916,0.11258361341663883,-0.019158849530046342,-0.004867800252199424,-0.0029623120763187885
IV_matrix_2022-01-19.csv,-0.7331101945175345,10.017735750530091,-0.3896036583175416,-0.05132846999771859,0.10147455912122869,0.16960547984202795,0.47371619512311336,0.015320747261137446,0.006494478058531594,0.005116179841438452
IV_matrix_2020-02-13.csv,-0.09682529783595292,5.2095155175026475,0.10719712264574689,-0.010397591268148855,0.044661152938780535,0.19711880458580078,0.9358432089372896,-0.01511784756734366,-0.003794327107541444,0.004074128365836443
IV_matrix_2020-05-18.csv,-2.3084232642968288,18.0,0.3697726126049305,0.08250937064517712,0.20062902209843478,-1.2816097587932385,8.39746419562111,0.00897781585033039,0.010063005444801983,0.003722014757644672
IV_matrix_2023-02-21.csv,-2.594457837844066,18.0,0.33077894028127736,0.06331589429102222,0.16003942061587517,0.14989365013623163,1.062850836352336,0.0076609698985654435,0.0033568723330133056,0.001303674673777939
IV_matrix_2021-04-03.csv,-0.24387644408391768,6.728607383103668,-0.1796364726741303,0.009888549314942909,0.08766552993160633,0.29513041618843755,1.1651570170279233,-0.008912093563393212,-0.004440437156475687,0.0035386938803758554
IV_matrix_2021-03-08.csv,-1.9757648502222256,13.41157357588758,-0.21471186173508525,-0.011913262902796368,0.14356136271833003,0.5555906897931792,0.7642139117866278,0.012438752316182033,0.0052099785357960695,0.006212032159214603
IV_matrix_2020-10-27.csv,-1.30477503405056,17.99999999999922,0.05420811701007911,0.006838815910665111,0.0485139632362978,0.31017061332123963,-0.30508474576259503,0.01603037089812808,0.000926602022008324,-0.0008222705633271078
IV_matrix_2020-12-04.csv,0.14254499742377807,12.25035923521219,0.9831258452155804,-0.697967837948897,0.4133205836267699,-0.22800191276203122,0.9427670147627253,0.018226343536342317,0.5401103873436758,0.10593199308083022
IV_matrix_2022-05-23.csv,-0.9461854297891965,11.046462104694184,-0.24902452794629865,-0.01304915415163498,0.12091814401188355,0.2665055343038024,0.9130568838975814,0.018456978619992827,0.008105166261096855,0.0019631683281379625
IV_matrix_2021-05-11.csv,-2.8527894821000386,15.638543964268163,-0.06358648725522444,0.01600857178286313,0.18674802679331648,0.3568852251089973,0.7070229014054428,-0.006171205194155561,-0.0013302381052559043,0.0034793245355988073
IV_matrix_2022-02-28.csv,-2.553125290949233,18.0,-0.47677030778883234,-0.06032108499924877,0.1807506693230073,0.3648370030991385,0.4137276927335389,0.015405539822095223,0.005448973231386474,0.0005220346423775172
IV_matrix_2021-08-18.csv,1.2707430725083615,3.083866356012561,-0.05328412451830551,0.0801826823691782,0.07924483726466211,0.1339117515204522,1.6179313796514945,-0.01694528364639036,-0.009148871126844073,0.010894673081591609
IV_matrix_2019-08-20.csv,-2.532885794478887,14.932994915758202,0.08738618136373445,0.018037948363185702,0.1637244237111276,0.5052329535521027,0.3701775081636446,0.012056517111777187,0.008434403296377164,0.010458373800523828
IV_matrix_2020-08-24.csv,-0.7581959465626026,18.0,-0.06348335417131934,0.041592015727687996,0.07034122261333829,-0.20192586776392554,1.4977183166401813,-0.014050840290844318,-0.006210851754699742,0.007476974204631117
IV_matrix_2022-04-04.csv,0.3219283401880092,-0.007955327247538854,0.08600578779262064,0.6811746361236382,0.7181058661263805,0.2983625757581437,0.0019888318118847165,-0.009400384053566052,-0.6967885300882248,0.3654515396346299
IV_matrix_2021-06-15.csv,-1.0297354947337705,14.479080637642127,-0.2891720993587831,-0.01308439521830042,0.08107954124799402,0.6419227700257453,0.18216393952724433,0.004123344104990578,0.004098619893011485,0.003539175562650737
IV_matrix_2022-06-27.csv,-0.093823156785544,17.459516878873202,1.1567531769624129,0.5472871791040483,0.2406719288174406,-1.0221126435335002,0.23151511385870666,0.26388458568701023,0.8128765683633827,0.4188518189900641
IV_matrix_2019-11-04.csv,0.5603770208374945,5.298335204118537,0.6684241632257949,0.09292452127618511,0.07931452724055549,-0.274402922441162,6.021387752152013,0.003915954113524091,0.006182793667471944,0.003187124773419185
IV_matrix_2023-01-25.csv,-0.21050649809472985,10.046913112023741,0.3878875594936725,0.023198045220836114,0.045823800284964356,0.2741853031509778,0.2029575958173647,-0.026864693726968144,-0.002416972966702894,0.002061919977161153
IV_matrix_2019-06-18.csv,0.42497155192490094,18.0,-0.5500283026175503,-0.0663593823634724,-0.0149560680715277,0.012557374074911636,-0.10797259138942483,0.039538600573647824,0.000909147260957908,0.0487684178084851
IV_matrix_2022-05-16.csv,-2.924240260565124,18.0,-0.35557822817788703,-0.011644995748089963,0.1858477300595789,0.4021118695729018,1.0493501569190409,0.015528944162710738,0.006671874603787227,-0.0010303631131016308
IV_matrix_2020-01-17.csv,-2.230003335812913,17.431393757661056,0.04483898989377387,0.008218935776201038,0.13092007345042142,0.18785388441651452,0.5077542263700533,-0.005269169656812434,-0.002338481060180517,0.003487561350032721
IV_matrix_2020-10-12.csv,-0.0269246852758141,18.0,0.18195455143868458,0.013395675895391554,0.0035907021952610923,-0.05949585536732974,0.7657036829823538,0.0044557778869340455,0.0030279185543518124,0.007281907087838374
IV_matrix_2021-07-07.csv,0.12156711585515856,5.554866007878496,-1.014111833251325,0.005946949644093738,0.01077865331006129,0.5604781963064532,0.42887165992928167,0.007982963958913333,0.001206246734665301,0.006317561224557421
IV_matrix_2021-02-28.csv,0.5659958754684493,9.681008603354558,-0.9128450552192003,-0.007571616397119575,0.09106858427244473,0.8631796458788934,0.5215763931477075,0.02611050191887274,0.003786250677758659,0.0036200418338836883
IV_matrix_2023-01-22.csv,-0.45736959503740177,0.10837906305047448,0.04559098774467688,0.10550166197695444,0.07233449466423954,0.3660225663683412,-0.0017091635683329286,0.028921485219858274,1.57006203763843,0.1971618418699466
IV_matrix_2021-05-23.csv,0.5058201567150876,17.119886444952595,0.2188726342965373,0.15009848864646383,0.19949653622756042,1.5095596161728952,3.08872737733661,0.010602090105981865,0.004467265804497471,-0.006045349582653348
IV_matrix_2020-01-10.csv,-0.2709542654541057,9.971044260621806,0.034663775859787624,0.011010369582351033,0.030579722252175517,0.13252427954814097,0.556039035312321,-0.005160272757091783,-0.002089959719554448,0.007046764937067752
IV_matrix_2020-10-15.csv,-0.8183632538118125,18.0,0.016787984892363553,0.02170819179112099,0.036824280905359504,-0.0650354808427906,0.5841041999021359,-0.003870371314649345,-0.0011165667877817119,0.007586223835187575
IV_matrix_2019-10-11.csv,-1.8983591888090825,12.32644930691149,-0.2698887777012677,-0.021728546019014677,0.09749364968032571,0.3619012067469921,0.4975812308962,0.0022896214915190866,0.0015646098803360157,0.0042737326692343465
IV_matrix_2023-03-01.csv,0.4210563746061318,0.35865924228404567,0.7646257816091189,0.8766315854274798,0.2835793017520851,-10.225070248652658,12.763204049735178,0.27134868145953683,0.26869441519613757,0.22864440531675423
IV_matrix_2022-08-18.csv,-0.5311264808954352,6.441454253150342,-0.5538834050005084,-0.02660058492093809,0.06313244270055746,0.35763810257138995,0.3492970265527299,0.005509074628564383,0.0035594297993425342,0.003251829993440667
IV_matrix_2020-08-23.csv,-0.6275863921798751,18.0,-0.11340805393921674,0.023604866145706404,0.06974795726888391,-0.2642630021323315,1.326513323157347,-0.007887583773881265,-0.004517865340014497,0.008886083368046997
IV_matrix_2019-08-27.csv,-1.0810427063061727,11.432602340328152,0.017131258448408303,0.029185407518131645,0.10668721956693526,0.4597756043158328,0.5659844012349969,-0.014248674889781968,-0.004932241347042432,0.007066909266288601
IV_matrix_2022-03-08.csv,-1.4266422787743807,14.317344842636532,-0.2596509227605875,-0.010886942698155587,0.09043607489040452,0.4409361999227859,-0.1373689800549598,-0.014237482254604058,0.0048021848791358355,0.011573613065743456
IV_matrix_2020-07-09.csv,-0.571810422182603,17.23266135157503,-0.054977354182506516,-0.011499257236965049,-0.0066720708114416495,0.09275639365165236,0.3398587782367083,0.0033474727338444533,0.0004658579382738563,0.00834702210721364
IV_matrix_2020-02-21.csv,-2.0326194834614104,17.665474490640488,0.223319575361251,0.0673615197234286,0.11745875473183555,0.04221061260323103,0.6310396107817529,-0.013380072581086583,-0.0051445809538142005,0.006148731944934413
IV_matrix_2021-06-12.csv,-0.04941556573848579,8.579887019423285,-0.7067538454608234,-0.013691882341877433,0.05094497814075738,0.6456753285200663,0.42501673192336376,0.010060279323190811,0.0026637905784064443,0.003237776691481472
IV_matrix_2022-06-20.csv,0.9760603337823603,9.47407105423993,-0.9203221422015505,-0.1245961462902949,0.1619502226333914,0.4179910689261351,5.083850272469138,-0.002043021994832039,-0.0063104746275268785,0.002199071265856613
IV_matrix_2021-01-19.csv,-1.2949049072731522,13.742204218691528,-0.003118549811481408,0.02332471501322878,0.04174777992758269,1.6961870976058562,-0.35988620714380254,-0.00953637808889013,-0.010625910836416676,0.000780127581662012
IV_matrix_2020-11-07.csv,-0.7760303731446544,15.099666576714146,0.05128522476409987,0.015616242365879192,0.04244133202098371,0.21539663404299908,0.2623205210927406,-0.004973275131096093,-0.0011416879032909574,0.004578291170654124
IV_matrix_2023-06-27.csv,-2.0592000489612166,17.026625578622568,-0.25269878736188683,-0.05346352171034205,0.13441547710162977,0.07205091839340005,0.553779662568729,-0.005640930993753431,-0.0022871506761232897,0.0023083251104661874
IV_matrix_2022-02-14.csv,-2.1923161042753603,17.791942448107896,-0.0811027105237139,0.021202746098472093,0.12480633563289244,0.22190029948043,0.26948552571827794,-0.006624635863886624,0.0011391751528908116,0.004380985808141638
IV_matrix_2021-02-26.csv,2.983427533746239,14.898086219841865,-0.6634813015881466,-0.41261835066409003,0.32224033816374864,-2.7714255431144945,0.03894706302787279,0.009113475045316637,0.09961839994184443,0.1746498886993146
IV_matrix_2023-04-04.csv,-2.4939016039957753,18.0,-0.20083085257370928,-0.03700062386119571,0.13634160310318508,0.3680511388520355,-0.18441262475248812,-0.0018403830524708852,2.1907221984307528e-05,-0.0008808437378174411
IV_matrix_2021-08-24.csv,-1.1728958569775152,10.973432795421079,-0.16426822422811735,-0.01460086439018083,0.11734722845563735,0.3573569512763633,0.8019667771859653,-0.009290576254807737,-0.0019843848414512867,0.007537445354551712
IV_matrix_2022-08-16.csv,-1.455727491961051,9.975593977237956,0.18702347731792704,0.02205119844236732,0.13913836044207362,0.32759315206206363,0.4465653299922178,0.0012071888197785516,0.004197890582295507,0.0006009432517817439
IV_matrix_2021-10-12.csv,-1.412950841767394,11.769755734806314,-0.2190812573590575,-0.006899054615069596,0.0992720903572135,0.5549858306232149,0.44709601340841215,0.012948411291516375,0.005406056819701552,0.004427727368322772
IV_matrix_2022-10-20.csv,-2.995910722798934,18.0,-0.15651445338537054,-0.02939817287208429,0.12613380281482808,0.1779429530395554,0.30200975237067285,0.00669324927968252,0.004884256430775301,0.003153098338733644
IV_matrix_2022-03-06.csv,-1.4532588952008523,9.134787484513208,-0.19092801353950836,0.011407290455346207,0.15957390914572694,0.39380482606705647,0.7824960316154038,0.014728615135752627,0.00440676126560291,-0.00039711147984439665
IV_matrix_2019-05-20.csv,-0.7980623628515959,2.5318617488308717,-0.02453083618130552,0.08108299571444695,0.7212687694704204,0.18641424825452876,-0.032625053183482355,0.026270021440530332,-0.2833137682439505,0.1917443185052997
IV_matrix_2021-01-17.csv,-0.9994119344617404,1.494463545364143,-0.27058026890007486,-0.03977815509708975,0.10904565689822086,1.4226134968783606,4.475862380890873,-0.01402753115248816,-0.006032014985726739,-0.0005721162761686712
IV_matrix_2020-05-24.csv,1.065952195226156,1.0513891237361783,0.14983153089191495,0.019591242056085447,0.10438031556406564,-0.32144302289446525,4.596715284673258,0.014763981371739242,0.0075128877559167565,0.0037335379089408283
IV_matrix_2021-12-31.csv,-1.693462216492879,4.08265683863027,0.5533423311620046,1.562730214624905,0.5684006629217792,-0.35834814137134596,-0.010443862038496256,-0.025126916940934056,0.031275391853599184,0.2032242171580439
IV_matrix_2020-11-09.csv,-1.1909315641307174,18.0,-0.015309017111274505,0.011178399872572834,0.06656662176881491,0.2201152673630174,0.4152736469180631,-0.00994721140207923,-0.0022518776145376783,0.0029505947276831698
IV_matrix_2022-09-03.csv,-1.0257798502328914,9.497869051662352,-0.3455048181765299,0.013955961264545184,0.05906434754668819,0.3161429633465052,0.5863413514222774,0.00966253617585047,0.003889167413217867,0.0019156853059926733
IV_matrix_2021-10-15.csv,1.6686847048565356,5.1529714005092435,-0.8772202123356265,0.010233468845970992,0.08459397633059942,0.7401216429855321,0.28197997783522827,-0.0006573913147570429,-0.0026513277775875345,0.0017894214810213736
IV_matrix_2022-10-27.csv,-0.14038960143147597,6.782081422261,-0.39949038394488373,-0.05869028629449778,0.07075326073866245,0.19797319943074038,0.6155715463357466,0.023764368092934668,0.006136407533145757,0.0022116074916229654
IV_matrix_2020-05-23.csv,-1.8075345884617577,18.0,-0.12410140971569682,-0.011215279177375534,0.12228280072025376,0.023330239694970924,1.5075244281033706,0.008833203704199368,0.005544752114998251,0.004889711544810526
IV_matrix_2021-01-10.csv,-0.18834342655082434,0.4870955683921782,-0.5827215545224996,0.47666219026087236,1.0,1.6618654492958487,0.8762561585622569,-0.008878264797393624,-0.05357840753743677,-0.010088039881370725
IV_matrix_2022-06-29.csv,-3.5791374651275407,15.028021203830225,-0.5447105759340627,-0.00534654866457813,0.24660339638915077,0.42384993263481446,0.687914874766863,0.012173753366168653,0.00414087643877698,-0.0012397064108400778
IV_matrix_2019-05-27.csv,0.001534912890377783,14.784995314148055,0.0628701282421254,-0.0075069324692426526,0.10717970958879144,0.3974020153136187,0.821812142577084,0.016058890788097253,0.008855417520656765,0.011390728880839127
IV_matrix_2020-02-28.csv,-0.4860658448193328,9.737472920720283,0.11179343275552557,0.03880203591797653,0.04772465543669613,0.26128920892021557,0.31858561870487884,-0.005349008885380741,-0.0027970848529148733,0.0037603913280127316
IV_matrix_2022-02-13.csv,-0.32597817416227215,9.254292073389605,-0.34181304684081504,-0.014119891683195074,0.07351445173700276,0.1702787906020363,0.7558086893357338,0.012465433388956967,0.00416645268856713,0.003698473910325872
IV_matrix_2020-01-19.csv,-1.0870816808928878,15.043099567465639,0.1129741474882864,0.01431732810087583,0.08111317423696399,0.18097805944286235,0.5837530084338026,-0.009380629337953505,-0.00338068387840122,0.004134352404245747
IV_matrix_2019-06-16.csv,1.4649914674465805,1.7983070761874922,-0.07737836033978031,-0.2851144590796445,0.32774075194895813,0.22310670497861515,0.0005898644971390453,0.003880456679711062,0.20729344473589986,-0.008193518798723952
IV_matrix_2022-05-18.csv,0.6548583275077563,5.503138941980537,-0.8012793169488708,-0.14944260596096828,0.22402017631679522,-0.6855189533904017,6.850094832921297,-0.002954962695155664,-0.008863249577129024,0.004423945506214035
IV_matrix_2021-02-21.csv,-0.8284900785200311,0.7150584951470847,-0.8342092866147055,0.4524993146598747,0.7501608580887655,1.0230809409810158,-0.021668439246881353,-0.0050239610116755914,-1.879997134665536,0.014227939857808524
IV_matrix_2020-06-12.csv,-0.8700529634982053,16.26491819551782,-0.1477237247762913,-0.008324183217419423,-0.04652952015205848,0.31977014116384594,-0.1775452697132228,-0.01739339337191242,0.0022813044245390416,0.014479040020075062
IV_matrix_2021-11-07.csv,-0.8151772789686313,7.434146330163405,-0.3476615186545649,0.021996519719922707,0.04738623436764064,0.5019066246902065,0.4005048171194841,-0.00832145695771085,-0.003756037356417383,0.009356901972092137
IV_matrix_2019-10-18.csv,-0.9066645540115442,18.0,-0.2137997418986015,-0.020915426851016192,0.09327827540379523,-0.033869050482093245,0.8130089397967697,0.006125297794382911,0.0022164889238946114,0.007225649103961369
IV_matrix_2023-04-03.csv,-0.6560447357597804,10.460463414865892,-0.1032625745612326,-0.017863555935954335,0.07232631130482745,0.3134932568835452,0.07977310317903764,0.013830907296197665,0.0020180214259500396,0.0007362411738262582
IV_matrix_2021-07-09.csv,-1.3748479007455487,13.02955285848186,-0.47373439364329056,-5.5387844545400685e-05,0.09191646132156711,0.4358229039013617,0.48148805464418054,0.009849203914530529,0.004609182864863724,0.005424250029390483
IV_matrix_2023-03-08.csv,-1.6973738586995077,15.156888393087693,0.0210665935303676,0.03552012749655723,0.11804183151455908,0.1179998627761754,0.250250800393685,-0.003430895644060282,-0.00040433563112028507,0.003217247390006313
IV_matrix_2021-08-23.csv,-0.7995227722009737,8.202847849653708,-0.30301934196171443,-0.05263607833960034,0.1494943210313738,0.24207584631735202,1.604271114727609,-0.011527963626840653,-0.006066793805957319,0.006615857402325881
IV_matrix_2022-08-11.csv,0.13604661267362506,2.669154107089488,-0.27313097660314445,-0.04676292065022568,0.053361228504725834,0.3323331572499983,0.5451596130788908,0.013118317072289758,0.0057084203995728085,0.0027013586134139265
IV_matrix_2021-01-01.csv,-0.21829090735933715,7.508112514971935,-0.10382758903899088,0.044277398903118374,0.06452783778228581,0.4951030169934487,1.0919007003951011,-0.00892461980371086,-0.0055564764338272,0.0032609381513718358
IV_matrix_2021-12-27.csv,-2.465606768355741,15.077488376253944,-0.0807223119399649,-0.0013186024205326565,0.13595382340753598,0.4798743973348965,0.05274221780580258,-0.005488619106079738,0.00030273877713330317,0.00504658031461843
IV_matrix_2021-10-04.csv,-1.6300036559471383,14.616811623478554,-0.49593354282714586,-0.04561213741629169,0.1463056394620963,0.1197767028047452,1.6483962241904655,-0.005959201706070464,-0.009052850546119474,0.007632408378609914
IV_matrix_2021-04-29.csv,0.811017634753152,5.686274378602142,-0.48886081361675787,0.03904766309596125,0.020166244135344395,0.26810388620191916,0.8771010408922281,-0.003728723886208026,-0.0038850553985078514,0.005080047936152254
IV_matrix_2022-03-10.csv,-0.10063933769857275,3.1767402884009526,-0.7396659240238919,-0.1280528017512246,0.21236923848280737,0.029714720640555112,3.360631247103553,-0.0030033116719574053,-0.006995675333223078,0.0023646024064817497
IV_matrix_2021-03-22.csv,-2.1916466885091097,15.758639333220428,-0.2217489140641135,-0.01815770873780617,0.1613146131012424,0.14089545301322615,1.1847027439243942,0.01220431171054162,0.0028893405927312202,0.004309296242584589
IV_matrix_2021-09-20.csv,-0.40218478530783525,10.713541059729538,-0.36622281947260854,-0.008946216079570872,0.06605192879881108,0.447036903048116,0.38428443449466215,0.003442588886502099,0.0024856576503300186,0.0064013589409258565
IV_matrix_2022-09-12.csv,-0.8893394178985832,9.741761735284431,0.106104151519251,-0.0013554881635943548,0.10553299416442981,0.4725652711254829,0.32827092890226023,-0.024045742423972467,-0.001030359977612423,5.379014029210689e-06
IV_matrix_2019-10-09.csv,-0.965351439643081,5.656971460041532,-0.314816366017153,0.018465523015077367,0.05237855071639784,0.4208777487972906,0.7059759025377103,-0.005269954601417004,-0.0022754992349134197,0.003999732950161985
