,a,b,rho,m,sigma,a_ttm,b_ttm,rho_ttm,m_ttm,sigma_ttm
IV_matrix_2021-09-04.csv,-2.5616316419153695,12.52427888031559,0.015689706586603645,0.0032990289053831112,0.22017252880416427,0.07716315051276243,1.5325444017096421,0.009409412006886341,0.006275752790175267,0.004619849621586166
IV_matrix_2020-05-16.csv,-0.35316285698844346,9.817518717683777,-0.4626446567028411,-0.01831856575833335,0.0948172208665748,0.25176581195082526,2.226886514029455,0.021618036756820676,0.005697165083958189,0.00257886658214493
IV_matrix_2019-05-12.csv,4.0,16.977447200655142,0.7896171557346086,-0.5829694154334643,0.048343910422666045,0.00450711537349364,-0.262404316748863,-0.016170520767421998,0.13434647006437722,-0.0010285938387801282
IV_matrix_2022-01-17.csv,-2.8826183850374103,18.0,-0.03902832807269755,-1.2935806967060825e-05,0.1599876797973752,0.10953693778456608,0.26649252169365517,0.0028882857622837066,0.003520073404779323,0.007127844671069642
IV_matrix_2021-03-06.csv,-2.167397759603218,10.076784275837893,-0.3413571972256403,0.026692899071606893,0.1741743935589625,0.5788761420485732,1.2495942686232229,-0.006044081524824823,-0.006729525341205262,0.004701703447324144
IV_matrix_2021-10-20.csv,2.8684286585172507,-7.9369914481366495,-0.562986551864163,-0.060278398579739594,0.22054665441107227,-0.5144536161175712,5.3310840345005515,-0.006681135076344246,-0.015481360976252771,0.005139056115968382
IV_matrix_2022-10-12.csv,-0.7491680890335087,10.229821823172676,-0.28504940392006284,0.03259898345466128,0.07480950367556752,0.2981961233688403,0.3380255811232629,-0.009820897584041139,-0.0009207212758422633,0.0034702567275041777
IV_matrix_2022-02-26.csv,0.11186580213231372,3.5509335934196886,-0.5487022682912549,0.007860138170104265,0.050506003410093245,0.24229599061339796,1.0548370888492378,-0.012523158281132332,-0.0047492256885905216,0.006199865139412108
IV_matrix_2021-02-14.csv,0.21941043553204997,10.627010026270831,-1.1404797696057405,-0.09043625039168,0.06461718997770634,1.1436229042065527,-0.05401221195939477,0.037263098431200306,0.011101897036524611,0.0028175576969504644
IV_matrix_2019-06-23.csv,-1.8301322147598944,0.1805040620236212,-0.03709693915878849,0.2590844785388087,0.2955051240173349,0.9955795126536626,-0.0005252772306986334,0.02578901133232611,1.8349266254383474,0.2467689901290747
IV_matrix_2020-06-27.csv,-1.2409906498043288,18.0,-0.12027754706501381,-0.03764201965394949,0.08701329639509531,-0.06330864071806991,1.0644216073628971,0.017172337640040204,0.007580239685425621,0.00506696053849846
IV_matrix_2021-08-16.csv,-0.781363765930966,10.357863569088229,0.007111616340278564,-0.00016955888068599732,0.07504692661224391,0.4961627239390046,0.6931689265815127,-0.009765280421196704,-7.365265960660713e-05,0.007361479259609938
IV_matrix_2020-03-08.csv,-0.6419540715692669,18.0,-0.008344802847004318,0.006385487522434721,0.03691254346378856,0.03633480567484979,0.20413328582323878,0.00028977165132201225,0.00025939854869825674,0.010755485688709238
IV_matrix_2022-02-21.csv,-0.26024898424565773,8.006411888176697,-0.622328561807801,-0.0761917415455662,0.15890872560348923,-0.19054179306312502,3.6523826068778127,-0.006224197701930343,-0.005752618555921485,0.003281381970521777
IV_matrix_2021-05-18.csv,-3.3934189962975383,18.0,-0.1387754540597973,0.018495713495876746,0.1840487100858069,0.8832346252239429,1.516032385865372,0.018265670936003973,0.008300485261292994,-0.004843387107521234
IV_matrix_2020-06-20.csv,-1.0977309540483926,18.0,-0.14682534672157369,0.024552119826602496,0.0470440137888001,0.14728570740614766,0.6183683477296598,-0.003786826450928888,-0.000772704095518465,0.004791596792562922
IV_matrix_2023-01-19.csv,-1.1864694782885725,8.427424236547258,-0.31920357333007193,-0.025893505244183636,0.08275301836196382,0.3225221298921323,0.24395835423982376,0.02537003300421809,0.0030308487634247328,-0.001040339194718701
IV_matrix_2019-06-24.csv,-0.9376392402610922,4.266959370644801,-0.631774613450827,-0.14088126277881288,0.147366589904579,0.30395266506092405,5.481445758616617,-0.005531895704212701,-0.00847595038517825,0.001202803404499193
IV_matrix_2021-02-13.csv,-1.6714745431553502,9.472583158225465,-0.8492837976779037,-0.026708907264931282,0.16676943767480545,1.1003937168842677,1.5409439928942572,-0.0007203867758136053,-0.004809069284544823,0.00013098265649960338
IV_matrix_2021-08-11.csv,0.22285611263986965,5.270588702286453,-0.3173235249836188,-0.0892799181445726,0.35934710498509687,-1.1692327936190776,4.251934977853723,-0.007891922906131915,-0.008368526399382297,0.006102117561483546
IV_matrix_2022-08-23.csv,-2.986162965406094,17.533861848564214,-0.07789376827400364,-0.015361140944156018,0.16619262346700356,0.3059656011147527,0.26414892177592175,0.0026387866411696215,0.007226616066108547,0.004391514278477275
IV_matrix_2020-08-18.csv,-0.6360260391887608,18.0,-0.060077382493725025,0.022480313968063406,0.034276049568720136,0.10338652074454414,0.9759176382847043,-0.01350726760179105,-0.0057797860954255115,0.008333752524023243
IV_matrix_2021-09-03.csv,-0.21857211940069365,5.010536761521661,-0.22417100045026128,-0.017067187736063808,0.038721366600414926,0.5223362618115657,0.6035158998575421,0.00864926987363519,0.002723588901166182,0.005217529709181986
IV_matrix_2019-05-15.csv,3.7070548191946684,5.41511451963833,0.8775334492488019,0.38994854980451177,-0.12257691737213414,0.5498372190838775,0.33759793788831244,-0.038291930540481606,-0.045400553001515624,0.021820562552693646
IV_matrix_2020-05-11.csv,2.251176561564214,-49.999999999968914,-0.9983656998314078,-0.007984404934101534,0.08021413362450874,0.5096592305149134,18.701755597018487,-0.00020558001586392646,-0.017440080198404623,0.002824978647087978
IV_matrix_2021-06-29.csv,0.7806180196417098,-0.024936202261942004,0.25806420115713286,-1.2629651032145697,0.2578164891250184,0.8245628323207409,0.008312067420647336,-0.02132312205351072,0.04279767140947193,-0.00436977100211895
IV_matrix_2022-01-10.csv,-0.9811768722392317,10.608355021238172,-0.21951220522476833,0.0015366797637353874,0.09535157112735096,0.31473240056506846,0.3753141830702928,0.006155514836446812,0.0036592036056416,0.004167345177853752
IV_matrix_2021-03-01.csv,-2.5958786749318126,5.776515796138051,0.17014042083451955,0.7673687487526532,-0.24019781175814545,0.3603879839117269,-0.04212501834394958,-0.019502340347241996,0.0671272930985922,0.11172802010611081
IV_matrix_2021-10-27.csv,-0.2610165708648492,3.8589923626958718,-0.21305322695021042,-0.0653473751361786,0.08623478516780002,0.4775112904239872,0.6790721629640513,0.01911663822205338,0.005441809731641494,0.007568795967450177
IV_matrix_2022-10-15.csv,-0.7998908950423504,8.73487364055456,-0.0627100022559877,-0.019698860434633685,0.07023055751974797,0.12592958884071143,0.7032199103400649,0.008699681531994139,0.00538790158957731,0.003996047871106105
IV_matrix_2022-07-07.csv,-0.9729350903149246,7.269475332284885,-0.5170034697689666,-0.03771446850074319,0.19053322782627732,0.3132449083798774,0.882170512284703,0.016134561428314553,0.005568939556753218,-0.00016936316390268384
IV_matrix_2020-12-03.csv,-0.41108502518029516,15.91465564649913,0.18755046176550225,0.02173734320519635,0.04565163964815851,0.23019125820452038,0.9722280268966274,-0.00967200903589671,-0.003089064528296548,0.003861882989586748
IV_matrix_2022-05-24.csv,-2.0341274230138753,18.0,0.003709181264916249,0.009080461584016515,0.11707550987685321,0.46531778900895204,-0.19714435603306021,-0.032377715524674715,0.0040542620384617445,0.00031773433909695426
IV_matrix_2023-01-17.csv,-2.1997998900299196,16.879123538793394,-0.3592798289296064,-0.06484200055821637,0.14143326625042188,0.4178533827799414,-0.16529131722145687,0.017706860954155378,0.002584010264649964,-0.0025883108276019994
IV_matrix_2021-05-16.csv,-3.580143941330137,17.388676013456845,-0.4925703126332612,0.02941968178819322,0.21479772991810647,0.9169146428866999,0.5695796878494216,0.02449229770936159,0.002796975875872118,-0.0046584208921071025
IV_matrix_2020-09-04.csv,-0.33625235949002324,9.517334635902404,-0.4548364597589283,-0.017457804724513096,0.032657742036781776,0.25535467202204903,0.5969070041487216,0.0140662208270681,0.0030288882857202044,0.002798510108938273
IV_matrix_2020-08-16.csv,-1.5937931173229243,18.0,-0.10626324370879946,-0.02260028703516901,0.07631153668057959,0.1020134573623207,0.9998194542939605,0.0012502710086923525,0.0008295357247741072,0.006276401186331305
IV_matrix_2020-02-14.csv,-0.7410893884934533,7.8683214618028625,-0.19218653802366872,-0.01834837792315234,0.06359850137369154,0.21961902275160666,0.952998870000114,-0.01149439425035741,-0.00539867184097055,0.003619887787012073
IV_matrix_2021-06-27.csv,-0.7956338140352801,13.113681729718866,-0.4301405386109334,0.04026040773918574,0.1285120413303693,0.53895996331161,1.0020190944440364,-0.014942915857940798,-0.00845292331710338,0.009279724496817182
IV_matrix_2021-04-04.csv,-1.023578216330919,9.970188364493863,-0.19583092650116324,0.0073055629010310465,0.1030061533467833,0.2797647943755253,1.0526260067304578,-0.009318552682175019,-0.004923805454005988,0.003979865020945164
IV_matrix_2021-10-29.csv,1.7394936589325718,0.961044445785019,1.1118608200212459,0.44441203738711516,0.7851833871924067,0.25865958171809117,-0.017640272607856996,-0.02481120001334881,1.179822768123503,0.27128172521591254
IV_matrix_2019-08-15.csv,0.5858709684899291,0.5223118954978342,0.34554934901201323,0.20858620156392085,0.4709450267004547,0.7616556884475759,0.004866600096512597,0.015219782581115969,0.12400965885649831,0.1789733559567242
IV_matrix_2022-01-19.csv,-0.1991884077872356,7.07527431759761,-0.46529844128915077,-0.045786455020326765,0.06756795699746913,0.20139810443078368,0.5007228854051934,0.01731845797655837,0.005911931897989094,0.004810168099887479
IV_matrix_2020-02-13.csv,-0.17960310955649234,5.899076616934755,0.08640427437993473,-0.011924264087234383,0.049555676982426265,0.1933040190645448,0.9236083033623194,-0.014598562900879448,-0.0038392583190191786,0.004089119015222624
IV_matrix_2020-05-18.csv,-1.4213282982948345,18.0,-0.21662735551155207,-0.03899407472372654,0.08142979169631283,0.6569554823533541,0.45018959279146425,0.009807043673796858,0.00894044419785499,-0.0015710344147864955
IV_matrix_2023-02-21.csv,-2.5006425914938593,17.219754954448238,0.11280649332997124,0.02006410681653642,0.14962380017717644,0.33559884965149667,0.12154867336356141,0.009124757282764306,0.0022290386727628632,-0.0004791675377397253
IV_matrix_2021-04-03.csv,-0.3047928219865978,7.25049942809011,-0.11981125772229853,0.018245557594707536,0.08640130582205872,0.3033974951104135,1.0690969075506684,-0.009588092916880345,-0.004369192256845461,0.0036476822241799873
IV_matrix_2021-03-08.csv,-2.562197246633598,18.0,-0.5145558710853693,-0.08663393108404571,0.16270993773451906,0.5278553771427857,0.5642922205556565,0.015623524782529251,0.005399892035033028,0.007271981586331914
IV_matrix_2020-10-27.csv,-0.7671271776863298,0.3985282839927745,0.521488099542462,-1.845935316792817,0.42024376690135323,0.28894969079377947,0.017069850469082642,-0.001641956994745153,0.10322554095384588,-0.007122775710192427
IV_matrix_2020-12-04.csv,0.688676357372156,7.157729883126027,-0.6921716766808624,-0.17526391956908088,0.18866164626061613,-1.4866154580155355,11.586050437356281,-0.0032138912123226204,-0.008040169192802515,0.002798582735043808
IV_matrix_2022-05-23.csv,-1.3175163696035646,14.163080504554408,-0.1577502917631276,-0.008031522612735584,0.10699275917817302,0.45579517112027557,-0.07768331739081706,-0.026320303382402262,0.003988225345385065,0.0007208125439468488
IV_matrix_2021-05-11.csv,-1.7538802001078155,12.600048424331911,-0.09204828955665159,0.014128802489376915,0.14483978787881419,0.39661828068317617,0.6876641391776457,-0.00656691789350834,-0.001395698402237185,0.003661065278608975
IV_matrix_2022-02-28.csv,-0.6065584048538504,18.0,-0.1571343733790926,-0.010837355548995458,0.043265509588446785,0.0016018038823103885,-0.06393356015554351,-0.01364156671420341,0.004907867162372577,0.02888225984456673
IV_matrix_2021-08-18.csv,-2.0146223207977236,9.543592517780946,-0.1759027745989437,-0.0258908047445378,0.6769564623327244,-4.349574985329043,6.055173880724072,-0.011164891622953102,-0.016556054039348646,0.00915124809952405
IV_matrix_2019-08-20.csv,-2.1032413126021545,13.322576549366955,0.10856975054181665,0.023057434903061808,0.15312319619008405,0.5238407872179617,0.5398336545131859,0.012856738752589063,0.007812430750692314,0.008063316754155692
IV_matrix_2020-08-24.csv,-0.7594152485756885,18.0,-0.06589316164383181,0.041398464048274346,0.07061668796974398,-0.20430995487401601,1.5121140363096808,-0.014106520612757375,-0.006260940907291461,0.007470864965418326
IV_matrix_2022-04-04.csv,-1.5880894734672437,14.77987057470801,-0.1917341382375415,-0.018342807943833986,0.1063582303674903,0.15827197598171985,0.06169622987839427,0.0017971626984830103,0.005068692418775849,0.008984087621578856
