test_date,Strike,Cluster,Moneyness,Delta_call,Delta_put,option_return_call,option_return_put,value_t,weight_call,weight_put,R_t
2019-11-30,7000,1,0.9248840028421033,0.9669770329355164,-0.9647113168515868,-0.7957821458710583,-1,239165.12699999998,0.5,0.5,-0.8978910729355292
2019-11-30,7500,1,0.9838946086531529,0.9562039593615137,-0.9594703216437112,-1,-0.26340852140097676,97571.42599999999,0.5,0.5,-0.6317042607004884
2019-11-30,8000,1,1.0411754229802102,0.9547224431244393,-0.9564171936987388,-1,0.23663106715537982,129853.238,0.5,0.5,-0.3816844664223101
2019-11-30,10000,1,1.3063886424873137,0.9679550279638295,-0.9663085829889934,-1,0.2211870854831897,257197.582,0.5,0.5,-0.38940645725840517
2020-03-28,4500,0,0.7229569803502566,0.9984687907202553,-0.9996935490749217,0.5956785522001469,-1,1188867.42,0.5,0.5,-0.20216072389992656
2020-03-28,5500,0,0.8815740609207325,0.9966789206464848,-0.9983748179321599,0.898638740884473,-1,611406.374,0.5,0.5,-0.05068062955776348
2020-03-28,6000,0,0.9679934999397274,0.9961709963988139,-0.9975143665363136,0.925565008923715,-1,1492572.006,0.5,0.5,-0.03721749553814252
2020-03-28,6500,0,1.0499764706167594,0.9948368706378523,-0.9961177761669453,0.8541776509877301,-1,659919.55,0.5,0.5,-0.07291117450613493
2020-05-30,8000,1,0.8368957850121808,0.9803839647309549,-0.9775293631628404,-0.31955527498853303,-1,1751233.578,0.5,0.5,-0.6597776374942665
2020-05-30,9000,1,0.943209680014611,0.9633090532150219,-0.9611631687389377,-0.773679947008018,-1,1242353.662,0.5,0.5,-0.886839973504009
2020-05-30,9500,1,1.0023398623372746,0.9570470167768708,-0.9529082754213283,-1,-0.5977125849951775,2951394.144,0.5,0.5,-0.7988562924975888
2020-05-30,10000,1,1.0514292657785262,0.9535103621722953,-0.95288732822523,-1,-0.14924683551235418,1812770.5420000001,0.5,0.5,-0.5746234177561771
2020-05-30,12000,1,1.2565517761246667,0.9762470083338309,-0.9636608300850049,-1,0.07804848428780559,11022546.196,0.5,0.5,-0.46097575785609723
2020-07-04,7000,1,0.7699345044867181,0.9678231166891429,-0.9647710386515795,0.860572290137629,-1,750972.968,0.5,0.5,-0.06971385493118548
2020-07-04,7500,1,0.8259615635021836,0.9532160500510866,-0.9459520042328593,1.0695790837634986,-1,622910.342,0.5,0.5,0.03478954188174932
2020-07-04,8000,1,0.8804496616759658,0.9356037264071001,-0.9298353556137338,1.4402175539758313,-1,1706400.7920000001,0.5,0.5,0.22010877698791564
2020-07-04,9000,1,0.9862053369783295,0.8947989337298153,-0.8921980700863399,2.946297829242282,-1,1303176.886,0.5,0.5,0.973148914621141
2020-07-04,9250,1,1.017756307564573,0.8794986187733539,-0.890285771154564,3.947305685394398,-1,1114264.7719999999,0.5,0.5,1.473652842697199
2020-07-04,10500,1,1.1568200429685835,0.8888445879227241,-0.87037271055444,5.749767761483111,-1,408447.27999999997,0.5,0.5,2.3748838807415553
2020-07-04,11500,1,1.2663482998166082,0.9220944671194916,-0.9150893355806358,-1,-0.8381478827708776,808229.458,0.5,0.5,-0.9190739413854387
2020-07-04,12000,1,1.3210426733565044,0.9374348948493031,-0.9273806381816588,-1,-0.690164380114865,543207.282,0.5,0.5,-0.8450821900574326
2020-07-04,13000,1,1.4319753131535693,0.9608543632667794,-0.9478187705659077,-1,-0.5074338598572772,392185.532,0.5,0.5,-0.7537169299286386
2020-08-29,8000,1,0.6936660643084385,0.985505121775525,-0.9896639157532762,-0.24790260605326597,-1,214512.44,0.5,0.5,-0.623951303026633
2020-08-29,9000,1,0.7834813150532596,0.9855952562684203,-0.9699276409540613,-0.35917436686292875,-1,721395.634,0.5,0.5,-0.6795871834314644
2020-08-29,10000,1,0.8679564343338836,0.952906882643092,-0.9422578755512746,-0.5804210928990228,-1,3308921.838,0.5,0.5,-0.7902105464495114
2020-08-29,10500,1,0.9133548873297405,0.9319766254832474,-0.9306620819787375,-0.8211604841064598,-1,418457.278,0.5,0.5,-0.9105802420532298
2020-08-29,11000,1,0.9583601571678929,0.9207372600094128,-0.9154701323098752,-1,-0.3037772345156462,4487874.384,0.5,0.5,-0.6518886172578231
2020-08-29,11500,1,1.001650192903549,0.9152968167217137,-0.9074719057600137,-1,0.3061426624243893,4284729.37,0.5,0.5,-0.34692866878780537
2020-08-29,12000,1,1.0439170366266957,0.9100449845249462,-0.9021255776916641,-1,0.486774474677009,2234660.34,0.5,0.5,-0.25661276266149546
2020-08-29,13000,1,1.127018592209904,0.9156151219848244,-0.9095987773270734,-1,0.39219303924703997,2060125.73,0.5,0.5,-0.30390348037648
