,m,spdy,spdy_up,spdy_dn,epk,ret,spd_ret,cb_ret_up,cb_ret_dn,epk_ret,volatility,epk_up,epk_dn,cdf_m,cdf_ret
0,0.27531602232138397,0.032112909400382576,0.0327055866580549,0.031520232142710256,inf,-1.2898356690306094,0.00884119848128031,125542333195039.72,120992279619315.47,123267306407177.6,2.4781054142245793,inf,inf,0.004647935977280304,0.004647935977280304
1,0.28022226566370295,0.03435528500900126,0.03502448116501819,0.033686088852984325,inf,-1.272172184768394,0.009627115802744581,446099667031272.7,429052837359692.8,437576252195482.75,2.4502085812801306,inf,inf,0.004782603601401925,0.004782603601401925
2,0.28512850900602194,0.036699217447245004,0.03745303847776314,0.035945396416726866,2403187075719914.5,-1.2548152915492479,0.010463993152420754,112036636793340.72,107526691729551.8,109781664261446.27,2.423161954236244,2452549789258730.0,2353824362181099.0,0.0049292782488372655,0.0049292782488372655
3,0.29003475234834086,0.039152857466841155,0.040000106869480856,0.038305608064201455,904285278904346.2,-1.2377545274974053,0.011355689319125162,211408561600238.3,202452796651251.06,206930679125744.7,2.3969437450435125,923853586607467.1,884716971201225.4,0.005088433584928498,0.005088433584928498
4,0.29494099569065985,0.04172467444516105,0.0426749007284555,0.0407744481618666,5277653938153799.0,-1.2209799572558393,0.01230631702572443,inf,inf,inf,2.3715326013164386,5397845780339587.0,5157462095968010.0,0.005260593963120397,0.005260593963120397
5,0.29984723903297883,0.04442345225939455,0.04548699835218939,0.04335990616659971,1902769543685807.0,-1.2044821372373282,0.013320249508292801,191003097302944.3,182071287985679.0,186537192644311.66,2.3469076017528048,1948323930181019.0,1857215157190595.0,0.005446335360205001,0.005446335360205001
6,0.3047534823752978,0.04725828517011484,0.04844633961648424,0.04607023072374545,8288757711048511.0,-1.1882520836957309,0.014402126976677391,631296715288832.5,600334009932158.2,615815362610495.4,2.3230482510849764,8497133775013632.0,8080381647083390.0,0.005646286344163531,0.005646286344163531
7,0.3096597257176168,0.05023857314563101,0.05156322291475047,0.04891392337651155,inf,-1.1722812433471912,0.015556862780720528,inf,inf,inf,2.299934475254458,inf,inf,0.0058611290726994225,0.0058611290726994225
8,0.3145659690599358,0.0533740161398731,0.05484830083654447,0.05189973144320174,inf,-1.1565614663007313,0.016789649109659837,586256909333238.0,554740542314919.4,570498725824078.8,2.2775466163004423,inf,inf,0.006091600310449863,0.006091600310449863
9,0.31947221240225476,0.05667460683950847,0.058312574056847574,0.05503663962216937,825499110859206.2,-1.1410849810837609,0.01810596203404573,3428512987455225.0,3235903006897745.0,3332207997176485.0,2.2558654272491796,849357070480504.6,801641151237907.8,0.006338492455236544,0.006338492455236544
10,0.3243784557445737,0.06015062145435961,0.061967382960406985,0.05833385994831223,2300110901505916.5,-1.1258443715709139,0.019511565699441593,3211282864471818.5,3022985898730032.0,3117134381600925.5,2.234872066803227,2369582385664506.0,2230639417347326.5,0.006602654558830023,0.006602654558830023
11,0.3292846990868927,0.0638126081168928,0.06582439651777547,0.061800819716010126,inf,-1.1108325556447518,0.021012515461720848,6.389102804734563e+16,5.998563017221558e+16,6.193832910978061e+16,2.2145480941171836,inf,inf,0.006884993327214151,0.006884993327214151
12,0.33419094242921166,0.0676713725476627,0.06989559801316927,0.06544714708215613,inf,-1.0960427654346403,0.02261515976718168,254957722642570.53,238731136836056.0,246844429739313.28,2.194875463326187,inf,inf,0.007186474082212957,0.007186474082212957
13,0.33909718577153064,0.07173796060361214,0.07419326718847646,0.06928265401874781,inf,-1.0814685289957733,0.02432614055367381,312377104741041.1,291701871224686.2,302039487982863.6,2.1758365181806925,inf,inf,0.007508121665752876,0.007508121665752876
14,0.3440034291138496,0.07602363742946379,0.07872995846359344,0.07331731639533413,inf,-1.0671036533042084,0.02615239196944355,515370315574193.2,479938885083868.7,497654600329030.94,2.15741398647829,inf,inf,0.007851021265125824,0.007851021265125824
15,0.3489096724561686,0.08053986291349204,0.083518474878742,0.07756125094824207,4287219884879799.5,-1.0529422084560818,0.02810113718881123,232024874441235.28,215474953762015.72,223749914101625.5,2.1395909745452686,4445774468719566.0,4128665301040033.0,0.008216319138314332,0.008216319138314332
