valid_dates,Mean,Variance,Skewness,Kurtosis
2017-08-08,-3.12274213103582,2.26584071624882,-0.897110122367523,0.956083672364371
2017-08-10,-2.17814270194544,1.49001376371,-0.120889751958192,-0.0496881117659176
2017-08-11,-1.69785082989334,1.57984160593613,-1.40780203161145,4.145732201537
2017-08-12,-2.28154063146626,1.88107354323616,-1.36544803685022,2.64296168774448
2017-08-13,-1.51419409210771,1.25920095614305,-0.675985524892201,3.01371731452059
2017-08-20,-1.66991890502587,1.12639288290778,-0.0447023541385724,-0.0315658259161333
2017-08-21,-1.33853153292583,0.961816820720136,-0.615603587403472,0.990233452876956
2017-08-25,-0.991149334377485,0.663392406354652,0.131783270673622,0.0448202843078183
2017-08-26,-0.926853186290264,0.590626526559293,-0.555548057072769,0.612979869309741
2017-09-02,-1.04083745610138,0.648001346670941,0.232365841575328,0.665744121647885
2017-09-05,-1.16743888599531,0.793091821726687,-0.0783397232113178,-0.0453213778074657
2017-09-08,-0.998072862688278,0.712216960373654,-0.138727245211106,0.45693403479184
2017-09-10,-2.1116076809433,1.55260690742571,-0.600322215277379,0.431431594891866
2017-09-12,-1.22625982120901,0.836418194812428,0.204696167025489,0.193745276966376
2017-09-18,-1.36593948791157,1.51235165711935,-1.5951387612702,5.62476361396545
2017-09-19,-1.62531488537348,1.11318772179899,-0.146107548872695,0.0125034322559201
2017-10-01,-0.781708381610914,0.52293466171225,0.134294872831874,-0.00861373830851253
2017-10-02,-0.66386408046794,0.453568603705341,-0.0484892761244959,0.0181228125469599
2017-10-07,-0.705434570417746,0.484505046260382,-0.122727761016709,0.0771173603549613
2017-10-09,-0.961465879675283,0.665593469739192,-0.253044157247275,0.0624751699977066
2017-10-10,-0.601870141733667,0.392425955003267,0.406153600736237,0.479545362422959
2017-10-14,-1.19312216901416,0.839999008039998,0.176120176425697,0.37252415983966
2017-10-17,-0.756977221828042,0.756683263380417,0.95952877447257,5.98056383860042
2017-10-28,-1.30178692505633,0.891847530165445,-0.12027395355391,0.0407389704638668
2017-10-29,-1.04697179210653,0.70548686473035,0.0305539554861352,-0.00797255696507815
2017-10-30,-1.35029119388859,0.901720668224628,-0.34141386838326,0.239623475562769
2017-11-03,-1.73648431931822,1.11472657563694,0.248884874893558,0.168143249620468
2017-11-07,-0.492087133296562,0.348713603429698,-0.337418464836243,1.75452115595803
2017-11-10,-1.1321063799321,0.847764142633275,-0.3368999088492,1.19339967693425
2017-11-11,-1.51772108965555,1.03886236063456,-0.211155950032708,0.14381250444418
2017-11-12,-1.41039070381438,0.966966913625112,0.135396568787824,0.219966058614781
2017-11-14,-1.83649551445081,1.27643823513541,-0.352450436827509,0.400047396120976
2017-11-21,-2.17493729578789,1.87598575078187,-1.55939805945221,3.3271945773661
2017-11-25,-4.38044068600131,3.4000481360623,-0.471939464283492,-0.243162693885462
2017-11-27,-3.36215825183245,2.63182532779185,-1.18385567038602,1.16906415763429
2017-11-28,-1.56169675162817,1.22400140915145,-1.37774190774565,3.56758894194253
