standardized_moneyness,8,15,22,36,71,155,246,344
-0.869106890705098,322.17,,,,,,,
-0.8443398765413221,,,,,149.43,,,
-0.8096211979069262,,,,,137.37,,,
-0.8013206173431453,,,,,,118.38,,
-0.7950150045469763,,,,,138.05,,,
-0.7939046229423872,,,,,,121.52000000000001,,
-0.7937111090789496,,,,,,121.51,,
-0.7918385178876015,,,,,,118.19,,
-0.777893513789486,,,,,132.88,,,
-0.775529637856467,,,,,132.27,,,
-0.7754315982578855,,,,,136.84,,,
-0.7753950858398416,,,,,136.81,,,
-0.7753668497655629,,,,,136.81,,,
-0.7736047714483807,,,,,131.7,,,
-0.7638224319235027,,,,,132.99,,,
-0.7593005341231893,,,,,131.65,,,
-0.7462667706817454,,,,,,114.18,,
-0.729088556655822,,,,,130.03,,,
-0.7116167660128461,,,,,125.35,,,
-0.7114068046731747,,,,,125.27,,,
-0.7100940791939615,,,,,124.92,,,
-0.709858043076806,,,,,124.76,,,
-0.7098532307127994,,,,,124.75999999999999,,,
-0.7098453332532056,,,,,124.76000000000002,,,
-0.7047181274275296,,,,,120.33000000000001,,,
-0.7041941885945588,,,,,125.48,,,
-0.6792529221810992,,,,,119.57,,,
-0.6773223468022487,,,,,,109.51,,
-0.6764366739639598,,,,,116.03,,,
-0.6763325340620807,,,,,116.00000000000001,,,
-0.6763279964180142,,,,,116.00000000000001,,,
-0.6755324651559153,,,,,116.84,,,
-0.658538458844191,,,,,118.81,,,
-0.6543221027905815,,,,,117.62,,,
-0.6431115642859432,,,,,,,102.36,
-0.6359630130313294,,,,,110.66,,,
-0.6359469128695022,,,,,113.43,,,
-0.6316866343243339,,156.32,,,,,,
-0.6306080387991604,,,,,,105.63,,
-0.6305965883051798,,155.97,,,,,,
-0.6264297729557932,,,,127.49,,,,
-0.6260887012337619,,,,131.95,,,,
-0.6219368464905282,,,,,109.69,,,
-0.6211830071966705,,,,,109.59,,,
-0.6211772007321872,,,,,109.58,,,
-0.6211745328515056,,,,,109.5,,,
-0.6209083850759861,,,,,109.45,,,
-0.6205101215370895,,,,,109.39,,,
-0.6158931598068735,,,,124.51999999999998,,,,
-0.6155337055152043,,,,124.46,,,,
-0.6007116728015282,,,,,108.98,,,
-0.599552899826164,,,,,112.05,,,
-0.5981672536393376,,,,,109.34,,,
-0.5950571252102915,,,,,107.24,,,
-0.5948632334439512,,,,,107.2,,,
-0.5874918995481808,,,,,108.91,,,
-0.584152717063041,,,,,106.6,,,
-0.5782258997142311,,,,,105.25,,,
-0.5778414419976647,,,,,105.16,,,
-0.5767748478907438,,,,,,,,97.84
-0.5743038047455503,,,,,106.22,,,
-0.5741758457915538,,,,,106.19,,,
-0.5740729410941267,,,,,106.12,,,
-0.5736283560076832,,,,,106.02,,,
-0.5735594811260175,,,,,106.03,,,
-0.5669499328182925,,,,,,,101.22000000000001,
-0.5665484822753316,,,,,,,101.16,
-0.566049080545862,,,,,105.89,,,
-0.5653106084250697,,,,,,102.98000000000002,,
-0.5648630652517634,,,,,105.41,,,
-0.5647288212351764,,,,,105.36,,,
-0.5645399513076654,,,,,105.32,,,
-0.5630122099005336,,,,,,,99.94,
-0.561761623574775,,,,,,,,98.31
-0.5597560861853053,,,,,,103.81,,
-0.5587375369806681,,,,,,102.33,,
-0.5566692407872621,,,,,106.38,,,
-0.5560745776979031,,,,,,102.76,,
-0.5554589995482978,,,,,,103.11,,
-0.5522256511520205,,,,,,,101.95,
-0.551927068975886,,,,,,,101.03,
-0.5513321243421576,,,,,104.99,,,
-0.5507879769422802,,,,,,103.27,,
-0.5507075900918407,,,,,104.87,,,
-0.550460006357413,,,,,,,101.08,
-0.5459509428360061,,,120.6,,,,,
-0.545310175471548,,,120.46,,,,,
-0.544782479317886,,128.53,,,,,,
-0.5446390324742,,129.38,,,,,,
-0.5435037985057438,,,,,,103.14,,
-0.543471969299702,,128.98,,,,,,
-0.5433534855140096,,128.95,,,,,,
-0.5418788866524785,,129.48,,,,,,
-0.5417863675620446,,129.47,,,,,,
-0.5414388250496285,,,,,,103.83999999999999,,
-0.540913240431626,,,,,103.07999999999998,,,
-0.5408708097923977,,139.37,,,,,,
-0.5402151755286537,,,,112.64,,,,
-0.5401719110433061,,,,112.63,,,,
-0.5400420090461099,,,,,,102.93,,
-0.537990901059743,,126.44,,,,,,
-0.5378737964143245,,127.08,,,,,,
-0.5319386471254384,,,,,103.71,,,
-0.5275324694885669,,,,,101.83,,,
-0.5268623899244959,,125.22,,,,,,
-0.5218442664238059,,123.9,,,,,,
-0.5212325115541292,,,,,102.26,,,
-0.5209385590078037,,,,,102.23999999999998,,,
-0.5142838091093678,,,,109.42,,,,
-0.512853466090847,,,,,102.59,,,
-0.5127836822453241,,,,,102.57000000000001,,,
-0.5086642666093789,,,117.63,,,,,
-0.5070521341322278,,,,,99.41,,,
-0.49970843737799997,,,,111.29,,,,
-0.4978700413896907,,,,,100.84,,,
-0.4943760051535144,144.86,,,,,,,
-0.49391315253313106,,,,,100.96999999999998,,,
-0.48901614440165003,,,,,100.78,,,
-0.4866847433147269,,,,,,101.80999999999999,,
-0.48667916588965465,,,,,,101.79,,
-0.48271866962422155,,,,,,,98.53,
-0.48211041967692814,,,,,,100.78,,
-0.4819970134320518,,,,,100.15,,,
-0.4814210502469645,,,,,,100.62,,
-0.4807950645125313,,,,,,99.57,,
-0.4807904038220954,,,,,,99.1,,
-0.48074085762181185,,,,,,99.24000000000001,,
-0.48066712634431163,,,,,,100.96,,
-0.4800093505142544,140.91,,,,,,,
-0.4794933850528476,137.5,,,,,,,
-0.47775642456269934,136.94,,,,,,,
-0.4766633203278465,136.2,,,,,,,
-0.4741507872361354,135.52,,,,,,,
-0.4734295993736674,,,,,,100.14,,
-0.4726430048035755,,,,,100.46,,,
-0.46934508689918386,,,,,,99.51,,
-0.46895677561347765,,,,,,100.26,,
-0.4683739273493211,,,,,100.29,,,
-0.46817389051609354,,,,,100.32,,,
-0.4672954512573628,,125.45,,,,,,
-0.4672341720811389,,125.34,,,,,,
-0.4668303782502199,,,,,,100.96,,
-0.46424673748836265,,,,,,99.85,,
-0.4637597990706859,,,,,99.31,,,
-0.4632150397884548,136.8,,,,,,,
-0.46253940554828127,,129.72,,,,,,
-0.46246178373056235,136.53,,,,,,,
-0.4576441225775803,,,108.66,,,,,
-0.45549062374386984,135.82,,,,,,,
-0.45436510845933764,,126.83999999999999,,,,,,
-0.45375412563421824,,,107.52,,,,,
-0.45191127613080173,145.63,,,,,,,
-0.45174097281140085,145.78,,,,,,,
-0.449908125202045,,125.0,,,,,,
-0.44647153643164167,,,,103.24,,,,
-0.44426860255695355,,,,,98.98,,,
-0.4329325052195154,,121.46,,,,,,
-0.43286032586002005,,121.45000000000002,,,,,,
-0.4293154363992061,,,,,97.71000000000001,,,
-0.4292533118210048,,120.19,,,,,,
-0.4285322811107637,,,,,96.79,,,
-0.4283718100458898,,,,,96.75,,,
-0.4281693656104549,,,,,96.74,,,
-0.42677245157349075,,,,,96.69,,,
-0.42641715554052606,,,,102.45000000000002,,,,
-0.4257217336560303,,,,,96.78,,,
-0.42472159977755475,,,,,97.14,,,
-0.42449416547529145,,,,,96.68,,,
-0.4205407958319756,,,,,97.12,,,
-0.4169561275243581,,,,100.13,,,,
-0.4166691294579568,,,,100.0,,,,
-0.41395601957876293,,,,99.57,,,,
-0.41170323243938345,,,,,96.54,,,
-0.41002602246090586,,,,,95.94,,,
-0.40958368295126296,,,,,96.77,,,
-0.4094144315197819,,,,,,,96.95,
-0.40890879114578155,,,,98.56,,,,
-0.40848079408504256,,,,,96.07,,,
-0.40808854257977323,,,,,95.74,,,
-0.40780449202430546,,,,99.59,,,,
-0.40764433508852116,,,,,95.19,,,
-0.40729868023371746,,,,,94.76,,,
-0.40717490091951,,,,,94.32,,,
-0.4069552054780035,,,,,97.29,,,
-0.40689835322856904,,,,,94.69,,,
-0.4064392238994337,,,,,97.16,,,
-0.4062462498885647,,,,,95.12999999999998,,,
-0.40572782658670403,127.64,,,,,,,
-0.40528021555373145,,,,,,99.01999999999998,,
-0.4046758476071377,,,,,,,,94.86999999999999
-0.40378496632867394,,,,,,97.84,,
-0.4008547018312151,,,,,,,98.67,
-0.4002776330518984,,,,,,97.24,,
-0.4002489930268292,,,,,,97.24,,
-0.3989683122898645,125.4,,,,,,,
-0.3989446266981329,125.42,,,,,,,
-0.39890076585833045,125.42,,,,,,,
-0.3987967573986509,125.35,,,,,,,
-0.3987884252172129,125.37,,,,,,,
-0.39610316076280705,,,,,,98.41185185185185,,
-0.3959185498880753,129.55,,,,,,,
-0.39490077138635193,,,,,95.92,,,
