standardized_moneyness,4,11,18,46,74,102,193,284
-1.0825034041732982,,,,,,119.53,,
-0.9473635633359897,,181.33,,,,,,
-0.939518068987414,,,,,,103.52,,
-0.9108397382384905,,,,117.29,,,,
-0.9108387208622307,,,,117.29,,,,
-0.9101804907046118,,,,117.13000000000001,,,,
-0.9101546639571049,,,,117.13000000000001,,,,
-0.9101040239968377,,,,117.11999999999999,,,,
-0.9101006250599324,,,,117.12,,,,
-0.9100917876580416,,,,117.12,,,,
-0.9100911078479681,,,,117.12,,,,
-0.9098765569328939,,,,110.65,,,,
-0.9097186987480268,,,,110.63,,,,
-0.9095992336741401,,,,110.62,,,,
-0.9093864025568501,,,,117.34,,,,
-0.9092392124790525,,,,110.58,,,,
-0.9092051312345693,,,,116.94000000000001,,,,
-0.9088146470833676,,,,117.21,,,,
-0.9086784646195608,,,,117.19,,,,
-0.8689877465334728,,,,,,94.81,,
-0.8688807833973881,,,,,,94.92,,
-0.8618871826887711,,162.77,,,,,,
-0.8609109878452658,,160.0,,,,,,
-0.8607695070819537,,156.43,,,,,,
-0.8607045269667909,,156.43,,,,,,
-0.8563995085980167,,160.27,,,,,,
-0.8548836404945294,,156.84,,,,,,
-0.8548085707998747,,156.82,,,,,,
-0.8547437281667868,,156.82,,,,,,
-0.8547017950532346,,156.8,,,,,,
-0.8540879706363383,,158.0,,,,,,
-0.7973557367021014,,,,,,89.12,,
-0.7856241580126122,,,,,,,82.27,
-0.7823814875123635,,,,,,,80.90999999999998,
-0.774158226664573,,,,,,,,70.76
-0.7628801417509976,,139.04,,,,,,
-0.7485118980088542,,,,100.8,,,,
-0.7477985475074347,,,,100.67,,,,
-0.7474704868682301,,,,100.59,,,,
-0.7474029745898946,,,,100.58,,,,
-0.7462032984022114,,,,100.64,,,,
-0.7258709283063787,,,,,,84.38,,
-0.6678647059706545,,118.35000000000002,,,,,,
-0.6675404103517844,,128.82000000000002,,,,,,
-0.6582044919851597,,,,,,77.92,,
-0.6568248041135821,,,,,,76.25,,
-0.6548817649601884,,,,,,77.41,,
-0.6542956277165274,,,,,,79.92,,
-0.6537624171434661,,,,,,77.31,,
-0.5881138403644084,,,,86.75999999999999,,,,
-0.5867111565047269,,,,85.92,,,,
-0.5865726448264095,,,,86.21,,,,
-0.5857941169625425,,,,86.07,,,,
-0.5837942985308908,,116.03000000000002,,,,,,
-0.5832421384677994,,,,87.26,,,,
-0.582810668017314,,,,,,76.44,,
-0.581291680576084,,,,85.32999999999998,,,,
-0.5812870639897848,,,,85.32999999999998,,,,
-0.5801562311521482,,,,86.24,,,,
-0.5798440487001425,,,,85.01,,,,
-0.5798301578827822,,,,85.02,,,,
-0.5796181455346362,,,,84.95,,,,
-0.5795507146571635,,,,86.59,,,,
-0.5793056206790697,,,,84.92999999999999,,,,
-0.578962489701622,,,,86.52,,,,
-0.5788990924432575,,,,86.47,,,,
-0.578273651095824,,,,,,75.5,,
-0.5769403782230089,,109.15000000000002,,,,,,
-0.5695326975697114,,114.57000000000001,,,,,,
-0.5139014937440097,,,,,,73.6,,
-0.5138774321087086,,,,,,74.31999999999998,,
-0.5120456752726876,,,,,,73.11,,
-0.5120107682331566,,,,,,73.99,,
-0.5095953008212013,,,,,,72.84,,
-0.5008324572691031,,,,,,,,68.23
-0.49458500436073943,,,,,,,,67.83
-0.4940055647,,,,,,,,68.35
-0.488776026145437,,105.99,,,,,,
-0.4887530852882037,,105.98,,,,,,
-0.48478566912611126,,104.18000000000002,,,,,,
-0.48349318171231565,,103.87,,,,,,
-0.48215518917796696,,101.16,,,,,,
-0.48170312517133057,,102.84,,,,,,
-0.47927518518433565,,102.34000000000002,,,,,,
-0.4781953360757445,,103.81,,,,,,
-0.4752406558413509,,100.58,,,,,,
-0.47523101194768874,,109.72,,,,,,
-0.45484227673336175,124.76,,,,,,,
-0.4435060764601063,113.77999999999997,,,,,,,
-0.4426396144408247,,,,,,71.44,,
-0.43914900884130337,113.95,,,,,,,
-0.438787090223305,113.83,,,,,,,
-0.4387389686101713,113.85,,,,,,,
-0.4383649901493308,113.62999999999998,,,,,,,
-0.4368417069499745,,,,,,72.50999999999999,,
-0.4366636957235758,113.13,,,,,,,
-0.43636644296330085,,,,,,71.97999999999999,,
-0.4363346874469496,113.62000000000002,,,,,,,
-0.42723037329530517,,,,73.95,,,,
-0.4257791426866155,,,,75.2,,,,
-0.4253420316281939,115.76,,,,,,,
-0.4252726310522117,115.76000000000002,,,,,,,
-0.42519926463556534,,,,73.64,,,,
-0.4235141469934236,,,,75.22,,,,
-0.42209417883476413,119.54,,,,,,,
-0.4190946706163422,121.37,,,,,,,
-0.4184298748606962,,,,75.58,,,,
-0.4181272739566048,,,,75.56,,,,
-0.4167084184669465,,,,75.4,,,,
-0.4160568073686116,,,,74.02,,,,
-0.4158544531248627,,,,75.25,,,,
-0.4156856698547857,,,,75.22,,,,
-0.4152583839903537,,,,75.15,,,,
-0.41500582911499123,,,,75.13,,,,
-0.4148037050888103,,,,75.09,,,,
-0.41353076218152063,107.62,,,,,,,
-0.4128269814420161,119.04,,,,,,,
-0.4126080896599623,118.97,,,,,,,
-0.40882749346651964,115.1,,,,,,,
-0.4086749497748539,117.45,,,,,,,
-0.4086051181291424,117.42,,,,,,,
-0.4079793710260537,117.14,,,,,,,
-0.4072846490360501,116.61,,,,,,,
-0.40629843738347116,115.34,,,,,,,
-0.40363296866973364,131.92545333333334,,,,,,,
-0.40140557687702955,110.55,,,,,,,
-0.3972856795030833,,93.43,,,,,,
-0.396853361319092,,93.33,,,,,,
-0.39552586044304655,,93.0,,,,,,
-0.3954274798830124,,93.0,,,,,,
-0.3923649622248362,,90.08,,,,,,
-0.39170342323295965,,91.99,,,,,,
-0.39135859301698855,,92.79999999999998,,,,,,
-0.39062763064256123,,90.6,,,,,,
-0.3906218031698378,,90.59,,,,,,
-0.3905569692588606,,90.58,,,,,,
-0.3900694296565395,,95.62,,,,,,
-0.389995795477905,,92.87,,,,,,
-0.38989663225385884,,92.85999999999999,,,,,,
-0.38966398097902155,,92.82,,,,,,
-0.38856677931429007,,92.47,,,,,,
-0.3883687640450494,,91.76,,,,,,
-0.38714801719778064,,91.53,,,,,,
-0.3864602738406599,,90.13,,,,,,
-0.3843797586617199,,88.86999999999999,,,,,,
-0.3840126667685281,112.89,,,,,,,
-0.38302380150638593,113.49,,,,,,,
-0.3828515922954642,,91.69,,,,,,
-0.3825510126754911,,91.6,,,,,,
-0.38247658463542517,,91.59,,,,,,
-0.38235571439771615,,91.51999999999998,,,,,,
-0.3818137540133233,,91.34,,,,,,
-0.3815363447081312,,89.48,,,,,,
-0.38034571165851155,117.97,,,,,,,
-0.37968020364922445,,89.77,,,,,,
-0.37967206487376054,,89.77,,,,,,
-0.3795282813391911,125.64557692307692,,,,,,,
-0.3752643552070023,106.94,,,,,,,
-0.3752042022748624,106.93,,,,,,,
-0.3747149865728492,96.2,,,,,,,
-0.37183361839554624,,,,,,70.1,,
-0.3600647961629696,,,,,,,70.07,
-0.3499434246916344,,,85.44,,,,,
-0.34342272080787317,106.95,,,,,,,
-0.34326332107137714,106.84,,,,,,,
-0.3420019405585105,106.52999999999999,,,,,,,
-0.33485569511847424,104.20000000000002,,,,,,,
-0.33474796739676466,103.88,,,,,,,
-0.3347208335814239,105.43,,,,,,,
-0.33420271254496475,105.25,,,,,,,
-0.33339809240812235,103.85,,,,,,,
-0.33219398027710945,104.0,,,,,,,
-0.3313936607563515,104.37,,,,,,,
-0.3311980604268987,104.33,,,,,,,
-0.33081633593851545,103.73,,,,,,,
-0.3277532763616581,103.39,,,,,,,
-0.32728361692980895,103.1,,,,,,,
-0.3270184509793077,103.08,,,,,,,
-0.32632245971913537,101.16,,,,,,,
-0.32607310470990747,102.96,,,,,,,
-0.32556607604837223,102.49,,,,,,,
-0.32464643743338006,102.32,,,,,,,
-0.32457851198859233,102.3,,,,,,,
-0.3244030102167448,102.24,,,,,,,
-0.3242533573362281,102.27,,,,,,,
-0.3200764666575498,104.72000000000001,,,,,,,
-0.3200488105141514,104.73,,,,,,,
-0.3135700805123689,98.25,,,,,,,
-0.304493028874646,,,,,,70.96,,
-0.3034916663727281,,77.7,,,,,,
-0.3010955876826309,,77.11,,,,,,
-0.30105770099490975,,77.08,,,,,,
-0.29981708932246054,,,,,,69.0,,
-0.29942696773409205,,,,,,69.92,,
-0.29684646885307236,,77.5,,,,,,
-0.29650653699527585,,,,,,69.59,,
-0.29574457167154367,,80.14,,,,,,
-0.29522354978665805,,,,,,68.93,,
-0.2947829741981952,,78.68,,,,,,
-0.2945989294978215,,78.63,,,,,,
-0.2941815415401347,,78.51,,,,,,
