standardized_moneyness,3,10,17,24,59,87,122,206,297
-0.8188480474006268,,,,,,,119.61,,
-0.8187030600279146,,,,,,,115.59,,
-0.8182962490995896,,,,,,,123.13,,
-0.8169576095651798,,,,,,,118.9,,
-0.7971299565582427,,,,171.71,,,,,
-0.7971038843404101,,,,171.7,,,,,
-0.7930047836919406,,,,171.53,,,,,
-0.79205908704691,,,,169.12,,,,,
-0.7910114796563844,,,,168.35,,,,,
-0.7909861674197602,,,,168.34,,,,,
-0.7894676869511813,,,,167.38,,,,,
-0.7265869885049877,,,,,,,111.96,,
-0.7210040301654473,,,,,,,111.88,,
-0.7125186221836665,,,,,,,,103.61,
-0.7124153480483316,,,,,,,,103.6,
-0.6888477371714784,,,,147.49,,,,,
-0.688443232573191,,,,150.1,,,,,
-0.668939090283786,,,,,115.63,,,,
-0.6415317264761594,,,,142.94999999999996,,,,,
-0.6396863888199604,,,,142.95,,,,,
-0.6378491885342674,,,,140.04,,,,,
-0.6346452190604915,,,,,,,105.01,,
-0.6337178725073886,,,,,,,107.03,,
-0.6336568622472059,,,,,,,106.99,,
-0.6335469447679326,,,,,,,106.96,,
-0.6334338626911182,,,,,,,106.93,,
-0.6333131352852337,,,,,,,106.89,,
-0.6326861089989122,,,,,,,106.47,,
-0.6324715454517137,,,,,,,107.78,,
-0.606884759359443,,,,,,,,,96.71
-0.5926792778480467,,,,139.49,,,,,
-0.5915424903654624,,,,134.17,,,,,
-0.5914134101415411,,,,134.13,,,,,
-0.590594583063259,,,,133.94,,,,,
-0.5891035472512972,,,125.86,,,,,,
-0.5888887569763185,,,,132.31,,,,,
-0.588708199912232,,,,,,,101.55,,
-0.5885088300075978,,,,132.19,,,,,
-0.5876304859131719,,,,131.94,,,,,
-0.5532090600787742,,,,,106.06000000000002,,,,
-0.5443594418363834,,,,,,,101.4,,
-0.5358760693514524,,,,130.31475999999998,,,,,
-0.5130195925431036,,,,,,,,96.95,
-0.509543416741384,,,,,,,,97.42999999999999,
-0.49836371067764557,,,,116.53000000000003,,,,,
-0.4959715889445373,,,,,,,99.33,,
-0.49537530389129014,,,,118.41000000000001,,,,,
-0.4952092952920509,,,,118.49,,,,,
-0.49520516619336014,,,,118.48,,,,,
-0.4951859947430956,,,,118.47000000000001,,,,,
-0.49312154242731654,,,,,,,99.17,,
-0.48661808784167415,,,,,,,97.3,,
-0.4744930804594136,,121.29,,,,,,,
-0.473735068393274,,121.05,,,,,,,
-0.4686572004105327,,121.2,,,,,,,
-0.46648374509436763,,119.33,,,,,,,
-0.4629019699598351,,,114.66999999999999,,,,,,
-0.46179999985975884,,,114.37,,,,,,
-0.4614803750640669,,117.1,,,,,,,
-0.4606189348872395,,,114.29000000000002,,,,,,
-0.44670016982958577,,,115.75,,,,,,
-0.4459518903382426,,,,,,,97.01,,
-0.44516347865432526,,,108.1,,,,,,
-0.44515912805638735,,,,111.21999999999998,,,,,
-0.43832488031684963,,,,112.15999999999998,,,,,
-0.4316991157213879,,,,108.36,,,,,
-0.4232786060029312,,,,,95.99,,,,
-0.4219176927077818,,,,,95.57,,,,
-0.41409826643742836,,,,,,95.11,,,
-0.41345544759981945,,,,,,96.73,,,
-0.4132840653493547,,,,,,96.64,,,
-0.4132139788062534,,,,,,96.69,,,
-0.4048098211340339,,,,,,,96.22,,
-0.40092246098769896,,,,105.85,,,,,
-0.39598350913454583,,,,,,,95.03,,
-0.3954361358440734,,,,105.77,,,,,
-0.39489273350839377,,,,105.64,,,,,
-0.3941277264403303,,,,,,,94.65,,
-0.3864384705900544,,,,104.65,,,,,
-0.368416865896177,,,,,,,94.61,,
-0.34935023551051164,,,,99.09,,,,,
-0.34845197929017674,,,,98.88,,,,,
-0.34158939488802664,,,,100.21000000000001,,,,,
-0.34012878528435336,,104.68,,,,,,,
-0.3395498669045596,,,,99.6,,,,,
-0.3382039805027322,,,,99.41,,,,,
-0.332766412421664,,,,96.89,,,,,
-0.32669561882254333,,99.37,,,,,,,
-0.31781334070423073,157.19,,,,,,,,
-0.31524240608805537,,,95.28,,,,,,
-0.311748449690773,,,,,91.53,,,,
-0.3115150728507764,,,,,91.52,,,,
-0.31128389331306183,,,,,91.31,,,,
-0.31061772585555697,,,,,91.34,,,,
-0.3083291930497902,,,,,,,94.08,,
-0.3079723555191977,,,,,,,93.96,,
-0.30697762329178135,,,,,,,94.44,,
-0.3060491460010808,,,,,90.52,,,,
-0.3055034440105514,,,,,,91.86,,,
-0.30512774895750694,,,,,89.7,,,,
-0.30467409499801107,,,,,,91.17999999999999,,,
-0.30298365451454284,,102.52,,,,,,,
-0.3003682597033743,,,,,89.3,,,,
