standardized_moneyness,65
-0.4719188706978751,103.59000000000002
-0.4709656236976209,103.32
-0.47068715729578675,103.25
-0.4683036857637723,102.64
-0.468042837292479,102.55
-0.2913278067160771,96.99
-0.279144374369386,91.69
-0.1833911425826809,100.07
-0.09155526024174981,96.55000000000001
-0.08313047772224287,98.07
0.0654412361903304,98.98
0.09553338803002247,85.4
0.1923377474201874,83.34999999999998
0.24467661626340317,92.15999999999998
0.2677347436108287,89.24
0.3343778232738797,96.12
0.3343969139858745,92.96
0.4242040979164844,88.26
0.4352414089776199,81.23
0.5976416540642231,81.26
0.7825259284379478,96.4
