standardized_moneyness,4,11,18,25,53,81,179
-1.1089505266117452,,,,,,104.93,
-1.068161105794909,,,,,,,88.20999999999998
-1.0680335607479785,,,,,,,88.19
-1.0680287696137098,,,,,,,88.17
-1.0679855339460416,,,,,,,88.18
-0.9839018995904645,,,,,98.04,,
-0.9758974229630903,,,,,97.25,,
-0.8994416071419098,,,,,,,81.72
-0.899407275168336,,,,,,,81.66999999999999
-0.8972894256992849,,,,,,,81.48
-0.8965778792179475,,,,,,,81.32
-0.8950000671333554,,,,,,,81.12
-0.893589477526225,,,,,,,81.03
-0.8926489190627629,,,,,,,80.8
-0.8899225129601559,,,,,,,81.44
-0.8892920991652423,,,,,,,81.35
-0.8015830717114147,,,,100.07999999999998,,,
-0.7956697914608282,,,,98.36999999999999,,,
-0.7897310621695093,,,,96.53,,,
-0.760801078172601,,,,,,81.29,
-0.7603095570633542,,,,,,81.22,
-0.7597576276742725,,,,,,81.15,
-0.758859317058178,,,,,,81.03,
-0.7572206592905611,,,,,,80.83,
-0.753716659115544,,,,,,81.54,
-0.7530298971382858,,,,,,80.07,
-0.7528822650090335,,,,,,80.04,
-0.7500117849823664,,,,,,79.78,
-0.7493836847119121,,,,,,81.14,
-0.7493389394736726,,,,,,79.68,
-0.7492182995613802,,,,,,81.14,
-0.748968744065635,,,,,,80.81999999999998,
-0.7487919075252523,,,,,,79.7,
-0.7224002290968811,,,,,,,73.77
-0.7198272914032361,,,,,,,72.94
-0.7166107928267244,,,,,,,74.78000000000002
-0.6218927185421362,,,,81.47,,,
-0.6161661859468888,,,85.02999999999999,,,,
-0.6160672170243784,,,85.01,,,,
-0.6083863495796117,,,,,73.11,,
-0.5976986213628784,,,,81.39999999999999,,,
-0.5850569856982347,,,,,,74.15,
-0.5850313131370595,,,,,,74.15,
-0.5849495161412338,,,,,,74.14,
-0.5849024771431603,,,,,,74.12,
-0.5848565703218478,,,,,,74.12,
-0.5848479339401588,,,,,,74.12,
-0.5848320244470836,,,,,,74.12,
-0.5846640364767783,,,,,,74.09,
-0.5845480732204756,,,,,,74.07,
-0.5829876057517064,,,,,,73.91,
-0.5764522373807393,,,,,,71.1,
-0.5754954766311723,,,,,,72.85,
-0.5738323240677803,,,,,,71.57,
-0.5714888028281789,,,,,,72.27,
-0.5680446476660118,,,,,,,71.56
-0.5680312116827523,,,,,,,71.53
-0.567927179119541,,,,,,,71.56
-0.5678890284989335,,,,,,,71.56
-0.5678432873244771,,,,,,,71.53
-0.5677981924607022,,,,,,,71.52
-0.5676845703179771,,,,,,,71.51
-0.5673962809065324,,,,,,,71.45999999999998
-0.5671206367724031,,,,,,,71.42
-0.5667698965895692,,,,,,,71.41
-0.5663406432742834,,,,,,,71.32
-0.5634243157061619,,,,,,,71.05
-0.562937508111066,,,,,,,70.98
-0.562924155373607,,,,,,,70.98
-0.5625584608886602,,,,,,,70.93999999999998
-0.5615561658047501,,,,,,,70.89
-0.5615142418496548,,,,,,,70.88
-0.5613792277040891,,,,,,,70.88
-0.561217602844485,,,,,,,70.85
-0.5533626142119247,,,,,,,70.6
-0.5497873587360471,,,,75.82,,,
-0.5415417877457421,,,,,,,69.38
-0.5325581508426172,,,,,71.99,,
-0.5211499733106904,,,,77.7,,,
-0.5113209520476417,,,,,71.22,,
-0.47590947149493384,,,,74.05,,,
-0.4757381114556228,,,,74.04000000000002,,,
-0.47570695007064834,,,,74.05,,,
-0.4756988908406343,,,,74.04,,,
-0.4755645551436783,,,,74.04,,,
-0.47555918111933027,,,,74.02,,,
-0.47541245252650155,,,,74.01,,,
-0.4753130016161585,,,,74.0,,,
-0.47521219074037246,,,,73.98,,,
-0.4751447056409665,,,,73.97,,,
-0.47479022289253153,,,,73.97,,,
-0.4747821519179703,,,,73.97000000000001,,,
-0.47476950718318806,,,,73.97,,,
-0.47476412636797677,,,,73.97,,,
-0.4746387403571432,,,,73.98,,,
-0.47457011727198556,,,,73.97,,,
-0.4745687716465571,,,,73.97,,,
-0.4744761857139545,,,,73.97,,,
-0.4743310891053773,,,,73.94,,,
-0.47432112762991385,,,,73.95,,,
-0.47430981981823683,,,,73.92,,,
-0.47425973992669757,,,,73.81,,,
-0.4742567780880032,,,,73.94,,,
-0.47416656996719947,,,,73.92999999999999,,,
-0.474046451944787,,,,73.76,,,
-0.4740133211969719,,,,73.92,,,
-0.47393385417400313,,,,73.88,,,
-0.47380506938180433,,,,73.74,,,
-0.47376518925647665,,,,73.89,,,
-0.473758991442878,,,,73.89,,,
-0.473628823277148,,,,73.71,,,
-0.4736123819073501,,,,73.72,,,
-0.47341451277711943,,,,73.68999999999998,,,
-0.4730695760171348,,,,73.75,,,
-0.4663379658939323,,78.89,,,,,
-0.46234092632082036,,78.67,,,,,
-0.4574354887787015,,,,,66.9,,
-0.4551915898476867,,78.91,,,,,
-0.454366386812168,,78.84,,,,,
-0.4540499296258057,,78.84,,,,,
-0.4535935545625495,,,,71.48,,,
-0.45249805032670615,,,,71.46999999999998,,,
-0.4508631490006478,,77.56,,,,,
-0.44779836715708254,,,,73.54,,,
-0.4476756960405271,,,,73.5,,,
-0.4455579729305275,,,,71.27,,,
-0.445415020154724,,,,,68.6,,
-0.44484453992469886,,77.7,,,,,
-0.4438011618742628,,77.54,,,,,
-0.4424536568815173,,77.34,,,,,
-0.441817357392305,,,,74.5,,,
-0.42296067593580405,,80.08,,,,,
-0.4217769561002679,,,73.23,,,,
-0.4213767290888202,,,,,64.49,,
-0.42125890022973583,,,72.21,,,,
-0.4197932972492622,,,72.8,,,,
-0.4196852706225328,,78.92,,,,,
-0.4185291085975852,,77.42,,,,,
-0.4167320063122648,,,,72.26,,,
-0.41665192335737744,,,,72.23,,,
-0.4166184572387782,,,,72.21999999999998,,,
-0.41661817119624966,,,,72.21999999999998,,,
-0.41660444100883043,,,,72.22,,,
-0.41655380846968293,,,,72.21,,,
-0.41619469210770105,,,,72.17000000000002,,,
-0.41605299477049107,,,,72.14999999999999,,,
-0.4159464808912406,,77.06,,,,,
-0.4132735893309183,,,,,65.51,,
-0.4037785307168731,,,,71.84,,,
-0.40147515508017206,,,,,,67.74,
-0.40124852951936507,,,,,,67.71,
-0.40081731036238666,,,,,,67.65,
-0.39984348483334525,,,,,,67.51,
-0.39981310380777724,,,,,,67.51,
-0.39951683280979156,,,70.7,,,,
-0.39922347184755497,,,,,,67.08,
-0.39767248476782546,,,,,,66.03,
-0.394805842224491,,,,,,66.64,
-0.39480340290706467,,,,,,66.65,
-0.39475325927051713,,,,,,66.66,
-0.3946852201132809,,,,,,66.65,
-0.39468467793882417,,,,,,66.65,
-0.39463913360360325,,,,,,66.65,
-0.3946296447822562,,,,,,66.63,
-0.394452855227844,,,,,,66.62,
-0.3941680428815136,,,,,,66.57,
-0.39412110419192864,,,,,,66.05,
-0.3935062345046365,,,,,,66.58,
-0.3934250210501135,,,,,,66.47,
-0.39286058131542506,,,,,,67.1,
-0.3927795558464504,,,,,,67.04,
-0.3927738456019336,,,,,,67.04,
-0.39133292722189444,,,,,,67.82,
-0.3886096929259719,,76.94,,,,,
