standardized_moneyness,9,30,58,149,240
-1.1027225549847244,,,,107.96,
-0.9629229670785628,,,,95.02,
-0.9547011375920296,,,,,76.57
-0.9482934951932103,,,,,77.23
-0.869172195171332,,,106.6,,
-0.8262983859827412,,,,82.67,
-0.8257537458933281,,,,83.69,
-0.8226876227840675,,,,82.13,
-0.8225247974067728,,,,83.24,
-0.8224624837659159,,,,83.23,
-0.8224347165901292,,,,82.12,
-0.8220895977129479,,,,83.18,
-0.8208153772340188,,,,81.9,
-0.809930016614519,,,,,70.75
-0.7306622501283205,,,92.8,,
-0.7305302832129482,,,90.58,,
-0.730508037486757,,,90.57,,
-0.7300406030816664,,,92.72,,
-0.7291644244234825,,,90.41,,
-0.7291450816926037,,,92.55,,
-0.7291443377235363,,,92.53,,
-0.7174614247584394,,,88.69,,
-0.7145670841660521,,,88.35,,
-0.7108814271640678,,,89.94,,
-0.7095447313775631,,,89.7,,
-0.7013024658835328,,108.88,,,
-0.7012077633125627,,108.87,,,
-0.7002070657779331,,113.56000000000002,,,
-0.6995652713680893,,108.17,,,
-0.6983056371139147,,108.23,,,
-0.6916610418803277,,,,76.35,
-0.6912216818561501,,,,76.3,
-0.6912038492529096,,115.21,,,
-0.6902134587259697,,110.84999999999998,,,
-0.6901978344194603,,,,75.51,
-0.6892796176541421,,105.88,,,
-0.6880734936739749,,105.87,,,
-0.6865199665624546,,,,74.26,
-0.6864674277484684,,,,76.46,
-0.6834374434022445,,109.61,,,
-0.6833547646984429,,,,,69.37
-0.6753017916873334,,,,,68.49
-0.6348832180325299,,101.08999999999999,,,
-0.619831654314413,142.52,,,,
-0.5973912951879149,,,79.32,,
-0.595272432044385,,,78.99,,
-0.5916505434493062,,,78.41,,
-0.5904938619329402,,,78.22,,
-0.5902805803737549,,,78.2,,
-0.5896966131967387,,,79.47,,
-0.5895715724171466,,,79.48,,
-0.5892327592338744,,,79.37,,
-0.5882628012701644,,,79.24,,
-0.5873170876954925,,,79.15,,
-0.584904003051042,,,78.91,,
-0.5794624594425094,,,79.66,,
-0.5788432620777604,,,79.62,,
-0.5787589272014095,,,79.57,,
-0.5783548074533564,,,79.55,,
-0.578090840696261,,,79.52,,
-0.5780899516807039,,,79.52000000000001,,
-0.574280984915276,,,78.92,,
-0.574237980219208,,,78.9,,
-0.5742272284617995,,,78.9,,
-0.5729973018477953,,,77.43,,
-0.5726378854499854,,,78.64,,
-0.5726145143688297,,,77.36,,
-0.5711558067895203,,,,71.36,
-0.5673569535729115,,,77.8,,
-0.5655158257809402,,97.67000000000002,,,
-0.5629978213577177,,,,71.46,
-0.5579558974974997,,,,,66.99
-0.5562466958643134,,,,70.17,
-0.5546295311516098,,,,,66.63
-0.5482944125191047,,91.5,,,
-0.5449514114971318,,93.2,,,
-0.5417098667930793,,,,,66.68
-0.5414355622527114,,,,,67.65
-0.5407815268030615,,,,,66.84
-0.5384130271681178,,,,68.55,
-0.5259839110101334,114.14,,,,
-0.5171381098161048,127.04,,,,
-0.5164124017761514,127.3,,,,
-0.5164114894377603,127.3,,,,
-0.514231861135352,126.28,,,,
-0.5094953556980678,113.29,,,,
-0.5089809911040705,113.09,,,,
-0.5028115482689823,,86.4,,,
-0.5019871274103823,,86.5,,,
-0.4988989063307468,,90.1,,,
-0.4975771541738982,,87.73,,,
-0.4944520264993398,119.09,,,,
-0.48267707458851766,,86.92,,,
-0.4804580641736913,,86.48,,,
-0.4771465741813169,,84.01,,,
-0.47450421636043744,,80.94,,,
-0.46435271128264544,112.42,,,,
-0.45617065033086923,,,72.15,,
-0.4505946289708046,,,73.01,,
-0.44674781928442703,,,73.25,,
-0.4443798214375105,,,72.25,,
-0.44393432843509034,,,72.23,,
-0.44186376609428546,,,71.69,,
-0.440364662960007,,,70.94,,
-0.43881090683217555,,,71.66,,
-0.4383538775574501,,,72.41999999999999,,
-0.43831433875200404,,,70.8,,
-0.4366583170050473,,,70.53,,
-0.4364393750479114,,79.1,,,
-0.4343055937308273,,,,68.32,
-0.43413828523668885,,,,67.91,
-0.43313714388668867,,,,67.48,
-0.4331198581942785,,,70.96,,
-0.43289609542930313,,,,67.89,
-0.43253981529566016,,81.91,,,
-0.4322351036141276,,,71.47,,
-0.4320270265340545,,,71.65,,
-0.4318424607338958,,,71.56,,
-0.4311775256357775,,,71.48,,
-0.43100739926607357,113.56000000000002,,,,
-0.4305827332857057,,,69.75,,
-0.43005181806810244,,,,,66.45
-0.42994924620029346,,,71.12,,
-0.4297763541795219,,,70.47,,
