standardized_moneyness,5,12,47,75,166,257
-1.260417558640265,,,,,90.01,
-1.2511856970768522,,,,,87.968,
-0.729751265946883,,,,,61.7,
-0.6857115327270974,,,,69.67,,
-0.655049062455255,,,,,59.06,
-0.6529175197858381,,,,,,65.59
-0.6107620805698459,,96.29,,,,
-0.5564630301299655,,,71.48,,,
-0.5462339783116016,,80.0,,,,
-0.5156767409934692,,,,63.59,,
-0.49411551831112493,,,60.58,,,
-0.4727756601357459,,,59.25,,,
-0.4225252646686762,,75.5,,,,
-0.4213960262340922,,78.326,,,,
-0.38450811525846695,,,57.94,,,
-0.38207083832490296,,,,60.94,,
-0.3790793492545452,,,56.0,,,
-0.37739182121307624,,,,60.50000000000001,,
-0.3725269408426949,,,,60.93,,
-0.3576177887649081,,71.94,,,,
-0.354125263948229,,,,58.33,,
-0.3541122464453355,,,,59.03500000000001,,
-0.3540914179069132,,,,58.32000000000001,,
-0.3540836070356233,,,,59.69,,
-0.35406538130997217,,,,58.28,,
-0.35373202217632543,,,,59.66,,
-0.35372681210456786,,,,58.3,,
-0.35364865609633217,,,,58.25,,
-0.3536382345965026,,,,58.27,,
-0.3536017580522673,,,,59.67,,
-0.3535730964972775,,,,59.65,,
-0.35354182792804617,,,,59.61,,
-0.3535131637726919,,,,58.28,,
-0.3534532256104341,,,,58.22,,
-0.35345061948001794,,,,59.58,,
-0.3534480133393214,,,,58.9025,,
-0.35338285648052936,,,,58.27,,
-0.3533646114085027,,,,59.63000000000001,,
-0.35331247985490444,,,,58.17,,
-0.3532811989482796,,,,58.260000000000005,,
-0.35325773729642496,,,,59.63000000000001,,
-0.3519791220942795,,,,59.78,,
-0.35089427655796435,,,,57.940000000000005,,
-0.34902627284364657,,,,57.23,,
-0.3344078439318082,,69.73,,,,
-0.3233222306922546,,67.16,,,,
-0.31866587520869505,,,,,62.17,
-0.31845743440390806,,,,,62.12,
-0.317188605093744,,,,,61.1,
-0.31650816844400714,,,,,61.9,
-0.31631041236021523,,,,,61.98,
-0.31381692495875574,,,,,61.63,
