test_date,Strike,Cluster,Moneyness,Delta_call,Delta_put,option_return_call,option_return_put,value_t,weight_call,weight_put,R_t
2020-05-30,12000,1,1.2565517761246667,0.16676149135017257,-0.8616740084761162,-1,0.07804848428780559,11022546.196,0.5,0.5,-0.46097575785609723
2020-07-04,7000,1,0.7699345044867181,0.9384425985033827,-0.061777932571178744,0.860572290137629,-1,750972.968,0.5,0.5,-0.06971385493118548
2020-07-04,7500,1,0.8259615635021836,0.8979804610426035,-0.10168137070516799,1.0695790837634986,-1,622910.342,0.5,0.5,0.03478954188174932
2020-07-04,8000,1,0.8804496616759658,0.8252202765212208,-0.17542205088295482,1.4402175539758313,-1,1706400.7920000001,0.5,0.5,0.22010877698791564
2020-07-04,9000,1,0.9862053369783295,0.5667977727806485,-0.4292113478831816,2.946297829242282,-1,1303176.886,0.5,0.5,0.973148914621141
2020-07-04,9250,1,1.017756307564573,0.464718814634407,-0.511746632015963,3.947305685394398,-1,1114264.7719999999,0.5,0.5,1.473652842697199
2020-07-04,10500,1,1.1568200429685835,0.15040228778762824,-0.861768753798287,5.749767761483111,-1,408447.27999999997,0.5,0.5,2.3748838807415553
2020-07-04,11500,1,1.2663482998166082,0.07502809858248433,-0.9267485985746214,-1,-0.8381478827708776,808229.458,0.5,0.5,-0.9190739413854387
2020-07-04,12000,1,1.3210426733565044,0.05835291717501937,-0.9462334621019949,-1,-0.690164380114865,543207.282,0.5,0.5,-0.8450821900574326
2020-07-04,13000,1,1.4319753131535693,0.03928491916084525,-0.9676179946376141,-1,-0.5074338598572772,392185.532,0.5,0.5,-0.7537169299286386
2020-08-29,8000,1,0.6936660643084385,0.962627271227228,-0.04586138059253639,-0.24790260605326597,-1,214512.44,0.5,0.5,-0.623951303026633
2020-08-29,9000,1,0.7834813150532596,0.8862760402633498,-0.08286908151606853,-0.35917436686292875,-1,721395.634,0.5,0.5,-0.6795871834314644
2020-08-29,10000,1,0.8679564343338836,0.8159736109336325,-0.1658434535136557,-0.5804210928990228,-1,3308921.838,0.5,0.5,-0.7902105464495114
2020-08-29,10500,1,0.9133548873297405,0.7413362195150703,-0.245023114945031,-0.8211604841064598,-1,418457.278,0.5,0.5,-0.9105802420532298
2020-08-29,11000,1,0.9583601571678929,0.6383330490449367,-0.3535267829441398,-1,-0.3037772345156462,4487874.384,0.5,0.5,-0.6518886172578231
2020-08-29,11500,1,1.001650192903549,0.5224228021733063,-0.4687935938666734,-1,0.3061426624243893,4284729.37,0.5,0.5,-0.34692866878780537
2020-08-29,12000,1,1.0439170366266957,0.4077736141223259,-0.5944753716026617,-1,0.486774474677009,2234660.34,0.5,0.5,-0.25661276266149546
2020-08-29,13000,1,1.127018592209904,0.23209673587400675,-0.7867209967604417,-1,0.39219303924703997,2060125.73,0.5,0.5,-0.30390348037648
2021-02-27,18000,0,0.38312681100047913,0.9890753657896711,-0.011534457149951135,0.1444266773702918,-1,2095389.7689999999,0.5,0.5,-0.4277866613148541
2021-02-27,24000,0,0.5249384134075001,0.966534869737702,-0.031578908370486464,0.24197747527566985,-1,315465.578,0.5,0.5,-0.3790112623621651
2021-02-27,28000,0,0.5995988228635178,0.9444784417392982,-0.04981091772759759,0.1990449107292555,-1,667779.83,0.5,0.5,-0.4004775446353722
2021-02-27,32000,0,0.6867614608856203,0.8958396841302697,-0.09121278570609989,0.33148364270001823,-1,3210430.587,0.5,0.5,-0.33425817864999086
2021-02-27,36000,0,0.7686358056389665,0.8249802056039084,-0.14802999161371333,0.3540834467764418,-1,4538430.261,0.5,0.5,-0.3229582766117791
2021-02-27,44000,0,0.9354694842764273,0.667270933127359,-0.3518114824823459,-0.08344497891505231,-1,5437269.826,0.5,0.5,-0.5417224894575261
2021-02-27,48000,0,1.0173371857639162,0.5296745432977159,-0.4669995309983245,-0.3338324776464243,-1,15211475.818,0.5,0.5,-0.6669162388232122
2021-02-27,50000,0,1.070451936972211,0.45878823691614007,-0.550223397254217,-0.6595595006810916,-1,24765240.815,0.5,0.5,-0.8297797503405457
2021-02-27,52000,0,1.1060732603406576,0.4133695644635833,-0.5764260280826101,-1,-0.9225838768077284,26684670.047000002,0.5,0.5,-0.9612919384038642
2021-02-27,56000,0,1.1946258552334463,0.3141935842203976,-0.6996516918136432,-1,-0.57906934653556,18877207.371,0.5,0.5,-0.7895346732677799
2021-07-03,32000,0,0.9332247015824456,0.659097517030245,-0.34425596384615664,0.7651314048857922,-1,394331.611,0.5,0.5,-0.11743429755710388
2021-07-03,34000,0,0.9855008349151703,0.5717337751874719,-0.42790137600074973,0.7336193494722449,-1,721054.691,0.5,0.5,-0.13319032526387753
2021-07-03,35000,0,1.0110240021100059,0.5281980619137462,-0.464431820894466,0.6528777130296908,-1,1994017.942,0.5,0.5,-0.1735611434851546
2021-07-03,40000,0,1.1757128733695883,0.27380994740990655,-0.715793548756903,-0.9947482832888301,-1,4991014.501,0.5,0.5,-0.9973741416444151
2021-07-03,60000,0,1.7641190031430154,0.026381792047018817,-0.859246896859673,-1,-0.24313623802854223,105435.064,0.5,0.5,-0.6215681190142711
2021-10-02,40000,0,0.8359148750698919,0.8110832899851744,-0.17512158857239246,1.2790782892117982,-1,1387701.1099999999,0.5,0.5,0.1395391446058991
2021-10-02,45000,0,0.9384724424601926,0.6606927683434732,-0.34712981573367424,1.7038443079086387,-1,1285067.036,0.5,0.5,0.35192215395431936
2021-10-02,50000,0,1.046107168208242,0.45433603035239906,-0.5500979593230396,2.3834189221803213,-1,2103035.011,0.5,0.5,0.6917094610901606
2022-02-26,35000,1,0.8936774306328086,0.7699992711727156,-0.24402177125316998,0.6344632795944487,-1,1186669.78,0.5,0.5,-0.18276836020277565
2022-02-26,36000,1,0.9122313684282467,0.7110564660450717,-0.27409534951320114,0.7379025744884066,-1,280192.075,0.5,0.5,-0.13104871275579671
2022-02-26,38000,1,0.9713836138959748,0.608643958849365,-0.4002520543265274,0.7764023083857797,-1,907571.414,0.5,0.5,-0.11179884580711014
2022-02-26,40000,1,1.0196410672659144,0.48887235183538735,-0.5093916393510161,0.7133177336759546,-1,4640848.777,0.5,0.5,-0.14334113316202268
2022-05-28,28000,0,0.9677392734290103,0.5807251294619219,-0.393763624283014,-1,2.8681883865534696,940335.92,0.5,0.5,0.9340941932767348
2022-05-28,29000,0,1.000370832142434,0.5388834971427561,-0.4604136175660447,-1,2.619701090660103,597178.547,0.5,0.5,0.8098505453300515
2022-05-28,30000,0,1.0334699290834135,0.4691808098443293,-0.5460185255519555,-1,2.159670886387556,2746088.609,0.5,0.5,0.579835443193778
2022-05-28,35000,0,1.213440588081126,0.1601745088991199,-0.8414927300868058,-1,1.1737926635418996,1225853.177,0.5,0.5,0.0868963317709498
2022-07-30,19000,0,0.7761013881484116,0.890638892639466,-0.10822777894166738,-0.5608058533748533,-1,543485.692,0.5,0.5,-0.7804029266874266
2022-07-30,21000,0,0.8623301107503187,0.7851088235835977,-0.2048725969619991,-0.8466742264255197,-1,4169169.04,0.5,0.5,-0.9233371132127599
2022-07-30,22000,0,0.90257297686504,0.7314557910707982,-0.27265044719472276,-1,-0.5646089444748068,789742.235,0.5,0.5,-0.7823044722374034
2022-07-30,23000,0,0.9562172869544018,0.6434760588105759,-0.3725438662877002,-1,0.041433732404029575,723998.624,0.5,0.5,-0.4792831337979852
2022-07-30,24000,0,0.9937372932529781,0.534764049133618,-0.4293219883493642,-1,0.4214466407063131,4228884.262,0.5,0.5,-0.28927667964684345
2022-07-30,25000,0,1.0216111625322073,0.5000130382557004,-0.548947170537745,-1,0.35731526808619285,621567.21,0.5,0.5,-0.3213423659569036
2022-09-03,19000,1,0.9563588298597373,0.631823534175009,-0.3654057450118292,-0.6769136148816328,-1,43707.444,0.5,0.5,-0.8384568074408164
2022-09-03,20000,1,1.0081581217527587,0.5235764323750721,-0.48113624639927083,-1,-0.738429189684084,480083.421,0.5,0.5,-0.869214594842042
2022-09-03,21000,1,1.0499330908359792,0.4192160337902146,-0.5714456086981009,-1,-0.28920262866602997,458029.187,0.5,0.5,-0.6446013143330149
2022-09-03,22000,1,1.1093704567333433,0.2987536768685506,-0.7006407461112413,-1,-0.11914688448328498,228057.272,0.5,0.5,-0.5595734422416425
2022-09-03,35000,1,1.759394189656419,0.01256917966076226,-0.9811780110543789,-1,0.01103349779209147,91508.771,0.5,0.5,-0.49448325110395425
