test_date,PC_type,Strike,Spot_t,Premium_t,Tau_t,Moneyness_t,Delta_t,IV_t,IR_t,DividendYield_t,value_t,Quantity_t,Spot_th,option_value,option_return,M_floor,Return_t,Cluster,M_group,steps_ahead,R_t,RF_t,ER_t
2021-07-03,1,35000,34660.48,3032.79,27,1.00979559429067,0.529786354893056,0.8562,5e-4,0,658549.12,19,40005.93,5005.93,0.6506022507328237,1,0.00979559429067,0,"(-0.1,0.15]",27,0.6506022507328237,3.606525032791019e-4,0.6502415982295446
2021-07-03,1,35000,34708.77,3089.08,27,1.00839067474877,0.532805762829115,0.8653,5e-4,0,10412.631,0.3,40005.93,5005.93,0.6205245574734226,1,0.00839067474877008,0,"(-0.1,0.15]",27,0.6205245574734226,3.606525032791019e-4,0.6201639049701435
2021-07-03,1,35000,34180.87,2837.01,27,1.02396457433646,0.507423636599019,0.8709,5e-4,0,3418.087,0.1,40005.93,5005.93,0.7645091134680526,1.02,0.02396457433646004,0,"(-0.1,0.15]",27,0.7645091134680526,3.606525032791019e-4,0.7641484609647735
2021-07-03,1,35000,33856.99,2657.77,27,1.03375994144784,0.491105084952965,0.8685,5e-4,0,10157.097,0.3,40005.93,5005.93,0.8835076022379664,1.03,0.03375994144784,0,"(-0.1,0.15]",27,0.8835076022379664,3.606525032791019e-4,0.8831469497346873
2021-07-03,1,35000,34461.84,2980.95,27,1.01561611335901,0.521520978196597,0.8747,5e-4,0,3446.184,0.1,40005.93,5005.93,0.6793069323537801,1.01,0.01561611335901003,0,"(-0.1,0.15]",27,0.6793069323537801,3.606525032791019e-4,0.678946279850501
2021-07-03,1,35000,33652.89,2574.45,27,1.04002954872524,0.481172992353274,0.8706,5e-4,0,3365.289,0.1,40005.93,5005.93,0.9444658082308846,1.04,0.04002954872524,0,"(-0.1,0.15]",27,0.9444658082308846,3.606525032791019e-4,0.9441051557276054
2021-07-03,1,35000,34691.14,3070.17,27,1.00890313780406,0.532075646374654,0.8671,5e-4,0,24283.798,0.7,40005.93,5005.93,0.630505802610279,1,0.00890313780406004,0,"(-0.1,0.15]",27,0.630505802610279,3.606525032791019e-4,0.6301451501069999
2021-07-03,1,35000,34695.12,3087.87,27,1.00878740295465,0.532595326450995,0.8717,5e-4,0,10408.536,0.3,40005.93,5005.93,0.621159569541464,1,0.00878740295464997,0,"(-0.1,0.15]",27,0.621159569541464,3.606525032791019e-4,0.6207989170381849
2021-07-03,1,35000,34824.26,3169.01,27,1.00504648196401,0.539145863555253,0.8768,5e-4,0,6964.852,0.2,40005.93,5005.93,0.5796510582169194,1,0.00504648196400991,0,"(-0.1,0.15]",27,0.5796510582169194,3.606525032791019e-4,0.5792904057136403
2021-07-03,1,35000,34833.85,3169.88,27,1.00476978571131,0.539465708241671,0.8746,5e-4,0,3483.385,0.1,40005.93,5005.93,0.579217509811097,1,0.00476978571131003,0,"(-0.1,0.15]",27,0.579217509811097,3.606525032791019e-4,0.5788568573078179
2021-07-03,1,35000,34674.39,3103.36,27,1.00939050405789,0.531930804136401,0.8764,5e-4,0,3467.439,0.1,40005.93,5005.93,0.6130677717055064,1,0.0093905040578901,0,"(-0.1,0.15]",27,0.6130677717055064,3.606525032791019e-4,0.6127071192022273
2021-07-03,1,35000,34675.31,3086.1,27,1.00936372306405,0.531421364581709,0.8687,5e-4,0,3467.531,0.1,40005.93,5005.93,0.6220893684585724,1,0.00936372306404997,0,"(-0.1,0.15]",27,0.6220893684585724,3.606525032791019e-4,0.6217287159552933
2021-07-03,1,35000,34648.04,3083.68,27,1.01015815036002,0.530618397126115,0.8758,5e-4,0,3464.804,0.1,40005.93,5005.93,0.6233623462875526,1.01,0.0101581503600201,0,"(-0.1,0.15]",27,0.6233623462875526,3.606525032791019e-4,0.6230016937842735
2021-07-03,1,35000,33515.85,2530.45,27,1.04428203372434,0.47520027310608,0.8771,5e-4,0,3351.585,0.1,40005.93,5005.93,0.9782765911201567,1.04,0.04428203372433992,0,"(-0.1,0.15]",27,0.9782765911201567,3.606525032791019e-4,0.9779159386168776
2021-07-03,1,35000,33406.58,2455.38,27,1.04769778887872,0.468561594680341,0.8688,5e-4,0,6681.316,0.2,40005.93,5005.93,1.038759784636187,1.04,0.04769778887872,0,"(-0.1,0.15]",27,1.038759784636187,3.606525032791019e-4,1.0383991321329078
2021-07-03,1,35000,34726.24,3108,27,1.00788337579882,0.534209177725039,0.8733,5e-4,0,10417.872,0.3,40005.93,5005.93,0.6106595881595882,1,0.00788337579881992,0,"(-0.1,0.15]",27,0.6106595881595882,3.606525032791019e-4,0.6102989356563091
2021-07-03,1,35000,34635.41,3065.23,27,1.01052651029683,0.529950325480128,0.875,5e-4,0,10390.623,0.3,40005.93,5005.93,0.6331335658335591,1.01,0.01052651029682993,0,"(-0.1,0.15]",27,0.6331335658335591,3.606525032791019e-4,0.63277291333028
2021-07-03,1,35000,34827.48,3151.89,27,1.00495355966036,0.538862486625217,0.8699,5e-4,0,10448.244,0.3,40005.93,5005.93,0.5882311882711644,1,0.00495355966036004,0,"(-0.1,0.15]",27,0.5882311882711644,3.606525032791019e-4,0.5878705357678853
2021-07-03,1,35000,34651.85,3049.36,27,1.01004708262329,0.530318706282391,0.8692,5e-4,0,3465.185,0.1,40005.93,5005.93,0.6416329983996643,1.01,0.0100470826232899,0,"(-0.1,0.15]",27,0.6416329983996643,3.606525032791019e-4,0.6412723458963852
2021-07-03,1,35000,33560.08,2567.35,27,1.04290573800778,0.477482279055834,0.8777,5e-4,0,3356.008,0.1,40005.93,5005.93,0.9498432235573648,1.04,0.04290573800777997,0,"(-0.1,0.15]",27,0.9498432235573648,3.606525032791019e-4,0.9494825710540857
2021-07-03,1,35000,34726.2,3125.36,27,1.00788453674747,0.533944676691996,0.8695,5e-4,0,3472.62,0.1,40005.93,5005.93,0.6017130826528785,1,0.00788453674747002,0,"(-0.1,0.15]",27,0.6017130826528785,3.606525032791019e-4,0.6013524301495994
2021-07-03,1,35000,34739.65,3091.83,27,1.00749431845168,0.53420504377467,0.8638,5e-4,0,10421.895,0.3,40005.93,5005.93,0.6190831966828707,1,0.00749431845168002,0,"(-0.1,0.15]",27,0.6190831966828707,3.606525032791019e-4,0.6187225441795916
2021-07-03,1,35000,34570.89,3024.95,27,1.01241246609503,0.527258756690779,0.8805,5e-4,0,6914.178,0.2,40005.93,5005.93,0.6548802459544787,1.01,0.01241246609502999,0,"(-0.1,0.15]",27,0.6548802459544787,3.606525032791019e-4,0.6545195934511996
2021-07-03,1,35000,34570.89,3024.95,27,1.01241246609503,0.527258756690779,0.8805,5e-4,0,3457.089,0.1,40005.93,5005.93,0.6548802459544787,1.01,0.01241246609502999,0,"(-0.1,0.15]",27,0.6548802459544787,3.606525032791019e-4,0.6545195934511996
2021-07-03,1,35000,33576.95,2535.06,27,1.0423817529585,0.47712989696584,0.8688,5e-4,0,10073.085,0.3,40005.93,5005.93,0.9746791002974292,1.04,0.04238175295849999,0,"(-0.1,0.15]",27,0.9746791002974292,3.606525032791019e-4,0.9743184477941501
2021-07-03,1,35000,34504.96,2984.68,27,1.01434692287717,0.522732263925578,0.8639,5e-4,0,10351.488,0.3,40005.93,5005.93,0.6772082769342109,1.01,0.01434692287716998,0,"(-0.1,0.15]",27,0.6772082769342109,3.606525032791019e-4,0.6768476244309318
2021-07-03,1,35000,34516.43,3023.64,27,1.01400984980196,0.524114388840287,0.874,5e-4,0,431455.375,12.5,40005.93,5005.93,0.6555972271831305,1.01,0.01400984980196007,0,"(-0.1,0.15]",27,0.6555972271831305,3.606525032791019e-4,0.6552365746798514
2021-07-03,1,35000,34429.33,2960.92,27,1.01657511197575,0.519382529408633,0.8682,5e-4,0,3442.933,0.1,40005.93,5005.93,0.6906670899585265,1.01,0.01657511197575001,0,"(-0.1,0.15]",27,0.6906670899585265,3.606525032791019e-4,0.6903064374552474
2021-07-03,1,35000,33637.31,2606.89,27,1.04051126561547,0.481990482263181,0.8829,5e-4,0,10091.193,0.3,40005.93,5005.93,0.9202689795119858,1.04,0.04051126561547003,0,"(-0.1,0.15]",27,0.9202689795119858,3.606525032791019e-4,0.9199083270087067
2021-07-03,1,35000,34699.67,3053.57,27,1.00865512553866,0.531766377985412,0.8569,5e-4,0,655823.763,18.9,40005.93,5005.93,0.6393696558454531,1,0.00865512553865999,0,"(-0.1,0.15]",27,0.6393696558454531,3.606525032791019e-4,0.639009003342174
2021-07-03,1,35000,34411.29,2942.17,27,1.01710804796914,0.519036585951804,0.8744,5e-4,0,6882.258,0.2,40005.93,5005.93,0.7014414530771507,1.01,0.01710804796913989,0,"(-0.1,0.15]",27,0.7014414530771507,3.606525032791019e-4,0.7010808005738716
2021-07-03,1,35000,34703.93,3088.65,27,1.00853131043084,0.533175758813103,0.8739,5e-4,0,10411.179,0.3,40005.93,5005.93,0.6207501659300989,1,0.00853131043083998,0,"(-0.1,0.15]",27,0.6207501659300989,3.606525032791019e-4,0.6203895134268198
2021-07-03,1,35000,34774.54,3147.1,27,1.00648347900504,0.536746627360147,0.8765,5e-4,0,10432.362,0.3,40005.93,5005.93,0.5906485335705889,1,0.00648347900504009,0,"(-0.1,0.15]",27,0.5906485335705889,3.606525032791019e-4,0.5902878810673098
2021-07-03,1,35000,34812.24,3133.1,27,1.00539350527286,0.538340007439635,0.8732,5e-4,0,10443.672,0.3,40005.93,5005.93,0.5977562158884173,1,0.00539350527285997,0,"(-0.1,0.15]",27,0.5977562158884173,3.606525032791019e-4,0.5973955633851382
2021-07-03,1,35000,34691.02,3087.5,27,1.00890662770942,0.532581753158487,0.8743,5e-4,0,3469.102,0.1,40005.93,5005.93,0.6213538461538461,1,0.00890662770942007,0,"(-0.1,0.15]",27,0.6213538461538461,3.606525032791019e-4,0.620993193650567
2021-07-03,1,35000,34635.95,3047.96,27,1.0105107554434,0.529828287683555,0.873,5e-4,0,6927.19,0.2,40005.93,5005.93,0.6423870391999895,1.01,0.01051075544340007,0,"(-0.1,0.15]",27,0.6423870391999895,3.606525032791019e-4,0.6420263866967104
2021-07-03,1,36000,34524.02,2537.52,27,1.04275226349655,0.474300639952109,0.8525,5e-4,0,37976.422,1.1,40005.93,4005.93,0.5786791828241749,1.04,0.04275226349655003,0,"(-0.1,0.15]",27,0.5786791828241749,3.606525032791019e-4,0.5783185303208958
2021-07-03,1,36000,34577.45,2576.02,27,1.04114097482608,0.477523153792251,0.8567,5e-4,0,3457.745,0.1,40005.93,4005.93,0.5550849760483227,1.04,0.04114097482608003,0,"(-0.1,0.15]",27,0.5550849760483227,3.606525032791019e-4,0.5547243235450436
2021-07-03,1,36000,34554.48,2574.31,27,1.04183307055988,0.476631488678431,0.8585,5e-4,0,10366.344,0.3,40005.93,4005.93,0.5561179500526356,1.04,0.04183307055987995,0,"(-0.1,0.15]",27,0.5561179500526356,3.606525032791019e-4,0.5557572975493565
2021-07-03,1,36000,34620.32,2596.52,27,1.03985174024966,0.479337245417209,0.8544,5e-4,0,3462.032,0.1,40005.93,4005.93,0.5428072959191534,1.03,0.03985174024966009,0,"(-0.1,0.15]",27,0.5428072959191534,3.606525032791019e-4,0.5424466434158743
2021-07-03,1,36000,34537.53,2555.78,27,1.04234437147069,0.47538442004882,0.8555,5e-4,0,3453.753,0.1,40005.93,4005.93,0.5674001674635532,1.04,0.04234437147068992,0,"(-0.1,0.15]",27,0.5674001674635532,3.606525032791019e-4,0.567039514960274
2021-07-03,1,36000,34338.18,2472.35,27,1.04839569249156,0.466608025720762,0.8631,5e-4,0,3433.818,0.1,40005.93,4005.93,0.6202924343236194,1.04,0.04839569249156006,0,"(-0.1,0.15]",27,0.6202924343236194,3.606525032791019e-4,0.6199317818203403
2021-07-03,1,36000,34250.9,2431.81,27,1.05106727122499,0.461920441401054,0.8606,5e-4,0,3425.09,0.1,40005.93,4005.93,0.6473038600877536,1.05,0.05106727122498999,0,"(-0.1,0.15]",27,0.6473038600877536,3.606525032791019e-4,0.6469432075844745
2021-07-03,1,36000,33622.37,2168.64,27,1.07071571694678,0.431243500347084,0.8638,5e-4,0,3362.237,0.1,40005.93,4005.93,0.8472083886675523,1.07,0.07071571694678003,0,"(-0.1,0.15]",27,0.8472083886675523,3.606525032791019e-4,0.8468477361642732
2021-07-03,1,36000,34730.4,2622.15,27,1.03655587036141,0.485272774145545,0.8583,5e-4,0,6946.08,0.2,40005.93,4005.93,0.5277272467250158,1.03,0.03655587036140995,0,"(-0.1,0.15]",27,0.5277272467250158,3.606525032791019e-4,0.5273665942217367
2021-07-03,1,36000,33419.79,2105.45,27,1.07720605066639,0.421999552886578,0.8681,5e-4,0,3341.979,0.1,40005.93,4005.93,0.9026478899997628,1.07,0.07720605066639008,0,"(-0.1,0.15]",27,0.9026478899997628,3.606525032791019e-4,0.9022872374964837
2021-07-03,1,36000,33337.91,2083.62,27,1.0798517363566,0.418515275610438,0.871,5e-4,0,10001.373,0.3,40005.93,4005.93,0.9225818527370636,1.07,0.07985173635660003,0,"(-0.1,0.15]",27,0.9225818527370636,3.606525032791019e-4,0.9222212002337845
2021-07-03,1,36000,34827.48,2681.72,27,1.0336665185078,0.489824425312681,0.8565,5e-4,0,10448.244,0.3,40005.93,4005.93,0.4937912981221009,1.03,0.0336665185078,0,"(-0.1,0.15]",27,0.4937912981221009,3.606525032791019e-4,0.4934306456188218
2021-07-03,1,36000,34744.78,2623.23,27,1.03612686567594,0.484862831486873,0.8494,5e-4,0,3474.478,0.1,40005.93,4005.93,0.5270982719776764,1.03,0.03612686567593992,0,"(-0.1,0.15]",27,0.5270982719776764,3.606525032791019e-4,0.5267376194743973
2021-07-03,1,36000,34743.45,2657.87,27,1.03616652923069,0.48576445811231,0.8571,5e-4,0,17371.725,0.5,40005.93,4005.93,0.5071956115235134,1.03,0.03616652923069008,0,"(-0.1,0.15]",27,0.5071956115235134,3.606525032791019e-4,0.5068349590202343
2021-07-03,1,36000,34743.45,2657.87,27,1.03616652923069,0.48576445811231,0.8571,5e-4,0,13897.38,0.4,40005.93,4005.93,0.5071956115235134,1.03,0.03616652923069008,0,"(-0.1,0.15]",27,0.5071956115235134,3.606525032791019e-4,0.5068349590202343
2021-07-03,1,36000,34615.9,2578.88,27,1.0399845157861,0.478665864237,0.851,5e-4,0,10384.77,0.3,40005.93,4005.93,0.5533603734954708,1.03,0.03998451578610007,0,"(-0.1,0.15]",27,0.5533603734954708,3.606525032791019e-4,0.5529997209921917
2021-07-03,1,36000,34575,2575.84,27,1.0412147505423,0.477321185787394,0.8561,5e-4,0,3457.5,0.1,40005.93,4005.93,0.5551936455680477,1.04,0.04121475054229995,0,"(-0.1,0.15]",27,0.5551936455680477,3.606525032791019e-4,0.5548329930647686
2021-07-03,1,36000,33690.49,2257.26,27,1.06855079875656,0.435484187525058,0.8685,5e-4,0,3369.049,0.1,40005.93,4005.93,0.7746870099146752,1.06,0.0685507987565599,0,"(-0.1,0.15]",27,0.7746870099146752,3.606525032791019e-4,0.7743263574113961
2021-07-03,1,36000,33623.78,2235.98,27,1.07067081690399,0.432477311193583,0.8701,5e-4,0,10087.134,0.3,40005.93,4005.93,0.7915768477356686,1.07,0.07067081690399002,0,"(-0.1,0.15]",27,0.7915768477356686,3.606525032791019e-4,0.7912161952323895
2021-07-03,1,36000,33565.41,2198.53,27,1.07253270554419,0.429105266488064,0.8675,5e-4,0,10069.623,0.3,40005.93,4005.93,0.8220947633191269,1.07,0.07253270554419,0,"(-0.1,0.15]",27,0.8220947633191269,3.606525032791019e-4,0.8217341108158478
2021-07-03,1,36000,34472.6,2516.5,27,1.04430765303458,0.47294996008268,0.8611,5e-4,0,10341.78,0.3,40005.93,4005.93,0.5918656864693028,1.04,0.04430765303458006,0,"(-0.1,0.15]",27,0.5918656864693028,3.606525032791019e-4,0.5915050339660237
2021-07-03,1,36000,34368.73,2474.55,27,1.04746378466705,0.46798367347375,0.8622,5e-4,0,10310.619,0.3,40005.93,4005.93,0.6188519124689338,1.04,0.04746378466705003,0,"(-0.1,0.15]",27,0.6188519124689338,3.606525032791019e-4,0.6184912599656547
2021-07-03,1,36000,34645.29,2581.07,27,1.03910228489933,0.480047657205041,0.8504,5e-4,0,3464.529,0.1,40005.93,4005.93,0.5520423700248347,1.03,0.0391022848993301,0,"(-0.1,0.15]",27,0.5520423700248347,3.606525032791019e-4,0.5516817175215556
2021-07-03,1,36000,34625.26,2596.89,27,1.03970338417675,0.479938259403066,0.8571,5e-4,0,10387.578,0.3,40005.93,4005.93,0.542587479639107,1.03,0.03970338417675001,0,"(-0.1,0.15]",27,0.542587479639107,3.606525032791019e-4,0.5422268271358279
2021-07-03,1,36000,34774.54,2677.64,27,1.03524014983376,0.48795763755822,0.8625,5e-4,0,10432.362,0.3,40005.93,4005.93,0.49606743251520014,1.03,0.03524014983376,0,"(-0.1,0.15]",27,0.49606743251520014,3.606525032791019e-4,0.49570678001192103
2021-07-03,1,36000,34812.24,2663.14,27,1.03411903399494,0.488905275637513,0.8551,5e-4,0,10443.672,0.3,40005.93,4005.93,0.5042130717874391,1.03,0.03411903399493998,0,"(-0.1,0.15]",27,0.5042130717874391,3.606525032791019e-4,0.50385241928416
2021-07-03,1,36000,34670.48,2617.62,27,1.03834732025631,0.482697506221037,0.8612,5e-4,0,3467.048,0.1,40005.93,4005.93,0.5303711004653084,1.03,0.03834732025631005,0,"(-0.1,0.15]",27,0.5303711004653084,3.606525032791019e-4,0.5300104479620293
2021-07-03,1,40000,34811.43,1322.83,27,1.14904788455976,0.305920824516411,0.8243,5e-4,0,17405.715,0.5,40005.93,5.930000000000291,-0.9955171866377386,1.14,0.14904788455976004,0,"(-0.1,0.15]",27,-0.9955171866377386,3.606525032791019e-4,-0.9958778391410177
2021-07-03,1,40000,34787.69,1321.93,27,1.14983202391421,0.305384264443951,0.826,5e-4,0,17393.845,0.5,40005.93,5.930000000000291,-0.9955141346364784,1.14,0.1498320239142099,0,"(-0.1,0.15]",27,-0.9955141346364784,3.606525032791019e-4,-0.9958747871397575
2021-07-03,1,40000,34821.98,1340.65,27,1.1486997580264,0.308036143389942,0.8296,5e-4,0,10446.594,0.3,40005.93,5.930000000000291,-0.9955767724611194,1.14,0.1486997580264,0,"(-0.1,0.15]",27,-0.9955767724611194,3.606525032791019e-4,-0.9959374249643985
2021-07-03,1,40000,34805.82,1322.62,27,1.14923308802953,0.304418671796575,0.8203,5e-4,0,10441.746,0.3,40005.93,5.930000000000291,-0.9955164748756254,1.14,0.14923308802953006,0,"(-0.1,0.15]",27,-0.9955164748756254,3.606525032791019e-4,-0.9958771273789045
2021-07-03,1,40000,34805.82,1322.62,27,1.14923308802953,0.304418671796575,0.8203,5e-4,0,3480.582,0.1,40005.93,5.930000000000291,-0.9955164748756254,1.14,0.14923308802953006,0,"(-0.1,0.15]",27,-0.9955164748756254,3.606525032791019e-4,-0.9958771273789045
2021-10-02,1,45000,48156.56,5899.18,27,0.934452128640418,0.664786899665186,0.7808,4e-4,0,52972.216,1.1,60587.09,15587.089999999997,1.6422468885506114,0.93,-0.06554787135958196,0,"(-0.1,0.15]",27,1.6422468885506114,3.606525032791019e-4,1.6418862360473323
2021-10-02,1,45000,48156.56,5899.18,27,0.934452128640418,0.664786899665186,0.7808,4e-4,0,91497.464,1.9,60587.09,15587.089999999997,1.6422468885506114,0.93,-0.06554787135958196,0,"(-0.1,0.15]",27,1.6422468885506114,3.606525032791019e-4,1.6418862360473323
2021-10-02,1,45000,48125.55,5895.38,27,0.935054248730664,0.663290923079573,0.7848,4e-4,0,48125.55,1,60587.09,15587.089999999997,1.6439500083115923,0.93,-0.064945751269336,0,"(-0.1,0.15]",27,1.6439500083115923,3.606525032791019e-4,1.6435893558083132
2021-10-02,1,45000,48164.69,5900.17,27,0.934294396994977,0.665397917391397,0.7776,4e-4,0,120411.725,2.5,60587.09,15587.089999999997,1.6418035412538954,0.93,-0.06570560300502304,0,"(-0.1,0.15]",27,1.6418035412538954,3.606525032791019e-4,1.6414428887506163
2021-10-02,1,45000,48164.63,5900.17,27,0.934295560871121,0.665395772502452,0.7776,4e-4,0,72246.945,1.5,60587.09,15587.089999999997,1.6418035412538954,0.93,-0.06570443912887902,0,"(-0.1,0.15]",27,1.6418035412538954,3.606525032791019e-4,1.6414428887506163
2021-10-02,1,45000,47887.04,5650.67,27,0.939711454289094,0.656614314569173,0.7642,4e-4,0,311265.76,6.5,60587.09,15587.089999999997,1.7584498829342357,0.93,-0.06028854571090603,0,"(-0.1,0.15]",27,1.7584498829342357,3.606525032791019e-4,1.7580892304309566
2021-10-02,1,45000,47887.04,5650.67,27,0.939711454289094,0.656614314569173,0.7642,4e-4,0,110140.192,2.3,60587.09,15587.089999999997,1.7584498829342357,0.93,-0.06028854571090603,0,"(-0.1,0.15]",27,1.7584498829342357,3.606525032791019e-4,1.7580892304309566
2021-10-02,1,45000,47893.28,5627.46,27,0.939589019586882,0.65743673961928,0.758,4e-4,0,43103.952,0.9,60587.09,15587.089999999997,1.7698268845980238,0.93,-0.06041098041311799,0,"(-0.1,0.15]",27,1.7698268845980238,3.606525032791019e-4,1.7694662320947447
2021-10-02,1,45000,48314.36,5966.82,27,0.931400105475887,0.67198217941137,0.7661,4e-4,0,14494.308,0.3,60587.09,15587.089999999997,1.612294320928065,0.93,-0.06859989452411297,0,"(-0.1,0.15]",27,1.612294320928065,3.606525032791019e-4,1.6119336684247858
2021-10-02,1,45000,48314.36,5966.82,27,0.931400105475887,0.67198217941137,0.7661,4e-4,0,4831.436,0.1,60587.09,15587.089999999997,1.612294320928065,0.93,-0.06859989452411297,0,"(-0.1,0.15]",27,1.612294320928065,3.606525032791019e-4,1.6119336684247858
2021-10-02,1,45000,48169.53,5924.85,27,0.93420052053653,0.664431204122179,0.7891,4e-4,0,4816.953,0.1,60587.09,15587.089999999997,1.6307990919601334,0.93,-0.06579947946346998,0,"(-0.1,0.15]",27,1.6307990919601334,3.606525032791019e-4,1.6304384394568543
2021-10-02,1,50000,47707.54,3029.43,27,1.04805236237291,0.448233592912709,0.7451,4e-4,0,19083.016,0.4,60587.09,10587.089999999997,2.494746536477158,1.04,0.04805236237291011,0,"(-0.1,0.15]",27,2.494746536477158,3.606525032791019e-4,2.494385883973879
2021-10-02,1,50000,47707.54,3029.43,27,1.04805236237291,0.448233592912709,0.7451,4e-4,0,119268.85,2.5,60587.09,10587.089999999997,2.494746536477158,1.04,0.04805236237291011,0,"(-0.1,0.15]",27,2.494746536477158,3.606525032791019e-4,2.494385883973879
2021-10-02,1,50000,47717.14,3030.04,27,1.04784150936121,0.448502978450954,0.7444,4e-4,0,71575.71,1.5,60587.09,10587.089999999997,2.4940429829309174,1.04,0.0478415093612099,0,"(-0.1,0.15]",27,2.4940429829309174,3.606525032791019e-4,2.4936823304276383
2021-10-02,1,50000,48007.62,3144.5,27,1.04150132833079,0.459704625200687,0.7402,4e-4,0,19203.048,0.4,60587.09,10587.089999999997,2.366859596120209,1.04,0.0415013283307899,0,"(-0.1,0.15]",27,2.366859596120209,3.606525032791019e-4,2.36649894361693
2021-10-02,1,50000,48007.62,3144.5,27,1.04150132833079,0.459704625200687,0.7402,4e-4,0,76812.192,1.6,60587.09,10587.089999999997,2.366859596120209,1.04,0.0415013283307899,0,"(-0.1,0.15]",27,2.366859596120209,3.606525032791019e-4,2.36649894361693
2021-10-02,1,50000,48009.99,3240.67,27,1.04144991490313,0.462736965734505,0.7586,4e-4,0,144029.97,3,60587.09,10587.089999999997,2.2669447984521707,1.04,0.04144991490312999,0,"(-0.1,0.15]",27,2.2669447984521707,3.606525032791019e-4,2.2665841459488916
2021-10-02,1,50000,48009.99,3240.67,27,1.04144991490313,0.462736965734505,0.7586,4e-4,0,96019.98,2,60587.09,10587.089999999997,2.2669447984521707,1.04,0.04144991490312999,0,"(-0.1,0.15]",27,2.2669447984521707,3.606525032791019e-4,2.2665841459488916
2021-10-02,1,50000,47890.48,3208.66,27,1.04404883809893,0.457089491698063,0.7534,4e-4,0,23945.24,0.5,60587.09,10587.089999999997,2.299536255009879,1.04,0.0440488380989299,0,"(-0.1,0.15]",27,2.299536255009879,3.606525032791019e-4,2.2991756025065997
2021-10-02,1,50000,47894.63,3184.99,27,1.04395837278626,0.456630444270813,0.7496,4e-4,0,14368.389,0.3,60587.09,10587.089999999997,2.324057532362738,1.04,0.04395837278626002,0,"(-0.1,0.15]",27,2.324057532362738,3.606525032791019e-4,2.323696879859459
2021-10-02,1,50000,47778.33,3033.92,27,1.04649953231936,0.449858382790645,0.7378,4e-4,0,47778.33,1,60587.09,10587.089999999997,2.48957454382449,1.04,0.04649953231935999,0,"(-0.1,0.15]",27,2.48957454382449,3.606525032791019e-4,2.489213891321211
2021-10-02,1,50000,47787.71,3201.78,27,1.04629412039204,0.454350618494686,0.7618,4e-4,0,23893.855,0.5,60587.09,10587.089999999997,2.3066263141127736,1.04,0.04629412039203995,0,"(-0.1,0.15]",27,2.3066263141127736,3.606525032791019e-4,2.3062656616094945
2021-10-02,1,50000,47712.01,3077.42,27,1.04795417338318,0.451285209006615,0.7616,4e-4,0,190848.04,4,60587.09,10587.089999999997,2.440248649843049,1.04,0.04795417338318009,0,"(-0.1,0.15]",27,2.440248649843049,3.606525032791019e-4,2.43988799733977
2021-10-02,1,50000,47731.57,3150.28,27,1.0475247304876,0.451966551479267,0.761,4e-4,0,4773.157,0.1,60587.09,10587.089999999997,2.360682225072056,1.04,0.04752473048760008,0,"(-0.1,0.15]",27,2.360682225072056,3.606525032791019e-4,2.3603215725687767
2021-10-02,1,50000,47863.51,3158.99,27,1.04463713588911,0.457105074790127,0.7601,4e-4,0,14359.053,0.3,60587.09,10587.089999999997,2.351416117176692,1.04,0.04463713588911,0,"(-0.1,0.15]",27,2.351416117176692,3.606525032791019e-4,2.3510554646734128
2021-10-02,1,50000,47744.83,3127.29,27,1.0472338052099,0.45329317848777,0.7657,4e-4,0,238724.15,5,60587.09,10587.089999999997,2.385387987682625,1.04,0.04723380520989995,0,"(-0.1,0.15]",27,2.385387987682625,3.606525032791019e-4,2.385027335179346
2021-10-02,1,50000,48264.35,3378.5,27,1.0359613254918,0.473451449861669,0.7623,4e-4,0,9652.87,0.2,60587.09,10587.089999999997,2.13366582803019,1.03,0.03596132549180009,0,"(-0.1,0.15]",27,2.13366582803019,3.606525032791019e-4,2.133305175526911
2021-10-02,1,50000,48174.76,3348.15,27,1.03788788984107,0.470429972841607,0.766,4e-4,0,48174.76,1,60587.09,10587.089999999997,2.162071591774561,1.03,0.03788788984106994,0,"(-0.1,0.15]",27,2.162071591774561,3.606525032791019e-4,2.161710939271282
2021-10-02,1,50000,48174.76,3348.15,27,1.03788788984107,0.470429972841607,0.766,4e-4,0,96349.52,2,60587.09,10587.089999999997,2.162071591774561,1.03,0.03788788984106994,0,"(-0.1,0.15]",27,2.162071591774561,3.606525032791019e-4,2.161710939271282
2021-10-02,1,50000,47608.26,3094.54,27,1.0502379208986,0.4467906446377,0.7597,4e-4,0,80934.042,1.7,60587.09,10587.089999999997,2.421216077349136,1.05,0.05023792089859991,0,"(-0.1,0.15]",27,2.421216077349136,3.606525032791019e-4,2.4208554248458567
2021-10-02,1,50000,47609.02,3094.59,27,1.05022115557094,0.446785761482133,0.7595,4e-4,0,61891.726,1.3,60587.09,10587.089999999997,2.4211607999767324,1.05,0.05022115557093998,0,"(-0.1,0.15]",27,2.4211607999767324,3.606525032791019e-4,2.4208001474734533
2021-10-02,1,50000,47813.43,3131.78,27,1.04573129348804,0.454528881154993,0.7567,4e-4,0,28688.058,0.6,60587.09,10587.089999999997,2.380534392581853,1.04,0.04573129348804006,0,"(-0.1,0.15]",27,2.380534392581853,3.606525032791019e-4,2.380173740078574
