valid_dates,Mean,Variance,Skewness,Kurtosis
2017-08-08,-5.2954795272063,3.8850673535611,-0.811061971521356,0.743251215232582
2017-08-10,-3.66673271541917,2.51341038104918,-0.150356320424661,-0.0425081520401172
2017-08-11,-2.65041238438941,2.35648858759186,-1.53987964873326,4.75319479519813
2017-08-13,-1.87297656313184,1.52188968140719,-0.580195686786665,3.02453712671682
2017-08-17,-2.58355880454537,2.47002960139554,-2.14198821758939,6.59963419766602
2017-08-20,-1.67439417535399,1.13463920480918,-0.126338878990399,0.0107938831061922
2017-08-21,-1.34149386363073,0.944561317911613,-0.374238539845764,0.578863659612467
2017-08-25,-1.20528245876543,0.806243303910768,0.120214516686339,0.0271687701456527
2017-09-02,-1.12290774402602,0.732788387675389,0.109728863303428,0.167594599780414
2017-09-03,-1.22472149052144,0.832906083610795,0.00969965908043883,0.00194965779020828
2017-09-05,-1.25171975210943,0.795965345300294,-0.093330404476951,0.104889980384568
2017-09-10,-2.02529812301103,1.42006380596314,-0.408363528190526,0.224132580376179
2017-09-11,-1.67038102020347,1.1073526090836,0.143626413746619,-0.0133982185103294
2017-09-12,-1.29742466472315,0.889696637400902,0.261669283409192,0.195744777488045
2017-09-18,-1.93414868136531,1.43944355104502,-0.863873469432695,2.37739186805292
2017-09-19,-1.47709119313086,1.00968431937406,-0.287743563414464,0.200078437944886
2017-10-01,-0.785840196172386,0.527942925504779,0.120535740940681,0.0015134582863765
2017-10-07,-0.795786764321139,0.544707762445359,-0.126582517597421,0.0612899768318966
2017-10-09,-0.954773721374741,0.655319945374701,-0.217957934219425,0.0524644469054802
2017-10-14,-1.53672956335073,1.0522290405388,0.0682620098564095,0.076522953958305
2017-10-17,-1.41498343547386,0.971086567591021,1.06409715335853,1.93542942471323
2017-10-28,-1.34547027957537,0.915746193752852,-0.103137013999724,0.0254979530616595
2017-10-29,-1.1578654008838,0.779247816384271,0.0322388475667846,-0.0110084412657754
2017-10-30,-1.40953450409419,0.935820379106412,-0.225371514954845,0.0978915229699515
2017-11-03,-1.52970296189676,0.982775366476709,0.409581672022955,0.347940105312369
2017-11-04,-2.46296585378628,1.6890765740183,-0.158115044252968,0.049519294807634
2017-11-10,-3.02103113501047,2.08915302898496,-0.641773718768801,0.700347129106735
2017-11-11,-1.77160228787758,1.23480869116128,-0.438286236788056,0.30776896241432
2017-11-12,-2.808531891194,1.91663428862391,-0.538022055039511,0.663680947640783
2017-11-13,-3.04872815232357,2.23532670296418,-1.11118566444167,2.6161883123086
2017-11-14,-1.91837056734769,1.29101513125865,-0.604644767220911,1.26950824383332
2017-11-21,-2.74154578609376,2.10393525865091,-1.90294374222638,5.41519970135547
2017-11-27,-2.19362994468042,1.51993274808952,-0.72203764458577,0.907983533875986
2017-12-04,-2.26698155935879,1.60941460567318,-0.157193580260456,0.395652866722694
2017-12-05,-5.20252448924855,4.32424667145528,-1.51460881085544,2.35307530386628
2017-12-09,-6.68973193963319,4.38300720264619,0.176532650936868,-0.0570262248594271
2017-12-11,-5.17804256725196,3.68842465943729,-0.095782453173919,0.578706086786885
2017-12-12,-6.12183243198498,4.59743276141799,-0.82299110596948,0.831440430904347
2017-12-17,-3.90737619892116,2.59508295826804,0.0816025932282237,-0.095273888487168
2017-12-18,-6.38871863371787,4.84170935700766,-0.860868674554082,0.452087944502025
2017-12-19,-2.84154888324422,2.76046810974897,-1.07730848330336,3.67430953145017
2017-12-29,-4.4052325639072,2.97545750654364,-0.0281733356727822,-0.0372174043836897
2017-12-30,-4.66017723223041,3.12251119037463,0.029738740916078,-0.111347523783465
2018-01-01,-4.39422394578311,2.94588242776941,0.0301182387897257,-0.0829412140116661
2018-01-02,-4.56851944612363,3.14648043083737,-0.17314981598257,0.171581725464556
2018-01-05,-4.33170052253861,2.87311325417799,0.174612064521996,0.0276269274599783
2018-01-07,-3.21637899866264,2.13847707095149,0.16014552176338,-0.00100080037194639
2018-01-09,-2.86161196326517,1.93720396649884,0.0426222539123767,0.0154707389526729
2018-01-12,-3.8203535945909,2.53404587359303,0.115906219075991,-0.0888789067505402
2018-01-13,-2.62991198104076,2.06868897223318,-1.04058747622011,2.67921453351869
2018-01-14,-3.0655135182777,1.99391735727443,0.250451161173273,0.00953272397472604
2018-01-15,-2.58450402089299,1.82802620857348,-0.313668447712796,0.504409086725909
2018-01-16,-4.14930979731785,3.12285117995533,-0.51290214273589,1.04187296264676
2018-01-23,-4.53801198709489,3.87704043606805,-0.755033399118632,1.61613575191538
2018-01-26,-2.60393322430855,2.14455492229264,-0.738400380744497,2.22063978770536
2018-01-27,-3.06071516194791,2.07519275157109,-0.5274028526676,0.513251134631373
2018-01-28,-2.59789311741292,1.80436093870204,-0.0871918374050338,0.169769463917918
2018-01-29,-3.22120580723804,2.51220862453556,-0.78133303488074,1.72393460947881
2018-01-30,-2.82406008248848,1.91178521959107,-0.042056550767421,-0.000476544260641365
2018-02-02,-3.75689399831891,4.01012993449755,-1.19352462069738,2.74944642349656
2018-02-03,-6.64191369839114,5.05011025764494,-0.938435003530555,0.745773175786133
2018-02-04,-4.24661175458364,2.82773833726457,0.0671058197310995,-0.106427178348466
2018-02-05,-5.05295229422986,3.36901661183616,0.0625799843084995,-0.119480458656105
2018-02-06,-5.53363270581408,3.70246842317298,0.0467156038352236,-0.124003772963211
2018-02-07,-5.16405287930442,3.72824329158671,-0.283646455599971,0.470830382134288
2018-02-08,-4.76080213584924,3.41087827940972,-0.382949928396375,0.474098071402377
2018-02-09,-4.05775205739774,2.78815637625656,-0.130872753440515,0.0341308381195287
2018-02-10,-4.35582820902877,3.18627416401052,-0.650397363863946,0.604330135930826
2018-02-11,-4.28899845626567,2.77829539539637,0.246915670042299,-0.0306086946355122
2018-02-12,-3.50762457968253,2.36569786679164,-0.0187290238885624,-0.0607576195951891
2018-02-13,-4.49096220852597,3.00935395953373,0.0292005745838989,-0.11651515381563
2018-02-14,-5.68459191747796,4.02809406098438,-0.254706810169363,0.142498130888895
2018-02-15,-4.10162658900511,3.14521537592013,-0.427245488818281,1.1464498295356
2018-02-19,-5.01417374796652,4.08207710648353,-0.861003685773334,1.55954827392303
2018-02-20,-3.59228117969397,3.56950032821591,-1.28767550388837,3.1839721512622
2018-02-23,-3.84517053914598,2.9002781804503,-0.731686969579257,1.35492101398653
2018-02-24,-3.19635734308519,2.13744308792466,0.0609563977771351,-0.0820685062069937
2018-02-25,-3.27056263399161,2.22317680316127,0.0225521408820191,-0.00838323282391862
2018-02-26,-4.11727856643604,3.2358370542742,-1.06753626587437,2.05121833780757
2018-03-03,-2.94823024416325,2.05879631529622,-0.626230909397393,0.69605194503768
2018-03-04,-2.28329247015375,1.56249469377999,-0.15390697377469,0.0351513608365877
2018-03-10,-1.66768697054796,1.11409581757071,0.129374957807958,-0.0306615432988435
2018-03-11,-3.0704582643775,2.07757214642099,-0.176024352315274,0.00536674814398674
2018-03-12,-3.40825004371077,2.2486617716615,0.140702144399376,-0.063443156718741
2018-03-16,-1.58509613809756,1.07751315885765,-0.0688352611531136,-0.0335745173494795
