,m,spdy,spdy_up,spdy_dn,epk,ret,spd_ret,cb_ret_up,cb_ret_dn,epk_ret,volatility,epk_up,epk_dn,cdf_m,cdf_ret
0,0.4076476685750266,0.4687690703532166,0.8424166227525975,0.09512151795383567,1.7622857800171001,-0.8973520350726294,0.19109261862957136,229.860787300025,25.95474307546208,127.90776518774354,0.9637108316661295,3.1669726716575077,0.3575988883766926,0.046659939666904626,0.046659939666904626
1,0.44754559983573317,0.578257218031616,1.108220617646281,0.04829381841695102,1.7805968345721088,-0.803976847384321,0.2587964735033019,211.2231523886773,9.204640668551983,110.21389652861465,0.9574755671418217,3.4124850710996677,0.14870859804454983,0.06745792714542709,0.06745792714542709
2,0.4874435310964398,0.6833215168497351,1.390304172260878,-0.023661138561407835,1.8638062514648828,-0.718580828901799,0.33308065304741025,188.12160923593171,-3.201581029054976,92.46001410343837,0.9517145106704004,3.7921498793771495,-0.06453737644738389,0.09255758396994707,0.09255758396994707
3,0.5273414623571464,0.7796050550030924,1.6769145595983337,-0.11770444959214887,2.0066577219398205,-0.6399070040992129,0.4111180697663543,163.83458860483083,-11.499727261302343,76.16743067176425,0.9464136168399075,4.316279798927114,-0.3029643550474733,0.12170099373542176,0.12170099373542176
4,0.567239393617853,0.8637970522555407,1.9567930967829226,-0.22919899227184115,2.1942951246865987,-0.5669738533941238,0.4899797161303218,140.45462313998271,-16.45143686194049,62.00159313902112,0.9415591888947741,4.970822186854269,-0.5822319374810722,0.15447566191940776,0.15447566191940776
5,0.6071373248785596,0.9336448437804229,2.2199685658494697,-0.35267887828862376,2.422669717508521,-0.49900027812522735,0.5668506328395067,119.13469970996799,-18.926525764965525,50.10408697250123,0.9371378686619901,5.760488749155672,-0.9151493141386299,0.19035614818787172,0.19035614818787172
6,0.6470352561392662,0.987885463018565,2.458261192247851,-0.48249026621072066,2.7030795749088536,-0.43535449425137973,0.6391967236004747,100.3012855435766,-19.686432880204084,40.30742633168626,0.9331366267325303,6.726362384412754,-1.3202032345950463,0.22874483090391728,0.22874483090391728
7,0.6869331873999729,1.0261277404208582,2.6655257095763982,-0.6132702287346816,3.070831164167317,-0.3755182441820445,0.7048811994068321,84.10342425833372,-19.35007643969602,32.37667390931884,0.9295427528955152,7.976959490929692,-1.8352971625950578,0.26900918687886477,0.26900918687886477
8,0.7268311186606794,1.048707707713608,2.8376822876229877,-0.7402668721957719,3.5790181853750913,-0.3190611273878723,0.7622333963455585,70.45224591140048,-18.378894616735494,26.036675647332494,0.9263438468226688,9.684411048967899,-2.526374678217717,0.3105140067867791,0.3105140067867791
9,0.7667290499213859,1.0565340808225248,2.9725906239355524,-0.8595224622905031,4.239926522206241,-0.2656217995806436,0.8100753719986191,59.06403586889816,-17.07832391519735,20.99285597685041,0.9235278089995165,11.929161637903736,-3.449308593491254,0.35264774510934394,0.35264774510934394
