standardized_moneyness,7,14,28
-0.5881457514063051,126.67000000000002,,
-0.586298930964404,125.7,,
-0.5411271712334799,131.24,,
-0.5366207570249233,,,90.32999999999998
-0.5345627562570765,,,92.62
-0.5257968112735476,111.56,,
-0.4670212882185688,111.17,,
-0.46642187130105495,110.25,,
-0.46176578149446135,109.4,,
-0.4389691833386433,,,83.31999999999998
-0.4380064475810766,,,83.05
-0.4379953396986295,,,81.58
-0.4352599945602003,,,82.73
-0.4336168391688433,99.17,,
-0.43283685926200727,99.12999999999998,,
-0.42724864732930423,96.93,,
-0.42604994000995394,96.93,,
-0.4260313966390474,96.93,,
-0.4250720310856349,101.81,,
-0.4246020724269786,101.63,,
-0.42433072670958427,101.59,,
-0.42407601168999565,101.54,,
-0.4225904912477331,101.37,,
-0.4225588103897249,101.36,,
-0.42036284290422316,,,75.85
-0.4136082128606602,,,81.07
-0.4123040255222531,,,76.01
-0.40814231430562725,103.33,,
-0.40538421045454714,,,79.26
-0.4052323644137098,,,77.99
-0.4008418538216466,,,79.68
-0.40077645947725504,,,81.14
-0.4006501077105852,,,79.74
-0.38029378199473857,87.52,,
-0.37921998328331835,98.09,,
-0.36282675084135485,90.77,,
-0.35894039424593904,100.27,,
-0.3578917918077259,94.32,,
-0.35674212575370673,88.93,,
-0.354838733273645,,,75.02
-0.35443159123235773,,82.03,
-0.35339652524000903,,,75.95
-0.3504521849905138,,,74.04
-0.3488273765226471,,84.18,
-0.3472534197176805,,,75.64000000000001
-0.3466600894223646,88.73,,
-0.34081016387223584,89.82,,
-0.34008348627486484,,,74.52
-0.33921461293424987,,,71.04
-0.33248909330789744,,79.65,
-0.3260807964905947,85.72,,
-0.3231032962225454,,77.16,
-0.3226955716962918,,77.05,
-0.3218907490590963,,80.72666666666666,
-0.3203638923598786,,,72.47
-0.3200222713807152,,,72.4
-0.32001839239626717,87.59,,
-0.31690222574119903,86.91,,
-0.31670718907735784,,,69.49
-0.3160732037435923,,,72.62
-0.31387711343903196,,79.34,
-0.3111902314061944,,,71.59
-0.31059083800571835,88.21,,
-0.30819029836393713,87.73999999999998,,
-0.3079201839249598,,,71.06
-0.3077289804314048,,79.8,
-0.30768021325660083,,,71.88
-0.30754418744478923,,,71.82
-0.30659003753303316,,76.72,
-0.3059471829665006,87.06,,
-0.3058779654524335,85.87999999999998,,
-0.30539140594989955,83.55,,
-0.305351187032091,,76.28,
-0.305276575025213,87.13,,
-0.3049178679839273,87.08458239277653,,
-0.3044135321733371,,,73.96
-0.30429678200822985,86.89,,
-0.3042333186715588,,,71.26
-0.30336045406715556,,,70.06
-0.2996328793519348,80.11,,
-0.2995313261535832,,74.76,
-0.29940555550230974,,,72.14
-0.2992352036234091,,,74.68
-0.29844530705355365,80.08999999999999,,
-0.29683384200320206,,,73.0
-0.2967545061995008,83.52,,
-0.2963318861813785,,,70.63
-0.2959626089622374,82.94,,
-0.29510886827883714,83.94,,
-0.2949853235431844,78.98,,
-0.2928064542847059,82.21,,
-0.2917442621351215,86.83,,
-0.2915233612654547,84.09,,
-0.2913359398810903,81.85,,
-0.28205964366386865,79.39,,
-0.28201370803811066,75.79,,
-0.2732013384776366,,72.36,
-0.27291155455322846,,72.26,
-0.2713298457078401,,73.71,
-0.2712329838806947,,70.04,
-0.271183697701721,,70.04,
-0.26957879710923893,79.33,,
-0.26742430192799743,78.77,,
-0.26349220142748647,77.09,,
-0.25978123720801255,,72.76,
-0.2574764416257432,,75.09,
-0.2568254469885616,,72.7,
-0.2562454396434331,78.17,,
-0.2558757505147269,75.46,,
-0.2549300145427463,,,67.54
-0.25446147053745105,80.53999999999999,,
-0.2537802979286525,77.69,,
-0.2534260194183709,77.39,,
-0.25323480131617915,,70.27,
-0.2525344343033853,75.7,,
-0.2520903365189537,79.77,,
-0.2510538210092052,79.48083333333335,,
