standardized_moneyness,8,36
-0.4898371845483713,140.27,
-0.48553804768775566,133.81,
-0.399236237691117,,83.84
-0.3855199292849466,123.51,
-0.30167337893953294,,83.58699999999999
-0.29575316045426997,,78.31
-0.2946435428648993,,82.03
-0.28371599972936745,94.14,
-0.2812951722936946,94.01,
-0.20543467509552266,87.61,
-0.2031814998015603,87.03,
-0.19308425754056732,82.55,
-0.1921273824948519,,77.33
-0.19209912821603814,,77.29
-0.19201435694276855,,77.33
-0.19175466616803438,,76.39
-0.19166100702857491,,79.13
-0.18352198508200196,83.61,
-0.18337599657653256,86.72,
-0.18178134789618428,77.93,
-0.15749863606840217,83.36,
-0.15418955298273027,82.09,
-0.0964686232671472,,74.8
-0.09645530281377437,,75.66
-0.09541105111246699,76.67,
-0.09040716003198539,77.51,
-0.09004045327890586,77.39,
-0.08973283877044018,76.09,
-0.08681816943223827,,80.37
-0.08584518400396217,,76.66
-0.08572127522831488,,76.01
-0.08399456107686033,69.77,
-0.08357709133719637,69.32,
-0.08317619724805708,70.23,
-0.08222722407256026,69.75,
-0.08106052553763012,70.15,
-0.045147241441637204,74.35,
-0.04474312470111124,74.29,
-0.03192906814221461,68.57,
-0.002946996091340862,,75.32
0.0061313759534211395,,78.42
0.006580882095870743,77.8,
0.008104969306125006,73.11,
0.009494174222503385,72.91,
0.009901678307173032,73.27,
0.01239644511082701,76.09,
0.013086209603699064,74.79,
0.01360098505184194,74.27,
0.013948691927502503,,79.81
0.014063621585066374,74.38,
0.014263728070497856,74.39,
0.014395144636690322,74.13,
0.01572389259931234,,79.79
0.01578663257333857,,79.5
0.016148556952736464,75.48,
0.01621546647291508,75.72,
0.01633916582076104,75.79,
0.0168457304936237,,79.21
0.01686248853408706,,79.23
0.01687276184977746,76.24,
0.017217904671419575,76.06,
0.01745557310383871,,79.47
0.017688339264403562,,79.58
0.018084856249036857,,80.54
0.018164607463296564,,80.05
0.01850873425103207,73.88,
0.018787563791644164,73.99,
0.019119465278547514,74.12,
0.019416680185254838,,80.15
0.019873131026147465,,79.92
0.020936576892973666,,80.19
0.0209428994084249,,80.06
0.021639678624109954,76.27,
0.023541877504340072,75.48,
0.023759272636684956,75.49,
0.024097814451115505,75.5,
0.024487867446577063,75.59,
0.025005559523706544,75.8,
0.025599765930245648,75.29,
0.025640907419390284,75.39,
0.04323704699302703,72.17,
0.04347512407891757,70.24,
0.05342183673259333,72.49,
0.053859928402543084,75.37,
0.05412043951059485,69.84,
0.05543073278618334,71.39,
0.05576648059243026,71.64,
0.059572983547754685,76.21,
0.06256508892959134,75.14,
0.10000244217323669,73.81,
0.10542445308963899,76.6,
0.10837403579449893,,81.36
0.11169458417142647,,81.14
0.1123368862158408,,81.4
0.11315173893913344,,81.27
0.1138594271308101,75.29,
0.11449944353302435,75.21,
0.11479316937372488,,79.52
0.11663706664290611,74.25,
0.1197241053677147,81.3,
0.11972645215825715,,80.51
0.11980535236931551,,79.72
0.11993161060072126,,79.87
0.12002857383638137,,80.62
0.12003308407045404,,80.62
0.12042332569814293,,79.87
0.12043686386474443,,80.56
0.12055871875622493,,80.54
0.12093795404503434,,80.27
0.12097634011059083,,80.11
0.12126994788596056,,80.3
0.121468765323981,,80.99
0.12155237531361375,,80.43
0.12179874190987779,,80.45
0.12201579471920052,,79.73
0.12218152257303425,73.12,
0.1223007752022717,,79.79
0.1405131096807895,75.4,
0.1644984723587733,70.83,
0.19291745973750524,86.69000000000001,
0.21133137439455782,,79.83
0.21255185351507438,88.0,
0.2129672278614173,,80.28
0.21903126296451575,,81.1
0.22206915735468435,,80.96999999999998
0.31158781245337064,,80.55
0.3140886951998341,,80.84
0.3186463117573382,,80.36
0.3186514153675469,,80.38999999999999
0.31867438200506826,,80.5
0.31870245321002927,,80.48
0.3207005166602871,,80.9
0.32161941137062117,,80.53
0.3217551567166223,,81.57
0.32327549291928653,,80.74
0.3241612958552783,,81.2975
0.3251020569154935,,79.38
0.3251046287688086,,80.48
0.4174947335811684,96.99,
0.4283373765240424,,80.97
0.4285423300156052,,80.31
0.4313399383400869,,86.32499999999999
0.43665299211147585,,85.88
0.5397184272650222,,87.59
0.6183898547608261,111.87,
0.7241474398575988,,90.87
1.3587776617865799,,110.48000000000002
1.5436801839794922,,123.33999999999999
4.8431333594723025,,167.39
