standardized_moneyness,30
-0.7117616719549612,69.8
-0.4350986617951736,56.26
-0.4334484463008073,56.03
-0.4270338505431016,57.27
-0.41764770927904893,56.82
-0.29664825513101223,54.01
-0.2956451375681865,53.74
-0.28780877896383095,55.83
-0.28002442937706706,53.56
-0.2705907279410929,56.739999999999995
-0.26340818192253074,55.81
-0.26339801351812026,55.75
-0.15471509194150182,55.78
-0.15305572981078527,56.12
-0.15300257776591364,54.35
-0.1434597961339463,56.76
-0.14276358652616605,54.35
-0.13507658717727755,55.55
-0.13491379933674524,55.52
-0.12796999524310693,57.99
-0.11814081942920782,56.72
-0.011210066071494029,54.04
-0.011106720224861817,54.04
-0.01025655604840955,55.11
-0.003687879547749246,57.4
-0.0016920682152930728,54.17
-0.000319490436222358,52.96
0.0007468674588615651,54.82
0.0009125951646100518,53.66
0.00213464383108208,53.09000000000001
0.0023442966559503535,53.56
0.0023938048038484355,52.36
0.002705474442005531,53.19
0.0028045311690614947,51.994
0.003069704653560465,53.9
0.005602794569275416,51.894
0.009306626132841743,57.13000000000001
0.01787326670953662,55.50000000000001
0.02674465640233119,58.38
0.02837440635835426,57.89
0.13475914578503895,54.54
0.13781973744937415,55.48
0.1416935958155492,55.65
0.14290702130692384,55.74
0.14413127325044772,56.34
0.14422502679885804,55.26
0.1465278261239733,55.02
0.14700092070956433,53.63
0.1471482202136212,53.64000000000001
0.14779408241208136,54.43
0.14799795896276005,52.7
0.14822383911787407,54.67
0.14827090379146876,54.67
0.15022757993206873,55.64
0.27932382882827683,54.0
0.2852285763997602,54.02
0.28862961294051126,56.660000000000004
0.29076653842278266,55.71
0.29791102417172616,55.62
0.30277467204796465,57.35
0.30279162095656803,56.645190839694656
0.3031577813967585,57.39
0.30862401581264753,55.95
0.31361081358832327,56.57
0.3176371974107316,56.64
0.3232347031301949,55.98
0.4390543921846486,58.11
0.47288445557887687,57.54
0.473035776567143,57.55
0.6117511600866437,58.97
0.7588081414245998,60.22
0.9166301119239785,68.63
