standardized_moneyness,5,12,19,47
-0.7139583585681777,,,96.66,
-0.6828030507485617,,,101.28,
-0.675525311844445,,,99.87999999999998,
-0.6001165381948295,,,86.78,
-0.5996906677500738,,,92.39,
-0.5885851051485481,,,94.92,
-0.5826860369289188,,,90.38999999999999,
-0.5738596968833823,,,88.89,
-0.573161558118598,,,93.08,
-0.5649512432940712,,,91.53,
-0.563997081168846,,,80.47,
-0.5615300253627448,,,94.59999999999998,
-0.5514568230406824,,,79.49,
-0.5367967200190055,,,,67.95
-0.534392849733939,,,,70.73
-0.5318172931211904,,,,68.95
-0.5279675883280237,,,85.19,
-0.5258329805993368,,,80.73,
-0.5255310010184708,,,80.7,
-0.5139451136662958,,,86.01,
-0.4926252448861001,,,82.44,
-0.4921926371948269,,,85.58,
-0.49077225293202836,,,82.46,
-0.490601843362479,,,85.35,
-0.4861443478824978,,,83.7,
-0.48237651592689795,,,83.45,
-0.48202961030037556,,,85.58,
-0.4802046388470276,,,,67.44
-0.4795393084189729,,,77.54,
-0.4750029898706604,,,75.89,
-0.47466418916873154,,,,67.69
-0.4743140308967047,,,,66.53
-0.47276091982662827,,,,67.48
-0.4720700398052542,,,,67.38
-0.4719917500512979,,,,67.35
-0.4714153482895745,,,,66.14
-0.4711210269243023,,,,67.21
-0.4710818317483024,,,79.64,
-0.466814364584196,,,,66.53
-0.46361568731608005,,,81.04,
-0.46352523202296114,,,81.05,
-0.4595148123110842,,,,67.0
-0.4560374244688442,,,79.52,
-0.4558004693874877,,,79.58,
-0.45554494022343167,,,69.55,
-0.45089030638981314,,,81.25,
-0.44615901336831215,94.76,,,
-0.4385017136695627,,,73.83,
-0.4275191810961808,,,,66.45
-0.4188816606256039,,67.67000000000002,,
-0.4111327430931841,86.94,,,
-0.4090089563552578,,69.97,,
-0.3986291744712913,,71.99,,
-0.39705903583561236,,71.95,,
-0.39224706960343914,,68.19,,
-0.38603235183642554,,,72.04,
-0.38355061759961767,,76.5,,
-0.3832342596534783,91.15000000000002,,,
-0.3831664589612907,,,72.07,
-0.38206388806689207,,,74.88,
-0.3806461358346598,,,71.62999999999998,
-0.3752066575572107,,68.63,,
-0.374475286646154,,,70.62999999999998,
-0.37311019371401727,,,72.92,
-0.37171000199304843,,,70.08,
-0.3699921921138275,,,69.86,
-0.3668551353596754,,,69.48,
-0.3657851020193142,,,71.19,
-0.364518575842903,,,70.92,
-0.3635969772889483,,,70.61,
-0.361889657885197,,,65.51,
