Cluster,Group,Equally_Average,Weighted_Average,Median_Return,Std_Dev,Max,Min,Num_obs
Long Call simple Cluster1,"(0.8, Inf)",19.69,-17.96,-31.28,70.7,152.62,-58.18,76
Long Call simple Cluster1,"(0.65,0.8]",-69.06,-61.89,-78.24,39.83,74.9,-100,52
Long Call simple Cluster1,"(0.35,0.65]",11.25,11.27,-100,177.44,484.32,-100,469
Long Call simple Cluster1,"(0.2,0.35]",24.2,-30,-100,264.21,667.91,-100,295
Long Call simple Cluster1,"(-Inf,0.2]",-72.09,-91.73,-100,121.02,613.46,-100,921
