Cluster,Group,Equally_Average,Weighted_Average,Median_Return,Std_Dev,Max,Min,Num_obs
Long Call simple Cluster0,"(0.8, Inf)",37.58,32.47,35.29,21.4,128.13,-56.08,82
Long Call simple Cluster0,"(0.65,0.8]",-26.39,26.89,-84.82,102.03,176.98,-100,67
Long Call simple Cluster0,"(0.35,0.65]",-23.88,-64.08,-65.82,90.98,249.47,-100,602
Long Call simple Cluster0,"(0.2,0.35]",-85.42,-70.18,-100,68.45,259.3,-100,521
Long Call simple Cluster0,"(-Inf,0.2]",-97.91,-93.72,-100,12.15,-22.89,-100,795
