test_date,PC_type,Strike,Spot_t,Premium_t,Tau_t,Moneyness_t,Delta_t,IV_t,IR_t,DividendYield_t,value_t,Quantity_t,Spot_th,option_value,option_return,M_floor,Return_t,Cluster
2019-11-30,-1,7500,7511.09,495.73,27,0.99852351656018,0.459580877971847,0.6341,0.0156,0,7511.09,1,7194.4,305.60000000000036,-0.3835353922498127,0.99,-0.0014764834398199866,1
2019-11-30,-1,7500,7744.34,391.09,27,0.968449215814388,0.389284124944089,0.6205,0.0156,0,7744.34,1,7194.4,305.60000000000036,-0.2185941854816017,0.96,-0.03155078418561197,1
2019-11-30,-1,7500,7555.82,468.46,27,0.992612317392421,0.44610461305914,0.6269,0.0156,0,3777.91,0.5,7194.4,305.60000000000036,-0.3476497459761765,0.99,-0.007387682607579049,1
2019-11-30,-1,7500,7689.24,411.37,27,0.975388985127269,0.405627222937619,0.6211,0.0156,0,30756.96,4,7194.4,305.60000000000036,-0.2571164644966809,0.97,-0.024611014872730985,1
2019-11-30,-1,7500,7655.06,421.03,27,0.979744116963159,0.415758223414377,0.6166,0.0156,0,765.506,0.1,7194.4,305.60000000000036,-0.27416098615300477,0.97,-0.020255883036841005,1
2019-11-30,-1,8000,7720.35,656.23,27,1.03622245105468,0.549375441930972,0.611,0.0156,0,2316.105,0.3,7194.4,805.6000000000004,0.22761836551209225,1.03,0.03622245105468003,1
2019-11-30,-1,8000,7744.76,650.56,27,1.03295647637887,0.540657908208015,0.6178,0.0156,0,15489.52,2,7194.4,805.6000000000004,0.23831775700934643,1.03,0.03295647637886989,1
2019-11-30,-1,8000,7722.16,660.24,27,1.03597957048287,0.548424789617601,0.6131,0.0156,0,15444.32,2,7194.4,805.6000000000004,0.22016236520053378,1.03,0.03597957048287004,1
2019-11-30,-1,8000,7743.07,634.93,27,1.03318192913147,0.545031127109043,0.5962,0.0156,0,7743.07,1,7194.4,805.6000000000004,0.2688012851810442,1.03,0.03318192913146989,1
2019-11-30,-1,10000,7754.96,2295.47,27,1.28949730237164,0.89401634247856,0.6932,0.0156,0,7754.96,1,7194.4,2805.6000000000004,0.22223335526057864,1.28,0.28949730237164006,1
2019-11-30,-1,10000,7742.11,2299.41,27,1.29163755100354,0.900905165151054,0.6792,0.0156,0,7742.11,1,7194.4,2805.6000000000004,0.2201390791550879,1.29,0.29163755100354005,1
2020-03-28,-1,3000,6222.94,40.45,27,0.482087244935674,0.0318176660898818,1.6448,3e-4,0,622.294,0.1,7477.6,0,-1,0.48,-0.517912755064326,0
2020-03-28,-1,3000,6222.94,40.45,27,0.482087244935674,0.0318176660898818,1.6448,3e-4,0,12445.88,2,7477.6,0,-1,0.48,-0.517912755064326,0
2020-03-28,-1,3000,6161.16,36.97,27,0.486921294042031,0.0297715519646433,1.5859,3e-4,0,61611.6,10,7477.6,0,-1,0.48,-0.513078705957969,0
2020-03-28,-1,3000,6158.88,36.95,27,0.487101550931338,0.0297986181409142,1.5854,3e-4,0,8006.544,1.3,7477.6,0,-1,0.48,-0.512898449068662,0
2020-03-28,-1,3000,6222.94,40.45,27,0.482087244935674,0.0318176660898818,1.6448,3e-4,0,49161.226,7.9,7477.6,0,-1,0.48,-0.517912755064326,0
2020-03-28,-1,3000,6284.37,47.13,27,0.477374820387724,0.0333939893375829,1.6968,3e-4,0,6284.37,1,7477.6,0,-1,0.47,-0.5226251796122761,0
2020-03-28,-1,3000,6307.02,44.15,27,0.47566045454113,0.0317533954464904,1.6789,3e-4,0,630.702,0.1,7477.6,0,-1,0.47,-0.52433954545887,0
2020-03-28,-1,3000,6281.99,47.11,27,0.477555679012542,0.0340267381415048,1.7063,3e-4,0,12563.98,2,7477.6,0,-1,0.47,-0.5224443209874581,0
2020-03-28,-1,3000,6243.65,46.83,27,0.480488175986803,0.034180221396937,1.6923,3e-4,0,6243.65,1,7477.6,0,-1,0.48,-0.5195118240131971,0
2020-03-28,-1,3000,6245.45,46.84,27,0.480349694577653,0.0341754658786098,1.693,3e-4,0,6245.45,1,7477.6,0,-1,0.48,-0.519650305422347,0
2020-03-28,-1,3000,6245.8,46.84,27,0.480322776906081,0.0341662452967817,1.693,3e-4,0,6245.8,1,7477.6,0,-1,0.48,-0.5196772230939191,0
2020-03-28,-1,3000,6252.95,46.9,27,0.47977354688587,0.0341486874902067,1.6958,3e-4,0,6252.95,1,7477.6,0,-1,0.47,-0.5202264531141301,0
2020-03-28,-1,3000,6250.51,46.88,27,0.479960835195848,0.034164123804438,1.695,3e-4,0,3125.255,0.5,7477.6,0,-1,0.47,-0.520039164804152,0
2020-03-28,-1,3000,6250.51,46.88,27,0.479960835195848,0.034164123804438,1.695,3e-4,0,28127.295,4.5,7477.6,0,-1,0.47,-0.520039164804152,0
2020-03-28,-1,3000,6268.89,47.02,27,0.478553619540301,0.0340774139166884,1.7015,3e-4,0,3134.445,0.5,7477.6,0,-1,0.47,-0.5214463804596989,0
2020-03-28,-1,3000,6238.14,49.91,27,0.48091257971126,0.0358615112873878,1.7174,3e-4,0,12476.28,2,7477.6,0,-1,0.48,-0.51908742028874,0
2020-03-28,-1,3000,6135,52.15,27,0.488997555012225,0.038519156959546,1.7135,3e-4,0,3681,0.6,7477.6,0,-1,0.48,-0.511002444987775,0
2020-03-28,-1,3000,6281.99,47.11,27,0.477555679012542,0.0340267381415048,1.7063,3e-4,0,12563.98,2,7477.6,0,-1,0.47,-0.5224443209874581,0
2020-03-28,-1,3000,6284.37,47.13,27,0.477374820387724,0.0333939893375829,1.6968,3e-4,0,6284.37,1,7477.6,0,-1,0.47,-0.5226251796122761,0
2020-03-28,-1,3000,6161.16,36.97,27,0.486921294042031,0.0297715519646433,1.5859,3e-4,0,61611.6,10,7477.6,0,-1,0.48,-0.513078705957969,0
2020-03-28,-1,3000,6158.88,36.95,27,0.487101550931338,0.0297986181409142,1.5854,3e-4,0,8006.544,1.3,7477.6,0,-1,0.48,-0.512898449068662,0
2020-03-28,-1,3000,6307.02,44.15,27,0.47566045454113,0.0317533954464904,1.6789,3e-4,0,630.702,0.1,7477.6,0,-1,0.47,-0.52433954545887,0
2020-03-28,-1,3000,6238.14,49.91,27,0.48091257971126,0.0358615112873878,1.7174,3e-4,0,12476.28,2,7477.6,0,-1,0.48,-0.51908742028874,0
2020-03-28,-1,3000,6222.94,40.45,27,0.482087244935674,0.0318176660898818,1.6448,3e-4,0,622.294,0.1,7477.6,0,-1,0.48,-0.517912755064326,0
2020-03-28,-1,3000,6222.94,40.45,27,0.482087244935674,0.0318176660898818,1.6448,3e-4,0,12445.88,2,7477.6,0,-1,0.48,-0.517912755064326,0
2020-03-28,-1,3000,6222.94,40.45,27,0.482087244935674,0.0318176660898818,1.6448,3e-4,0,49161.226,7.9,7477.6,0,-1,0.48,-0.517912755064326,0
2020-03-28,-1,3000,6135,52.15,27,0.488997555012225,0.038519156959546,1.7135,3e-4,0,3681,0.6,7477.6,0,-1,0.48,-0.511002444987775,0
2020-03-28,-1,3000,6243.65,46.83,27,0.480488175986803,0.034180221396937,1.6923,3e-4,0,6243.65,1,7477.6,0,-1,0.48,-0.5195118240131971,0
2020-03-28,-1,3000,6245.45,46.84,27,0.480349694577653,0.0341754658786098,1.693,3e-4,0,6245.45,1,7477.6,0,-1,0.48,-0.519650305422347,0
2020-03-28,-1,3000,6245.8,46.84,27,0.480322776906081,0.0341662452967817,1.693,3e-4,0,6245.8,1,7477.6,0,-1,0.48,-0.5196772230939191,0
2020-03-28,-1,3000,6252.95,46.9,27,0.47977354688587,0.0341486874902067,1.6958,3e-4,0,6252.95,1,7477.6,0,-1,0.47,-0.5202264531141301,0
2020-03-28,-1,3000,6250.51,46.88,27,0.479960835195848,0.034164123804438,1.695,3e-4,0,3125.255,0.5,7477.6,0,-1,0.47,-0.520039164804152,0
2020-03-28,-1,3000,6250.51,46.88,27,0.479960835195848,0.034164123804438,1.695,3e-4,0,28127.295,4.5,7477.6,0,-1,0.47,-0.520039164804152,0
2020-03-28,-1,3000,6268.89,47.02,27,0.478553619540301,0.0340774139166884,1.7015,3e-4,0,3134.445,0.5,7477.6,0,-1,0.47,-0.5214463804596989,0
2020-03-28,-1,3500,6243.26,68.68,27,0.56060455595314,0.05358803604232,1.5145,3e-4,0,624.326,0.1,7477.6,0,-1,0.56,-0.43939544404686004,0
2020-03-28,-1,3500,6173.56,71,27,0.566933827483656,0.0549544672920642,1.4956,3e-4,0,123471.2,20,7477.6,0,-1,0.56,-0.43306617251634405,0
2020-03-28,-1,3500,6161.8,67.78,27,0.568015839527411,0.0537300678411313,1.476,3e-4,0,123236,20,7477.6,0,-1,0.56,-0.43198416047258903,0
2020-03-28,-1,3500,6142.65,67.57,27,0.569786655596526,0.0551482108237037,1.4823,3e-4,0,24570.6,4,7477.6,0,-1,0.56,-0.43021334440347403,0
2020-03-28,-1,3500,6114.64,76.43,27,0.572396739628171,0.0585070196247881,1.5054,3e-4,0,122292.8,20,7477.6,0,-1,0.57,-0.42760326037182905,0
2020-03-28,-1,3500,6108.23,76.35,27,0.572997414963091,0.0586177324669104,1.5033,3e-4,0,305411.5,50,7477.6,0,-1,0.57,-0.427002585036909,0
2020-03-28,-1,3500,6235.84,65.48,27,0.561271616975419,0.051943226420154,1.4919,3e-4,0,155896,25,7477.6,0,-1,0.56,-0.43872838302458095,0
2020-03-28,-1,3500,6219.82,68.42,27,0.562717249052223,0.054807676469954,1.517,3e-4,0,3109.91,0.5,7477.6,0,-1,0.56,-0.437282750947777,0
2020-03-28,-1,3500,6220.06,68.42,27,0.562695536699003,0.0547973026865392,1.517,3e-4,0,6220.06,1,7477.6,0,-1,0.56,-0.43730446330099704,0
2020-03-28,-1,3500,6220.47,68.43,27,0.562658448638125,0.054788266178677,1.5171,3e-4,0,43543.29,7,7477.6,0,-1,0.56,-0.437341551361875,0
2020-03-28,-1,3500,6188.62,74.26,27,0.565554194634668,0.0564182530716341,1.5198,3e-4,0,61886.2,10,7477.6,0,-1,0.56,-0.43444580536533195,0
2020-03-28,-1,3500,6235.84,65.48,27,0.561271616975419,0.051943226420154,1.4919,3e-4,0,37415.04,6,7477.6,0,-1,0.56,-0.43872838302458095,0
2020-03-28,-1,3500,6235.84,65.48,27,0.561271616975419,0.051943226420154,1.4919,3e-4,0,124716.8,20,7477.6,0,-1,0.56,-0.43872838302458095,0
2020-03-28,-1,3500,6235.84,65.48,27,0.561271616975419,0.051943226420154,1.4919,3e-4,0,155896,25,7477.6,0,-1,0.56,-0.43872838302458095,0
2020-03-28,-1,3500,6235.84,65.48,27,0.561271616975419,0.051943226420154,1.4919,3e-4,0,37415.04,6,7477.6,0,-1,0.56,-0.43872838302458095,0
2020-03-28,-1,3500,6235.84,65.48,27,0.561271616975419,0.051943226420154,1.4919,3e-4,0,124716.8,20,7477.6,0,-1,0.56,-0.43872838302458095,0
2020-03-28,-1,3500,6243.26,68.68,27,0.56060455595314,0.05358803604232,1.5145,3e-4,0,624.326,0.1,7477.6,0,-1,0.56,-0.43939544404686004,0
2020-03-28,-1,3500,6173.56,71,27,0.566933827483656,0.0549544672920642,1.4956,3e-4,0,123471.2,20,7477.6,0,-1,0.56,-0.43306617251634405,0
2020-03-28,-1,3500,6161.8,67.78,27,0.568015839527411,0.0537300678411313,1.476,3e-4,0,123236,20,7477.6,0,-1,0.56,-0.43198416047258903,0
2020-03-28,-1,3500,6142.65,67.57,27,0.569786655596526,0.0551482108237037,1.4823,3e-4,0,24570.6,4,7477.6,0,-1,0.56,-0.43021334440347403,0
2020-03-28,-1,3500,6188.62,74.26,27,0.565554194634668,0.0564182530716341,1.5198,3e-4,0,61886.2,10,7477.6,0,-1,0.56,-0.43444580536533195,0
2020-03-28,-1,3500,6220.47,68.43,27,0.562658448638125,0.054788266178677,1.5171,3e-4,0,43543.29,7,7477.6,0,-1,0.56,-0.437341551361875,0
2020-03-28,-1,3500,6219.82,68.42,27,0.562717249052223,0.054807676469954,1.517,3e-4,0,3109.91,0.5,7477.6,0,-1,0.56,-0.437282750947777,0
2020-03-28,-1,3500,6220.06,68.42,27,0.562695536699003,0.0547973026865392,1.517,3e-4,0,6220.06,1,7477.6,0,-1,0.56,-0.43730446330099704,0
2020-03-28,-1,3500,6114.64,76.43,27,0.572396739628171,0.0585070196247881,1.5054,3e-4,0,122292.8,20,7477.6,0,-1,0.57,-0.42760326037182905,0
2020-03-28,-1,3500,6108.23,76.35,27,0.572997414963091,0.0586177324669104,1.5033,3e-4,0,305411.5,50,7477.6,0,-1,0.57,-0.427002585036909,0
2020-03-28,-1,4000,6229.32,102.78,27,0.642124662081897,0.0830307924351422,1.3568,3e-4,0,622.932,0.1,7477.6,0,-1,0.64,-0.357875337918103,0
2020-03-28,-1,4000,6208.89,124.18,27,0.644237536822202,0.0938771275832988,1.442,3e-4,0,18626.67,3,7477.6,0,-1,0.64,-0.355762463177798,0
2020-03-28,-1,4000,6209.89,111.78,27,0.64413379303015,0.0888264442040336,1.3965,3e-4,0,1862.967,0.3,7477.6,0,-1,0.64,-0.35586620696985005,0
2020-03-28,-1,4000,6232.13,118.41,27,0.641835135018044,0.0906185664531779,1.4265,3e-4,0,6232.13,1,7477.6,0,-1,0.64,-0.358164864981956,0
2020-03-28,-1,4000,6229.32,102.78,27,0.642124662081897,0.0830307924351422,1.3568,3e-4,0,622.932,0.1,7477.6,0,-1,0.64,-0.357875337918103,0
2020-03-28,-1,4000,6232.13,118.41,27,0.641835135018044,0.0906185664531779,1.4265,3e-4,0,6232.13,1,7477.6,0,-1,0.64,-0.358164864981956,0
2020-03-28,-1,4000,6208.89,124.18,27,0.644237536822202,0.0938771275832988,1.442,3e-4,0,18626.67,3,7477.6,0,-1,0.64,-0.355762463177798,0
2020-03-28,-1,4000,6209.89,111.78,27,0.64413379303015,0.0888264442040336,1.3965,3e-4,0,1862.967,0.3,7477.6,0,-1,0.64,-0.35586620696985005,0
2020-03-28,-1,4500,6260.05,172.15,27,0.718844098689308,0.13191575916744,1.2883,3e-4,0,31300.25,5,7477.6,0,-1,0.71,-0.281155901310692,0
2020-03-28,-1,4500,6254.17,171.99,27,0.719519936298502,0.13219685268486,1.286,3e-4,0,18762.51,3,7477.6,0,-1,0.71,-0.28048006370149803,0
2020-03-28,-1,4500,6197.43,185.92,27,0.726107434856061,0.138549253170287,1.2915,3e-4,0,30987.15,5,7477.6,0,-1,0.72,-0.273892565143939,0
2020-03-28,-1,4500,6231.34,180.71,27,0.722156069160084,0.13667477611715,1.3037,3e-4,0,62313.4,10,7477.6,0,-1,0.72,-0.277843930839916,0
2020-03-28,-1,4500,6250.18,181.26,27,0.71997926459718,0.135860997377636,1.3121,3e-4,0,125003.6,20,7477.6,0,-1,0.71,-0.28002073540282,0
2020-03-28,-1,4500,6245.71,174.88,27,0.720494547457375,0.133952841214039,1.2933,3e-4,0,31228.55,5,7477.6,0,-1,0.72,-0.27950545254262504,0
2020-03-28,-1,4500,6259.88,169.02,27,0.718863620388889,0.129954324176179,1.2729,3e-4,0,625.988,0.1,7477.6,0,-1,0.71,-0.28113637961111104,0
2020-03-28,-1,4500,6140.77,196.5,27,0.732807123536625,0.145304800848608,1.2987,3e-4,0,12895.617,2.1,7477.6,0,-1,0.73,-0.267192876463375,0
2020-03-28,-1,4500,6166.81,191.17,27,0.729712768838346,0.14198984090048,1.2939,3e-4,0,24667.24,4,7477.6,0,-1,0.72,-0.270287231161654,0
2020-03-28,-1,4500,6254.2,168.86,27,0.719516484922132,0.130444875890714,1.2724,3e-4,0,1250.84,0.2,7477.6,0,-1,0.71,-0.28048351507786795,0
2020-03-28,-1,4500,6210.63,180.11,27,0.724564174648949,0.138505016607636,1.3018,3e-4,0,31053.15,5,7477.6,0,-1,0.72,-0.27543582535105104,0
2020-03-28,-1,4500,6209.18,180.07,27,0.72473337864259,0.138513859105799,1.3007,3e-4,0,31045.9,5,7477.6,0,-1,0.72,-0.27526662135741,0
2020-03-28,-1,4500,6203.19,179.89,27,0.725433204528638,0.138768454151351,1.2979,3e-4,0,31015.95,5,7477.6,0,-1,0.72,-0.274566795471362,0
2020-03-28,-1,4500,6209.55,180.08,27,0.724690194941662,0.138489099780414,1.3008,3e-4,0,31047.75,5,7477.6,0,-1,0.72,-0.275309805058338,0
2020-03-28,-1,4500,6203.11,179.89,27,0.725442560264126,0.138789028946871,1.298,3e-4,0,31015.55,5,7477.6,0,-1,0.72,-0.274557439735874,0
2020-03-28,-1,4500,6197.75,170.44,27,0.72606994473801,0.133666964940885,1.2539,3e-4,0,619.775,0.1,7477.6,0,-1,0.72,-0.27393005526199,0
2020-03-28,-1,4500,6199.47,179.78,27,0.725868501662239,0.138102764594691,1.2896,3e-4,0,18598.41,3,7477.6,0,-1,0.72,-0.27413149833776096,0
2020-03-28,-1,4500,6127.76,189.96,27,0.734362964606969,0.145724643257059,1.291,3e-4,0,18383.28,3,7477.6,0,-1,0.73,-0.26563703539303096,0
2020-03-28,-1,4500,6254.17,171.99,27,0.719519936298502,0.13219685268486,1.286,3e-4,0,18762.51,3,7477.6,0,-1,0.71,-0.28048006370149803,0
2020-03-28,-1,4500,6260.05,172.15,27,0.718844098689308,0.13191575916744,1.2883,3e-4,0,31300.25,5,7477.6,0,-1,0.71,-0.281155901310692,0
2020-03-28,-1,4500,6259.88,169.02,27,0.718863620388889,0.129954324176179,1.2729,3e-4,0,625.988,0.1,7477.6,0,-1,0.71,-0.28113637961111104,0
2020-03-28,-1,4500,6197.43,185.92,27,0.726107434856061,0.138549253170287,1.2915,3e-4,0,30987.15,5,7477.6,0,-1,0.72,-0.273892565143939,0
2020-03-28,-1,4500,6231.34,180.71,27,0.722156069160084,0.13667477611715,1.3037,3e-4,0,62313.4,10,7477.6,0,-1,0.72,-0.277843930839916,0
2020-03-28,-1,4500,6250.18,181.26,27,0.71997926459718,0.135860997377636,1.3121,3e-4,0,125003.6,20,7477.6,0,-1,0.71,-0.28002073540282,0
2020-03-28,-1,4500,6245.71,174.88,27,0.720494547457375,0.133952841214039,1.2933,3e-4,0,31228.55,5,7477.6,0,-1,0.72,-0.27950545254262504,0
2020-03-28,-1,4500,6197.75,170.44,27,0.72606994473801,0.133666964940885,1.2539,3e-4,0,619.775,0.1,7477.6,0,-1,0.72,-0.27393005526199,0
2020-03-28,-1,4500,6127.76,189.96,27,0.734362964606969,0.145724643257059,1.291,3e-4,0,18383.28,3,7477.6,0,-1,0.73,-0.26563703539303096,0
2020-03-28,-1,4500,6199.47,179.78,27,0.725868501662239,0.138102764594691,1.2896,3e-4,0,18598.41,3,7477.6,0,-1,0.72,-0.27413149833776096,0
2020-03-28,-1,4500,6254.2,168.86,27,0.719516484922132,0.130444875890714,1.2724,3e-4,0,1250.84,0.2,7477.6,0,-1,0.71,-0.28048351507786795,0
2020-03-28,-1,4500,6140.77,196.5,27,0.732807123536625,0.145304800848608,1.2987,3e-4,0,12895.617,2.1,7477.6,0,-1,0.73,-0.267192876463375,0
2020-03-28,-1,4500,6166.81,191.17,27,0.729712768838346,0.14198984090048,1.2939,3e-4,0,24667.24,4,7477.6,0,-1,0.72,-0.270287231161654,0
2020-03-28,-1,4500,6209.18,180.07,27,0.72473337864259,0.138513859105799,1.3007,3e-4,0,31045.9,5,7477.6,0,-1,0.72,-0.27526662135741,0
2020-03-28,-1,4500,6203.19,179.89,27,0.725433204528638,0.138768454151351,1.2979,3e-4,0,31015.95,5,7477.6,0,-1,0.72,-0.274566795471362,0
2020-03-28,-1,4500,6210.63,180.11,27,0.724564174648949,0.138505016607636,1.3018,3e-4,0,31053.15,5,7477.6,0,-1,0.72,-0.27543582535105104,0
2020-03-28,-1,4500,6203.11,179.89,27,0.725442560264126,0.138789028946871,1.298,3e-4,0,31015.55,5,7477.6,0,-1,0.72,-0.274557439735874,0
2020-03-28,-1,4500,6209.55,180.08,27,0.724690194941662,0.138489099780414,1.3008,3e-4,0,31047.75,5,7477.6,0,-1,0.72,-0.275309805058338,0
2020-03-28,-1,5000,6200.25,263.51,27,0.806419096004193,0.200810561288391,1.1623000000000001,3e-4,0,620.025,0.1,7477.6,0,-1,0.8,-0.19358090399580696,0
2020-03-28,-1,5000,6199.09,266.56,27,0.806569996564012,0.201716654864638,1.1682,3e-4,0,619.909,0.1,7477.6,0,-1,0.8,-0.19343000343598804,0
2020-03-28,-1,5000,6197.14,266.48,27,0.806823792910923,0.201895667264722,1.1674,3e-4,0,619.714,0.1,7477.6,0,-1,0.8,-0.193176207089077,0
2020-03-28,-1,5000,6196.83,266.46,27,0.80686415473718,0.201927552718099,1.1673,3e-4,0,619.683,0.1,7477.6,0,-1,0.8,-0.19313584526282002,0
2020-03-28,-1,5000,6184.42,259.75,27,0.808483253077896,0.201326271312597,1.1484,3e-4,0,618.442,0.1,7477.6,0,-1,0.8,-0.19151674692210396,0
2020-03-28,-1,5000,6183.55,278.26,27,0.808597003339506,0.206123065630181,1.1861,3e-4,0,1236.71,0.2,7477.6,0,-1,0.8,-0.19140299666049398,0
2020-03-28,-1,5000,6254.97,268.96,27,0.79936434547248,0.198302093088504,1.2039,3e-4,0,100079.52,16,7477.6,0,-1,0.79,-0.20063565452751997,0
2020-03-28,-1,5000,6284.56,263.95,27,0.795600646664206,0.193389546194304,1.1964,3e-4,0,90497.664,14.4,7477.6,0,-1,0.79,-0.20439935333579395,0
2020-03-28,-1,5000,6284.02,267.07,27,0.795669014420705,0.194262048500557,1.2029,3e-4,0,31420.1,5,7477.6,0,-1,0.79,-0.20433098557929497,0
2020-03-28,-1,5000,6284.02,267.07,27,0.795669014420705,0.194262048500557,1.2029,3e-4,0,50272.16,8,7477.6,0,-1,0.79,-0.20433098557929497,0
2020-03-28,-1,5000,6283.93,267.07,27,0.795680410189165,0.194274090543884,1.2029,3e-4,0,50271.44,8,7477.6,0,-1,0.79,-0.20431958981083498,0
2020-03-28,-1,5000,6283.93,267.07,27,0.795680410189165,0.194274090543884,1.2029,3e-4,0,100542.88,16,7477.6,0,-1,0.79,-0.20431958981083498,0
2020-03-28,-1,5000,6284.03,263.93,27,0.795667748244359,0.193460653364811,1.1964,3e-4,0,149559.914,23.8,7477.6,0,-1,0.79,-0.20433225175564096,0
