Date,Strike,Premium,IV,Spot,tau,quantity,value,PC_type,DividendYield,moneyness,IR,delta
2020-08-29,11500,690.09,0.523,11501.45,27,13.1,150668.995,1,0,0.999873928939395,0.001,0.914465274578458
2020-08-29,11500,690.1,0.5233,11501.67,27,0.3,3450.501,1,0,0.999854803693724,0.001,0.914587270750305
2020-08-29,11500,690.03,0.523,11500.51,27,1.5,17250.765,1,0,0.999955654140556,0.001,0.914460572466187
2020-08-29,11500,664.01,0.5251,11448.52,27,0.1,1144.852,1,0,1.00449665109551,0.001,0.915046240841951
2020-08-29,11500,665.71,0.5108,11477.68,27,0.5,5738.84,1,0,1.00194464386531,0.001,0.909313247398499
2020-08-29,11500,672.47,0.51,11495.15,27,0.5,5747.575,1,0,1.00042191706937,0.001,0.909069718143762
2020-08-29,11500,692.26,0.5104,11537.73,27,0.1,1153.773,1,0,0.996729859339749,0.001,0.909465969073044
2020-08-29,11500,677.76,0.5205,11487.39,27,1,11487.39,1,0,1.00109772541892,0.001,0.91338149216873
2020-08-29,11500,689.14,0.5299,11485.63,27,19.9,228564.037,1,0,1.00125112858415,0.001,0.917137600305123
2020-08-29,11500,688.98,0.5307,11482.92,27,1,11482.92,1,0,1.00148742654307,0.001,0.917439270023624
2020-08-29,11500,689.14,0.5297,11485.62,27,1.1,12634.182,1,0,1.00125200032737,0.001,0.917058737966764
2020-08-29,11500,689.16,0.5294,11486.04,27,0.3,3445.812,1,0,1.00121538841933,0.001,0.916942444842906
2020-08-29,11500,689.16,0.5294,11486.04,27,13.1,150467.124,1,0,1.00121538841933,0.001,0.916942444842906
2020-08-29,11500,670.02,0.527,11453.4,27,7.5,85900.5,1,0,1.00406866083434,0.001,0.915830913683384
2020-08-29,11500,670.02,0.527,11453.4,27,12,137440.8,1,0,1.00406866083434,0.001,0.915830913683384
2020-08-29,11500,670.02,0.527,11453.4,27,10.2,116824.68,1,0,1.00406866083434,0.001,0.915830913683384
2020-08-29,11500,697.22,0.515,11524.23,27,0.3,3457.269,1,0,0.997897473410371,0.001,0.911313108281042
2020-08-29,11500,697.22,0.515,11524.23,27,0.2,2304.846,1,0,0.997897473410371,0.001,0.911313108281042
2020-08-29,11500,670.3,0.5246,11458.2,27,20,229164,1,0,1.00364804244995,0.001,0.914893528903355
2020-08-29,11500,670.3,0.5246,11458.2,27,0.3,3437.46,1,0,1.00364804244995,0.001,0.914893528903355
2020-08-29,11500,677.3,0.5196,11479.72,27,10.4,119389.088,1,0,1.0017665936103,0.001,0.912975329770852
2020-08-29,11500,677.09,0.5226,11476.07,27,12,137712.84,1,0,1.00208520861236,0.001,0.914176442857907
2020-08-29,11500,677.09,0.5226,11476.07,27,2.9,33280.603,1,0,1.00208520861236,0.001,0.914176442857907
2020-08-29,11500,677.09,0.5226,11476.07,27,1.3,14918.891,1,0,1.00208520861236,0.001,0.914176442857907
2020-08-29,11500,663.99,0.525,11448.07,27,0.5,5724.035,1,0,1.00453613578533,0.001,0.915003824273074
2020-08-29,11500,676.81,0.5243,11471.28,27,10.4,119301.312,1,0,1.00250364388281,0.001,0.914838106588602
2020-08-29,11500,676.81,0.5243,11471.28,27,12,137655.36,1,0,1.00250364388281,0.001,0.914838106588602
2020-08-29,11500,703.52,0.5172,11533.08,27,0.1,1153.308,1,0,0.997131728905028,0.001,0.912265815106744
2020-08-29,11500,676.81,0.5243,11471.28,27,12,137655.36,1,0,1.00250364388281,0.001,0.914838106588602
2020-08-29,11500,707.75,0.5315,11508.16,27,0.3,3452.448,1,0,0.999290937908406,0.001,0.917873751112307
2020-08-29,11500,707.65,0.5333,11506.47,27,1.4,16109.058,1,0,0.999437707654911,0.001,0.918567504047947
2020-08-29,11500,676.81,0.5243,11471.28,27,10.4,119301.312,1,0,1.00250364388281,0.001,0.914838106588602
2020-08-29,11500,663.99,0.525,11448.07,27,0.5,5724.035,1,0,1.00453613578533,0.001,0.915003824273074
2020-08-29,11500,682.27,0.5308,11466.66,27,0.1,1146.666,1,0,1.00290755982998,0.001,0.91740033493827
2020-08-29,11500,677.76,0.5205,11487.39,27,1,11487.39,1,0,1.00109772541892,0.001,0.91338149216873
2020-08-29,11500,689.14,0.5299,11485.63,27,19.9,228564.037,1,0,1.00125112858415,0.001,0.917137600305123
2020-08-29,11500,688.98,0.5307,11482.92,27,1,11482.92,1,0,1.00148742654307,0.001,0.917439270023624
2020-08-29,11500,689.16,0.5294,11486.04,27,0.3,3445.812,1,0,1.00121538841933,0.001,0.916942444842906
2020-08-29,11500,689.16,0.5294,11486.04,27,13.1,150467.124,1,0,1.00121538841933,0.001,0.916942444842906
2020-08-29,11500,689.14,0.5297,11485.62,27,1.1,12634.182,1,0,1.00125200032737,0.001,0.917058737966764
2020-08-29,11500,677.3,0.5196,11479.72,27,10.4,119389.088,1,0,1.0017665936103,0.001,0.912975329770852
2020-08-29,11500,677.09,0.5226,11476.07,27,12,137712.84,1,0,1.00208520861236,0.001,0.914176442857907
2020-08-29,11500,677.09,0.5226,11476.07,27,2.9,33280.603,1,0,1.00208520861236,0.001,0.914176442857907
2020-08-29,11500,677.09,0.5226,11476.07,27,1.3,14918.891,1,0,1.00208520861236,0.001,0.914176442857907
2020-08-29,11500,692.26,0.5104,11537.73,27,0.1,1153.773,1,0,0.996729859339749,0.001,0.909465969073044
2020-08-29,11500,697.22,0.515,11524.23,27,0.3,3457.269,1,0,0.997897473410371,0.001,0.911313108281042
2020-08-29,11500,697.22,0.515,11524.23,27,0.2,2304.846,1,0,0.997897473410371,0.001,0.911313108281042
2020-08-29,11500,690.1,0.5233,11501.67,27,0.3,3450.501,1,0,0.999854803693724,0.001,0.914587270750305
2020-08-29,11500,690.09,0.523,11501.45,27,13.1,150668.995,1,0,0.999873928939395,0.001,0.914465274578458
2020-08-29,11500,690.03,0.523,11500.51,27,1.5,17250.765,1,0,0.999955654140556,0.001,0.914460572466187
2020-08-29,11500,670.02,0.527,11453.4,27,7.5,85900.5,1,0,1.00406866083434,0.001,0.915830913683384
2020-08-29,11500,672.47,0.51,11495.15,27,0.5,5747.575,1,0,1.00042191706937,0.001,0.909069718143762
2020-08-29,11500,665.71,0.5108,11477.68,27,0.5,5738.84,1,0,1.00194464386531,0.001,0.909313247398499
2020-08-29,11500,664.01,0.5251,11448.52,27,0.1,1144.852,1,0,1.00449665109551,0.001,0.915046240841951
2020-08-29,11500,703.52,0.5172,11533.08,27,0.1,1153.308,1,0,0.997131728905028,0.001,0.912265815106744
2020-08-29,11500,670.3,0.5246,11458.2,27,20,229164,1,0,1.00364804244995,0.001,0.914893528903355
2020-08-29,11500,670.3,0.5246,11458.2,27,0.3,3437.46,1,0,1.00364804244995,0.001,0.914893528903355
2020-08-29,11500,670.02,0.527,11453.4,27,10.2,116824.68,1,0,1.00406866083434,0.001,0.915830913683384
2020-08-29,11500,670.02,0.527,11453.4,27,12,137440.8,1,0,1.00406866083434,0.001,0.915830913683384
2020-08-29,12000,478,0.516,11517.97,27,0.1,1151.797,1,0,1.04185025659904,0.001,0.909125055119896
2020-08-29,12000,478.03,0.5156,11518.74,27,0.1,1151.874,1,0,1.04178061142104,0.001,0.90895838260348
2020-08-29,12000,457.97,0.5263,11449.16,27,12.1,138534.836,1,0,1.04811182654448,0.001,0.913094173546156
2020-08-29,12000,484.26,0.5166,11530.02,27,8,92240.16,1,0,1.04076142105564,0.001,0.909444309897513
2020-08-29,12000,483.34,0.5252,11508.11,27,2,23016.22,1,0,1.04274290044151,0.001,0.912937226957247
2020-08-29,12000,458.33,0.5226,11458.15,27,10.4,119164.76,1,0,1.04728948390447,0.001,0.911601363504579
2020-08-29,12000,458.45,0.5193,11461.26,27,2.7,30945.402,1,0,1.04700530308186,0.001,0.910228607633799
2020-08-29,12000,479.09,0.5086,11544.45,27,0.1,1154.445,1,0,1.03946051999013,0.001,0.906072923872383
2020-08-29,12000,473.32,0.5039,11544.45,27,0.5,5772.225,1,0,1.03946051999013,0.001,0.904002730978502
2020-08-29,12000,467.55,0.4993,11544.45,27,1,11544.45,1,0,1.03946051999013,0.001,0.901944154433286
2020-08-29,12000,467.55,0.4993,11544.45,27,0.3,3463.335,1,0,1.03946051999013,0.001,0.901944154433286
2020-08-29,12000,467.55,0.4993,11544.45,27,10,115444.5,1,0,1.03946051999013,0.001,0.901944154433286
2020-08-29,12000,467.55,0.4993,11544.45,27,8.1,93510.045,1,0,1.03946051999013,0.001,0.901944154433286
2020-08-29,12000,489.86,0.523,11526.18,27,0.5,5763.09,1,0,1.04110815552074,0.001,0.912116668953118
2020-08-29,12000,495.63,0.5276,11526.18,27,0.3,3457.854,1,0,1.04110815552074,0.001,0.914014644083017
2020-08-29,12000,492.08,0.5059,11578.37,27,4.5,52102.665,1,0,1.03641531580007,0.001,0.90507641031066
2020-08-29,12000,492.08,0.5059,11578.37,27,0.5,5789.185,1,0,1.03641531580007,0.001,0.90507641031066
2020-08-29,12000,495.63,0.5276,11526.18,27,9.2,106040.856,1,0,1.04110815552074,0.001,0.914014644083017
2020-08-29,12000,471.75,0.5173,11506.12,27,0.2,2301.224,1,0,1.04292324432563,0.001,0.909616006361406
2020-08-29,12000,471.75,0.5173,11506.12,27,0.3,3451.836,1,0,1.04292324432563,0.001,0.909616006361406
2020-08-29,12000,478.76,0.5139,11536.32,27,0.5,5768.16,1,0,1.0401930598319,0.001,0.908324083656871
2020-08-29,12000,457.63,0.5289,11440.68,27,19.3,220805.124,1,0,1.04888870241979,0.001,0.9141213588639
2020-08-29,12000,458.58,0.5199,11464.57,27,0.3,3439.371,1,0,1.04670301633642,0.001,0.910499604340869
2020-08-29,12000,502.74,0.5219,11557.31,27,0.3,3467.193,1,0,1.03830389597579,0.001,0.911817376143134
2020-08-29,12000,495.44,0.5296,11521.77,27,2,23043.54,1,0,1.0415066435105,0.001,0.914808508111545
2020-08-29,12000,508.52,0.5266,11557.31,27,0.2,2311.462,1,0,1.03830389597579,0.001,0.91375984282336
2020-08-29,12000,502.74,0.5219,11557.31,27,0.5,5778.655,1,0,1.03830389597579,0.001,0.911817376143134
2020-08-29,12000,457.33,0.5303,11433.21,27,0.5,5716.605,1,0,1.04957400415107,0.001,0.914656433101081
2020-08-29,12000,470.21,0.5278,11468.65,27,0.1,1146.865,1,0,1.04633064920457,0.001,0.913809938471455
2020-08-29,12000,458.6,0.52,11465.06,27,1.1,12611.566,1,0,1.04665828177088,0.001,0.910544384787301
2020-08-29,12000,457.47,0.5271,11436.74,27,0.3,3431.022,1,0,1.04925004852781,0.001,0.913361761318954
2020-08-29,12000,492.08,0.5059,11578.37,27,4.5,52102.665,1,0,1.03641531580007,0.001,0.90507641031066
2020-08-29,12000,492.08,0.5059,11578.37,27,0.5,5789.185,1,0,1.03641531580007,0.001,0.90507641031066
2020-08-29,12000,495.63,0.5276,11526.18,27,9.2,106040.856,1,0,1.04110815552074,0.001,0.914014644083017
2020-08-29,12000,489.86,0.523,11526.18,27,0.5,5763.09,1,0,1.04110815552074,0.001,0.912116668953118
2020-08-29,12000,495.63,0.5276,11526.18,27,0.3,3457.854,1,0,1.04110815552074,0.001,0.914014644083017
2020-08-29,12000,495.44,0.5296,11521.77,27,2,23043.54,1,0,1.0415066435105,0.001,0.914808508111545
2020-08-29,12000,483.34,0.5252,11508.11,27,2,23016.22,1,0,1.04274290044151,0.001,0.912937226957247
2020-08-29,12000,458.45,0.5193,11461.26,27,2.7,30945.402,1,0,1.04700530308186,0.001,0.910228607633799
2020-08-29,12000,478.76,0.5139,11536.32,27,0.5,5768.16,1,0,1.0401930598319,0.001,0.908324083656871
2020-08-29,12000,470.21,0.5278,11468.65,27,0.1,1146.865,1,0,1.04633064920457,0.001,0.913809938471455
2020-08-29,12000,457.33,0.5303,11433.21,27,0.5,5716.605,1,0,1.04957400415107,0.001,0.914656433101081
2020-08-29,12000,457.47,0.5271,11436.74,27,0.3,3431.022,1,0,1.04925004852781,0.001,0.913361761318954
2020-08-29,12000,458.6,0.52,11465.06,27,1.1,12611.566,1,0,1.04665828177088,0.001,0.910544384787301
2020-08-29,12000,458.33,0.5226,11458.15,27,10.4,119164.76,1,0,1.04728948390447,0.001,0.911601363504579
2020-08-29,12000,484.26,0.5166,11530.02,27,8,92240.16,1,0,1.04076142105564,0.001,0.909444309897513
2020-08-29,12000,457.97,0.5263,11449.16,27,12.1,138534.836,1,0,1.04811182654448,0.001,0.913094173546156
2020-08-29,12000,467.55,0.4993,11544.45,27,1,11544.45,1,0,1.03946051999013,0.001,0.901944154433286
2020-08-29,12000,473.32,0.5039,11544.45,27,0.5,5772.225,1,0,1.03946051999013,0.001,0.904002730978502
2020-08-29,12000,479.09,0.5086,11544.45,27,0.1,1154.445,1,0,1.03946051999013,0.001,0.906072923872383
2020-08-29,12000,467.55,0.4993,11544.45,27,8.1,93510.045,1,0,1.03946051999013,0.001,0.901944154433286
2020-08-29,12000,467.55,0.4993,11544.45,27,10,115444.5,1,0,1.03946051999013,0.001,0.901944154433286
2020-08-29,12000,467.55,0.4993,11544.45,27,0.3,3463.335,1,0,1.03946051999013,0.001,0.901944154433286
2020-08-29,12000,471.75,0.5173,11506.12,27,0.3,3451.836,1,0,1.04292324432563,0.001,0.909616006361406
2020-08-29,12000,471.75,0.5173,11506.12,27,0.2,2301.224,1,0,1.04292324432563,0.001,0.909616006361406
2020-08-29,12000,458.58,0.5199,11464.57,27,0.3,3439.371,1,0,1.04670301633642,0.001,0.910499604340869
2020-08-29,12000,457.63,0.5289,11440.68,27,19.3,220805.124,1,0,1.04888870241979,0.001,0.9141213588639
2020-08-29,12000,502.74,0.5219,11557.31,27,0.3,3467.193,1,0,1.03830389597579,0.001,0.911817376143134
2020-08-29,12000,508.52,0.5266,11557.31,27,0.2,2311.462,1,0,1.03830389597579,0.001,0.91375984282336
2020-08-29,12000,502.74,0.5219,11557.31,27,0.5,5778.655,1,0,1.03830389597579,0.001,0.911817376143134
2020-08-29,12000,478,0.516,11517.97,27,0.1,1151.797,1,0,1.04185025659904,0.001,0.909125055119896
2020-08-29,12000,478.03,0.5156,11518.74,27,0.1,1151.874,1,0,1.04178061142104,0.001,0.90895838260348
2020-08-29,12500,303.24,0.5281,11443.13,27,3,34329.39,1,0,1.09235847185167,0.001,0.911442418514592
2020-08-29,12500,298.07,0.516,11464.22,27,0.2,2292.844,1,0,1.0903489291029,0.001,0.906317907396255
2020-08-29,12500,315.08,0.5334,11457.55,27,1,11457.55,1,0,1.09098367452029,0.001,0.913737797909668
2020-08-29,12500,315.08,0.5334,11457.55,27,1,11457.55,1,0,1.09098367452029,0.001,0.913737797909668
2020-08-29,12500,303.24,0.5281,11443.13,27,3,34329.39,1,0,1.09235847185167,0.001,0.911442418514592
2020-08-29,12500,298.07,0.516,11464.22,27,0.2,2292.844,1,0,1.0903489291029,0.001,0.906317907396255
2020-08-29,13000,212.35,0.5395,11478.56,27,1,11478.56,1,0,1.13254624273428,0.001,0.914170615674349
2020-08-29,13000,200.24,0.5349,11442.01,27,0.1,1144.201,1,0,1.13616401314105,0.001,0.912051327985253
2020-08-29,13000,224.79,0.5431,11527.45,27,0.2,2305.49,1,0,1.12774290931646,0.001,0.915895711581316
2020-08-29,13000,206.53,0.5322,11474.16,27,0.1,1147.416,1,0,1.13298054062345,0.001,0.911060073438676
2020-08-29,13000,213.53,0.5263,11541.93,27,0.1,1154.193,1,0,1.12632809244208,0.001,0.908855427455482
2020-08-29,13000,207.86,0.5195,11547.85,27,0.1,1154.785,1,0,1.12575068086267,0.001,0.905883216837467
2020-08-29,13000,236.76,0.5442,11549.18,27,5,57745.9,1,0,1.12562103976213,0.001,0.916448656535875
2020-08-29,13000,236.73,0.5447,11547.84,27,20,230956.8,1,0,1.1257516557209,0.001,0.916646288243454
2020-08-29,13000,236.79,0.543,11550.57,27,7.3,84319.161,1,0,1.12548558209681,0.001,0.915964270898905
2020-08-29,13000,236.79,0.543,11550.57,27,0.5,5775.285,1,0,1.12548558209681,0.001,0.915964270898905
2020-08-29,13000,236.79,0.543,11550.57,27,12,138606.84,1,0,1.12548558209681,0.001,0.915964270898905
2020-08-29,13000,236.78,0.5429,11550.44,27,19.3,222923.492,1,0,1.12549824941734,0.001,0.915922645106648
2020-08-29,13000,231.01,0.5371,11550.44,27,0.4,4620.176,1,0,1.12549824941734,0.001,0.913517656897804
2020-08-29,13000,231.01,0.5371,11550.44,27,0.5,5775.22,1,0,1.12549824941734,0.001,0.913517656897804
2020-08-29,13000,236.79,0.543,11550.57,27,0.4,4620.228,1,0,1.12548558209681,0.001,0.915964270898905
2020-08-29,13000,225.74,0.5259,11576.53,27,0.3,3472.959,1,0,1.12296171650745,0.001,0.9088604378253
2020-08-29,13000,212.6,0.5344,11491.87,27,5.9,67802.033,1,0,1.13123451622756,0.001,0.912088507738673
2020-08-29,13000,194.9,0.5224,11464.47,27,0.2,2292.894,1,0,1.13393815850188,0.001,0.906728568413522
2020-08-29,13000,212.19,0.5401,11469.5,27,0.1,1146.95,1,0,1.13344086490257,0.001,0.914376724121244
2020-08-29,13000,230.94,0.5372,11547.14,27,4.6,53116.844,1,0,1.12581989999255,0.001,0.913543431503889
2020-08-29,13000,217.69,0.5484,11457.52,27,1,11457.52,1,0,1.13462599236135,0.001,0.917725927583001
2020-08-29,13000,225.74,0.5259,11576.53,27,0.3,3472.959,1,0,1.12296171650745,0.001,0.9088604378253
2020-08-29,13000,224.79,0.5431,11527.45,27,0.2,2305.49,1,0,1.12774290931646,0.001,0.915895711581316
2020-08-29,13000,207.86,0.5195,11547.85,27,0.1,1154.785,1,0,1.12575068086267,0.001,0.905883216837467
2020-08-29,13000,213.53,0.5263,11541.93,27,0.1,1154.193,1,0,1.12632809244208,0.001,0.908855427455482
2020-08-29,13000,212.6,0.5344,11491.87,27,5.9,67802.033,1,0,1.13123451622756,0.001,0.912088507738673
2020-08-29,13000,236.79,0.543,11550.57,27,0.4,4620.228,1,0,1.12548558209681,0.001,0.915964270898905
2020-08-29,13000,212.19,0.5401,11469.5,27,0.1,1146.95,1,0,1.13344086490257,0.001,0.914376724121244
2020-08-29,13000,236.79,0.543,11550.57,27,0.5,5775.285,1,0,1.12548558209681,0.001,0.915964270898905
2020-08-29,13000,236.79,0.543,11550.57,27,12,138606.84,1,0,1.12548558209681,0.001,0.915964270898905
2020-08-29,13000,236.78,0.5429,11550.44,27,19.3,222923.492,1,0,1.12549824941734,0.001,0.915922645106648
2020-08-29,13000,231.01,0.5371,11550.44,27,0.4,4620.176,1,0,1.12549824941734,0.001,0.913517656897804
2020-08-29,13000,231.01,0.5371,11550.44,27,0.5,5775.22,1,0,1.12549824941734,0.001,0.913517656897804
2020-08-29,13000,236.76,0.5442,11549.18,27,5,57745.9,1,0,1.12562103976213,0.001,0.916448656535875
2020-08-29,13000,236.73,0.5447,11547.84,27,20,230956.8,1,0,1.1257516557209,0.001,0.916646288243454
2020-08-29,13000,236.79,0.543,11550.57,27,7.3,84319.161,1,0,1.12548558209681,0.001,0.915964270898905
2020-08-29,13000,206.53,0.5322,11474.16,27,0.1,1147.416,1,0,1.13298054062345,0.001,0.911060073438676
2020-08-29,13000,217.69,0.5484,11457.52,27,1,11457.52,1,0,1.13462599236135,0.001,0.917725927583001
2020-08-29,13000,230.94,0.5372,11547.14,27,4.6,53116.844,1,0,1.12581989999255,0.001,0.913543431503889
2020-08-29,13000,212.35,0.5395,11478.56,27,1,11478.56,1,0,1.13254624273428,0.001,0.914170615674349
2020-08-29,13000,200.24,0.5349,11442.01,27,0.1,1144.201,1,0,1.13616401314105,0.001,0.912051327985253
2020-08-29,13000,194.9,0.5224,11464.47,27,0.2,2292.894,1,0,1.13393815850188,0.001,0.906728568413522
2020-08-29,14000,109.51,0.5753,11527.14,27,0.1,1152.714,1,0,1.21452502528815,0.001,0.924880824464136
2020-08-29,14000,103.74,0.5666,11527.09,27,2.1,24206.889,1,0,1.21453029342184,0.001,0.921498839583994
2020-08-29,14000,103.74,0.5666,11527.09,27,1,11527.09,1,0,1.21453029342184,0.001,0.921498839583994
2020-08-29,14000,103.74,0.5666,11527.09,27,24,276650.16,1,0,1.21453029342184,0.001,0.921498839583994
2020-08-29,14000,103.74,0.5666,11527.09,27,0.4,4610.836,1,0,1.21453029342184,0.001,0.921498839583994
2020-08-29,14000,109.51,0.5753,11527.38,27,50,576369,1,0,1.21449973888256,0.001,0.924881811559468
2020-08-29,14000,109.51,0.5713,11527.16,27,0.3,3458.148,1,0,1.21452291804746,0.001,0.923340597886341
2020-08-29,14000,109.46,0.5722,11522.24,27,0.4,4608.896,1,0,1.2150415197045,0.001,0.923668715982424
2020-08-29,14000,115.22,0.5806,11521.93,27,0.4,4608.772,1,0,1.21507421065742,0.001,0.926863280750343
2020-08-29,14000,114.78,0.597,11478.46,27,1,11478.46,1,0,1.21967581016966,0.001,0.932639157352501
2020-08-29,14000,109.23,0.5762,11497.41,27,2,22994.82,1,0,1.21766554380508,0.001,0.925102119108222
2020-08-29,14000,114.94,0.5856,11494.43,27,0.4,4597.772,1,0,1.21798123090923,0.001,0.928607868028877
2020-08-29,14000,103.18,0.577,11464.3,27,0.6,6878.58,1,0,1.22118227890059,0.001,0.925270993524551
2020-08-29,14000,102.98,0.5808,11441.81,27,0.6,6865.086,1,0,1.22358263246811,0.001,0.926616706062726
2020-08-29,14000,103.74,0.5666,11527.09,27,40.5,466847.145,1,0,1.21453029342184,0.001,0.921498839583994
2020-08-29,14000,115.21,0.5868,11520.56,27,0.5,5760.28,1,0,1.2152187046463,0.001,0.929148385953819
2020-08-29,14000,115.32,0.5847,11531.81,27,0.3,3459.543,1,0,1.21403318299556,0.001,0.928422878829117
2020-08-29,14000,109.24,0.5796,11498.76,27,0.1,1149.876,1,0,1.21752258504395,0.001,0.926395229705487
2020-08-29,14000,115.08,0.5831,11507.68,27,1,11507.68,1,0,1.21657884126079,0.001,0.927737577049489
2020-08-29,14000,115.51,0.5806,11551.24,27,10,115512.4,1,0,1.21199109359688,0.001,0.926980148297009
2020-08-29,14000,109.74,0.5717,11551.48,27,0.1,1155.148,1,0,1.21196591259302,0.001,0.923597644934398
2020-08-29,14000,115.51,0.5752,11550.53,27,11.5,132831.095,1,0,1.21206559352688,0.001,0.924938727686126
2020-08-29,14000,115.51,0.5752,11550.53,27,0.4,4620.212,1,0,1.21206559352688,0.001,0.924938727686126
2020-08-29,14000,115.51,0.5752,11550.53,27,1,11550.53,1,0,1.21206559352688,0.001,0.924938727686126
2020-08-29,14000,115.51,0.5752,11550.53,27,0.6,6930.318,1,0,1.21206559352688,0.001,0.924938727686126
2020-08-29,14000,115.26,0.58,11526.19,27,0.4,4610.476,1,0,1.21462512764409,0.001,0.926655635268755
2020-08-29,14000,109.62,0.5696,11539.39,27,0.4,4615.756,1,0,1.21323570830001,0.001,0.922730391759263
2020-08-29,14000,109.63,0.5696,11539.52,27,0.4,4615.808,1,0,1.21322204043149,0.001,0.922730942931315
2020-08-29,14000,109.63,0.5691,11540.2,27,30,346206,1,0,1.2131505519835,0.001,0.922538393435947
2020-08-29,14000,109.63,0.5691,11540.2,27,18.8,216955.76,1,0,1.2131505519835,0.001,0.922538393435947
2020-08-29,14000,109.91,0.564,11569.15,27,0.3,3470.745,1,0,1.21011483125381,0.001,0.920649144531002
2020-08-29,14000,115.79,0.5704,11578.63,27,2.6,30104.438,1,0,1.20912405008192,0.001,0.923207504922078
2020-08-29,14000,115.79,0.5704,11578.63,27,1,11578.63,1,0,1.20912405008192,0.001,0.923207504922078
2020-08-29,14000,115.79,0.5703,11579.27,27,1,11579.27,1,0,1.20905722036018,0.001,0.923171353081374
2020-08-29,14000,115.8,0.5703,11579.62,27,1,11579.62,1,0,1.20902067598073,0.001,0.923172823649315
2020-08-29,14000,115.81,0.5699,11581.12,27,1,11581.12,1,0,1.20886408223039,0.001,0.923023630332177
2020-08-29,14000,115.26,0.5799,11526.18,27,0.4,4610.472,1,0,1.21462618144086,0.001,0.926618099183965
2020-08-29,14000,115.83,0.569,11582.93,27,0.4,4633.172,1,0,1.20867517976885,0.001,0.922680521258822
2020-08-29,14000,115.82,0.5694,11581.85,27,1,11581.85,1,0,1.20878788794536,0.001,0.922831996154484
2020-08-29,14000,109.48,0.5715,11524.18,27,5.9,67992.662,1,0,1.21483697755502,0.001,0.923405675164888
2020-08-29,14000,109.47,0.5716,11523.46,27,0.4,4609.384,1,0,1.21491288206841,0.001,0.923441434452843
2020-08-29,14000,109.47,0.5717,11523.14,27,0.4,4609.256,1,0,1.21494662045241,0.001,0.923478861063399
2020-08-29,14000,109.47,0.5717,11523.14,27,2.9,33417.106,1,0,1.21494662045241,0.001,0.923478861063399
2020-08-29,14000,115.23,0.5804,11522.81,27,0.4,4609.124,1,0,1.21498141512357,0.001,0.926791954941826
2020-08-29,14000,115.2,0.5812,11519.5,27,0.4,4607.8,1,0,1.21533052649855,0.001,0.927077777406001
2020-08-29,14000,115.16,0.5815,11515.95,27,0.4,4606.38,1,0,1.21570517412806,0.001,0.92717555915419
2020-08-29,14000,109.48,0.5715,11524.17,27,0.4,4609.668,1,0,1.21483803171942,0.001,0.923405633133227
2020-08-29,14000,109.08,0.5807,11482.08,27,0.2,2296.416,1,0,1.2192912782353,0.001,0.926741168541555
2020-08-29,14000,103.12,0.5758,11457.28,27,0.5,5728.64,1,0,1.22193051055748,0.001,0.924783819866656
2020-08-29,14000,109.25,0.5763,11499.88,27,0.4,4599.952,1,0,1.21740400769399,0.001,0.925150382575998
2020-08-29,14000,109.25,0.5761,11500.51,27,0.4,4600.204,1,0,1.21733731808415,0.001,0.925076718658506
2020-08-29,14000,109.27,0.5762,11501.67,27,0.4,4600.668,1,0,1.21721454362714,0.001,0.925119613967592
2020-08-29,14000,109.27,0.5761,11502.19,27,0.4,4600.876,1,0,1.21715951484022,0.001,0.925083620308514
2020-08-29,14000,109.29,0.5758,11504.64,27,0.4,4601.856,1,0,1.21690031152648,0.001,0.924979222176254
2020-08-29,14000,109.1,0.5797,11484.22,27,0.4,4593.688,1,0,1.21906407226612,0.001,0.926374224203357
2020-08-29,14000,109.11,0.579,11485.69,27,7.2,82696.968,1,0,1.21890804992996,0.001,0.926116403501892
2020-08-29,14000,109.11,0.579,11485.69,27,0.4,4594.276,1,0,1.21890804992996,0.001,0.926116403501892
2020-08-29,14000,114.86,0.5883,11486.17,27,1,11486.17,1,0,1.21885711251009,0.001,0.929562092747649
2020-08-29,14000,114.86,0.5882,11486.17,27,1,11486.17,1,0,1.21885711251009,0.001,0.929525751589167
2020-08-29,14000,114.96,0.5868,11495.88,27,0.4,4598.352,1,0,1.21782760432433,0.001,0.929053018655253
2020-08-29,14000,103.24,0.5745,11470.62,27,0.5,5735.31,1,0,1.22050944064052,0.001,0.924340365229305
2020-08-29,14000,103.18,0.5754,11464.42,27,0.2,2292.884,1,0,1.2211694965816,0.001,0.924660154128135
2020-08-29,14000,103.19,0.5754,11465.55,27,0.5,5732.775,1,0,1.22104914286711,0.001,0.92466483650682
2020-08-29,14000,108.79,0.5867,11451.75,27,0.4,4580.7,1,0,1.2225205754579,0.001,0.928845095188192
2020-08-29,14000,108.88,0.585,11461.46,27,0.5,5730.73,1,0,1.22148487190986,0.001,0.928258084428254
2020-08-29,14000,108.8,0.5864,11453.09,27,0.4,4581.236,1,0,1.2223775417813,0.001,0.928740312818215
2020-08-29,14000,108.79,0.5872,11451.16,27,0.4,4580.464,1,0,1.22258356358657,0.001,0.929025854236017
2020-08-29,14000,108.88,0.5852,11461.26,27,0.4,4584.504,1,0,1.22150618692884,0.001,0.928331030775369
2020-08-29,14000,114.98,0.5891,11498.27,27,1,11498.27,1,0,1.21757446989852,0.001,0.929898534217597
2020-08-29,14000,114.98,0.5891,11498.27,27,0.4,4599.308,1,0,1.21757446989852,0.001,0.929898534217597
