,m,spdy,ret,spd_ret,volatility,cdf_m,cdf_ret,sigma_prime,sigma_double_prime
0,0.36787944117144233,0.013682324054195484,-1.0,0.005033445726984018,2.106853118906215,0.0010734196864866652,0.0010734196864866652,-2.7331066669693502,3.849895331877501
1,0.3715766910220457,0.015376909600303858,-0.99,0.0057137011874260355,2.096798581373149,0.0011278224464164044,0.0011278224464164044,-2.7124303355118387,6.422640817278037
2,0.37531109885139957,0.01598069290009513,-0.9799999999999999,0.0059977314127414635,2.086695601132269,0.001182242625561547,0.001182242625561547,-2.698442729288803,6.317559210517239
3,0.37908303810339883,0.016609153884713734,-0.97,0.0062962485149441515,2.07654347125481,0.0012393305454915238,0.0012393305454915238,-2.6846537083073807,6.214316813435254
4,0.38289288597511206,0.017263359651645077,-0.9599999999999999,0.006610017598644689,2.0663414674522547,0.001299219739697377,0.001299219739697377,-2.671063439707534,6.112879880970552
5,0.38674102345450123,0.017944427205420492,-0.95,0.006939846142729116,2.0560888474737653,0.001362050615694721,0.001362050615694721,-2.657672153858965,6.013215248050967
6,0.39062783535852114,0.01865352605061736,-0.94,0.007286586502956443,2.0457848504764558,0.0014279708226345722,0.0014279708226345722,-2.644480146658044,5.915290316677598
7,0.39455371037160114,0.01939188093836795,-0.9299999999999999,0.0076511385753174005,2.035428696367013,0.0014971356396314972,0.0014971356396314972,-2.6314877819613502,5.819073042730229
8,0.39851904108451414,0.02016077477707736,-0.92,0.008034452631681729,2.025019585113048,0.0015697083860489736,0.0015697083860489736,-2.6186954941673846,5.724531922863386
9,0.40252422403363597,0.020961551719090983,-0.91,0.008437532340268027,2.0145566960224546,0.0016458608550832254,0.0016458608550832254,-2.6061037909527776,5.631635981895997
10,0.4065696597405991,0.021795620434916122,-0.9,0.008861437984059096,2.0040391869889604,0.001725773772066952,0.001725773772066952,-2.5937132561762217,5.54035475943045
11,0.4106557527523455,0.022664457589318815,-0.89,0.009307289892065328,1.9934661937018896,0.0018096372790120663,0.0018096372790120663,-2.581524552961145,5.45065829731284
12,0.4147829116815814,0.023569611532894802,-0.88,0.009776272098817887,1.982836828818062,0.0018976514470152583,0.0018976514470152583,-2.569538426968788,5.36251712641328
13,0.418951549247639,0.02451270622553814,-0.87,0.010269636249441449,1.972150181093573,0.001990026818258328,0.001990026818258328,-2.557755709876039,5.2759022538734754
14,0.4231620823177488,0.02549544540823192,-0.86,0.010788705768565906,1.9614053144730708,0.0020869849794573625,0.0020869849794573625,-2.5461773230720595,5.190785149866784
15,0.4274149319487267,0.02651961704227277,-0.8499999999999999,0.011334880313429309,1.950601267133945,0.002188759168740839,0.002188759168740839,-2.534804281589772,5.107137734691518
16,0.43171052342907973,0.02758709803546161,-0.84,0.011909640532778468,1.93973705048269,0.002295594918077626,0.002295594918077626,-2.523637698289004,5.024932365369721
17,0.4360492863215356,0.028699859277695795,-0.83,0.012514553155567754,1.928811648100471,0.0024077507335261705,0.0024077507335261705,-2.512678788310591,4.9441418224057765
18,0.44043165450599925,0.02985997100951349,-0.8200000000000001,0.0131512764352212,1.9178240146347283,0.0025254988157379366,0.0025254988157379366,-2.501928873820229,4.864739296233409
19,0.4448580662229411,0.031069608549683367,-0.81,0.0138215659777159,1.9067730746334115,0.0026491258233181103,0.0026491258233181103,-2.4913893890656302,4.786698373429978
20,0.44932896411722156,0.032331058410457275,-0.8,0.01452728098438415,1.8956577213181665,0.002778933681849005,0.002778933681849005,-2.481061885769776,4.709993022818402
21,0.45384479528235583,0.0336467248313963,-0.79,0.015270390943026813,1.8844768152925384,0.002915240441573541,0.002915240441573541,-2.4709480388858767,4.63459758119483
22,0.4584060113052235,0.035019136765793636,-0.78,0.016052982804159566,1.8732291831809365,0.0030583811869691058,0.0030583811869691058,-2.4610496527436996,4.560486738686826
23,0.46301306831122807,0.03645095535726649,-0.77,0.016877268682843553,1.8619136161937715,0.0032087090016756914,0.0032087090016756914,-2.4513686676168898,4.487635523892441
