moneyness,8,71
-0.5627778182613131,,106.57
-0.39373622533041375,203.48,
-0.2831977979836354,165.17,
-0.28298193472984545,130.63,
-0.28297193472984544,129.58,
-0.26854979239722054,124.28,
-0.26828798644407215,141.65,
-0.26827798644407214,153.29,
-0.2657629109795495,175.58,
-0.2646977724019014,130.36,
-0.26359158013867734,184.68,
-0.2632346326255216,191.51,
-0.24904747600904298,140.78,
-0.2478909609028651,,97.6
-0.24763663859097385,,83.78
-0.2475383755428473,145.75,
-0.2475283755428473,140.33,
-0.24670134483633588,139.54,
-0.24455983682492477,138.34,
-0.23636509786584137,134.87,
-0.2339543678712398,133.63,
-0.23294617300697218,133.11,
-0.22736902888419896,130.27,
-0.21168427238458343,134.93,
-0.20153641204083095,129.1,
-0.19760448466148028,129.41,
-0.1974991154251613,128.82,
-0.1949025832125687,134.44,
-0.19484702093397743,136.88,
-0.19470499359598725,137.15,
-0.1946741114571029,139.89,
-0.19466175793833407,131.41,
-0.19462469510792024,131.76,
-0.18798907631620554,121.91,
-0.18675258690129493,127.81,
-0.17351387463582957,164.88,
-0.16782906416434185,117.49,
-0.16754436445631593,115.32,
-0.16432328989207234,110.76,
-0.1632674406442841,66.63,
-0.15534647320428507,108.48,
-0.1471884508848773,158.43,
-0.1445993670035315,83.53,
-0.13247535145592315,91.81,
-0.13119026933101652,57.33,
-0.12403644008409254,92.24,
-0.11677399782649611,134.98,
-0.11676399782649612,135.21,
-0.10827661972634794,118.89,
-0.10816763346465241,134.59,
-0.10815763346465242,134.37,
-0.10203940665526945,35.12,
-0.10134107562560479,75.91,
-0.09851185110189586,82.52,
-0.09800520381613187,83.62,
-0.09697765367009115,65.2,
-0.09643788010425713,71.3,
-0.09444897219958348,122.74,
-0.09443897219958348,122.53,
-0.09353972736464111,71.15,
-0.09321410261328722,62.86,
-0.09221680655838438,,104.03
-0.09100494856905994,157.18,
-0.0891861878588519,75.17,
-0.08917618785885191,66.93,
-0.08619629206572355,62.29,
-0.08618629206572355,53.52,
-0.08314143953846753,54.75,
-0.08165499897569206,77.85,
-0.08042074287856604,80.09,
-0.07987118196547516,106.28,
-0.07161621301937926,92.14,
-0.06966647543144211,122.8,
-0.06959795001414992,122.89,
-0.06564222722143553,134.48,
-0.06383922999043035,96.86,
-0.06224602496509468,92.86,
-0.06223602496509468,84.54,
-0.05977311602038127,122.94,
-0.059763116020381264,122.94,
-0.05833772194456743,88.93,
-0.05613458068778754,95.17,
-0.056066173257305785,132.97,
-0.049342766778186054,103.86,
-0.047796792217833506,121.2,
-0.042439099126704516,120.94,
-0.04146617334125724,122.11,
-0.040126870187592645,91.67,
-0.04008600829365694,73.11,
-0.03914153060910741,70.34,
-0.03252160701744333,102.84,
-0.03112249841211745,104.28,
-0.031042526466893983,103.2,
-0.03096254131868048,104.28,
-0.0307051081840799,104.47,
-0.029834389137019746,105.61,
-0.029705389806875426,,90.06
-0.02945412617872789,122.2,
-0.029311206422364733,106.13,
-0.026058349926413205,107.9,
-0.02387175844079792,129.97,
-0.023812014084998112,96.6,
-0.02067649964233398,74.93,
-0.020243281129885493,146.88,
-0.0097086639065469,121.46,
-0.009331336754950348,122.8,
-0.007152181507290023,131.14,
-0.003858134073032593,121.98,
-0.002788357170527056,,117.39
-0.002738633138228086,122.01,
0.002193261406693958,118.53,
0.007650391820979152,122.34,
0.009348116401130424,122.82,
0.009367708774122852,122.37,
0.010235853992055066,122.03,
0.010637899669858397,131.99,
0.012003079380798809,132.43,
0.012281139394728191,132.65,
0.01229113939472819,121.79,
0.012376300270810603,122.02,
0.01907943158013925,111.55,
0.020437913641797145,122.21,
0.02159732417174931,115.13,
0.022150860949152307,75.56,
0.02575885640196618,95.35,
0.026198466783475816,132.33,
0.02725654019997248,133.17,
0.027725757091307868,130.39,
0.027811826688085795,135.67,
0.028512656419633187,134.06,
0.031880817765548075,83.92,
0.03214560133949562,135.22,
0.03224474522909371,84.0,
0.03380939617873424,121.85,
0.03522447117283267,135.6,
0.03555799316531716,,117.01
0.0357844340780753,122.89,
0.03579238117159633,122.89,
0.04071508689970971,132.32,
0.040943789035392086,129.27,
0.041008004194876824,129.31,
0.04287286300965909,133.69,
0.043284723993230134,132.27,
0.044649075292114926,129.57,
0.04591569919464478,105.72,
0.04697018461574265,132.06,
0.04818954372697393,132.3,
0.04819954372697393,132.47,
0.049178493239793175,107.79,
0.051887506942457584,77.32,
0.05189750694245759,77.51,
0.055687516495117384,121.99,
0.055732097422957816,113.77,
0.06947677631180227,112.76,
0.06973380743935675,96.81,
0.08458693506578019,134.51,
0.08700606970163438,133.8,
0.10334276078425586,134.02,
0.10335276078425586,135.46,
0.10338334111831582,134.04,
0.10339334111831582,134.23,
0.10641907466484724,122.41,
0.10751374239968703,133.34,
0.11291011635295778,135.77,
0.14257421971702233,,117.56
0.14329971048700885,125.16,
0.14410339834462538,,71.53
0.1505072691141094,136.47,
0.16092581684030383,100.15,
0.17674746999293944,,116.88
0.17811144934310796,,117.1
0.1974234265327901,145.56,
0.20155984314182418,136.13,
0.20237993654536868,88.06,
0.20251986097318775,88.1,
0.20430625508066713,106.23,
0.20878266951018398,107.45,
0.27467469239621134,151.33,
0.2847399346294093,141.87,
0.2847499346294093,133.89,
0.3106715649803977,136.94,
0.31380656130453266,145.93,
0.34971993311387894,148.69,
0.3527935186159421,137.59,
0.3793314840074178,143.68,
0.37952176578786023,124.04,
0.3808869897430782,144.08,
0.49213644095616105,,111.95
0.49268371737952976,,105.22
0.7136565575210243,,88.95
0.717578557749285,,100.0
