moneyness,8,15,22,57,85,113,211
-0.6532819635890588,,,,,,,87.46
-0.6532719635890588,,,,,,,87.46
-0.6530186567241861,,,,,,100.97,
-0.6472157917500707,,,,,,99.92,
-0.6254241486242063,,,162.45,,,,
-0.5762025488120487,,,143.23,,,,
-0.5761938677607144,,,143.23,,,,
-0.5455899389977213,,,,,,,80.51
-0.5454644625935434,,,,,,,80.5
-0.545445144433669,,,,,,,80.49
-0.5423867687540771,,,,,92.06,,
-0.5396975214322588,,,,,93.62,,
-0.539681630005761,,,,,,,80.84
-0.5396754850266793,,,129.76,,,,
-0.5396654850266793,,,129.76,,,,
-0.5396554850266793,,,129.76,,,,
-0.5396462411540148,,,,,,,80.83
-0.5392352687755868,,,,,,,80.82
-0.5392252687755869,,,,,,,80.82
-0.5392198762114198,,,129.57,,,,
-0.5392152687755868,,,,,,,80.82
-0.5381882524789477,,,,,,86.74,
-0.5355980359512136,,,,,90.71,,
-0.5331684951289635,,,,,,87.26,
-0.5331651171638847,,,,,,87.27,
-0.5312714589785187,,,,,,85.63,
-0.5247454358333862,,,,100.49,,,
-0.49238215594066315,,,124.67,,,,
-0.483087200604694,,,122.59,,,,
-0.4297458263097027,,,,,,79.31,
-0.42963237753408623,,,,90.85,,,
-0.42941576282319605,,117.11,,,,,
-0.42831727476558157,,,110.6,,,,
-0.42830727476558156,,,110.6,,,,
-0.42604774410361623,,,,,,79.44,
-0.42595918202398075,,,,,,80.01,
-0.4259391463347707,,,,,,80.08,
-0.42567327747355055,,,,,,79.95,
-0.42560083301664786,,,,,,79.54,
-0.42559083301664785,,,,,,79.54,
-0.4255851277096586,,,,,,79.53,
-0.42548902948321354,,,,,,79.96,
-0.42547902948321353,,,,,,79.96,
-0.4252980576683514,,,,91.21,,,
-0.4249047527251463,,,,,,79.39,
-0.4243703186916167,,,,89.72,,,
-0.4241739602712279,,125.94,,,,,
-0.4241173215834839,,,115.31,,,,
-0.4240428917562338,,,,,,,75.52
-0.42402909159941826,,,110.21,,,,
-0.42312999511737226,,,,,,79.6,
-0.422704656394966,,,,,,79.39,
-0.422435382070546,,,,,,79.43,
-0.4135055593808027,,,112.44,,,,
-0.4134955593808027,,,112.44,,,,
-0.41348555938080267,,,112.44,,,,
-0.4134755593808027,,,112.44,,,,
-0.4134655593808027,,,112.44,,,,
-0.4130234598087771,,,,,,79.24,
-0.4125859797901381,,,,,,79.14,
-0.41206476036112394,,,107.57,,,,
-0.41186531151024275,154.61,,,,,,
-0.41185531151024274,154.61,,,,,,
-0.4100180817658301,,,,,,78.72,
-0.40998243635716547,,,,,,78.74,
-0.4094408207733208,,,,,,79.92,
-0.35954926907416673,131.05,,,,,,
-0.35683459715335,,108.97,,,,,
-0.34429868880813874,125.17,,,,,,
-0.34386769373243675,125.03,,,,,,
-0.34385769373243674,125.03,,,,,,
-0.3436402135700979,125.02,,,,,,
-0.34169227405350633,124.52,,,,,,
-0.3416822740535063,124.52,,,,,,
-0.34014585604527736,123.73,,,,,,
-0.34013585604527735,123.73,,,,,,
-0.34012585604527734,123.73,,,,,,
-0.3401158560452774,123.73,,,,,,
-0.33867432544781195,,109.44,,,,,
-0.33851402846374135,,109.39,,,,,
-0.3195644940587774,,106.37,,,,,
-0.3195618704246206,,106.35,,,,,
-0.31946848674063744,,106.33,,,,,
-0.31940827540552497,,106.25,,,,,
-0.31939827540552496,,106.25,,,,,
-0.3192762363418449,,106.24,,,,,
-0.3187282291089715,,105.96,,,,,
-0.3184124735970032,,105.95,,,,,
-0.31831939372235785,,105.94,,,,,
-0.3182473594015849,,105.86,,,,,
-0.31821575244323075,,105.87,,,,,
-0.3181839875964031,110.24,,,,,,
-0.3181739875964031,110.24,,,,,,
-0.3181639875964031,110.24,,,,,,
-0.318056588573538,,105.87,,,,,
-0.31776596552716907,,105.55,,,,,
-0.31775596552716906,,105.55,,,,,
-0.31766448379953527,,,96.55,,,,
-0.3176565688178604,,,96.53,,,,
-0.3175839286465756,,105.7,,,,,
-0.3175781850673368,,,96.55,,,,
-0.3175763222641179,,,96.54,,,,
-0.3175739286465756,,105.69,,,,,
-0.3173882820597126,,,,80.5,,,
-0.3171126338487691,,,96.44,,,,
-0.315576185610263,,,96.11,,,,
-0.3153382936313225,,104.83,,,,,
-0.3153282936313225,,104.83,,,,,
-0.31474636136028333,,,,80.91,,,
-0.31470472339769395,,104.64,,,,,
-0.3146311401910581,,,,,,73.85,
-0.31462691259071485,,,95.83,,,,
-0.314582128140242,,104.56,,,,,
-0.3145163501560161,,,,80.88,,,
-0.3140687248263223,,,95.75,,,,
-0.31405570736518973,,,95.74,,,,
-0.3140457073651897,,,95.74,,,,
-0.31403845454693047,,,95.74,,,,
-0.31402845454693046,,,95.74,,,,
-0.3139824553299676,,,95.71,,,,
-0.3139790040987468,,104.22,,,,,
-0.3139724553299676,,,95.71,,,,
-0.3139624553299676,,,95.71,,,,
-0.3131361789948801,,,,,,73.85,
-0.31306807838809125,,104.32,,,,,
-0.3129988630131183,111.83,,,,,,
-0.31299414327507147,111.82,,,,,,
-0.3127558695803069,,,96.18,,,,
-0.3126289536723371,,,,,74.98,,
-0.3124336068701634,,,,,74.98,,
-0.312324857737205,,,,,74.45,,
-0.31231485773720497,,,,,74.45,,
-0.31230485773720496,,,,,74.45,,
-0.312294857737205,,,,,74.45,,
-0.312284857737205,,,,,74.45,,
-0.312274857737205,,,,,74.45,,
-0.31226485773720497,,,,,74.45,,
-0.3115106695191545,,,,,74.49,,
-0.3114994509208121,,,,,,73.88,
-0.310883605714245,,102.55,,,,,
-0.3108079329682607,,,,,,74.08,
-0.3107979329682607,,,,,,74.08,
-0.3107879329682607,,,,,,74.08,
-0.31077499905231565,,,,,,73.8,
-0.31076499905231564,,,,,,73.8,
-0.31073826135564464,,,,,75.03,,
-0.3106552704195972,,,,,74.56,,
-0.3099015781630776,,,,,,73.63,
-0.3098915781630776,,,,,,73.63,
-0.3097229434978317,108.96,,,,,,
