Cluster,Group,Equally_Average,Weighted_Average,Median_Return,Std_Dev,Max,Min,Num_obs
Long Straddle DH Cluster0,"(-Inf,0.2]",-81.62,-68.03,-81.62,22.83,-65.47,-97.76,2
Long Straddle DH Cluster0,"(0.2,0.4]",-93.23,-89.51,-93.23,9.06,-86.83,-99.64,2
Long Straddle DH Cluster0,"(0.4,0.6]",-1.89,-64.79,-20.44,69.11,130.82,-96.74,13
Long Straddle DH Cluster0,"(0.6,0.8]",-51.55,-67.72,-44.87,28.74,-8.7,-96.77,7
Long Straddle DH Cluster0,"(0.8, Inf)",-86.06,-83.6,-90.99,13.28,-59.36,-98.71,8
