Cluster,Group,Equally_Average,Weighted_Average,Median_Return,Std_Dev,Max,Min,Num_obs
Long Straddle DH Cluster1,"(-Inf,0.2]",-12.85,-67.96,-98.08,215.07,474.68,-98.79,7
Long Straddle DH Cluster1,"(0.2,0.35]",-70.98,-68.82,-70.98,3.81,-68.28,-73.67,2
Long Straddle DH Cluster1,"(0.35,0.65]",-30.62,-28.95,-50.27,67.67,159.28,-88.16,14
Long Straddle DH Cluster1,"(0.65,0.8]",-78.87,-78.3,-92.29,21.01,-51.65,-95.56,5
Long Straddle DH Cluster1,"(0.8, Inf)",-85.35,-84.29,-88.76,13.67,-57.22,-96.58,7
