Cluster,Group,Equally_Average,Weighted_Average,Median_Return,Std_Dev,Max,Min,Num_obs
Long Call DH Overall,"(0.8, Inf)",-2.23,-2.26,-3.06,2.38,3.51,-5.36,158
Long Call DH Overall,"(0.65,0.8]",-6.84,-3.69,-8.35,4.95,6.24,-12.73,119
Long Call DH Overall,"(0.35,0.65]",-8.82,-18.79,-6.14,13.4,18.33,-37.99,1071
Long Call DH Overall,"(0.2,0.35]",-14.27,-19.72,-9.64,19.62,25.54,-43.93,816
Long Call DH Overall,"(-Inf,0.2]",-15.32,-17.57,-10.16,15.52,22.19,-41.66,1716
