Cluster,Group,Equally_Average,Weighted_Average,Median_Return,Std_Dev,Max,Min,Num_obs
Long Straddle DH Cluster1,"(-Inf,0.2]",-12.53,-68.05,-98.14,215.95,476.98,-98.86,7
Long Straddle DH Cluster1,"(0.2,0.4]",-70.89,-68.99,-70.89,3.37,-68.51,-73.27,2
Long Straddle DH Cluster1,"(0.4,0.6]",-24.61,-23.37,-46.33,71.21,150.49,-86.32,11
Long Straddle DH Cluster1,"(0.6,0.8]",-71.14,-61.7,-74.31,24.62,-30.1,-95.61,8
Long Straddle DH Cluster1,"(0.8, Inf)",-85.47,-84.38,-89.01,13.63,-57.37,-96.7,7
