Cluster,Group,Equally_Average,Weighted_Average,Median_Return,Std_Dev,Max,Min,Num_obs
Long Straddle DH Overall,"(-Inf,0.2]",-28.1,-67.95,-97.75,188.88,474.68,-98.79,9
Long Straddle DH Overall,"(0.2,0.35]",-82.13,-87.79,-80.31,14.05,-68.28,-99.62,4
Long Straddle DH Overall,"(0.35,0.65]",-17.37,-56.44,-32.6,68.05,159.28,-96.77,28
Long Straddle DH Overall,"(0.65,0.8]",-65.43,-71.34,-68.28,28.57,-6.87,-96.83,11
Long Straddle DH Overall,"(0.8, Inf)",-85.78,-84.03,-88.76,12.92,-57.22,-98.68,15
