Cluster,Group,Equally_Average,Weighted_Average,Median_Return,Std_Dev,Max,Min,Num_obs
Long Straddle DH Cluster1,"(-Inf,0.2]",-12.53,-68.05,-98.14,215.95,476.98,-98.86,7
Long Straddle DH Cluster1,"(0.2,0.35]",-70.89,-68.99,-70.89,3.37,-68.51,-73.27,2
Long Straddle DH Cluster1,"(0.35,0.65]",-31.75,-29.49,-50.85,65.06,150.49,-88.22,14
Long Straddle DH Cluster1,"(0.65,0.8]",-79.08,-78.31,-92.26,20.63,-53.01,-95.61,5
Long Straddle DH Cluster1,"(0.8, Inf)",-85.47,-84.38,-89.01,13.63,-57.37,-96.7,7
