test_date,PC_type,Strike,Spot_t,Premium_t,Tau_t,Moneyness_t,Delta_t,IV_t,IR_t,DividendYield_t,value_t,Quantity_t,Spot_th,option_value,option_return,M_floor,Return_t,Cluster,BuyPremium_t,SellPremium_th,BuySpot_t,SellSpot_th,M_group,steps_ahead,R_t,RF_t,ER_t
2020-05-30,-1,8500,9549.85,267.4,27,0.890066336120463,0.967982049077966,0.6964,0.0014,0,9549.85,1,9240.85,0,-1,0.89,-0.10993366387953696,1,267.4,0,9549.85,9240.85,"(-0.5,-0.1]",27,-0.05956026321501823,3.747968745786423e-4,-0.05993506008959687
2020-05-30,-1,8500,9552.77,262.7,27,0.889794269096817,0.9671413577886,0.6918,0.0014,0,28658.31,3,9240.85,0,-1,0.88,-0.11020573090318296,1,262.7,0,9552.77,9240.85,"(-0.5,-0.1]",27,-0.05939757332795193,3.747968745786423e-4,-0.059772370202530574
2020-05-30,-1,8500,9549.41,267.38,27,0.890107346946042,0.968199135230729,0.6976,0.0014,0,4774.705,0.5,9240.85,0,-1,0.89,-0.109892653053958,1,267.38,0,9549.41,9240.85,"(-0.5,-0.1]",27,-0.059510243776829126,3.747968745786423e-4,-0.05988504065140777
2020-05-30,-1,8500,9547.03,272.09,27,0.89032924375434,0.968680390376498,0.7003,0.0014,0,23867.575,2.5,9240.85,0,-1,0.89,-0.10967075624566004,1,272.09,0,9547.03,9240.85,"(-0.5,-0.1]",27,-0.0597346582427733,3.747968745786423e-4,-0.06010945511735194
2020-05-30,-1,8500,9539.63,267.11,27,0.89101988232248,0.967113257265562,0.6918,0.0014,0,19079.26,2,9240.85,0,-1,0.89,-0.10898011767752004,1,267.11,0,9539.63,9240.85,"(-0.5,-0.1]",27,-0.05857614647237385,3.747968745786423e-4,-0.05895094334695249
2020-05-30,-1,8500,9536.98,271.8,27,0.891267466220963,0.968082703625807,0.6971,0.0014,0,953.698,0.1,9240.85,0,-1,0.89,-0.10873253377903702,1,271.8,0,9536.98,9240.85,"(-0.5,-0.1]",27,-0.05876006796124842,3.747968745786423e-4,-0.05913486483582706
2020-05-30,-1,8500,9655.08,260.69,27,0.880365569213305,0.973927154095223,0.7307,0.0014,0,3862.032,0.4,9240.85,0,-1,0.88,-0.119634430786695,1,260.69,0,9655.08,9240.85,"(-0.5,-0.1]",27,-0.06872076450728624,3.747968745786423e-4,-0.06909556138186489
2020-05-30,-1,8500,9501.84,280.3,27,0.894563579264648,0.969370081597248,0.7047,0.0014,0,1900.368,0.2,9240.85,0,-1,0.89,-0.10543642073535198,1,280.3,0,9501.84,9240.85,"(-0.5,-0.1]",27,-0.05618905399832528,3.747968745786423e-4,-0.05656385087290392
2020-05-30,-1,8500,9488.17,294.13,27,0.895852414111467,0.971875266352422,0.7196,0.0014,0,18976.34,2,9240.85,0,-1,0.89,-0.104147585888533,1,294.13,0,9488.17,9240.85,"(-0.5,-0.1]",27,-0.05617120761363425,3.747968745786423e-4,-0.05654600448821289
2020-05-30,-1,8500,9541.8,271.94,27,0.890817246221887,0.96911466954084,0.7028,0.0014,0,38167.2,4,9240.85,0,-1,0.89,-0.10918275377811304,1,271.94,0,9541.8,9240.85,"(-0.5,-0.1]",27,-0.05920714244962158,3.747968745786423e-4,-0.05958193932420022
2020-05-30,-1,8500,9517.6,276.01,27,0.893082289652854,0.968602583521032,0.7002,0.0014,0,9517.6,1,9240.85,0,-1,0.89,-0.10691771034714603,1,276.01,0,9517.6,9240.85,"(-0.5,-0.1]",27,-0.05730208107110303,3.747968745786423e-4,-0.05767687794568167
2020-05-30,-1,8500,9481.87,289.2,27,0.896447641657184,0.97066190341565906,0.7124,0.0014,0,9481.87,1,9240.85,0,-1,0.89,-0.10355235834281595,1,289.2,0,9481.87,9240.85,"(-0.5,-0.1]",27,-0.05510955388143234,3.747968745786423e-4,-0.055484350756010985
2020-05-30,-1,8500,9726.09,248.02,27,0.873938036765031,0.974709558256935,0.7351,0.0014,0,4863.045,0.5,9240.85,0,-1,0.87,-0.126061963234969,1,248.02,0,9726.09,9240.85,"(-0.5,-0.1]",27,-0.07411371476816965,3.747968745786423e-4,-0.07448851164274829
2020-05-30,-1,8500,9696.96,261.82,27,0.876563376563377,0.975753166200396,0.7425,0.0014,0,1939.392,0.2,9240.85,0,-1,0.87,-0.12343662343662298,1,261.82,0,9696.96,9240.85,"(-0.5,-0.1]",27,-0.0726959620776774,3.747968745786423e-4,-0.07307075895225604
2020-05-30,-1,8500,9534.1,266.95,27,0.891536694601483,0.967453801455728,0.6937,0.0014,0,122036.48,12.8,9240.85,0,-1,0.89,-0.108463305398517,1,266.95,0,9534.1,9240.85,"(-0.5,-0.1]",27,-0.05802025683114265,3.747968745786423e-4,-0.05839505370572129
2020-05-30,-1,8500,9529.71,271.6,27,0.891947393992052,0.967665544842733,0.6949,0.0014,0,4764.855,0.5,9240.85,0,-1,0.89,-0.10805260600794796,1,271.6,0,9529.71,9240.85,"(-0.5,-0.1]",27,-0.058054343496600734,3.747968745786423e-4,-0.058429140371179376
2020-07-04,-1,5000,9081.94,9.08,27,0.550543165887465,0.996962883131109,1.0095,0.0014,0,9081.94,1,11114.93,0,-1,0.55,-0.449456834112535,1,9.08,0,9081.94,11114.93,"(-0.5,-0.1]",27,0.22262366389788915,3.747968745786423e-4,0.2222488670233105
2020-07-04,-1,5000,9070.72,4.54,27,0.551224158611444,0.993818978830587,0.9114,0.0014,0,907.072,0.1,11114.93,0,-1,0.55,-0.448775841388556,1,4.54,0,9070.72,11114.93,"(-0.5,-0.1]",27,0.22474677503478582,3.747968745786423e-4,0.22437197816020718
2020-07-04,-1,5000,9070.72,4.54,27,0.551224158611444,0.993818978830587,0.9114,0.0014,0,907.072,0.1,11114.93,0,-1,0.55,-0.448775841388556,1,4.54,0,9070.72,11114.93,"(-0.5,-0.1]",27,0.22474677503478582,3.747968745786423e-4,0.22437197816020718
2020-07-04,-1,5000,9081.94,9.08,27,0.550543165887465,0.996962883131109,1.0095,0.0014,0,9081.94,1,11114.93,0,-1,0.55,-0.449456834112535,1,9.08,0,9081.94,11114.93,"(-0.5,-0.1]",27,0.22262366389788915,3.747968745786423e-4,0.2222488670233105
2020-07-04,-1,5500,9076.53,9.08,27,0.605958444471621,0.991026427965333,0.8648,0.0014,0,907.653,0.1,11114.93,0,-1,0.6,-0.39404155552837905,1,9.08,0,9076.53,11114.93,"(-0.5,-0.1]",27,0.22334432352859396,3.747968745786423e-4,0.22296952665401532
2020-07-04,-1,5500,9129.24,13.69,27,0.602459788547568,0.994250555257654,0.9293,0.0014,0,912.924,0.1,11114.93,0,-1,0.6,-0.397540211452432,1,13.69,0,9129.24,11114.93,"(-0.5,-0.1]",27,0.2156752551975389,3.747968745786423e-4,0.21530045832296027
2020-07-04,-1,5500,9070.71,9.07,27,0.606347242939086,0.990295043295321,0.853,0.0014,0,907.071,0.1,11114.93,0,-1,0.6,-0.3936527570609139,1,9.07,0,9070.71,11114.93,"(-0.5,-0.1]",27,0.2241289096592468,3.747968745786423e-4,0.22375411278466817
2020-07-04,-1,5500,9070.71,9.07,27,0.606347242939086,0.990295043295321,0.853,0.0014,0,907.071,0.1,11114.93,0,-1,0.6,-0.3936527570609139,1,9.07,0,9070.71,11114.93,"(-0.5,-0.1]",27,0.2241289096592468,3.747968745786423e-4,0.22375411278466817
2020-07-04,-1,5500,9076.53,9.08,27,0.605958444471621,0.991026427965333,0.8648,0.0014,0,907.653,0.1,11114.93,0,-1,0.6,-0.39404155552837905,1,9.08,0,9076.53,11114.93,"(-0.5,-0.1]",27,0.22334432352859396,3.747968745786423e-4,0.22296952665401532
2020-07-04,-1,5500,9129.24,13.69,27,0.602459788547568,0.994250555257654,0.9293,0.0014,0,912.924,0.1,11114.93,0,-1,0.6,-0.397540211452432,1,13.69,0,9129.24,11114.93,"(-0.5,-0.1]",27,0.2156752551975389,3.747968745786423e-4,0.21530045832296027
2020-07-04,-1,6000,9079.03,9.08,27,0.660863550401309,0.97762495995066,0.7264,0.0014,0,907.903,0.1,11114.93,0,-1,0.66,-0.33913644959869105,1,9.08,0,9079.03,11114.93,"(-0.5,-0.1]",27,0.2229909017226668,3.747968745786423e-4,0.22261610484808816
2020-07-04,-1,6000,9079.03,9.08,27,0.660863550401309,0.97762495995066,0.7264,0.0014,0,96237.718,10.6,11114.93,0,-1,0.66,-0.33913644959869105,1,9.08,0,9079.03,11114.93,"(-0.5,-0.1]",27,0.2229909017226668,3.747968745786423e-4,0.22261610484808816
2020-07-04,-1,6000,9076.89,18.15,27,0.661019357951898,0.986879657826747,0.8144,0.0014,0,217845.36,24,11114.93,0,-1,0.66,-0.33898064204810197,1,18.15,0,9076.89,11114.93,"(-0.5,-0.1]",27,0.222054561392783,3.747968745786423e-4,0.22167976451820437
2020-07-04,-1,6000,9076.57,18.15,27,0.661042662591706,0.986762395637866,0.813,0.0014,0,31767.995,3.5,11114.93,0,-1,0.66,-0.33895733740829403,1,18.15,0,9076.57,11114.93,"(-0.5,-0.1]",27,0.2220972648755176,3.747968745786423e-4,0.22172246800093895
2020-07-04,-1,6000,9064.33,22.66,27,0.661935300237304,0.989054540654595,0.8427,0.0014,0,9064.33,1,11114.93,0,-1,0.66,-0.33806469976269604,1,22.66,0,9064.33,11114.93,"(-0.5,-0.1]",27,0.22313585418055926,3.747968745786423e-4,0.22276105730598061
2020-07-04,-1,6000,9137.96,13.71,27,0.656601692281428,0.984840152894977,0.7907,0.0014,0,1827.592,0.2,11114.93,0,-1,0.65,-0.34339830771857205,1,13.71,0,9137.96,11114.93,"(-0.5,-0.1]",27,0.21449677398414457,3.747968745786423e-4,0.21412197710956593
2020-07-04,-1,6000,9073.11,18.15,27,0.661294748989046,0.986428723097195,0.8091,0.0014,0,8165.799,0.9,11114.93,0,-1,0.66,-0.33870525101095394,1,18.15,0,9073.11,11114.93,"(-0.5,-0.1]",27,0.22256152801545073,3.747968745786423e-4,0.2221867311408721
2020-07-04,-1,6000,9073.11,18.15,27,0.661294748989046,0.986428723097195,0.8091,0.0014,0,907.311,0.1,11114.93,0,-1,0.66,-0.33870525101095394,1,18.15,0,9073.11,11114.93,"(-0.5,-0.1]",27,0.22256152801545073,3.747968745786423e-4,0.2221867311408721
2020-07-04,-1,6000,9067.8,18.14,27,0.661681995632899,0.986449569804236,0.8094,0.0014,0,9067.8,1,11114.93,0,-1,0.66,-0.338318004367101,1,18.14,0,9067.8,11114.93,"(-0.5,-0.1]",27,0.2232774134676295,3.747968745786423e-4,0.22290261659305086
2020-07-04,-1,6000,9064.19,18.13,27,0.661945524089852,0.986394860019021,0.8088,0.0014,0,4532.095,0.5,11114.93,0,-1,0.66,-0.33805447591014803,1,18.13,0,9064.19,11114.93,"(-0.5,-0.1]",27,0.22376485097207455,3.747968745786423e-4,0.2233900540974959
2020-07-04,-1,6000,9064.19,18.13,27,0.661945524089852,0.986394860019021,0.8088,0.0014,0,4532.095,0.5,11114.93,0,-1,0.66,-0.33805447591014803,1,18.13,0,9064.19,11114.93,"(-0.5,-0.1]",27,0.22376485097207455,3.747968745786423e-4,0.2233900540974959
2020-07-04,-1,6000,9067.8,18.14,27,0.661681995632899,0.986449569804236,0.8094,0.0014,0,9067.8,1,11114.93,0,-1,0.66,-0.338318004367101,1,18.14,0,9067.8,11114.93,"(-0.5,-0.1]",27,0.2232774134676295,3.747968745786423e-4,0.22290261659305086
2020-07-04,-1,6000,9137.96,13.71,27,0.656601692281428,0.984840152894977,0.7907,0.0014,0,1827.592,0.2,11114.93,0,-1,0.65,-0.34339830771857205,1,13.71,0,9137.96,11114.93,"(-0.5,-0.1]",27,0.21449677398414457,3.747968745786423e-4,0.21412197710956593
2020-07-04,-1,6000,9064.33,22.66,27,0.661935300237304,0.989054540654595,0.8427,0.0014,0,9064.33,1,11114.93,0,-1,0.66,-0.33806469976269604,1,22.66,0,9064.33,11114.93,"(-0.5,-0.1]",27,0.22313585418055926,3.747968745786423e-4,0.22276105730598061
2020-07-04,-1,6000,9076.89,18.15,27,0.661019357951898,0.986879657826747,0.8144,0.0014,0,217845.36,24,11114.93,0,-1,0.66,-0.33898064204810197,1,18.15,0,9076.89,11114.93,"(-0.5,-0.1]",27,0.222054561392783,3.747968745786423e-4,0.22167976451820437
2020-07-04,-1,6000,9079.03,9.08,27,0.660863550401309,0.97762495995066,0.7264,0.0014,0,96237.718,10.6,11114.93,0,-1,0.66,-0.33913644959869105,1,9.08,0,9079.03,11114.93,"(-0.5,-0.1]",27,0.2229909017226668,3.747968745786423e-4,0.22261610484808816
2020-07-04,-1,6000,9079.03,9.08,27,0.660863550401309,0.97762495995066,0.7264,0.0014,0,907.903,0.1,11114.93,0,-1,0.66,-0.33913644959869105,1,9.08,0,9079.03,11114.93,"(-0.5,-0.1]",27,0.2229909017226668,3.747968745786423e-4,0.22261610484808816
2020-07-04,-1,6000,9073.11,18.15,27,0.661294748989046,0.986428723097195,0.8091,0.0014,0,8165.799,0.9,11114.93,0,-1,0.66,-0.33870525101095394,1,18.15,0,9073.11,11114.93,"(-0.5,-0.1]",27,0.22256152801545073,3.747968745786423e-4,0.2221867311408721
2020-07-04,-1,6000,9073.11,18.15,27,0.661294748989046,0.986428723097195,0.8091,0.0014,0,907.311,0.1,11114.93,0,-1,0.66,-0.33870525101095394,1,18.15,0,9073.11,11114.93,"(-0.5,-0.1]",27,0.22256152801545073,3.747968745786423e-4,0.2221867311408721
2020-07-04,-1,6000,9076.57,18.15,27,0.661042662591706,0.986762395637866,0.813,0.0014,0,31767.995,3.5,11114.93,0,-1,0.66,-0.33895733740829403,1,18.15,0,9076.57,11114.93,"(-0.5,-0.1]",27,0.2220972648755176,3.747968745786423e-4,0.22172246800093895
2020-07-04,-1,6500,9076.71,27.23,27,0.716118505493731,0.97700990402889,0.7304,0.0014,0,217841.04,24,11114.93,0,-1,0.71,-0.283881494506269,1,27.23,0,9076.71,11114.93,"(-0.5,-0.1]",27,0.22080635052624048,3.747968745786423e-4,0.22043155365166184
2020-07-04,-1,6500,9061.31,31.71,27,0.717335572891778,0.979302328097519,0.7484,0.0014,0,45306.55,5,11114.93,0,-1,0.71,-0.28266442710822204,1,31.71,0,9061.31,11114.93,"(-0.5,-0.1]",27,0.2222683819320538,3.747968745786423e-4,0.22189358505747517
2020-07-04,-1,6500,9067.65,31.74,27,0.71683401983976,0.979274331696857,0.7481,0.0014,0,9067.65,1,11114.93,0,-1,0.71,-0.28316598016023997,1,31.74,0,9067.65,11114.93,"(-0.5,-0.1]",27,0.22141259025408794,3.747968745786423e-4,0.2210377933795093
2020-07-04,-1,6500,9067.65,31.74,27,0.71683401983976,0.979274331696857,0.7481,0.0014,0,9067.65,1,11114.93,0,-1,0.71,-0.28316598016023997,1,31.74,0,9067.65,11114.93,"(-0.5,-0.1]",27,0.22141259025408794,3.747968745786423e-4,0.2210377933795093
2020-07-04,-1,6500,9061.31,31.71,27,0.717335572891778,0.979302328097519,0.7484,0.0014,0,45306.55,5,11114.93,0,-1,0.71,-0.28266442710822204,1,31.71,0,9061.31,11114.93,"(-0.5,-0.1]",27,0.2222683819320538,3.747968745786423e-4,0.22189358505747517
2020-07-04,-1,6500,9076.71,27.23,27,0.716118505493731,0.97700990402889,0.7304,0.0014,0,217841.04,24,11114.93,0,-1,0.71,-0.283881494506269,1,27.23,0,9076.71,11114.93,"(-0.5,-0.1]",27,0.22080635052624048,3.747968745786423e-4,0.22043155365166184
2020-07-04,-1,7000,9186.54,41.34,27,0.761984381497277,0.96677085102948,0.6723,0.0014,0,2755.962,0.3,11114.93,0,-1,0.76,-0.238015618502723,1,41.34,0,9186.54,11114.93,"(-0.5,-0.1]",27,0.20430898397087377,3.747968745786423e-4,0.20393418709629513
2020-07-04,-1,7000,9186.54,41.34,27,0.761984381497277,0.96677085102948,0.6723,0.0014,0,43176.738,4.7,11114.93,0,-1,0.76,-0.238015618502723,1,41.34,0,9186.54,11114.93,"(-0.5,-0.1]",27,0.20430898397087377,3.747968745786423e-4,0.20393418709629513
2020-07-04,-1,7000,9077.14,45.39,27,0.771168011069566,0.964940774961646,0.6639,0.0014,0,217851.36,24,11114.93,0,-1,0.77,-0.228831988930434,1,45.39,0,9077.14,11114.93,"(-0.5,-0.1]",27,0.2181841028671271,3.747968745786423e-4,0.21780930599254847
2020-07-04,-1,7000,9078.28,45.39,27,0.771071172072243,0.964075906992434,0.6594,0.0014,0,40852.26,4.5,11114.93,0,-1,0.77,-0.22892882792775704,1,45.39,0,9078.28,11114.93,"(-0.5,-0.1]",27,0.21802628604293717,3.747968745786423e-4,0.21765148916835853
2020-07-04,-1,7000,9078.28,45.39,27,0.771071172072243,0.964075906992434,0.6594,0.0014,0,45391.4,5,11114.93,0,-1,0.77,-0.22892882792775704,1,45.39,0,9078.28,11114.93,"(-0.5,-0.1]",27,0.21802628604293717,3.747968745786423e-4,0.21765148916835853
2020-07-04,-1,7000,9073.02,40.83,27,0.771518193501172,0.96085908553831,0.6435,0.0014,0,18146.04,2,11114.93,0,-1,0.77,-0.228481806498828,1,40.83,0,9073.02,11114.93,"(-0.5,-0.1]",27,0.21934220567913734,3.747968745786423e-4,0.2189674088045587
2020-07-04,-1,7000,9086.13,49.97,27,0.770405001909504,0.967085652396185,0.6753,0.0014,0,908.613,0.1,11114.93,0,-1,0.77,-0.229594998090496,1,49.97,0,9086.13,11114.93,"(-0.5,-0.1]",27,0.21636817825505453,3.747968745786423e-4,0.21599338138047589
2020-07-04,-1,7000,9078.28,45.39,27,0.771071172072243,0.964075906992434,0.6594,0.0014,0,45391.4,5,11114.93,0,-1,0.77,-0.22892882792775704,1,45.39,0,9078.28,11114.93,"(-0.5,-0.1]",27,0.21802628604293717,3.747968745786423e-4,0.21765148916835853
2020-07-04,-1,7000,9078.28,45.39,27,0.771071172072243,0.964075906992434,0.6594,0.0014,0,40852.26,4.5,11114.93,0,-1,0.77,-0.22892882792775704,1,45.39,0,9078.28,11114.93,"(-0.5,-0.1]",27,0.21802628604293717,3.747968745786423e-4,0.21765148916835853
2020-07-04,-1,7000,9086.13,49.97,27,0.770405001909504,0.967085652396185,0.6753,0.0014,0,908.613,0.1,11114.93,0,-1,0.77,-0.229594998090496,1,49.97,0,9086.13,11114.93,"(-0.5,-0.1]",27,0.21636817825505453,3.747968745786423e-4,0.21599338138047589
2020-07-04,-1,7000,9186.54,41.34,27,0.761984381497277,0.96677085102948,0.6723,0.0014,0,43176.738,4.7,11114.93,0,-1,0.76,-0.238015618502723,1,41.34,0,9186.54,11114.93,"(-0.5,-0.1]",27,0.20430898397087377,3.747968745786423e-4,0.20393418709629513
2020-07-04,-1,7000,9186.54,41.34,27,0.761984381497277,0.96677085102948,0.6723,0.0014,0,2755.962,0.3,11114.93,0,-1,0.76,-0.238015618502723,1,41.34,0,9186.54,11114.93,"(-0.5,-0.1]",27,0.20430898397087377,3.747968745786423e-4,0.20393418709629513
2020-07-04,-1,7000,9077.14,45.39,27,0.771168011069566,0.964940774961646,0.6639,0.0014,0,217851.36,24,11114.93,0,-1,0.77,-0.228831988930434,1,45.39,0,9077.14,11114.93,"(-0.5,-0.1]",27,0.2181841028671271,3.747968745786423e-4,0.21780930599254847
2020-07-04,-1,7000,9073.02,40.83,27,0.771518193501172,0.96085908553831,0.6435,0.0014,0,18146.04,2,11114.93,0,-1,0.77,-0.228481806498828,1,40.83,0,9073.02,11114.93,"(-0.5,-0.1]",27,0.21934220567913734,3.747968745786423e-4,0.2189674088045587
2020-07-04,-1,7500,9067.61,72.54,27,0.827119825400519,0.945193963192849,0.5871,0.0014,0,9067.61,1,11114.93,0,-1,0.82,-0.17288017459948102,1,72.54,0,9067.61,11114.93,"(-0.5,-0.1]",27,0.21549618307619628,3.747968745786423e-4,0.21512138620161764
2020-07-04,-1,7500,9073.93,68.05,27,0.826543735735233,0.943135299272605,0.5796,0.0014,0,4536.965,0.5,11114.93,0,-1,0.82,-0.173456264264767,1,68.05,0,9073.93,11114.93,"(-0.5,-0.1]",27,0.2152666942941802,3.747968745786423e-4,0.21489189741960155
2020-07-04,-1,7500,9075.73,68.07,27,0.826379806362684,0.94325543184357,0.58,0.0014,0,4537.865,0.5,11114.93,0,-1,0.82,-0.17362019363731596,1,68.07,0,9075.73,11114.93,"(-0.5,-0.1]",27,0.21502597443184532,3.747968745786423e-4,0.21465117755726668
2020-07-04,-1,7500,9075.86,68.07,27,0.826367969536771,0.94342457472699,0.5806,0.0014,0,4537.93,0.5,11114.93,0,-1,0.82,-0.17363203046322895,1,68.07,0,9075.86,11114.93,"(-0.5,-0.1]",27,0.21501042644623383,3.747968745786423e-4,0.2146356295716552
2020-07-04,-1,7500,9083.3,68.12,27,0.825691103453591,0.943875059167089,0.5821,0.0014,0,4541.65,0.5,11114.93,0,-1,0.82,-0.17430889654640902,1,68.12,0,9083.3,11114.93,"(-0.5,-0.1]",27,0.2140206138332162,3.747968745786423e-4,0.21364581695863755
2020-07-04,-1,7500,9073.99,72.59,27,0.826538270374995,0.945329038722247,0.5875,0.0014,0,9073.99,1,11114.93,0,-1,0.82,-0.17346172962500497,1,72.59,0,9073.99,11114.93,"(-0.5,-0.1]",27,0.21464315987206897,3.747968745786423e-4,0.21426836299749033
2020-07-04,-1,7500,9072.29,68.04,27,0.826693150241009,0.942987404171804,0.5791,0.0014,0,3628.916,0.4,11114.93,0,-1,0.82,-0.17330684975899102,1,68.04,0,9072.29,11114.93,"(-0.5,-0.1]",27,0.21548455036252862,3.747968745786423e-4,0.21510975348794997
2020-07-04,-1,7500,9067.58,68.01,27,0.827122561918395,0.942514380460972,0.5775,0.0014,0,54405.48,6,11114.93,0,-1,0.82,-0.17287743808160505,1,68.01,0,9067.58,11114.93,"(-0.5,-0.1]",27,0.216110345715035,3.747968745786423e-4,0.21573554884045637
2020-07-04,-1,7500,9061.75,67.96,27,0.827654702458134,0.941890387202478,0.5754,0.0014,0,3624.7,0.4,11114.93,0,-1,0.82,-0.172345297541866,1,67.96,0,9061.75,11114.93,"(-0.5,-0.1]",27,0.21688726938475375,3.747968745786423e-4,0.2165124725101751
2020-07-04,-1,7500,9075.14,72.6,27,0.82643353160392,0.945633889308589,0.5886,0.0014,0,36300.56,4,11114.93,0,-1,0.82,-0.17356646839608003,1,72.6,0,9075.14,11114.93,"(-0.5,-0.1]",27,0.2144924136715008,3.747968745786423e-4,0.21411761679692215
2020-07-04,-1,7500,9075.14,72.6,27,0.82643353160392,0.945633889308589,0.5886,0.0014,0,45375.7,5,11114.93,0,-1,0.82,-0.17356646839608003,1,72.6,0,9075.14,11114.93,"(-0.5,-0.1]",27,0.2144924136715008,3.747968745786423e-4,0.21411761679692215
2020-07-04,-1,7500,9075.92,68.07,27,0.826362506500718,0.942833073395367,0.5785,0.0014,0,1815.184,0.2,11114.93,0,-1,0.82,-0.17363749349928204,1,68.07,0,9075.92,11114.93,"(-0.5,-0.1]",27,0.21499644554178388,3.747968745786423e-4,0.21462164866720523
2020-07-04,-1,7500,9083.73,77.21,27,0.825652017398139,0.948312499733623,0.5985,0.0014,0,90837.3,10,11114.93,0,-1,0.82,-0.17434798260186102,1,77.21,0,9083.73,11114.93,"(-0.5,-0.1]",27,0.2127386950469749,3.747968745786423e-4,0.21236389817239626
2020-07-04,-1,7500,9075.92,68.07,27,0.826362506500718,0.942833073395367,0.5785,0.0014,0,7260.736,0.8,11114.93,0,-1,0.82,-0.17363749349928204,1,68.07,0,9075.92,11114.93,"(-0.5,-0.1]",27,0.21499644554178388,3.747968745786423e-4,0.21462164866720523
2020-07-04,-1,7500,9064.7,77.05,27,0.827385351969729,0.947925333291762,0.5973,0.0014,0,9064.7,1,11114.93,0,-1,0.82,-0.17261464803027105,1,77.05,0,9064.7,11114.93,"(-0.5,-0.1]",27,0.21528000603840614,3.747968745786423e-4,0.2149052091638275
2020-07-04,-1,7500,9134.99,73.08,27,0.821018961159235,0.95103856490358,0.6084,0.0014,0,18269.98,2,11114.93,0,-1,0.82,-0.178981038840765,1,73.08,0,9134.99,11114.93,"(-0.5,-0.1]",27,0.20659274140511125,3.747968745786423e-4,0.2062179445305326
2020-07-04,-1,7500,9067.61,72.54,27,0.827119825400519,0.945193963192849,0.5871,0.0014,0,9067.61,1,11114.93,0,-1,0.82,-0.17288017459948102,1,72.54,0,9067.61,11114.93,"(-0.5,-0.1]",27,0.21549618307619628,3.747968745786423e-4,0.21512138620161764
2020-07-04,-1,7500,9064.7,77.05,27,0.827385351969729,0.947925333291762,0.5973,0.0014,0,9064.7,1,11114.93,0,-1,0.82,-0.17261464803027105,1,77.05,0,9064.7,11114.93,"(-0.5,-0.1]",27,0.21528000603840614,3.747968745786423e-4,0.2149052091638275
2020-07-04,-1,7500,9073.93,68.05,27,0.826543735735233,0.943135299272605,0.5796,0.0014,0,4536.965,0.5,11114.93,0,-1,0.82,-0.173456264264767,1,68.05,0,9073.93,11114.93,"(-0.5,-0.1]",27,0.2152666942941802,3.747968745786423e-4,0.21489189741960155
2020-07-04,-1,7500,9075.73,68.07,27,0.826379806362684,0.94325543184357,0.58,0.0014,0,4537.865,0.5,11114.93,0,-1,0.82,-0.17362019363731596,1,68.07,0,9075.73,11114.93,"(-0.5,-0.1]",27,0.21502597443184532,3.747968745786423e-4,0.21465117755726668
2020-07-04,-1,7500,9073.99,72.59,27,0.826538270374995,0.945329038722247,0.5875,0.0014,0,9073.99,1,11114.93,0,-1,0.82,-0.17346172962500497,1,72.59,0,9073.99,11114.93,"(-0.5,-0.1]",27,0.21464315987206897,3.747968745786423e-4,0.21426836299749033
2020-07-04,-1,7500,9083.73,77.21,27,0.825652017398139,0.948312499733623,0.5985,0.0014,0,90837.3,10,11114.93,0,-1,0.82,-0.17434798260186102,1,77.21,0,9083.73,11114.93,"(-0.5,-0.1]",27,0.2127386950469749,3.747968745786423e-4,0.21236389817239626
2020-07-04,-1,7500,9134.99,73.08,27,0.821018961159235,0.95103856490358,0.6084,0.0014,0,18269.98,2,11114.93,0,-1,0.82,-0.178981038840765,1,73.08,0,9134.99,11114.93,"(-0.5,-0.1]",27,0.20659274140511125,3.747968745786423e-4,0.2062179445305326
2020-07-04,-1,7500,9067.58,68.01,27,0.827122561918395,0.942514380460972,0.5775,0.0014,0,54405.48,6,11114.93,0,-1,0.82,-0.17287743808160505,1,68.01,0,9067.58,11114.93,"(-0.5,-0.1]",27,0.216110345715035,3.747968745786423e-4,0.21573554884045637
2020-07-04,-1,7500,9072.29,68.04,27,0.826693150241009,0.942987404171804,0.5791,0.0014,0,3628.916,0.4,11114.93,0,-1,0.82,-0.17330684975899102,1,68.04,0,9072.29,11114.93,"(-0.5,-0.1]",27,0.21548455036252862,3.747968745786423e-4,0.21510975348794997
2020-07-04,-1,7500,9061.75,67.96,27,0.827654702458134,0.941890387202478,0.5754,0.0014,0,3624.7,0.4,11114.93,0,-1,0.82,-0.172345297541866,1,67.96,0,9061.75,11114.93,"(-0.5,-0.1]",27,0.21688726938475375,3.747968745786423e-4,0.2165124725101751
2020-07-04,-1,7500,9075.92,68.07,27,0.826362506500718,0.942833073395367,0.5785,0.0014,0,1815.184,0.2,11114.93,0,-1,0.82,-0.17363749349928204,1,68.07,0,9075.92,11114.93,"(-0.5,-0.1]",27,0.21499644554178388,3.747968745786423e-4,0.21462164866720523
2020-07-04,-1,7500,9075.92,68.07,27,0.826362506500718,0.942833073395367,0.5785,0.0014,0,7260.736,0.8,11114.93,0,-1,0.82,-0.17363749349928204,1,68.07,0,9075.92,11114.93,"(-0.5,-0.1]",27,0.21499644554178388,3.747968745786423e-4,0.21462164866720523
