,m,spdy,spdy_up,spdy_dn,epk,ret,spd_ret,cb_ret_up,cb_ret_dn,epk_ret,volatility,epk_up,epk_dn,cdf_m,cdf_ret
0,0.5488416628946279,0.03515782371842274,0.088676816631192,-0.018361169194346508,0.36337735431648477,-0.5999452890987772,0.019296078433375326,55284.13265281985,-11446.975116651492,21918.57876808418,1.3385662541899443,0.9165284880749212,-0.1897737794419517,4.7509460133210446e-05,4.7509460133210446e-05
1,0.5557639246876108,0.03771893986193303,0.09457519092268102,-0.01913731119881496,0.34775436670260457,-0.5874116707835035,0.02096282605272387,24158.38603551016,-4888.454859167388,9634.965588171386,1.3141957626149394,0.8719475082142287,-0.1764387748090197,0.00026876823154931007,0.00026876823154931007
2,0.5626861864805937,0.04043732338291872,0.10076691220646922,-0.019892265440631773,0.3382008913034792,-0.5750332014836549,0.022753523285817073,10973.535033156331,-2166.2713178543113,4403.63185765101,1.2902732919840798,0.8427723862782411,-0.16637060367128267,0.0005093365738847444,0.0005093365738847444
3,0.5696084482735766,0.04333767404517952,0.10727953506597925,-0.020604186975620206,0.33271296946917217,-0.5628060870533931,0.024685505264660762,5178.220432054177,-994.5328521176252,2091.843789968276,1.2667994297595913,0.8236088682992975,-0.15818292936095307,0.0007703689835341088,0.0007703689835341088
4,0.5765307100665594,0.04644753090936837,0.11414346816673215,-0.021248406347995408,0.3298089540939231,-0.5507266708452208,0.026778427976016615,2537.315152323688,-472.3345475252796,1032.4903023992042,1.2437746208489908,0.810495996572552,-0.1508780883847059,0.0010531967128347697,0.0010531967128347697
5,0.5834529718595423,0.049797589835169354,0.12139227695951157,-0.021797097289172868,0.3285268116567499,-0.5387914271453544,0.02905455178077209,1275.3793816586394,-229.006071546797,523.1866550559213,1.221199167658109,0.8008543755082691,-0.14380075219476926,0.0013593488307664936,0.0013593488307664936
6,0.5903752336525252,0.053422061431758594,0.12906302260801156,-0.022218899744494355,0.3284258118716741,-0.5269969549962535,0.031539061999974034,666.0072117384398,-114.6567558058108,275.6752279663144,1.199073230122716,0.7934480034394485,-0.13659637969610025,0.001690575621598689,0.001690575621598689
7,0.597297495445508,0.05735907351478742,0.13719664083734992,-0.022478493807775085,0.3295929053348663,-0.515339972379224,0.034260430951457296,361.98002713853907,-59.30732522976456,151.33635095438723,1.1773968258531415,0.7883502414680505,-0.12916443079831796,0.0020488746083261455,0.0020488746083261455
8,0.6042197572384909,0.061651122192722174,0.14583836432225517,-0.02253611993681083,0.3324219345028452,-0.5038173107321992,0.03725082608476713,204.60782583330032,-31.617650982428763,86.49508742543578,1.1561698302711882,0.7863582927361176,-0.12151442373042731,0.0024365195299628217,0.0024365195299628217
9,0.6111420190314738,0.06634557576949374,0.15503819239606031,-0.022347040857072842,0.33746559531943343,-0.49242590977978995,0.04054656912957403,120.20617900060486,-17.32639133547708,51.43989383256389,1.1353919768019005,0.7885990179053138,-0.11366782726644703,0.002856092621216555,0.002856092621216555
10,0.6180642808244566,0.07149523552070158,0.164851411672596,-0.021860940631192843,0.3453050347204221,-0.4811628126545003,0.04418865132447757,73.36370856505062,-9.72875913619678,31.817474714426915,1.1150628570912942,0.7961932290555768,-0.10558315961473255,0.0033105205775111335,0.0033105205775111335
