Cluster,Group,Equally_Average,Weighted_Average,Median_Return,Std_Dev,Max,Min,Num_obs
Long Straddle DH Cluster1,"(-Inf,-0.6]",NA,NA,NA,NA,NA,NA,NA
Long Straddle DH Cluster1,"(-0.6,-0.05]",-46.85,-48.51,-64.62,40.66,21.59,-91.1,12
Long Straddle DH Cluster1,"(-0.05,0.05]",-25.3,-28.31,-38.07,68.08,141.18,-86.84,13
Long Straddle DH Cluster1,"(0.05,0.6]",-27.87,-41.5,-55.91,101,235.72,-91.87,9
Long Straddle DH Cluster1,"(0.6, Inf)",-49.6,-49.6,-49.6,NA,-49.6,-49.6,1
