test_date,PC_type,Strike,Spot_t,Premium_t,Tau_t,Moneyness_t,Delta_t,IV_t,IR_t,DividendYield_t,Volume_t,Quantity_t,Spot_th,option_value,option_return,M_floor,Return_t,Cluster,BuyPremium_t,SellPremium_th,BuySpot_t,SellSpot_th,M_group,steps_ahead,R_t,RF_t,ER_t
2020-07-04,-1,6000,9079.202,16.34,27,0.66085431315658,0.0151511457066849,0.795,0.0014,0,760647.806,83.8,11114.93,0,-1,0.66,-0.33914568684341995,1,16.34,0,9079.202,11114.93,"(-0.5,-0.1]",27,0.0942402995859656,5.431492389358361e-4,0.09369715034702976
2020-07-04,-1,6500,9068.55666666667,30.2266666666667,27,0.716762699408423,0.0214711453922447,0.7423,0.0014,0,544430.48,60,11114.93,0,-1,0.71,-0.28323730059157703,1,30.2266666666667,0,9068.55666666667,11114.93,"(-0.5,-0.1]",27,0.06095570271045891,5.431492389358361e-4,0.06041255347152307
2020-07-04,-1,7000,9109.41857142857,44.2357142857143,27,0.768457473374183,0.0350601387228616,0.663728571428571,0.0014,0,738164.746,81.2,11114.93,0,-1,0.76,-0.23154252662581695,1,44.2357142857143,0,9109.41857142857,11114.93,"(-0.5,-0.1]",27,0.0717185050109449,5.431492389358361e-4,0.07117535577200906
2020-07-04,-1,7500,9077.34875,70.633125,27,0.826234970763607,0.0552615086189075,0.58545625,0.0014,0,613758.532,67.6,11114.93,0,-1,0.82,-0.17376502923639303,1,70.633125,0,9077.34875,11114.93,"(-0.5,-0.1]",27,0.07333486058785459,5.431492389358361e-4,0.07279171134891875
2020-07-04,-1,8000,9085.151,131.047,27,0.880567266516874,0.0710089344437802,0.54281,0.0014,0,1700927.122,187.2,11114.93,0,-1,0.88,-0.119432733483126,1,131.047,0,9085.151,11114.93,"(-0.5,-0.1]",27,0.01685890763023115,5.431492389358361e-4,0.016315758391295315
2020-08-29,-1,6000,11518.89,17.28,27,0.520883522631087,8.8991599892074e-4,1.1593,0.001,0,2303.778,0.2,10732.43,0,-1,0.52,-0.47911647736891305,1,17.28,0,11518.89,10732.43,"(-0.5,-0.1]",27,-0.6530814314825482,5.431492389358361e-4,-0.653624580721484
2020-08-29,-1,7000,11465.865,35.83625,27,0.610509215783966,0.00277139973000748,1.0310375,0.001,0,339110.634,29.6,10732.43,0,-1,0.61,-0.389490784216034,1,35.83625,0,11465.865,10732.43,"(-0.5,-0.1]",27,-0.5600851062679785,5.431492389358361e-4,-0.5606282555069143
2020-08-29,-1,8000,11549.71,49.085,27,0.692660056486078,0.0107691825917757,0.85045,0.001,0,122243.72,10.6,10732.43,0,-1,0.69,-0.307339943513922,1,49.085,0,11549.71,10732.43,"(-0.5,-0.1]",27,-0.3337049274694566,5.431492389358361e-4,-0.33424807670839246
2020-08-29,-1,8500,11505.5322222222,62.6377777777778,27,0.738781279797784,0.0183463503900879,0.772544444444444,0.001,0,290505.228,25.2,10732.43,0,-1,0.73,-0.26121872020221604,1,62.6377777777778,0,11505.5322222222,10732.43,"(-0.5,-0.1]",27,-0.28065444829857544,5.431492389358361e-4,-0.2811975975375113
2020-08-29,-1,9000,11507.88375,82.71125,27,0.782076581783585,0.0286244196029818,0.703225,0.001,0,663917.164,57.8,10732.43,0,-1,0.78,-0.21792341821641503,1,82.71125,0,11507.88375,10732.43,"(-0.5,-0.1]",27,-0.2545587159327897,5.431492389358361e-4,-0.25510186517172556
2020-08-29,-1,9500,11511.4841176471,106.475,27,0.825269709882881,0.0443283045748256,0.629711764705882,0.001,0,1159822.852,100.6,10732.43,0,-1,0.82,-0.17473029011711905,1,106.475,0,11511.4841176471,10732.43,"(-0.5,-0.1]",27,-0.2286290381770555,5.431492389358361e-4,-0.22917218741599132
2020-08-29,-1,10000,11506.470625,159.270625,27,0.869087607789468,0.058313342716368,0.58269375,0.001,0,3285952.778,285.2,10732.43,0,-1,0.86,-0.13091239221053197,1,159.270625,0,11506.470625,10732.43,"(-0.5,-0.1]",27,-0.24619955317292347,5.431492389358361e-4,-0.2467427024118593
2021-02-27,-1,24000,46604.4446153846,233.022307692308,27,0.514998116249245,4.62066855103979e-5,1.47172307692308,4e-4,0,60585.778,1.3,51415.92,0,-1,0.51,-0.48500188375075504,0,233.022307692308,0,46604.4446153846,51415.92,"(-0.5,-0.1]",27,-0.9898979410073628,5.431492389358361e-4,-0.9904410902462987
2021-02-27,-1,28000,46727.6459090909,345.884545454545,27,0.599301197672648,3.2874299641292e-4,1.28182727272727,4e-4,0,201695.78,4.3,51415.92,0,-1,0.59,-0.400698802327352,0,345.884545454545,0,46727.6459090909,51415.92,"(-0.5,-0.1]",27,-0.9532102035846898,5.431492389358361e-4,-0.9537533528236256
2021-02-27,-1,32000,47054.922,626.0232,27,0.680088857574279,8.3806078795533e-4,1.188136,4e-4,0,1906842.308,40.2,51415.92,0,-1,0.68,-0.31991114242572105,0,626.0232,0,47054.922,51415.92,"(-0.5,-0.1]",27,-0.9352481134433913,5.431492389358361e-4,-0.9357912626823272
2021-02-27,-1,36000,46661.8023076923,1185.14461538462,27,0.771826017476407,0.00172546137819893,1.10982307692308,4e-4,0,3814359.301,81,51415.92,0,-1,0.77,-0.228173982523593,0,1185.14461538462,0,46661.8023076923,51415.92,"(-0.5,-0.1]",27,-0.9299050758650887,5.431492389358361e-4,-0.9304482251040246
2021-02-27,-1,40000,46836.8176,2081.2411,27,0.854283337117193,0.00260280522347866,1.066572,4e-4,0,6851295.67,145.2,51415.92,0,-1,0.85,-0.14571666288280705,0,2081.2411,0,46836.8176,51415.92,"(-0.5,-0.1]",27,-0.9392570938596378,5.431492389358361e-4,-0.9398002430985737
2021-07-03,-1,20000,34536.3492307692,190.832307692308,27,0.579100751942544,4.8961963195657e-4,1.2352641025641,5e-4,0,320936.935,9.3,40005.93,0,-1,0.57,-0.420899248057456,0,190.832307692308,0,34536.3492307692,40005.93,"(-0.5,-0.1]",27,-0.9057114575176873,5.431492389358361e-4,-0.9062546067566232
2021-07-03,-1,24000,34586.9047826087,480.136956521739,27,0.693965483662664,0.00157001676186863,1.11180869565217,5e-4,0,1107217.962,32.6,40005.93,0,-1,0.69,-0.306034516337336,0,480.136956521739,0,34586.9047826087,40005.93,"(-0.5,-0.1]",27,-0.8824749252878928,5.431492389358361e-4,-0.8830180745268287
2021-07-03,-1,25000,34630.5933333333,588.72,27,0.721908597384123,0.00193137508659406,1.089,5e-4,0,24271.402,0.7,40005.93,0,-1,0.72,-0.27809140261587695,0,588.72,0,34630.5933333333,40005.93,"(-0.5,-0.1]",27,-0.8821447426785864,5.431492389358361e-4,-0.8826878919175223
2021-07-03,-1,26000,34553.1242857143,734.064285714286,27,0.752493197757961,0.00251419475274979,1.05898571428571,5e-4,0,476429.458,13.8,40005.93,0,-1,0.75,-0.24750680224203905,0,734.064285714286,0,34553.1242857143,40005.93,"(-0.5,-0.1]",27,-0.8774782601945841,5.431492389358361e-4,-0.8780214094335199
2021-07-03,-1,28000,34512.3176470588,1080.36058823529,27,0.811367157039339,0.00400410607387332,1.00434705882353,5e-4,0,2036520.782,59.1,40005.93,0,-1,0.81,-0.18863284296066096,0,1080.36058823529,0,34512.3176470588,40005.93,"(-0.5,-0.1]",27,-0.8685422994103807,5.431492389358361e-4,-0.8690854486493166
