test_date,PC_type,Strike,Spot_t,Premium_t,Tau_t,Moneyness_t,Delta_t,IV_t,IR_t,DividendYield_t,Volume_t,Quantity_t,Spot_th,option_value,option_return,M_floor,Return_t,Cluster,BuyPremium_t,SellPremium_th,BuySpot_t,SellSpot_th,M_group,steps_ahead,R_t,RF_t,ER_t
2022-07-30,-1,19000,24480.64900368,309.996904246882,27,0.776166566188722,0.00879982510290148,0.835327284167382,0.0234,0,526304.556,21.5,21597.93,0,-1,0.77,-0.22383343381127796,0,309.996904246882,0,24480.64900368,21597.93,"(-0.5,-0.1]",27,-0.6382757368163476,5.49615124894709e-4,-0.6388253519412423
2022-07-30,-1,20000,24444.4054795772,451.177790240865,27,0.81824787958475,0.0112882966618038,0.80083728411235,0.0234,0,799268.799,32.7,21597.93,0,-1,0.81,-0.18175212041525,0,451.177790240865,0,24444.4054795772,21597.93,"(-0.5,-0.1]",27,-0.6646963037636865,5.49615124894709e-4,-0.6652459188885812
2022-07-30,-1,21000,24399.4092910488,652.194774931432,27,0.860810032131664,0.013773333454564,0.773711396670179,0.0234,0,3283651.322,134.6,21597.93,0,-1,0.86,-0.13918996786833604,0,652.194774931432,0,24399.4092910488,21597.93,"(-0.5,-0.1]",27,-0.6989894326106071,5.49615124894709e-4,-0.6995390477355018
2022-09-03,-1,10000,19992.4904623538,31.626256110384,27,0.500193449816717,3.4622276478193e-4,1.21808579673189,0.0285,0,23990.718,1.2,19598.86,0,-1,0.5,-0.499806550183283,1,31.626256110384,0,19992.4904623538,19598.86,"(-0.5,-0.1]",27,-0.8239713634857606,5.49615124894709e-4,-0.8245209786106553
2022-09-03,-1,12000,19907.1151770316,73.7714394261565,27,0.602809150509406,0.00135841014236379,1.06630849474492,0.0285,0,290639.251,14.6,19598.86,0,-1,0.6,-0.397190849490594,1,73.7714394261565,0,19907.1151770316,19598.86,"(-0.5,-0.1]",27,-0.7359153384575791,5.49615124894709e-4,-0.7364649535824738
2022-09-03,-1,15000,19801.2290269904,249.453807636202,27,0.757539212805971,0.00577774096492038,0.88472642344092,0.0285,0,439581.205,22.2,19598.86,0,-1,0.75,-0.24246078719402897,1,249.453807636202,0,19801.2290269904,19598.86,"(-0.5,-0.1]",27,-0.6887894235409985,5.49615124894709e-4,-0.6893390386658932
2022-09-03,-1,16000,19805.5654661979,345.567008793826,27,0.807858446913881,0.00954553681634219,0.813161825430333,0.0285,0,619910.582,31.3,19598.86,0,-1,0.8,-0.19214155308611905,1,345.567008793826,0,19805.5654661979,19598.86,"(-0.5,-0.1]",27,-0.6500672950599999,5.49615124894709e-4,-0.6506169101848946
2022-09-03,-1,17000,19806.8884958362,511.403191742322,27,0.858289595177676,0.013059300731109,0.768108284065564,0.0285,0,410001.475,20.7,19598.86,0,-1,0.85,-0.141710404822324,1,511.403191742322,0,19806.8884958362,19598.86,"(-0.5,-0.1]",27,-0.66762982272734706,5.49615124894709e-4,-0.6681794378522418
2019-11-30,-1,7000,7563.44544399978,261.740120555837,27,0.925541254285592,0.0352886831484132,0.638208509465001,0.0156,0,229919.519,30.4,7194.4,0,-1,0.92,-0.07445874571440803,1,261.740120555837,0,7563.44544399978,7194.4,"(-0.1,0.15]",27,-0.5197508534239504,6.124397743547672e-4,-0.5203632931983052
2019-11-30,-1,7500,7670.73124130881,417.586159385934,27,0.977833346969347,0.040529678356289,0.618534719877948,0.0156,0,62127.151,8.1,7194.4,305.60000000000036,-0.26817497866933804,0.97,-0.02216665303065301,1,417.586159385934,305.60000000000036,7670.73124130881,7194.4,"(-0.1,0.15]",27,-0.18022731504034972,6.124397743547672e-4,-0.1808397548147045
