,m,spdy,spdy_up,spdy_dn,epk,ret,spd_ret,cb_ret_up,cb_ret_dn,epk_ret,volatility,epk_up,epk_dn,cdf_m,cdf_ret
0,0.2664067269953534,0.02014038582447597,0.05418147318778312,-0.013900701538831182,0.15605303088798606,-1.322731089150657,0.0053655342679222555,122907195.94644362,-31532849.64963609,45687173.148403764,1.3710730461854461,0.4198123701609724,-0.10770630838500032,0.004085048613324815,0.004085048613324815
1,0.2779060618462728,0.020936058044982494,0.06316841784499337,-0.021296301755028387,0.14485842363856768,-1.2804721294227395,0.005818257441866062,49975189.444339514,-16848399.104802296,16563395.16976861,1.3445253558636805,0.43706782877214556,-0.1473509814950102,0.004318421008460915,0.004318421008460915
2,0.2894053966971923,0.021971378705730748,0.07370053889052305,-0.029757781479061562,0.13713820775709218,-1.2399268170761342,0.0063586355703162505,21059638.21935154,-8503168.655122822,6278234.782114358,1.3185679289369097,0.46001481971370206,-0.18573840419951773,0.0045625440266908734,0.0045625440266908734
3,0.3009047315481117,0.023263428363600545,0.08589748624330201,-0.03937062951610093,0.13264121254444491,-1.2009615708166888,0.007000075666637949,9173608.630281204,-4204671.900240505,2484468.3650203496,1.2931945248294312,0.48976215163790865,-0.22447972654901888,0.0048202860950407045,0.0048202860950407045
4,0.3124040663990311,0.02483034701117164,0.09987827042390351,-0.05021757640156024,0.1310789086911242,-1.1634578444590968,0.007757101376389049,4122808.459595502,-2072897.8178138977,1024955.3208908018,1.2683989378500273,0.5272554057835742,-0.2650975884013258,0.005094716248123854,0.005094716248123854
5,0.32390340124995054,0.02669192606219246,0.11576149765660725,-0.06237764553222232,0.13213359086244167,-1.1273099519339287,0.008645605637456337,1909039.3193134253,-1028678.6226664814,440180.3483234721,1.2441749960249981,0.5730565240343408,-0.3087893423094574,0.005389120213894483,0.005389120213894483
6,0.33540273610086996,0.028870158523470076,0.1336655795898054,-0.07592526254286525,0.1354700518212488,-1.092423271901586,0.009683130160437715,909889.3552108136,-516839.0276041444,196525.16380333458,1.2205165599511587,0.6272110691400431,-0.35627096549754544,0.005707023037469394,0.005707023037469394
7,0.34690207095178943,0.031389761098408436,0.15370891039055865,-0.09092938819374177,0.14067869403423844,-1.0587127551430493,0.010889173131719804,446097.1874745945,-263897.15618272545,91100.01564593453,1.1974175216698353,0.6888733146894183,-0.4075159266209414,0.006052217844400132,0.006052217844400132
8,0.35840140580270885,0.034278679827800466,0.17601000433782749,-0.10745264468222654,0.14721961765459637,-1.0261016754484604,0.012285527039344645,224253.65414833708,-136904.99189831232,43674.331125012395,1.1748718035594794,0.7559254228041692,-0.46148618749497633,0.006428800491230291,0.006428800491230291
9,0.36990074065362827,0.037568588806610737,0.20068758769627665,-0.12555041008305518,0.1543996048727108,-0.9945205778380062,0.01389664882487692,114603.62284141958,-71696.17219436521,21453.725323527193,1.1528733572483325,0.8247870156280707,-0.515987805882649,0.006841209973169837,0.006841209973169837
10,0.3814000755045477,0.041295389502672614,0.2278606393907766,-0.14526986038543138,0.16142553977044322,-0.9639063878490113,0.01575006467430904,60379.68328656867,-38494.354200918846,10942.664542824914,1.1314161625482462,0.8907175146928663,-0.5678664351519799,0.007294274556947089,0.007294274556947089
11,0.39289941035546716,0.04549971619621689,0.25764837565323345,-0.16664894326079968,0.16755368028701492,-0.9342016531684872,0.017876811664834718,32774.58437380998,-21198.85226467875,5787.866054565611,1.1104942264094928,0.9487956666476965,-0.6136883060736666,0.0077932636817824585,0.0077932636817824585
12,0.4043987452063865,0.05022745099374612,0.29017017425164365,-0.1897152722641514,0.17227204621459644,-0.9053538946932891,0.020311918156786204,18319.973406973084,-11977.725663016605,3171.12387197824,1.090101581895186,0.9952368412046383,-0.6506927487754454,0.008343945722791846,0.008343945722791846
13,0.415898080057306,0.05553024967000402,0.32554543404739444,-0.2144849347073864,0.17546103939943158,-0.8773150486004881,0.023094924222857523,10541.109666664395,-6944.988263201254,1798.0607017315704,1.070232287176347,1.0286382749787986,-0.6777161961799353,0.008952651737854866,0.008952651737854866
14,0.42739741490822547,0.06146607717992158,0.363893365393783,-0.2409612110339398,0.17751081661232104,-0.8500409845285181,0.026270442491247954,6241.412829322319,-4132.909629415214,1054.2515999535526,1.0508804245476695,1.0509050099581865,-0.6958833767335443,0.009626345319004748,0.009626345319004748
15,0.43889674975914483,0.06809974897753412,0.4053327062404201,-0.26913320828535187,0.17903885842175224,-0.8234910877399649,0.029888758485653373,3801.8212805439653,-2524.3370268606473,638.7421268416591,1.0320400994620726,1.0656471733871584,-0.7075694565436539,0.010372698639898315,0.010372698639898315
16,0.4503960846100643,0.07550347120031359,0.44998135774140813,-0.29897441534078095,0.18075646800027842,-0.7976278953337308,0.03400646780308999,2381.7454798434674,-1582.4676957749919,399.6388920342377,1.013705439587102,1.0772622714989675,-0.7157493354984105,0.011200174727995282,0.011200174727995282
17,0.4618954194609837,0.08375736925688863,0.4979559316314258,-0.3304411931176485,0.18332917531902954,-0.7724167783278428,0.03868714520585908,1534.169163396393,-1018.067376235699,258.050893580347,0.9958705938796251,1.089932158819568,-0.7232738081815089,0.012118115888956615,0.012118115888956615
18,0.47339475431190314,0.09294999032856403,0.5493711996761536,-0.36347121901902546,0.18731004433020906,-0.747825662842601,0.04400203783488434,1012.7735511274103,-670.0643161408991,171.3546174932556,0.97852973167979,1.1070764332662646,-0.7324563446058464,0.013136838066089895,0.013136838066089895
