Return,Q_density
-1,7.08078729224599e-14
-0.999,2.74608844384832e-13
-0.998,8.19178059711646e-13
-0.997,2.04704390525325e-12
-0.996,4.50242435044187e-12
-0.995,8.99316269940857e-12
-0.994,1.66591766488732e-11
-0.993,2.90471216868263e-11
-0.992,4.81910185199941e-11
-0.991,7.66986304387394e-11
-0.99,1.17843404429209e-10
-0.989,1.75661811921263e-10
-0.988,2.55055942915431e-10
-0.987,3.6190122193476e-10
-0.986,5.03159126536758e-10
-0.985,6.86994799530093e-10
-0.984,9.22899454952122e-10
-0.983,1.22181748557224e-09
-0.982,1.59627818640715e-09
-0.981,2.06053201464492e-09
-0.98,2.63069131159846e-09
-0.979,3.32487541697033e-09
-0.978,4.16336010987022e-09
-0.977,5.16873131478531e-09
-0.976,6.36604301408198e-09
-0.975,7.78297931170778e-09
-0.974,9.45002059554966e-09
-0.973,1.14006137484885e-08
-0.972,1.36713463605191e-08
-0.971,1.63021248964974e-08
-0.97,1.9336356776042e-08
-0.969,2.28211363240059e-08
-0.968,2.68074345516124e-08
-0.967,3.13502927299715e-08
-0.966,3.65090197191632e-08
-0.965,4.23473930174898e-08
-0.964,4.89338634967426e-08
-0.963,5.63417637906362e-08
-0.962,6.46495203045976e-08
-0.961,7.39408688162954e-08
-0.96,8.43050736371749e-08
-0.959,9.58371503063654e-08
-0.958,1.08638091789082e-07
-0.957,1.2281509815265e-07
-0.956,1.38481809693937e-07
-0.955,1.55758543492909e-07
-0.954,1.7477253336756e-07
-0.953,1.95658173206404e-07
-0.952,2.18557263655123e-07
-0.951,2.43619262134792e-07
-0.95,2.71001536169566e-07
-0.949,3.00869620002449e-07
-0.948,3.33397474478024e-07
-0.947,3.68767750171977e-07
-0.946,4.07172053747223e-07
-0.945,4.48811217517502e-07
-0.944,4.93895572199152e-07
-0.943,5.42645222832845e-07
-0.942,5.9529032785685e-07
-0.941,6.52071381314481e-07
-0.94,7.13239498178004e-07
-0.939,7.79056702772523e-07
-0.938,8.4979622028283e-07
-0.937,9.25742771327243e-07
-0.936,1.00719286958264e-06
-0.935,1.09445512244472e-06
-0.934,1.18785053470866e-06
-0.933,1.28771281525505e-06
-0.932,1.39438868672632e-06
-0.931,1.50823819817937e-06
-0.93,1.62963504070061e-06
-0.929,1.75896686596873e-06
-0.928,1.89663560775276e-06
-0.927,2.04305780633079e-06
-0.926,2.19866493581761e-06
-0.925,2.36390373438699e-06
-0.924,2.53923653737721e-06
-0.923,2.72514161326629e-06
-0.922,2.92211350250586e-06
-0.921,3.13066335920025e-06
-0.92,3.35131929562063e-06
-0.919,3.58462672954068e-06
-0.918,3.83114873438427e-06
-0.917,4.09146639217223e-06
-0.916,4.3661791492584e-06
-0.915,4.6559051748427e-06
-0.914,4.96128172225255e-06
-0.913,5.28296549297901e-06
-0.912,5.62163300346068e-06
-0.911,5.97798095460178e-06
-0.91,6.35272660401737e-06
-0.909,6.7466081409926e-06
-0.908,7.16038506414925e-06
-0.907,7.59483856180682e-06
-0.906,8.05077189503169e-06
-0.905,8.52901078336174e-06
-0.904,9.03040379320044e-06
-0.903,9.55582272886732e-06
-0.902,1.01061630263003e-05
-0.901,1.06823441493964e-05
-0.9,1.12853099889858e-05
-0.899,1.19160292644269e-05
-0.898,1.25754959278189e-05
-0.897,1.32647295708155e-05
-0.896,1.39847758340414e-05
-0.895,1.47367068190927e-05
-0.894,1.55216215031226e-05
-0.893,1.63406461559964e-05
-0.892,1.71949347600143e-05
-0.891,1.80856694321871e-05
-0.89,1.90140608490661e-05
-0.889,1.99813486741084e-05
-0.888,2.0988801987582e-05
-0.887,2.20377197189897e-05
-0.886,2.31294310820191e-05
-0.885,2.42652960119973e-05
-0.884,2.54467056058533e-05
-0.883,2.66750825645741e-05
-0.882,2.79518816381533e-05
-0.881,2.92785900730175e-05
-0.88,3.06567280619323e-05
-0.879,3.20878491963715e-05
-0.878,3.35735409213537e-05
-0.877,3.51154249927257e-05
-0.876,3.67151579368991e-05
-0.875,3.83744315130259e-05
-0.874,4.00949731776076e-05
-0.873,4.18785465515301e-05
-0.872,4.37269518895256e-05
-0.871,4.564202655204e-05
-0.87,4.76256454795159e-05
-0.869,4.96797216690736e-05
-0.868,5.1806206653586e-05
-0.867,5.4007090983145e-05
-0.866,5.62844047089115e-05
-0.865,5.86402178693347e-05
-0.864,6.10766409787523e-05
-0.863,6.35958255183428e-05
-0.862,6.61999644294493e-05
-0.861,6.88912926092413e-05
-0.86,7.1672087408732e-05
-0.859,7.45446691331324e-05
-0.858,7.75114015445403e-05
-0.857,8.05746923669529e-05
-0.856,8.37369937936123e-05
-0.855,8.70008029966517e-05
-0.854,9.03686626390694e-05
-0.853,9.38431613889945e-05
-0.852,9.74269344362571e-05
-0.851,0.000101122664011252
-0.85,0.000104933079906091
-0.849,0.00010886095999803
-0.848,0.000112909130775186
-0.847,0.000117080467864508
-0.846,0.000121377896562032
-0.845,0.000125804392365377
-0.844,0.000130362981508506
-0.843,0.000135056741498737
-0.842,0.000139888801655986
-0.841,0.000144862343654259
-0.84,0.000149980602065372
-0.839,0.000155246864904891
-0.838,0.000160664474180308
-0.837,0.000166236826441407
-0.836,0.000171967373332875
-0.835,0.000177859622149086
-0.834,0.0001839171363911
-0.833,0.000190143536325847
-0.832,0.000196542499547517
-0.831,0.000203117761541102
-0.83,0.000209873116248149
-0.829,0.000216812416634657
-0.828,0.00022393957526116
-0.827,0.000231258564854957
-0.826,0.00023877341888451
-0.825,0.000246488232135972
-0.824,0.000254407161291891
-0.823,0.00026253442551202
-0.822,0.000270874307016274
-0.821,0.000279431151669833
-0.82,0.000288209369570324
-0.819,0.000297213435637167
-0.818,0.000306447890203001
-0.817,0.000315917339607228
-0.816,0.000325626456791649
-0.815,0.000335579981898215
-0.814,0.000345782722868828
-0.813,0.000356239556047273
-0.812,0.000366955426783179
-0.811,0.0003779353500381
-0.81,0.000389184410993616
-0.809,0.000400707765661526
-0.808,0.000412510641496083
-0.807,0.000424598338008279
-0.806,0.000436976227382163
-0.805,0.000449649755093224
-0.804,0.000462624440528762
-0.803,0.00047590587761032
-0.802,0.00048949973541812
-0.801,0.000503411758817511
-0.8,0.000517647769087413
-0.799,0.000532213664550797
-0.798,0.000547115421207102
-0.797,0.000562359093366701
-0.796,0.000577950814287283
-0.795,0.00059389679681229
-0.794,0.000610203334011234
-0.793,0.000626876799822034
-0.792,0.000643923649695302
-0.791,0.000661350421240551
-0.79,0.00067916373487436
-0.789,0.000697370294470494
-0.788,0.000715976888011902
-0.787,0.000734990388244694
-0.786,0.000754417753333972
-0.785,0.000774266027521643
-0.784,0.000794542341786039
-0.783,0.00081525391450352
-0.782,0.000836408052111877
-0.781,0.000858012149775705
-0.78,0.000880073692053542
-0.779,0.000902600253566982
-0.778,0.000925599499671524
-0.777,0.000949079187129391
-0.776,0.000973047164784076
-0.775,0.000997511374236808
-0.774,0.00102247985052476
-0.773,0.00104796072280115
-0.772,0.00107396221501711
-0.771,0.00110049264660533
-0.77,0.00112756043316553
-0.769,0.00115517408715172
-0.768,0.00118334221856117
-0.767,0.00121207353562524
-0.766,0.00124137684550185
-0.765,0.00127126105496979
-0.764,0.00130173517112471
-0.763,0.0013328083020769
-0.762,0.00136448965765068
-0.761,0.0013967885500856
-0.76,0.00142971439473931
-0.759,0.00146327671079208
-0.758,0.00149748512195298
-0.757,0.00153234935716791
-0.756,0.00156787925132897
-0.755,0.0016040847459858
-0.754,0.0016409758900583
-0.753,0.00167856284055118
-0.752,0.00171685586326995
-0.751,0.00175586533353864
-0.75,0.001795601736919
-0.749,0.00183607566993145
-0.748,0.00187729784077733
-0.747,0.00191927907006306
-0.746,0.00196203029152542
-0.745,0.00200556255275883
-0.744,0.0020498870159437
-0.743,0.00209501495857665
-0.742,0.00214095777420194
-0.741,0.00218772697314466
-0.74,0.00223533418324507
-0.739,0.00228379115059468
-0.738,0.00233310974027359
-0.737,0.00238330193708939
-0.736,0.00243437984631728
-0.735,0.00248635569444185
-0.734,0.00253924182989994
-0.733,0.0025930507238252
-0.732,0.00264779497079365
-0.731,0.00270348728957096
-0.73,0.00276014052386065
-0.729,0.00281776764305396
-0.728,0.00287638174298072
-0.727,0.00293599604666176
-0.726,0.00299662390506229
-0.725,0.00305827879784681
-0.724,0.003120974334135
-0.723,0.00318472425325898
-0.722,0.00324954242552165
-0.721,0.00331544285295635
-0.72,0.00338243967008745
-0.719,0.00345054714469226
-0.718,0.003519779678564
-0.717,0.00359015180827584
-0.716,0.003661678205946
-0.715,0.00373437368000405
-0.714,0.00380825317595797
-0.713,0.00388333177716255
-0.712,0.00395962470558853
-0.711,0.00403714732259286
-0.71,0.00411591512968987
-0.709,0.00419594376932327
-0.708,0.00427724902563935
-0.707,0.00435984682526063
-0.706,0.00444375323806083
-0.705,0.00452898447794031
-0.704,0.00461555690360258
-0.703,0.00470348701933143
-0.702,0.004792791475769
-0.701,0.00488348707069437
-0.7,0.00497559074980314
-0.699,0.00506911960748739
-0.698,0.00516409088761666
-0.697,0.00526052198431918
-0.696,0.00535843044276417
-0.695,0.0054578339599442
-0.694,0.00555875038545863
-0.693,0.00566119772229713
-0.692,0.00576519412762414
-0.691,0.0058707579135633
-0.69,0.00597790754798283
-0.689,0.00608666165528095
-0.688,0.00619703901717192
-0.687,0.00630905857347218
