Return,Q_density
-1,0.0129901718352009
-0.999,0.0130800739449303
-0.998,0.0131705563193111
-0.997,0.0132616224232041
-0.996,0.0133532757403421
-0.995,0.0134455197734204
-0.994,0.0135383580441884
-0.993,0.0136317940935406
-0.992,0.013725831481609
-0.991,0.0138204737878552
-0.99,0.0139157246111627
-0.989,0.0140115875699307
-0.988,0.0141080663021663
-0.987,0.0142051644655793
-0.986,0.0143028857376753
-0.985,0.0144012338158506
-0.984,0.014500212417487
-0.983,0.0145998252800467
-0.982,0.0147000761611678
-0.981,0.0148009688387601
-0.98,0.0149025071111014
-0.979,0.015004694796934
-0.978,0.0151075357355614
-0.977,0.015211033786946
-0.976,0.0153151928318063
-0.975,0.0154200167717151
-0.974,0.0155255095291979
-0.973,0.0156316750478312
-0.972,0.0157385172923422
-0.971,0.0158460402487079
-0.97,0.0159542479242547
-0.969,0.0160631443477589
-0.968,0.0161727335695471
-0.967,0.0162830196615972
-0.966,0.0163940067176392
-0.965,0.0165056988532577
-0.964,0.0166181002059929
-0.963,0.0167312149354435
-0.962,0.0168450472233696
-0.961,0.0169596012737952
-0.96,0.0170748813131121
-0.959,0.0171908915901835
-0.958,0.0173076363764484
-0.957,0.0174251199660258
-0.956,0.0175433466758201
-0.955,0.0176623208456259
-0.954,0.0177820468382341
-0.953,0.0179025290395374
-0.952,0.0180237718586373
-0.951,0.0181457797279504
-0.95,0.0182685571033157
-0.949,0.0183921084641021
-0.948,0.0185164383133162
-0.947,0.0186415511777106
-0.946,0.0187674516078926
-0.945,0.0188941441784329
-0.944,0.0190216334879753
-0.943,0.0191499241593459
-0.942,0.0192790208396639
-0.941,0.0194089282004513
-0.94,0.0195396509377442
-0.939,0.0196711937722038
-0.938,0.0198035614492281
-0.937,0.0199367587390637
-0.936,0.020070790436918
-0.935,0.0202056613630722
-0.934,0.0203413763629939
-0.933,0.0204779403074508
-0.932,0.0206153580926245
-0.931,0.0207536346402242
-0.93,0.020892774897602
-0.929,0.0210327838378667
-0.928,0.02117366646
-0.927,0.0213154277889718
-0.926,0.0214580728758558
-0.925,0.0216016067979462
-0.924,0.0217460346588746
-0.923,0.0218913615887266
-0.922,0.0220375927441593
-0.921,0.0221847333085194
-0.92,0.0223327884919611
-0.919,0.0224817635315651
-0.918,0.0226316636914565
-0.917,0.022782494262925
-0.916,0.0229342605645443
-0.915,0.0230869679422916
-0.914,0.0232406217696686
-0.913,0.0233952274478218
-0.912,0.0235507904056636
-0.911,0.0237073160999937
-0.91,0.0238648100156212
-0.909,0.0240232776654862
-0.908,0.0241827245907827
-0.907,0.0243431563610813
-0.906,0.0245045785744525
-0.905,0.0246669968575902
-0.904,0.0248304168659353
-0.903,0.0249948442838007
-0.902,0.0251602848244953
-0.901,0.025326744230449
-0.9,0.0254942282733383
-0.899,0.0256627427542121
-0.898,0.0258322935036171
-0.897,0.0260028863817248
-0.896,0.0261745272784579
-0.895,0.0263472221136172
-0.894,0.0265209768370096
-0.893,0.0266957974285753
-0.892,0.026871689898516
-0.891,0.0270486602874235
