Return,Q_density
-1,1.51717048711637e-06
-0.999,1.62408209724523e-06
-0.998,1.73712256613022e-06
-0.997,1.85656463866189e-06
-0.996,1.98268978278749e-06
-0.995,2.11578836185989e-06
-0.994,2.25615980833315e-06
-0.993,2.40411279880085e-06
-0.992,2.55996543037087e-06
-0.991,2.72404539837254e-06
-0.99,2.8966901753904e-06
-0.989,3.07824719162048e-06
-0.988,3.26907401654335e-06
-0.987,3.46953854191041e-06
-0.986,3.68001916603709e-06
-0.985,3.90090497940036e-06
-0.984,4.13259595153388e-06
-0.983,4.37550311921831e-06
-0.982,4.63004877596032e-06
-0.981,4.89666666275818e-06
-0.98,5.17580216014716e-06
-0.979,5.46791248152309e-06
-0.978,5.77346686773716e-06
-0.977,6.09294678296015e-06
-0.976,6.42684611181075e-06
-0.975,6.77567135774413e-06
-0.974,7.13994184269651e-06
-0.973,7.52018990798303e-06
-0.972,7.91696111644291e-06
-0.971,8.33081445583043e-06
-0.97,8.76232254344547e-06
-0.969,9.21207183200208e-06
-0.968,9.6806628167301e-06
-0.967,1.01687102437063e-05
-0.966,1.0676843319411e-05
-0.965,1.1205705921509e-05
-0.964,1.17559568108466e-05
-0.963,1.23282698446663e-05
-0.962,1.29233341910324e-05
-0.961,1.35418545444648e-05
-0.96,1.41845513427782e-05
-0.959,1.48521609851234e-05
-0.958,1.55454360512251e-05
-0.957,1.62651455218178e-05
-0.956,1.70120750002697e-05
-0.955,1.77870269353984e-05
-0.954,1.85908208454698e-05
-0.953,1.94242935433805e-05
-0.952,2.02882993630173e-05
-0.951,2.11837103867953e-05
-0.95,2.21114166743657e-05
-0.949,2.30723264924965e-05
-0.948,2.40673665461171e-05
-0.947,2.50974822105278e-05
-0.946,2.61636377647705e-05
-0.945,2.72668166261572e-05
-0.944,2.84080215859507e-05
-0.943,2.95882750462021e-05
-0.942,3.08086192577317e-05
-0.941,3.20701165592624e-05
-0.94,3.33738496176901e-05
-0.939,3.4720921669499e-05
-0.938,3.61124567633143e-05
-0.937,3.7549600003587e-05
-0.936,3.90335177954152e-05
-0.935,4.05653980904904e-05
-0.934,4.21464506341771e-05
-0.933,4.37779072137071e-05
-0.932,4.54610219075061e-05
-0.931,4.71970713356297e-05
-0.93,4.89873549113239e-05
-0.929,5.08331950936915e-05
-0.928,5.27359376414757e-05
-0.927,5.46969518679478e-05
-0.926,5.67176308969061e-05
-0.925,5.879939191977e-05
-0.924,6.09436764537849e-05
-0.923,6.31519506013151e-05
-0.922,6.54257053102436e-05
-0.921,6.77664566354537e-05
-0.92,7.0175746001411e-05
-0.919,7.2655140465827e-05
-0.918,7.52062329844162e-05
-0.917,7.78306426767255e-05
-0.916,8.05300150930576e-05
-0.915,8.33060224824609e-05
-0.914,8.61603640618085e-05
-0.913,8.90947662859369e-05
-0.912,9.21109831188681e-05
-0.911,9.52107963060931e-05
-0.91,9.839601564793e-05
-0.909,0.000101668479273933
-0.908,0.000105030053918383
-0.907,0.000108482635196815
-0.906,0.000112028147883626
-0.905,0.000115668546190719
-0.904,0.00011940581404721
-0.903,0.000123241965380183
-0.902,0.000127179044396494
-0.901,0.000131219125865616
-0.9,0.000135364315403534
-0.899,0.000139616749757676
-0.898,0.00014397859709289
-0.897,0.000148452057278445
-0.896,0.000153039362176081
-0.895,0.000157742775929076
-0.894,0.000162564595252364
-0.893,0.000167507149723649
-0.892,0.000172572802075578
-0.891,0.00017776394848891
-0.89,0.000183083018886726
-0.889,0.000188532477229639
-0.888,0.000194114821812033
-0.887,0.000199832585559313
-0.886,0.000205688336326162
-0.885,0.00021168467719581
-0.884,0.000217824246780316
-0.883,0.000224109719521836
-0.882,0.000230543805994918
-0.881,0.000237129253209781
-0.88,0.000243868844916593
-0.879,0.000250765401910743
-0.878,0.00025782178233912
-0.877,0.000265040882007362
-0.876,0.000272425634688112
-0.875,0.000279979012430244
-0.874,0.000287704025869083
-0.873,0.000295603724537604
-0.872,0.00030368119717861
-0.871,0.000311939572057883
-0.87,0.000320382017278315
-0.869,0.000329011741095004
-0.868,0.000337831992231326
-0.867,0.000346846060195975
-0.866,0.000356057275600947
-0.865,0.000365469010480525
-0.864,0.000375084678611187
-0.863,0.000384907735832485
-0.862,0.000394941680368885
-0.861,0.000405190053152547
-0.86,0.000415656438147068
-0.859,0.00042634446267216
-0.858,0.000437257797729271
-0.857,0.000448400158328168
-0.856,0.000459775303814434
-0.855,0.000471387038197922
-0.854,0.000483239210482124
-0.853,0.000495335714994493
-0.852,0.000507680491717679
-0.851,0.000520277526621695
-0.85,0.000533130851996998
-0.849,0.000546244546788519
-0.848,0.000559622736930578
-0.847,0.000573269595682727
-0.846,0.00058718934396651
-0.845,0.000601386250703133
-0.844,0.000615864633152024
-0.843,0.000630628857250331
-0.842,0.000645683337953271
-0.841,0.000661032539575432
-0.84,0.000676680976132935
-0.839,0.000692633211686487
-0.838,0.000708893860685347
-0.837,0.00072546758831216
-0.836,0.000742359110828675
-0.835,0.000759573195922358
-0.834,0.000777114663053842
-0.833,0.000794988383805317
-0.832,0.000813199282229729
-0.831,0.000831752335200866
-0.83,0.00085065257276433
-0.829,0.000869905078489334
-0.828,0.000889514989821376
-0.827,0.00090948749843577
-0.826,0.000929827850592028
-0.825,0.000950541347489052
-0.824,0.000971633345621235
-0.823,0.000993109257135348
-0.822,0.00101497455018828
-0.821,0.00103723474930564
-0.82,0.00105989543574109
-0.819,0.00108296224783668
-0.818,0.00110644088138379
-0.817,0.00113033708998508
-0.816,0.00115465668541711
-0.815,0.0011794055379939
-0.814,0.00120458957693114
-0.813,0.00123021479071136
-0.812,0.00125628722744977
-0.811,0.00128281299526105
-0.81,0.00130979826262669
-0.809,0.00133724925876334
-0.808,0.00136517227399187
-0.807,0.00139357366010714
-0.806,0.0014224598307486
-0.805,0.00145183726177171
-0.804,0.00148171249161997
-0.803,0.0015120921216979
