Return,Q_density
-1,0.000159340596680966
-0.999,0.000163662069464866
-0.998,0.000168079442057258
-0.997,0.0001725943743481
-0.996,0.000177208546927623
-0.995,0.000181923661245203
-0.994,0.000186741439768658
-0.993,0.00019166362614403
-0.992,0.000196691985355803
-0.991,0.000201828303887594
-0.99,0.000207074389883288
-0.989,0.000212432073308632
-0.988,0.000217903206113275
-0.987,0.000223489662393278
-0.986,0.000229193338554047
-0.985,0.00023501615347374
-0.984,0.000240960048667112
-0.983,0.000247026988449806
-0.982,0.000253218960103091
-0.981,0.00025953797403906
-0.98,0.00026598606396624
-0.979,0.000272565287055683
-0.978,0.000279277724107467
-0.977,0.000286125479717664
-0.976,0.000293110682445721
-0.975,0.000300235484982316
-0.974,0.000307502064317603
-0.973,0.000314912621909943
-0.972,0.000322469383855034
-0.971,0.000330174601055504
-0.97,0.000338030549390899
-0.969,0.000346039529888156
-0.968,0.000354203868892451
-0.967,0.000362525918238521
-0.966,0.000371008055422381
-0.965,0.000379652683773507
-0.964,0.000388462232627398
-0.963,0.000397439157498599
-0.962,0.000406585940254142
-0.961,0.000415905089287393
-0.96,0.000425399139692335
-0.959,0.000435070653438281
-0.958,0.000444922219544971
-0.957,0.00045495645425813
-0.956,0.000465176001225406
-0.955,0.000475583531672757
-0.954,0.000486181744581215
-0.953,0.000496973366864107
-0.952,0.00050796115354464
-0.951,0.000519147887933936
-0.95,0.000530536381809452
-0.949,0.000542129475593833
-0.948,0.000553930038534127
-0.947,0.000565940968881468
-0.946,0.000578165194071096
-0.945,0.000590605670902842
-0.944,0.000603265385721959
-0.943,0.000616147354600409
-0.942,0.00062925462351849
-0.941,0.000642590268546905
-0.94,0.000656157396029215
-0.939,0.000669959142764666
-0.938,0.000683998676191457
-0.937,0.000698279194570331
-0.936,0.000712803927168627
-0.935,0.000727576134444665
-0.934,0.000742599108232569
-0.933,0.000757876171927412
-0.932,0.000773410680670829
-0.931,0.000789206021536924
-0.93,0.000805265613718629
-0.929,0.000821592908714394
-0.928,0.00083819139051531
-0.927,0.000855064575792534
-0.926,0.000872216014085166
-0.925,0.000889649287988445
-0.924,0.000907368013342347
-0.923,0.000925375839420527
-0.922,0.000943676449119688
-0.921,0.000962273559149215
-0.92,0.000981170920221295
-0.919,0.00100037231724129
-0.918,0.00101988156949857
-0.917,0.00103970253085762
-0.916,0.00105983908994958
-0.915,0.00108029517036407
-0.914,0.00110107473084145
-0.913,0.00112218176546535
-0.912,0.00114362030385563
-0.911,0.00116539441136162
-0.91,0.00118750818925576
-0.909,0.00120996577492756
-0.908,0.0012327713420779
-0.907,0.0012559291009137
-0.906,0.00127944329834292
-0.905,0.00130331821816983
-0.904,0.00132755818129075
-0.903,0.00135216754589003
-0.902,0.00137715070763634
-0.901,0.00140251209987936
-0.9,0.00142825619384683
-0.899,0.00145438749884174
-0.898,0.00148091056244009
-0.897,0.00150782997068875
-0.896,0.00153515034830383
-0.895,0.00156287635886921
-0.894,0.0015910127050355
-0.893,0.00161956412871921
-0.892,0.00164853541130233
-0.891,0.00167793137383214
-0.89,0.0017077568772214
-0.889,0.00173801682244874
-0.888,0.00176871615075947
-0.887,0.00179985984386656
-0.886,0.00183145292415206
-0.885,0.00186350045486868
-0.884,0.00189600754034174
-0.883,0.00192897932617138
-0.882,0.00196242099943507
-0.881,0.00199633778889037
-0.88,0.00203073496517804
-0.879,0.00206561784102528
-0.878,0.00210099177144949
-0.877,0.00213686215396203
-0.876,0.00217323442877243
-0.875,0.00221011407899281
-0.874,0.00224750663084255
-0.873,0.00228541765385324
-0.872,0.0023238527610739
-0.871,0.00236281760927638
-0.87,0.00240231789916112
-0.869,0.00244235937556306
-0.868,0.00248294782765794
-0.867,0.00252408908916857
-0.866,0.00256578903857167
-0.865,0.00260805359930468
-0.864,0.00265088873997295
-0.863,0.00269430047455708
-0.862,0.00273829486262063
-0.861,0.00278287800951777
-0.86,0.00282805606660144
-0.859,0.00287383523143155
-0.858,0.00292022174798352
-0.857,0.00296722190685682
-0.856,0.003014842045484
-0.855,0.00306308854833963
-0.854,0.00311196784714968
-0.853,0.0031614864211009
-0.852,0.00321165079705058
-0.851,0.00326246754973624
-0.85,0.00331394330198583
-0.849,0.00336608472492776
-0.848,0.00341889853820139
-0.847,0.00347239151016748
-0.846,0.00352657045811903
-0.845,0.00358144224849194
