Return,Q_density
-1,0.000184072915978224
-0.999,0.000189136619538395
-0.998,0.000194314497947704
-0.997,0.000199608564490127
-0.996,0.000205020858148342
-0.995,0.000210553443807698
-0.994,0.000216208412460797
-0.993,0.000221987881412733
-0.992,0.000227893994486943
-0.991,0.000233928922231713
-0.99,0.000240094862127294
-0.989,0.000246394038793667
-0.988,0.00025282870419891
-0.987,0.000259401137868226
-0.986,0.000266113647093561
-0.985,0.00027296856714388
-0.984,0.000279968261476023
-0.983,0.000287115121946235
-0.982,0.000294411569022267
-0.981,0.00030186005199613
-0.98,0.00030946304919743
-0.979,0.000317223068207374
-0.978,0.000325142646073321
-0.977,0.000333224349524006
-0.976,0.000341470775185333
-0.975,0.000349884549796803
-0.974,0.000358468330428539
-0.973,0.000367224804698921
-0.972,0.000376156690992818
-0.971,0.000385266738680447
-0.97,0.000394557728336794
-0.969,0.00040403247196169
-0.968,0.000413693813200421
-0.967,0.000423544627565
-0.966,0.000433587822655992
-0.965,0.000443826338384951
-0.964,0.000454263147197437
-0.963,0.000464901254296654
-0.962,0.000475743697867634
-0.961,0.000486793549302055
-0.96,0.0004980539134236
-0.959,0.000509527928713949
-0.958,0.00052121876753931
-0.957,0.00053312963637757
-0.956,0.000545263776045985
-0.955,0.000557624461929503
-0.954,0.000570215004209601
-0.953,0.000583038748093745
-0.952,0.000596099074045406
-0.951,0.000609399398014651
-0.95,0.000622943171669289
-0.949,0.000636733882626615
-0.948,0.000650775054685683
-0.947,0.00066507024806019
-0.946,0.00067962305961187
-0.945,0.000694437123084488
-0.944,0.000709516109338386
-0.943,0.000724863726585574
-0.942,0.000740483720625378
-0.941,0.000756379875080661
-0.94,0.000772556011634561
-0.939,0.000789015990267832
-0.938,0.000805763709496666
-0.937,0.000822803106611099
-0.936,0.000840138157913992
-0.935,0.000857772878960458
-0.934,0.000875711324797955
-0.933,0.00089395759020679
-0.932,0.000912515809941254
-0.931,0.00093139015897125
-0.93,0.000950584852724454
-0.929,0.000970104147328992
-0.928,0.000989952339856694
-0.927,0.0010101337685668
-0.926,0.00103065281315029
-0.925,0.00105151389497456
-0.924,0.00107272147732885
-0.923,0.00109428006566998
-0.922,0.00111619420786875
-0.921,0.0011384684944567
-0.92,0.00116110755887355
-0.919,0.001184116077715
-0.918,0.00120749877098113
-0.917,0.00123126040232522
-0.916,0.00125540577930317
-0.915,0.00127993975362331
-0.914,0.00130486722139677
