Return,Q_density
-1,0
-0.999,0
-0.998,0
-0.997,0
-0.996,0
-0.995,0
-0.994,0
-0.993,0
-0.992,0
-0.991,0
-0.99,0
-0.989,0
-0.988,0
-0.987,0
-0.986,0
-0.985,0
-0.984,0
-0.983,0
-0.982,0
-0.981,0
-0.98,0
-0.979,0
-0.978,0
-0.977,0
-0.976,0
-0.975,0
-0.974,0
-0.973,0
-0.972,0
-0.971,0
-0.97,0
-0.969,0
-0.968,0
-0.967,0
-0.966,0
-0.965,0
-0.964,0
-0.963,0
-0.962,0
-0.961,0
-0.96,0
-0.959,0
-0.958,0
-0.957,0
-0.956,0
-0.955,0
-0.954,0
-0.953,0
-0.952,0
-0.951,0
-0.95,0
-0.949,0
-0.948,0
-0.947,0
-0.946,0
-0.945,0
-0.944,0
-0.943,0
-0.942,0
-0.941,0
-0.94,0
-0.939,0
-0.938,0
-0.937,0
-0.936,0
-0.935,0
-0.934,0
-0.933,0
-0.932,0
-0.931,0
-0.93,0
-0.929,0
-0.928,0
-0.927,0
-0.926,0
-0.925,0
-0.924,0
-0.923,0
-0.922,1.75108131663962e-25
-0.921,7.95641970573723e-17
-0.92,3.71354330010954e-15
-0.919,3.59139272563141e-14
-0.918,1.80733538738383e-13
-0.917,6.34545016196128e-13
-0.916,1.77282048216897e-12
-0.915,4.22911117662978e-12
-0.914,8.98532788004964e-12
-0.913,1.74726443576134e-11
-0.912,3.16824857509674e-11
-0.911,5.4287159439113e-11
-0.91,8.87697550488245e-11
-0.909,1.39562992415244e-10
-0.908,2.12196736827377e-10
-0.907,3.13453933214915e-10
-0.906,4.51534737237089e-10
-0.905,6.36228643007868e-10
-0.904,8.79094425475549e-10
-0.903,1.19364773101836e-09
-0.902,1.59555616317328e-09
-0.901,2.10284172199821e-09
-0.9,2.73609046569841e-09
-0.899,3.5186692720697e-09
-0.898,4.47694958522526e-09
-0.897,5.64053804013057e-09
-0.896,7.04251386380073e-09
-0.895,8.71967295771902e-09
-0.894,1.07127785711997e-08
-0.893,1.30668184801106e-08
-0.892,1.58312685896547e-08
-0.891,1.90603628838287e-08
-0.89,2.28133696477774e-08
-0.889,2.71548738925862e-08
-0.888,3.21550659151056e-08
-0.887,3.78900359282562e-08
-0.886,4.44420746998833e-08
-0.885,5.18999801406993e-08
-0.884,6.03593697841221e-08
-0.883,6.99229991029685e-08
-0.882,8.07010856099613e-08
-0.881,9.281163869088e-08
-0.88,1.06380795120959e-07
-0.879,1.21543160216776e-07
-0.878,1.38442154577496e-07
-0.877,1.57230366370715e-07
-0.876,1.78069909119648e-07
-0.875,2.01132784949661e-07
-0.874,2.26601253253417e-07
-0.873,2.54668204735119e-07
-0.872,2.85537540795401e-07
-0.871,3.19424558219584e-07
-0.87,3.56556339132938e-07
-0.869,3.97172146187634e-07
-0.868,4.41523822946956e-07
-0.867,4.89876199433312e-07
-0.866,5.42507502807272e-07
-0.865,5.99709773145841e-07
-0.864,6.61789284288885e-07
-0.863,7.290669697233e-07
-0.862,8.01878853475359e-07
-0.861,8.80576485982282e-07
-0.86,9.65527384914695e-07
-0.859,1.05711548092236e-06
-0.858,1.15574156827615e-06
-0.857,1.26182376037967e-06
-0.856,1.37579795012483e-06
-0.855,1.49811827506582e-06
-0.854,1.62925758738669e-06
-0.853,1.76970792863825e-06
-0.852,1.91998100922041e-06
-0.851,2.08060869258649e-06
-0.85,2.25214348414669e-06
-0.849,2.43515902484812e-06
-0.848,2.63025058940938e-06
-0.847,2.838035589188e-06
-0.846,3.05915407965943e-06
-0.845,3.29426927248662e-06
-0.844,3.54406805216005e-06
-0.843,3.80926149718744e-06
-0.842,4.0905854058138e-06
-0.841,4.38880082625217e-06
-0.84,4.7046945914059e-06
-0.839,5.0390798580636e-06
-0.838,5.39279665054832e-06
-0.837,5.76671240880273e-06
-0.836,6.1617225408921e-06
-0.835,6.578750979908e-06
-0.834,7.01875074525427e-06
-0.833,7.48270450829984e-06
-0.832,7.97162516237964e-06
-0.831,8.48655639712823e-06
-0.83,9.02857327712937e-06
-0.829,9.59878282486543e-06
-0.828,1.01983246079508e-05
-0.827,1.08283713306335e-05
-0.826,1.14901294295493e-05
-0.825,1.21848396737145e-05
-0.824,1.29137777687393e-05
-0.823,1.36782549652511e-05
-0.822,1.44796186715084e-05
-0.821,1.53192530701962e-05
-0.82,1.61985797393821e-05
-0.819,1.71190582776265e-05
-0.818,1.80821869332251e-05
-0.817,1.90895032375781e-05
-0.816,2.01425846426639e-05
-0.815,2.12430491626132e-05
-0.814,2.23925560193605e-05
-0.813,2.35928062923689e-05
-0.812,2.48455435724083e-05
-0.811,2.61525546193792e-05
-0.81,2.75156700241647e-05
-0.809,2.89367648745043e-05
-0.808,3.04177594248691e-05
-0.807,3.19606197703354e-05
-0.806,3.35673585244347e-05
-0.805,3.52400355009787e-05
-0.804,3.69807583998361e-05
-0.803,3.87916834966599e-05
-0.802,4.06750163365462e-05
-0.801,4.26330124316164e-05
-0.8,4.46679779625095e-05
-0.799,4.67822704837775e-05
-0.798,4.89782996331633e-05
-0.797,5.1258527844764e-05
-0.796,5.36254710660516e-05
-0.795,5.60816994787586e-05
-0.794,5.86298382235978e-05
-0.793,6.12725681288275e-05
-0.792,6.40126264426285e-05
-0.791,6.6852807569302e-05
-0.79,6.97959638092649e-05
-0.789,7.2845006102839e-05
-0.788,7.60029047778189e-05
-0.787,7.92726903008133e-05
-0.786,8.26574540323458e-05
-0.785,8.61603489857055e-05
-0.784,8.97845905895377e-05
-0.783,9.35334574541677e-05
-0.782,9.74102921416402e-05
-0.781,0.000101418501939474
-0.78,0.00010556155963811
-0.779,0.000109843004312061
-0.778,0.000114266442104729
-0.777,0.000118835547016904
-0.776,0.000123554061698917
-0.775,0.000128425798246452
-0.774,0.000133454638999991
-0.773,0.000138644537347898
-0.772,0.000143999518533123
-0.771,0.000149523680463522
-0.77,0.000155221194525774
-0.769,0.000161096306402903
-0.768,0.000167153336895373
-0.767,0.000173396682745767
-0.766,0.00017983081746703
-0.765,0.000186460292174262
-0.764,0.000193289736420069
-0.763,0.000200323859033443
-0.762,0.00020756744896217
-0.761,0.000215025376118769
-0.76,0.00022270259222992
-0.759,0.000230604131689413
-0.758,0.000238735112414566
-0.757,0.000247100736706154
-0.756,0.000255706292111773
-0.755,0.000264557152292695
-0.754,0.000273658777894167
-0.753,0.000283016717419148
-0.752,0.000292636608105485
-0.751,0.000302524176806515
-0.75,0.000312685240875078
-0.749,0.000323125709050935
-0.748,0.000333851582351589
-0.747,0.000344868954966476
-0.746,0.000356184015154558
-0.745,0.00036780304614525
-0.744,0.000379732427042735
-0.743,0.000391978633733605
-0.742,0.000404548239797845
-0.741,0.000417447917423152
-0.74,0.000430684438322557
-0.739,0.000444264674655366
-0.738,0.000458195599951392
-0.737,0.000472484290038478
-0.736,0.000487137923973283
-0.735,0.000502163784975364
-0.734,0.00051756926136448
-0.733,0.00053336184750116
-0.732,0.000549549144730507
-0.731,0.000566138862329211
-0.73,0.0005831388184558
-0.729,0.000600556941104064
-0.728,0.000618401269059695
-0.727,0.000636679952860097
-0.726,0.000655401255757364
-0.725,0.000674573554684416
-0.724,0.000694205341224291
-0.723,0.000714305222582564
-0.722,0.000734881922562883
-0.721,0.000755944282545638
