Return,Q_density
-1,0
-0.999,0
-0.998,0
-0.997,0
-0.996,0
-0.995,0
-0.994,0
-0.993,0
-0.992,0
-0.991,0
-0.99,0
-0.989,0
-0.988,0
-0.987,0
-0.986,0
-0.985,0
-0.984,0
-0.983,0
-0.982,0
-0.981,0
-0.98,0
-0.979,0
-0.978,0
-0.977,0
-0.976,0
-0.975,0
-0.974,0
-0.973,0
-0.972,0
-0.971,0
-0.97,0
-0.969,0
-0.968,0
-0.967,0
-0.966,0
-0.965,0
-0.964,0
-0.963,0
-0.962,0
-0.961,0
-0.96,0
-0.959,0
-0.958,0
-0.957,0
-0.956,0
-0.955,0
-0.954,0
-0.953,0
-0.952,0
-0.951,0
-0.95,0
-0.949,0
-0.948,0
-0.947,0
-0.946,0
-0.945,0
-0.944,0
-0.943,0
-0.942,0
-0.941,0
-0.94,0
-0.939,0
-0.938,0
-0.937,0
-0.936,0
-0.935,0
-0.934,0
-0.933,0
-0.932,0
-0.931,0
-0.93,0
-0.929,0
-0.928,0
-0.927,0
-0.926,0
-0.925,0
-0.924,0
-0.923,0
-0.922,0
-0.921,0
-0.92,0
-0.919,0
-0.918,0
-0.917,0
-0.916,0
-0.915,0
-0.914,0
-0.913,0
-0.912,0
-0.911,0
-0.91,0
-0.909,0
-0.908,0
-0.907,0
-0.906,0
-0.905,0
-0.904,0
-0.903,0
-0.902,0
-0.901,0
-0.9,0
-0.899,0
-0.898,0
-0.897,0
-0.896,0
-0.895,0
-0.894,0
-0.893,0
-0.892,0
-0.891,0
-0.89,0
-0.889,0
-0.888,0
-0.887,9.7438525489915e-23
-0.886,1.48160018136057e-16
-0.885,5.95241448496984e-15
-0.884,5.46548392316563e-14
-0.883,2.67898901948066e-13
-0.882,9.25722938760593e-13
-0.881,2.55889099415492e-12
-0.88,6.05782580106325e-12
-0.879,1.27969363637551e-11
-0.878,2.47734265977663e-11
-0.877,4.47598580371956e-11
-0.876,7.6469867763567e-11
-0.875,1.24736535666449e-10
-0.874,1.95702965343409e-10
-0.873,2.97024697626862e-10
-0.872,4.38083619382719e-10
-0.871,6.30213065794022e-10
-0.87,8.86933843809953e-10
-0.869,1.22420092920405e-09
-0.868,1.66066061075271e-09
-0.867,2.21791787315377e-09
-0.866,2.92081382602305e-09
-0.865,3.79771300005562e-09
-0.864,4.88080034355285e-09
-0.863,6.20638776327065e-09
-0.862,7.81523006312985e-09
-0.861,9.75285014293382e-09
-0.86,1.20698733270006e-08
-0.859,1.48223706996307e-08
-0.858,1.80722113307164e-08
-0.857,2.18874232806396e-08
-0.856,2.63425632789095e-08
-0.855,3.15190949759306e-08
-0.854,3.75057756717751e-08
-0.853,4.4399051430017e-08
-0.852,5.23034604885681e-08
-0.851,6.1332044883011e-08
-0.85,7.16067702012944e-08
-0.849,8.32589533917653e-08
-0.848,9.64296985494004e-08
-0.847,1.11270340607882e-07
-0.846,1.27942896867663e-07
-0.845,1.4662052629258e-07
-0.844,1.67487996509906e-07
-0.843,1.9074215845075e-07
-0.842,2.16592428569822e-07
-0.841,2.45261278585447e-07
-0.84,2.76984732682511e-07
-0.839,3.12012872122723e-07
-0.838,3.50610347208259e-07
-0.837,3.93056896546255e-07
-0.836,4.39647873563292e-07
-0.835,4.90694780220178e-07
-0.834,5.46525807878828e-07
-0.833,6.07486385274243e-07
-0.832,6.73939733545812e-07
-0.831,7.46267428283286e-07
-0.83,8.24869968543998e-07
-0.829,9.10167352798684e-07
-0.828,1.00259966176473e-06
-0.827,1.10262764808608e-06
-0.826,1.21073333282057e-06
-0.825,1.32742060869575e-06
-0.824,1.45321585009558e-06
-0.823,1.58866852974116e-06
-0.822,1.73435184202884e-06
-0.821,1.89086333299125e-06
-0.82,2.05882553684526e-06
-0.819,2.23888661909445e-06
-0.818,2.43172102615136e-06
-0.817,2.63803014144823e-06
-0.816,2.85854294800307e-06
-0.815,3.09401669741108e-06
-0.814,3.34523758522873e-06
-0.813,3.613021432723e-06
-0.812,3.89821437495313e-06
-0.811,4.20169355515849e-06
-0.81,4.52436782542224e-06
-0.809,4.86717845358352e-06
-0.808,5.23109983637022e-06
-0.807,5.61714021872618e-06
-0.806,6.02634241930383e-06
-0.805,6.45978456209994e-06
-0.804,6.91858081420415e-06
-0.803,7.40388212963899e-06
-0.802,7.91687699926389e-06
-0.801,8.45879220671956e-06
-0.8,9.03089359038832e-06
-0.799,9.63448681134791e-06
-0.798,1.02709181272915e-05
-0.797,1.09415751723974e-05
-0.796,1.16478877431175e-05
-0.795,1.239132858987e-05
-0.794,1.31734142146086e-05
-0.793,1.3995705674249e-05
-0.792,1.48598093899306e-05
-0.791,1.57673779620935e-05
-0.79,1.67201109913455e-05
-0.789,1.77197559051063e-05
-0.788,1.87681087899992e-05
-0.787,1.98670152299789e-05
-0.786,2.10183711501695e-05
-0.785,2.22241236663947e-05
-0.784,2.34862719403838e-05
-0.783,2.48068680406303e-05
-0.782,2.61880178088851e-05
-0.781,2.76318817322698e-05
-0.78,2.91406758209837e-05
-0.779,3.07166724915953e-05
-0.778,3.23622014558941e-05
-0.777,3.40796506152853e-05
-0.776,3.58714669607132e-05
-0.775,3.77401574780944e-05
-0.774,3.96882900592393e-05
-0.773,4.17184944182533e-05
-0.772,4.38334630133926e-05
-0.771,4.60359519743619e-05
-0.77,4.83287820350388e-05
-0.769,5.07148394716027e-05
-0.768,5.31970770460594e-05
-0.767,5.57785149551403e-05
-0.766,5.84622417845593e-05
-0.765,6.12514154686173e-05
-0.764,6.41492642551332e-05
-0.763,6.71590876756871e-05
-0.762,7.02842575211629e-05
-0.761,7.35282188225691e-05
-0.76,7.68944908371313e-05
-0.759,8.03866680396314e-05
-0.758,8.40084211189888e-05
-0.757,8.7763497980057e-05
-0.756,9.16557247506325e-05
-0.755,9.56890067936534e-05
-0.754,9.98673297245751e-05
-0.753,0.000104194760433911
-0.752,0.000108675448114922
-0.751,0.000113313625296434
-0.75,0.000118113608880787
-0.749,0.000123079801186881
-0.748,0.000128216690998309
-0.747,0.000133528854616587
-0.746,0.000139020956919422
-0.745,0.00014469775242405
-0.744,0.000150564086355596
-0.743,0.000156624895720466
-0.742,0.000162885210384736
-0.741,0.000169350154157546
-0.74,0.00017602494587946
-0.739,0.000182914900515812
-0.738,0.000190025430254983
-0.737,0.000197362045611633
-0.736,0.000204930356534849
-0.735,0.000212736073521206
-0.734,0.000220785008732735
-0.733,0.000229083077119762
-0.732,0.000237636297548613
-0.731,0.000246450793934209
-0.73,0.000255532796377455
-0.729,0.000264888642307499
-0.728,0.00027452477762879
-0.727,0.000284447757872928
-0.726,0.000294664249355327
-0.725,0.000305181030336629
-0.724,0.000316004992188887
-0.723,0.000327143140566504
-0.722,0.000338602596581879
-0.721,0.000350390597985804
-0.72,0.000362514500352544
-0.719,0.000374981778269601
-0.718,0.000387800026532187
-0.717,0.00040097696134232
-0.716,0.000414520421512589
-0.715,0.000428438369674558
-0.714,0.000442738893491764
-0.713,0.000457430206877345
-0.712,0.000472520651216252
-0.711,0.000488018696592004
-0.71,0.000503932943018077
-0.709,0.000520272121673733
-0.708,0.000537045096144483
-0.707,0.000554260863666995
-0.706,0.000571928556378532
-0.705,0.000590057442570855
-0.704,0.00060865692794863
-0.703,0.000627736556892224
