Date,EMA
2019-03-06,59.49334992232218
2019-03-07,58.40707747648499
2019-03-11,57.38989262535446
2019-03-12,56.7541738155175
2019-03-13,55.12219152328191
2019-03-14,54.97299683730534
2019-03-15,54.55730461065763
2019-03-16,54.622698574107375
2019-03-17,53.96729883065742
2019-03-18,53.34117350409275
2019-03-19,52.56020169159265
2019-03-20,52.02962642790477
2019-03-21,51.25104409049496
2019-03-22,50.88772565658609
2019-03-23,50.67659148129009
2019-03-24,49.83690765850436
2019-03-25,50.284068892798715
2019-03-26,49.81496808522812
2019-03-27,49.3248222147169
2019-03-28,48.8935417164183
2019-03-29,48.73637294828829
2019-03-30,48.10785521098707
2019-03-31,47.853746944515386
2019-04-01,48.101219882911344
2019-04-02,50.643354967300745
2019-04-03,55.619838649950495
2019-04-04,59.757586481124854
2019-04-05,62.334580660058336
2019-04-06,64.10890275469293
2019-04-07,65.62700086114161
2019-04-08,67.4918105228945
2019-04-10,66.67804343270362
2019-04-11,66.39773707546092
2019-04-12,65.37921494987174
2019-04-13,63.61448902519747
2019-04-14,62.40819593282457
2019-04-15,61.65005793103941
2019-04-16,60.69891686705978
2019-04-17,59.56123508762178
2019-04-18,58.737950706414125
2019-04-19,57.733269552115075
2019-04-20,56.918044063445905
2019-04-21,55.71118256156073
2019-04-22,55.43226184994296
2019-04-23,56.01887409811767
2019-04-24,56.483349129921706
2019-04-25,58.01066407672752
2019-04-26,58.46987133185603
2019-04-27,58.31290465851609
2019-04-28,58.58325330044647
2019-04-29,59.17373862733103
2019-04-30,59.7050618261965
2019-05-01,59.814425146064224
2019-05-02,60.026585860372506
2019-05-03,60.24482564794063
2019-05-04,60.74482462522086
2019-05-05,61.12908183643219
2019-05-06,62.54946205993706
2019-05-07,63.71681331782828
2019-05-08,64.22882945705877
2019-05-09,65.09319171433575
2019-05-10,66.05292346037459
2019-05-11,69.90740757219997
2019-05-12,74.37619091206561
2019-05-13,78.6209533101185
2019-05-14,84.10227093374066
2019-05-15,87.45604893557535
2019-05-16,90.34554507550644
2019-05-17,93.20221714538376
2019-05-18,96.05012936398076
2019-05-19,97.84430784540615
2019-05-20,99.25520094084635
2019-05-21,99.28007999286515
2019-05-22,98.87018124265144
2019-05-23,98.13281368065424
2019-05-24,96.8806943889258
2019-05-25,95.99513362313293
2019-05-26,96.02164059895078
2019-05-27,96.97638736601897
2019-05-28,96.81270814222661
2019-05-29,96.14330972944322
2019-05-30,95.74953697412971
2019-05-31,94.73866274175279
2019-06-01,93.4954504336439
2019-06-03,92.74104435558671
2019-06-04,93.293073602438
2019-06-05,92.8701595136322
2019-06-06,90.70336460634907
2019-06-07,88.64410744300845
2019-06-08,86.4192759915789
2019-06-09,84.28553989485354
2019-06-10,82.99088017413473
2019-06-11,78.13206754613081
2019-06-12,76.68477405529539
2019-06-13,76.03360395808349
2019-06-14,75.4430214389717
2019-06-15,75.28344241105385
2019-06-16,75.62820224745462
2019-06-17,77.41908961054526
2019-06-18,79.29456357925031
2019-06-19,80.14661205872353
2019-06-20,80.78400735792415
2019-06-21,83.1453972191966
2019-06-22,86.84931819419245
2019-06-24,88.42874400775956
2019-06-25,89.79812665948293
2019-06-26,94.11467441101492
2019-06-27,100.76787161992306
2019-06-28,103.94909607588662
2019-06-29,104.7916128709967
2019-06-30,103.93562825516905
2019-07-01,104.2689549725952
2019-07-02,104.25681179098166
2019-07-03,104.26086076148508
2019-07-04,104.43580321878181
2019-07-05,103.92593976295475
2019-07-06,101.61143623940934
2019-07-07,100.87560475779472
2019-07-08,100.39861923737638
2019-07-09,101.09364787666676
2019-07-10,101.43579323336108
2019-07-11,102.11092127774596
2019-07-12,102.5140904484861
2019-07-13,102.04477118938777
2019-07-14,102.95817602797364
2019-07-15,104.08143008755057
2019-07-16,105.67282897397774
2019-07-17,107.54925641052452
2019-07-18,108.5941158019381
2019-07-19,109.94015141153508
2019-07-20,109.90823434483735
2019-07-21,109.81882418259428
2019-07-22,109.07421405412923
2019-07-23,108.41011521585494
2019-07-24,108.1926844042217
2019-07-25,107.33369816994559
2019-07-26,105.95196840192769
2019-07-27,104.0506017349926
2019-07-28,102.6975711895217
2019-07-29,101.92805273398545
2019-07-30,100.91802937725613
2019-07-31,100.47672950076648
2019-08-01,100.34873526159355
2019-08-03,99.46532915537418
2019-08-04,98.5793014399162
2019-08-05,99.24077132051735
2019-08-06,100.40749429922819
2019-08-07,100.57688629908822
2019-08-08,100.31163054345836
2019-08-09,99.5305755013659
2019-08-10,99.04841465516674
2019-08-11,98.31386454484873
2019-08-12,97.72214593421009
2019-08-13,96.5404593192406
2019-08-14,95.54860368385579
2019-08-15,96.13488010885763
2019-08-16,95.86384638061531
2019-08-17,96.10804411418547
2019-08-18,96.89536506980329
2019-08-19,96.52047815576881
2019-08-20,95.45893921090021
2019-08-21,94.74721207916183
2019-08-22,94.00796185874682
2019-08-23,92.51755412774361
2019-08-24,91.70351369597581
2019-08-25,90.91685783797962
2019-08-26,90.80652555560701
2019-08-27,90.54037818958724
2019-08-28,89.44577959685562
2019-08-29,89.14974683454872
2019-08-30,88.37743668664244
2019-09-01,87.01164636558127
2019-09-02,86.25747408506123
2019-09-03,85.63444224716747
2019-09-04,85.03286953169608
2019-09-05,83.90953257465344
2019-09-06,83.2834978460308
2019-09-07,82.01813759938088
2019-09-09,80.62926582560905
2019-09-10,79.2265965190906
2019-09-11,78.31341553357407
2019-09-12,77.87769719402277
2019-09-13,76.98861766432444
2019-09-15,76.10817108999342
2019-09-16,75.72529766652153
2019-09-17,75.29207507145317
2019-09-18,74.59384313175319
2019-09-19,74.51510502127637
2019-09-20,73.74875687436968
2019-09-21,72.71884360588999
2019-09-22,72.38596752404308
2019-09-23,72.64190241756677
2019-09-24,75.50877791015614
2019-09-25,77.97018195647843
2019-09-26,80.69813144611041
2019-09-27,83.70286101292376
2019-09-30,85.31492440589622
2019-10-01,86.06195181376015
2019-10-02,86.42607109547973
2019-10-03,85.92947137648132
2019-10-04,85.17731297607821
2019-10-06,83.77521583214767
2019-10-07,83.5159217566594
2019-10-08,82.90910791680162
2019-10-09,82.12271667199181
2019-10-10,81.38496952425189
2019-10-11,80.95902616680975
2019-10-12,79.46607747705355
2019-10-13,79.10607425758862
2019-10-14,78.27565498001648
2019-10-15,77.71513272109055
2019-10-16,77.0135322550376
2019-10-17,76.32000975229542
2019-10-18,74.83358891409742
2019-10-19,72.9698443814221
2019-10-20,72.14876251414493
2019-10-21,71.58247800910394
2019-10-22,71.18088768902145
2019-10-23,71.36435798017918
2019-10-24,70.6072320136917
2019-10-25,70.56846813320416
2019-10-26,75.13675509419026
2019-10-27,78.57437827220747
2019-10-28,80.866790962852
2019-10-29,80.71426308184806
2019-10-30,79.95169983378665
2019-10-31,78.99077207995055
2019-11-01,78.07288140056637
2019-11-02,76.70165167599335
2019-11-03,75.77057917485818
2019-11-04,74.52474631996161
2019-11-05,73.50966962181556
2019-11-06,72.81589031940644
2019-11-07,71.72154900452361
2019-11-08,70.55704044824382
2019-11-09,68.77967956689926
2019-11-10,68.42495602861369
2019-11-11,66.88011984794363
2019-11-12,65.93218207343097
2019-11-13,65.68516495846413
2019-11-14,65.46042359729935
2019-11-15,64.95525746882836
2019-11-16,64.75686424491633
2019-11-17,64.58175312563601
2019-11-18,64.88656552452203
2019-11-19,65.21626751182107
2019-11-20,65.59693859436756
2019-11-21,66.84983344706595
2019-11-22,70.03180424058624
2019-11-23,70.28462103500829
2019-11-24,70.66819611708652
2019-11-25,72.71929775805884
2019-11-26,74.00247804750602
2019-11-27,75.51102027700641
2019-11-28,75.59867488598593
2019-11-29,74.27360759450978
2019-12-01,73.523412364778
2019-12-02,72.6542909554432
2019-12-04,71.9094189353535
2019-12-05,71.42117751811351
2019-12-06,70.55801576721196
2019-12-07,69.33117223692257
2019-12-08,68.57879685697186
2019-12-09,67.75584277988742
2019-12-10,67.4489290718076
2019-12-11,67.16654509042496
2019-12-12,67.11286070920387
2019-12-13,66.25169979596723
2019-12-14,65.69993673175546
2019-12-15,65.16086734570563
2019-12-16,64.99916230430826
2019-12-17,65.79951865003886
2019-12-18,66.41927493542443
2019-12-19,66.3254773532336
2019-12-20,66.02569211345529
2019-12-21,65.47674270221734
2019-12-22,64.27609268953785
2019-12-23,63.75025707517461
2019-12-24,63.318656243087304
2019-12-25,62.86958213090896
2019-12-26,62.700148144955506
2019-12-27,62.10617646642558
2019-12-28,61.54637014919522
2019-12-29,60.80625128843041
2019-12-30,60.61465243009439
2019-12-31,60.91914170330312
2020-01-01,60.98497799813274
2020-01-02,61.197453161378846
2020-01-03,61.25341057770833
2020-01-04,61.09638960478407
2020-01-05,60.79374850906599
2020-01-06,60.71448925185386
2020-01-07,61.565220028450064
2020-01-08,63.494437053562315
2020-01-09,63.94977431154629
2020-01-10,63.76229443772814
2020-01-11,63.59910412463803
2020-01-12,63.23987287359569
2020-01-13,63.187691253776855
2020-01-14,63.64126880771064
2020-01-15,64.69750428554651
2020-01-16,64.9148049633047
2020-01-17,65.03651200997427
2020-01-18,65.1297097258909
2020-01-19,65.02714595878462
2020-01-20,64.70127839276034
2020-01-21,63.98447262518031
2020-01-22,63.39479291939416
2020-01-23,62.190076541020495
2020-01-24,61.403595579402385
2020-01-25,60.67244973001952
2020-01-26,60.60105846542482
2020-01-27,60.660324506977204
2020-01-28,61.27714006816936
2020-01-29,61.59096101401262
2020-01-30,61.72121160977123
2020-01-31,61.73768529870265
2020-02-01,61.164988389253644
2020-02-02,60.837608459255605
2020-02-03,60.932968927026465
2020-02-04,61.06594471064607
2020-02-05,61.24426943585136
2020-02-06,61.793271612733236
2020-02-07,62.49090112853946
2020-02-08,62.661080799121365
2020-02-09,62.98073939446851
