moneyness,6
-0.3278357372049995,155.18
-0.3274669573897222,154.95
-0.28715270971076223,150.43
-0.2522965178380687,125.37999999999998
-0.25156369727533545,125.05
-0.06868972094218795,105.96
-0.059152936571854275,99.08
-0.03371960690282072,74.57
-0.03357434318848884,74.45
-0.003626089339154981,99.36
-0.0034700596138446116,99.84
0.017645241599883787,118.63
0.020356104280393916,104.77
0.049583785740137554,107.58000000000001
0.0631963936378328,110.28
0.06554902413468544,111.37
0.08920596884870924,120.11
0.10005756967947987,123.83
0.12967997259615038,116.71
0.16696326983108212,120.33
0.17414323124217246,127.88
0.17507139448927123,127.8
0.1752262310494772,128.08
0.17544390817289712,128.29
0.19301543689671385,127.74
0.19769760249121093,127.45
