moneyness,6,13,20,34
-0.5330118586968602,,,,135.3
-0.5310857334710066,,,,134.75
-0.5310604458395918,,,,131.22
-0.5309990845102129,,165.46000000000004,,
-0.5309630079905141,,,,134.74
-0.5287402472794175,,,,136.39
-0.5283045567666598,,166.56,,
-0.5279240033177501,,166.26,,
-0.48339660159498954,,157.94,,
-0.48338835247379486,,157.93,,
-0.4833737945584232,,157.93,,
-0.48321044704175564,,157.87,,
-0.48045765068617374,,144.96,,
-0.4803962970205924,,144.9,,
-0.48024825233474855,,144.88999999999996,,
-0.48020895599968805,,144.89,,
-0.4797435797992945,,,138.81,
-0.44082403897456457,,140.74,,
-0.4408172642077849,,140.69000000000003,,
-0.4408117921609269,,140.74,,
-0.44080371418173037,,140.73,,
-0.44077713337698377,,140.73,,
-0.44077009685861923,,140.71,,
-0.44075263510367746,,140.71999999999997,,
-0.4407479437000955,,140.73,,
-0.4407294379517275,,140.74,,
-0.4407028500850598,,140.7,,
-0.44050127355897606,,140.59,,
-0.4402348028413682,,140.47999999999996,,
-0.43963464178644474,,,,119.99
-0.43848694692719004,,141.02,,
-0.43846750294453607,,141.0,,
-0.4384598826381154,,141.0,,
-0.43843491811679147,,140.99,,
-0.4384328157399794,,140.99,,
-0.4384304505472495,,141.01,,
-0.43842388046290726,,140.99,,
-0.4384220408117422,,140.98,,
-0.43840995137566163,,140.98,,
-0.438398124249735,,140.97,,
-0.43839260475381947,,140.97,,
-0.4383910277350591,,140.98,,
-0.43838577094189257,,140.97,,
-0.4383826168187558,,140.98,,
-0.4383747313559132,,140.97,,
-0.43836921140016893,,140.97,,
-0.4383684228262049,,140.97,,
-0.43835186226141065,,140.96,,
-0.4383353007199605,,140.98,,
-0.43761247750449905,,140.71,,
-0.4376116868040737,,140.715,,
-0.43761010539655276,,140.72,,
-0.4376082604098711,,140.71,,
-0.43760536112062765,,140.69,,
-0.4376037796775314,,140.7,,
-0.4376027253771928,,140.71,,
-0.43759560874651304,,140.72,,
-0.43759402724856944,,140.72,,
-0.4375924457417312,,140.72,,
-0.4375911278125716,,140.67600000000002,,
-0.4375761029835651,,140.69,,
-0.43757188534340463,,140.72,,
-0.43756951289301593,,140.7,,
-0.4375689856791003,,140.7,,
-0.43756608598489677,,140.7,,
-0.4375647679321928,,140.7,,
-0.43756371348558176,,140.69,,
-0.4375610773517564,,140.69,,
-0.43755685948623635,,140.69,,
-0.4375547505297531,,140.7,,
-0.4375536960455806,,140.69,,
-0.43755343242391975,,140.69,,
-0.43755316880201167,,140.69,,
-0.43755290517985657,,140.69,,
-0.43755237793480484,,140.68,,
-0.4375510598178509,,140.68,,
-0.4375505325693395,,140.68,,
-0.43754947806935107,,140.68,,
-0.43754895081787415,,140.7,,
-0.437548687191765,,140.68,,
-0.4375484235654086,,140.685,,
-0.437544996400288,,140.68,,
-0.4375439418795407,,140.71,,
-0.437542623723046,,140.69,,
-0.4375420964587182,,140.68,,
-0.43753972375700967,,140.67,,
-0.4375381419447494,,140.69,,
-0.4375323418903413,,140.68,,
-0.4375318146067363,,140.68,,
-0.4375302327499897,,140.67,,
-0.4375297054624302,,140.72,,
-0.4375278599481869,,140.68,,
-0.43752126872702624,,140.67,,
-0.43752047777010616,,140.67,,
-0.43752021411730513,,140.7,,
-0.4375183685407773,,140.67,,
-0.4374862008333642,,140.63,,
-0.43748039970767727,,140.64,,
-0.43747354367760116,,140.63,,
-0.4374716977947952,,140.63,,
-0.43747117039748296,,140.63,,
-0.43747037929965993,,140.63,,
-0.4374690607983439,,140.63,,
-0.4374685333960868,,140.63,,
-0.4374672148861176,,140.63,,
-0.4374661600736919,,140.62999999999997,,
-0.4374653689617767,,140.63,,
-0.4374635230253212,,140.63,,
-0.4374603585346405,,140.62,,
-0.43744875509753467,,140.62,,
-0.4374474364948475,,140.63,,
-0.4374455904407004,,140.62,,
-0.4374031278510768,,140.6,,
-0.4374015452704223,,140.6,,
-0.4373967974750368,,140.59999999999997,,
-0.4373928409176685,,140.6,,
-0.4373799157757734,,140.59,,
-0.43737384866763096,,140.59,,
-0.4373651434578226,,140.59,,
-0.4373614502571259,,,,119.38
-0.43736039504802127,,140.59,,
-0.43735353609236405,,140.59,,
-0.4373400815012892,,140.63,,
-0.43733454118851833,,140.58,,
-0.4373237240729323,,140.62,,
-0.43730921265491574,,140.62,,
-0.43730657413485885,,140.61,,
-0.4373031440217914,,140.61,,
-0.43729839456542785,,140.62,,
-0.4372973391197924,,140.61,,
-0.43729232569895327,,,,119.35
-0.4372920618322239,,,,119.35
-0.43728836767202917,,140.61,,
-0.4372833540913251,,140.61,,
-0.43727596549376224,,140.59,,
-0.43727517384680104,,140.61,,
-0.4372730627773481,,140.61,,
-0.4372704239182579,,140.59999999999997,,
-0.43726752114467293,,140.6,,
-0.4372656739095264,,140.61,,
-0.4372646183411405,,140.61,,
-0.43726409055546256,,140.61,,
-0.43726277108693634,,140.61,,
-0.43725722925155686,,140.61,,
-0.4372165857900002,,140.6,,
-0.4371727687300695,,,,119.33
-0.4371643212834905,,,,119.32
-0.4371622093822245,,,,119.33
-0.4371614174151638,,,,119.32
-0.4371455776058988,,,,119.33
-0.43640459950206345,,146.7,,
